,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,"2,35,11,3","2,59,11,3","2,36,16,3","2,21,16,3","2,22,16,3","2,23,16,3","2,24,16,3","2,25,16,3","2,26,16,3","2,27,16,3","2,29,16,3","2,30,16,3","2,31,16,3","2,32,16,3","2,33,16,3","2,34,16,3","2,37,16,3","2,38,16,3","2,39,16,3","2,40,16,3","2,41,16,3","2,42,16,3","2,44,16,3","2,45,16,3","2,46,16,3","2,47,16,3","2,48,16,3","2,49,16,3","2,51,16,3","2,52,16,3","2,53,16,3","2,54,16,3","2,55,16,3","2,56,16,3","2,57,16,3","2,58,16,3","2,60,16,3","2,61,16,3","2,2,35,11,3,16,3","2,2,59,11,3,16,3","2,2,36,16,3,16,3","2,43,8,3","2,61,20,35,3","2,61,20,59,3","2,51,6,3",62
124,4.77,3.0583,0.0,0.0,0.0,2.0,45.0,1.0,1.0,0.0,1.014,3.217,1.185,9.882,2.0,0.987,1.114,0.0,0.0,1.288,1.0,0.0,0.0,0.0,2.236,0.014,0.0,0.0,1.74,0.0,1.0,0.0,1.0,3.69,2.4,0.0,8.228,0.0,0.0,0.3680047932893946,-0.2884160756501186,0.000244140625,0.4092693128454465,0.056626852247450704,0.0,0.0,0.0,0.0,0.0013717421124828531,0.00010797969981643452,0.0005787037037037037,0.0,0.8329524067299456,0.16305419684672942,0.019049639653234668,0.06642389905944379,0.2261498331518853,0.0,0.0,0.0,0.3956230482055879,0.0,0.0,0.0,0.45506115690744997,0.5179500135705042,0.0,0.0010260648221835397,0.0,0.0005787037037037037,0.0,0.0029154518950437317,0.03185063572691754,0.057299598377969746,0.0,0.0,0.0,0.5249189897023172,0.4880042227085152,1.4551915228366852e-11,0.5403023058681398,0.0,0.0,3.0276,0.0
125,4.414,2.3717,0.0,0.0,0.0,0.0,29.4,1.0,2.0,0.0,0.0,2.789,1.203,9.209,1.0,1.004,1.147,0.0,0.0,1.141,1.0,0.0,0.0,0.0,2.152,-0.074,0.0,0.0,1.496,0.0,0.0,0.0,1.0,3.238,2.405,0.0,7.243,0.0,0.0,0.20671060515278583,-0.5001074575542663,3.0517578125e-05,0.31754167321072946,0.025850615123033698,0.0,0.0,0.0,0.0,0.0,0.00010797969981643452,0.004629629629629629,0.0,0.827014126024894,0.09918797776281986,0.019930977362160717,0.10590398687970903,0.31699114044470744,0.0,0.0,0.0,0.22315879944512854,0.0,0.0,0.0,0.4008263843917117,0.517790822034503,0.0,0.0006430226133295504,0.0,0.0,0.0,0.0029154518950437317,0.0184030342438551,0.057764683188274935,0.0,0.0,0.0,0.5044162970723511,0.43745969475618574,2.842170943040401e-14,0.5403023058681398,0.0,0.0,2.238016,1.0
126,5.047,2.2477,1.0,2.0,0.0,4.0,52.2,0.0,0.0,4.0,0.0,3.678,0.0,10.4,0.0,0.988,1.09,0.0,0.0,1.366,6.0,0.0,0.0,1.0,2.414,0.0,0.0,0.0,1.443,0.0,4.0,4.0,1.0,4.046,1.929,1.0,8.933,0.0,0.0,0.49215098861593765,-0.13690092413496702,0.0,0.4908000927526392,0.02184839696125256,0.0005787037037037037,0.0,0.00017146776406035664,0.0,0.010973936899862825,0.0,0.0,0.0007513148009015778,0.827014126024894,0.25369805206460594,0.0,0.06870902611199903,0.16337449493735268,0.0,0.0,0.0,0.5047716806231355,0.0,0.0,0.125,0.5841682895031837,0.517948942845411,0.0,0.0005745148753868362,0.0,0.037037037037037035,0.010973936899862825,0.0029154518950437317,0.04504730257791488,0.02159849841542583,0.001953125,0.0,0.0,0.5596025841888145,0.49871711081565945,0.0,0.960170286650366,0.0,0.0,2.082249,0.0
127,3.414,2.956,0.0,0.0,0.0,0.0,33.3,0.0,2.0,0.0,0.0,2.39,1.0,7.408,0.0,1.09,1.139,0.0,0.0,1.171,0.0,0.0,0.0,0.0,1.618,-0.723,0.0,17.611,1.707,0.0,0.0,0.0,0.0,3.218,4.5,0.0,7.145,0.0,0.0,-0.2249251048532055,-0.5211691381904151,0.0,0.12942526426394665,0.051030676775591415,0.0,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.827014126024894,0.05490412885213915,0.011448055174200202,0.3269445763410984,0.2944808195655946,0.0,0.0,0.0,0.2550094365646691,0.0,0.0,0.0,0.14465478284528002,0.3704772160399633,0.0,0.000967393309502815,0.0,0.0,0.0,0.0,0.017887053731787145,0.4725394807574658,0.0,0.0,0.0,0.49431037295728686,0.4292207305813255,0.0,1.0,0.0,0.0,2.9138490000000004,1.0
128,4.303,3.6845,1.0,0.0,0.0,0.0,15.4,0.0,3.0,0.0,0.0,2.917,1.459,8.815,4.0,1.038,1.155,0.0,0.0,1.172,0.0,0.0,0.0,0.0,1.932,-0.264,0.0,9.921,1.745,0.0,0.0,0.0,0.0,4.19,3.154,0.0,8.634,0.0,0.0,0.11228280407429558,-0.20116054158607377,0.001953125,0.29178738520464514,0.0998030127504691,0.0005787037037037037,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.827014126024894,0.11640145434233888,0.035554746745420356,0.18896680070452976,0.3398176678671594,0.0,0.0,0.0,0.25609972508637324,0.0,0.0,0.0,0.2776786911284326,0.510769253484019,0.0,0.0010351512541255338,0.0,0.0,0.0,0.0,0.05109394505779988,0.15157929913597512,0.0,0.0,0.0,0.5007077986890994,0.4959299626662626,7.450580596923828e-09,1.0,0.0,0.0,3.0450250000000003,0.0
129,5.188,3.1467,5.0,0.0,1.0,4.0,40.0,2.0,1.0,0.0,0.0,5.069,1.781,10.7,4.0,1.026,1.093,0.0,0.0,1.461,1.0,1.0,0.0,0.0,2.35,0.0,1.0,0.0,3.228,0.0,4.0,0.0,0.0,6.914,2.135,0.0,13.183,0.0,5.0,0.5640503295386456,0.7764882871265844,0.001953125,0.5359016237582338,0.061774026266293344,0.07233796296296297,0.0,0.0,0.0004551661356395084,0.010973936899862825,0.0008638375985314761,0.0005787037037037037,0.0,0.827014126024894,0.6969118574170999,0.06467306926291042,0.15901784799997865,0.17107229227873177,0.0,0.0,0.0,0.6556182736046322,1.0,0.0,0.0,0.5354646005542495,0.517948942845411,1.0,0.00668559178538528,0.0,0.037037037037037035,0.0,0.0,0.26315780363981495,0.03531747216279019,0.0,0.0,0.006350657928161357,0.5897270885804222,0.7340856177672237,7.450580596923828e-09,0.5403023058681398,0.4672897196261683,0.3792763407418645,10.419984000000001,0.0
130,4.893,2.2807,0.0,0.0,0.0,4.0,48.4,2.0,0.0,0.0,0.0,3.603,0.648,10.32,0.0,0.97,1.107,0.0,0.0,1.334,2.0,0.0,0.0,0.0,2.312,0.0,0.0,0.0,2.866,0.0,0.0,0.0,0.0,3.728,1.878,0.0,8.623,0.0,0.0,0.47297783103654867,-0.2035246077799273,0.0,0.4443381633094156,0.022871724884063048,0.0,0.0,0.0,0.0,0.010973936899862825,0.0008638375985314761,0.0,0.0,0.827014126024894,0.23727775793623163,0.0031149905355940502,0.028280656365587964,0.20755749246166477,0.0,0.0,0.0,0.45843822656135613,0.0,0.0,0.0,0.507772875892326,0.517948942845411,0.0,0.004671675055448667,0.0,0.0,0.0,0.0,0.03314493862697114,0.018620413207846614,0.0,0.0,0.0,0.5529044690886515,0.4957847747823497,0.0,-0.4161468365471424,0.0,0.0,8.213956000000001,0.0
131,4.877,2.6955,0.0,0.0,0.0,3.0,47.1,0.0,3.0,0.0,0.0,3.359,0.943,10.07,6.0,1.037,1.11,0.0,0.0,1.243,3.0,0.0,0.0,0.0,2.36,0.004,0.0,10.31,1.496,0.0,2.0,0.0,0.0,3.775,2.591,0.0,8.386,0.0,0.0,0.41306171360095867,-0.25445948850204214,0.006591796875,0.4396750227878725,0.038440080705251074,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.015625,0.0,0.827014126024894,0.1884172596222076,0.009599901833513018,0.18644441003981027,0.21549694176306655,0.0,0.0,0.0,0.33836462291773184,0.0,0.0,0.0,0.542902575629529,0.517948967818591,0.0,0.0006430226133295504,0.0,0.004629629629629629,0.0,0.0,0.03478269124415809,0.07647726103697516,0.0,0.0,0.0,0.5352382905003287,0.4917619209707887,2.8642534743994474e-07,-0.9899924966004454,0.0,0.0,2.238016,1.0
132,5.646,4.6399,6.0,0.0,2.0,0.0,25.0,2.0,0.0,0.0,0.0,3.827,0.811,10.505,0.0,1.199,1.114,0.0,0.0,1.392,0.0,0.0,0.0,0.0,2.303,-0.086,0.0,0.0,1.411,0.0,0.0,0.0,0.0,4.444,3.396,0.0,9.531,0.0,6.0,0.5173157579388858,-0.008381689232753509,0.0,0.700138539208504,0.20035657859025993,0.125,0.0,0.0,0.0036413290851160674,0.0,0.0008638375985314761,0.0,0.0,0.827014126024894,0.28836111731116315,0.006106526927053636,0.6617730159441656,0.2261498331518853,0.0,0.0,1.0,0.5440516891323725,0.0,0.0,0.0,0.501346017622569,0.5177007500174864,0.0,0.0005355122694026772,0.0,0.0,0.0,0.0,0.06281746280193792,0.19342691713347518,0.0,0.0,0.010973936899862825,0.5692208817710668,0.49999970558179063,0.0,1.0,0.5711565920990004,0.6295247088448221,1.9909210000000002,0.0
133,4.983,4.2631,0.0,0.0,0.0,0.0,23.1,2.0,6.0,0.0,0.0,3.342,1.792,10.074,8.0,1.044,1.16,0.0,0.0,1.011,0.0,0.0,0.0,0.0,2.247,-0.008,0.0,0.0,2.666,0.0,0.0,0.0,6.0,3.397,3.694,0.0,7.88,0.0,0.0,0.414020371479928,-0.36320653341929976,0.015625,0.4711413047787833,0.1551661455778627,0.0,0.0,0.0,0.0,0.0,0.0008638375985314761,0.125,0.0,0.827014126024894,0.18526478691405165,0.06587880759205372,0.20420346916582066,0.3542458011026377,0.0,0.0,0.0,0.10344266565506557,0.0,0.0,0.0,0.4624732913215562,0.517948743059971,0.0,0.0037554524038588308,0.0,0.0,0.0,0.629737609329446,0.022736516024018723,0.25381338288921396,0.0,0.0,0.0,0.5354842096429782,0.476043081216183,3.814697265625e-06,1.0,0.0,0.0,7.107556,1.0
134,5.13,3.5878,0.0,0.0,1.0,0.0,32.1,4.0,1.0,0.0,0.0,3.095,1.761,10.106,1.0,0.974,1.141,0.0,0.0,1.237,0.0,0.0,0.0,0.0,2.175,-0.022,0.0,10.101,2.729,0.0,0.0,0.0,0.0,3.309,2.258,0.0,7.751,0.0,0.0,0.4216896345116834,-0.3909305824199443,3.0517578125e-05,0.5170480962253529,0.09206909987292865,0.0,0.0,0.0,0.0004551661356395084,0.0,0.006910700788251809,0.0005787037037037037,0.0,0.827014126024894,0.14297852280276027,0.06251867738968264,0.037136485734721614,0.3000788760325388,0.0,0.0,0.0,0.3310354950989819,0.0,0.0,0.0,0.4152647477945051,0.5179447879325861,0.0,0.004029837614078659,0.0,0.0,0.0,0.0,0.020286834824110568,0.04488315995098835,0.0,0.0,0.0,0.5374928782684439,0.4701276806175261,2.842170943040401e-14,1.0,0.0,0.0,7.447441,0.0
135,5.119,2.5804,0.0,0.0,0.0,4.0,54.5,0.0,0.0,0.0,0.0,3.434,0.0,10.355,0.0,0.974,1.094,0.0,0.0,1.369,7.0,0.0,0.0,0.0,2.471,0.001,0.0,0.0,0.751,0.0,0.0,0.0,0.0,3.941,1.806,0.0,8.592,0.0,0.0,0.4813660874775314,-0.21018697614442328,0.0,0.5135201265561343,0.03359455432320623,0.0,0.0,0.0,0.0,0.010973936899862825,0.0,0.0,0.0,0.827014126024894,0.20271029225822126,0.0,0.037136485734721614,0.17364763522464632,0.0,0.0,0.0,0.509228581000329,0.0,0.0,0.0,0.6297757565575178,0.517948943235617,0.0,5.956549845870597e-05,0.0,0.0,0.0,0.0,0.04090104233644831,0.014683079345724225,0.0,0.0,0.0,0.555769464767325,0.49535712051235387,0.0,0.7539022543433046,0.0,0.0,0.564001,0.0
136,5.333,2.0991,1.0,0.0,0.0,6.0,41.5,6.0,4.0,0.0,0.0,4.4,0.956,11.313,15.0,0.989,1.117,0.0,0.0,1.284,3.0,0.0,0.0,0.0,2.394,0.0,0.0,13.711,3.349,0.0,3.0,0.0,0.0,4.441,2.135,0.0,9.741,0.0,0.0,0.7109646494907129,0.036750483558993796,0.102996826171875,0.5849109287897651,0.017600921176567984,0.0005787037037037037,0.0,0.0,0.0,0.037037037037037035,0.023323615160349854,0.037037037037037035,0.0,0.827014126024894,0.4487822365274064,0.010002427004525569,0.07099878361292611,0.2341898716969666,0.0,0.0,0.0,0.39036772892299565,0.0,0.0,0.0,0.5686667914372409,0.517948942845411,0.0,0.0074688546923075,0.0,0.015625,0.0,0.0,0.06267087055343908,0.03531747216279019,0.0,0.0,0.0,0.6796859111955308,0.5000248175655659,0.0010926259896848478,-0.9899924966004454,0.0,0.0,11.215801,0.0
137,3.966,2.856,0.0,0.0,0.0,0.0,31.4,2.0,1.0,0.0,0.0,3.553,3.146,9.522,1.0,0.968,1.143,0.0,0.0,1.187,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,6.909,0.0,0.0,0.0,1.0,2.988,1.794,0.0,7.753,0.0,0.0,0.2817255841821451,-0.39050075220288005,3.0517578125e-05,0.2213918251612954,0.04592212618410845,0.0,0.0,0.0,0.0,0.0,0.0008638375985314761,0.0005787037037037037,0.0,0.827014126024894,0.22670374147886277,0.3564575918015795,0.023880036955633455,0.30569659202792376,0.0,0.0,0.0,0.2726784005595446,0.0,0.0,0.0,0.29707790396702205,0.517948942845411,0.0,0.06577141527353954,0.0,0.0,0.0,0.0029154518950437317,0.012401442320576347,0.014056518767408634,0.0,0.0,0.0,0.5111801818780285,0.4702261066317613,2.842170943040401e-14,1.0,0.0,0.0,47.734280999999996,1.0
138,4.593,2.7059,0.0,2.0,0.0,1.0,39.1,0.0,0.0,2.0,0.0,3.168,1.461,9.665,0.0,0.974,1.13,0.0,0.0,1.283,1.0,0.0,0.0,0.0,2.175,0.013,0.0,0.0,2.298,0.0,0.0,1.0,0.0,3.566,1.917,1.0,8.02,0.0,0.0,0.31599760335530247,-0.3331184182248017,0.0,0.36188614974432687,0.03889890899770766,0.0,0.0,0.00017146776406035664,0.0,0.00017146776406035664,0.0,0.0,9.391435011269723e-05,0.827014126024894,0.1548042973965143,0.03570116281477242,0.037136485734721614,0.2695319281654267,0.0,0.0,0.0,0.38905900332910326,0.0,0.0,0.0,0.4152647477945051,0.5179498001278562,0.0,0.00239612601505625,0.0,0.0,0.00017146776406035664,0.0,0.027809221371735013,0.020883382529578196,0.001953125,0.0,0.0,0.5157768890236933,0.4815172775769487,0.0,0.5403023058681398,0.0,0.0,5.280804,0.0
139,5.13,3.5144,0.0,0.0,1.0,0.0,30.0,5.0,1.0,0.0,0.0,3.061,1.761,10.106,1.0,0.972,1.145,0.0,0.0,1.2,0.0,0.0,0.0,0.0,2.175,-0.021,0.0,0.0,2.729,0.0,0.0,0.0,1.0,3.292,2.108,0.0,7.587,0.0,0.0,0.4216896345116834,-0.42617666021921385,3.0517578125e-05,0.5170480962253529,0.08647022255614938,0.0,0.0,0.0,0.0004551661356395084,0.0,0.013497462477054314,0.0005787037037037037,0.0,0.827014126024894,0.1376574058819525,0.06251867738968264,0.03269946012744773,0.31133400201192263,0.0,0.0,0.0,0.2873896419105263,0.0,0.0,0.0,0.4152647477945051,0.5179453291482218,0.0,0.004029837614078659,0.0,0.0,0.0,0.0029154518950437317,0.01982832967439197,0.03335911951193697,0.0,0.0,0.0,0.5374928782684439,0.46129750266988645,2.842170943040401e-14,1.0,0.0,0.0,7.447441,0.0
140,4.91,2.8789,0.0,0.0,0.0,3.0,52.6,0.0,1.0,0.0,0.0,3.357,0.629,10.06,2.0,0.993,1.098,0.0,0.0,1.319,3.0,0.0,0.0,0.0,2.333,0.004,0.0,0.0,1.207,0.0,1.0,0.0,1.0,3.86,2.273,0.0,8.487,0.0,0.0,0.41066506890353516,-0.23275306254029693,0.000244140625,0.44932627726514035,0.04706104593130415,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0005787037037037037,0.0,0.827014126024894,0.18804471900484893,0.0028489422782235416,0.08020421183412407,0.183996174369484,0.0,0.0,0.0,0.43746973335869477,0.0,0.0,0.0,0.5229645607331807,0.517948967818591,0.0,0.0003258766554381064,0.0,0.0005787037037037037,0.0,0.0029154518950437317,0.037849804559563834,0.046123829664267965,0.0,0.0,0.0,0.5346284692958496,0.4936954191773051,1.4551915228366852e-11,-0.9899924966004454,0.0,0.0,1.4568490000000003,1.0
141,5.408,2.3533,0.0,6.0,0.0,6.0,43.5,4.0,2.0,6.0,-0.202,4.087,1.289,11.084,8.0,0.993,1.121,0.0,0.0,1.276,6.0,0.0,0.0,0.0,2.553,0.0,0.0,26.148,1.71,0.0,2.0,8.0,2.0,3.991,2.292,2.0,9.158,0.0,0.0,0.6560814859197124,-0.08854502471523795,0.015625,0.6113305605029931,0.025229421086958095,0.0,0.0,0.004629629629629629,0.0,0.037037037037037035,0.006910700788251809,0.004629629629629629,0.002535687453042825,0.8269671797684925,0.35563459939014086,0.02451830628052796,0.08020421183412407,0.24497730421447206,0.0,0.0,0.0,0.37995491355871625,0.0,0.0,0.0,0.69917646900992,0.517948942845411,0.0,0.0009726344866020918,0.0,0.004629629629629629,0.0877914951989026,0.023323615160349854,0.042848266895579766,0.04771902137068022,0.015625,0.0,0.0,0.6412028140211045,0.49965289370110194,3.814697265625e-06,0.960170286650366,0.0,0.0,2.9240999999999997,0.0
142,5.216,1.781,0.0,3.0,1.0,0.0,38.8,4.0,4.0,3.0,1.53,4.066,1.092,11.197,15.0,1.0,1.129,0.0,0.0,1.225,4.0,0.0,0.0,0.0,2.613,0.0,0.0,37.047,4.681,2.0,0.0,2.0,0.0,3.848,2.413,1.0,9.13,0.0,0.0,0.6831635710005988,-0.09456264775413725,0.102996826171875,0.5451556083378725,0.010342786322692433,0.0,0.0,0.0005787037037037037,0.0004551661356395084,0.0,0.006910700788251809,0.037037037037037035,0.00031696093163035313,0.847413702479178,0.3498698904284194,0.01490732188245024,0.09649306610860608,0.26678422405144975,0.0,0.0,0.0,0.3165891621897946,0.0,0.0,0.0,0.752866274855059,0.517948942845411,0.0,0.02043819680133819,0.015625,0.0,0.0013717421124828531,0.0,0.037408498511281,0.05851285128994539,0.001953125,0.0,0.0,0.659420477021917,0.499577205940886,0.0010926259896848478,-0.6536436208636119,0.0,0.0,21.911761000000002,0.0
143,4.732,2.9815,0.0,0.0,0.0,1.0,47.4,1.0,0.0,0.0,1.121,3.102,1.187,9.642,0.0,0.969,1.109,0.0,0.0,1.324,1.0,0.0,0.0,0.0,2.194,-0.024,0.0,0.0,1.659,0.0,0.0,0.0,0.0,3.632,2.037,0.0,8.078,0.0,0.0,0.31048532055122813,-0.3206533419299382,0.0,0.39879356663225823,0.05239009700825519,0.0,0.0,0.0,0.0,0.00017146776406035664,0.00010797969981643452,0.0,0.0,0.8350376230480918,0.1440886774045997,0.019146256407825635,0.026078075959966918,0.21284568305701956,0.0,0.0,0.0,0.44440657347992374,0.0,0.0,0.0,0.42742472273887067,0.517943548638528,0.0,0.0008860135486800485,0.0,0.0,0.0,0.0,0.029925898718171938,0.02844410163585694,0.0,0.0,0.0,0.5149655685388723,0.4835154416493955,0.0,0.5403023058681398,0.0,0.0,2.752281,0.0
144,4.644,3.7043,0.0,0.0,0.0,0.0,33.3,2.0,2.0,0.0,0.185,3.146,1.922,9.536,6.0,0.993,1.139,0.0,0.0,1.197,0.0,0.0,0.0,0.0,2.089,-0.025,0.0,10.696,3.237,0.0,0.0,0.0,0.0,3.525,2.533,0.0,7.913,0.0,0.0,0.28508088675853793,-0.35611433483773935,0.006591796875,0.37517249338602,0.10143763605321515,0.0,0.0,0.0,0.0,0.0,0.0008638375985314761,0.004629629629629629,0.0,0.8270501890407854,0.15118223573063821,0.08128152885915019,0.08020421183412407,0.2944808195655946,0.0,0.0,0.0,0.2839662676109719,0.0,0.0,0.0,0.3628318356821735,0.5179428458776341,0.0,0.006741877393067676,0.0,0.0,0.0,0.0,0.02653313950333839,0.0703419018359169,0.0,0.0,0.0,0.5115844203376986,0.47741924950856857,2.8642534743994474e-07,1.0,0.0,0.0,10.478169000000001,1.0
145,4.0,2.7345,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,2.197,0.811,8.318,0.0,0.988,1.187,1.0,0.0,1.104,0.0,0.0,0.0,0.0,1.732,-0.572,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.02,2.5,2.0,6.636,0.0,0.0,-0.00683043738765754,-0.6305609284332692,0.0,0.22797948495664544,0.0401789837482116,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.827014126024894,0.03812407912906135,0.006106526927053636,0.06870902611199903,0.43432995201122315,0.125,0.0,0.0,0.18611883414088418,0.0,0.0,0.0,0.18756634521403123,0.444922195035326,0.0,0.0001745678650168845,0.0,0.0,0.0013717421124828531,0.023323615160349854,0.013116413941520773,0.06697407902072305,0.015625,0.0,0.0,0.4999998406633992,0.3746422538335399,0.0,1.0,0.0,0.0,1.0,0.0
146,5.092,2.3662,0.0,0.0,0.0,2.0,41.9,2.0,0.0,0.0,0.0,3.418,0.985,10.296,0.0,0.966,1.121,0.0,0.0,1.293,3.0,0.0,0.0,0.0,2.387,0.001,0.0,0.0,1.554,1.0,0.0,0.0,0.0,3.696,1.731,0.0,8.28,0.0,0.0,0.4672258837627319,-0.277240490006448,0.0,0.5049246426147792,0.025663917710824918,0.0,0.0,0.0,0.0,0.0013717421124828531,0.0008638375985314761,0.0,0.0,0.827014126024894,0.19960803558756957,0.010940581491417564,0.019497564404074907,0.24497730421447206,0.0,0.0,0.0,0.4022382545144584,0.0,0.0,0.0,0.5633020587165433,0.517948943235617,0.0,0.0007237642466086601,0.001953125,0.0,0.0,0.0,0.032053238237802845,0.01090238403277776,0.0,0.0,0.0,0.5509977113936022,0.48934533062586233,0.0,-0.9899924966004454,0.0,0.0,2.4149160000000003,0.0
147,4.732,2.2384,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.92,0.0,9.728,0.0,0.981,1.154,0.0,0.0,1.156,3.0,0.0,0.0,0.0,2.303,-0.021,0.0,0.0,0.5,0.0,0.0,6.0,0.0,3.369,1.625,2.0,7.49,0.0,0.0,0.3310964649490713,-0.4470234257468302,0.0,0.39879356663225823,0.02156537176206359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827014126024894,0.11682356170365336,0.0,0.05281011370535427,0.3369469840123862,0.0,0.0,0.0,0.23887748619490426,0.0,0.0,0.0,0.501346017622569,0.5179453291482218,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.021943102921382115,0.006091007148870849,0.015625,0.0,0.0,0.5181482033150507,0.45533566711947415,0.0,-0.9899924966004454,0.0,0.0,0.25,0.0
148,4.844,2.3785,0.0,0.0,0.0,3.0,50.0,0.0,3.0,0.0,-0.439,3.716,0.625,10.35,9.0,1.015,1.104,0.0,0.0,1.266,2.0,0.0,0.0,0.0,2.286,0.0,0.0,11.622,3.405,0.0,2.0,0.0,1.0,3.736,2.573,0.0,8.765,1.0,0.0,0.48016776512881965,-0.17300666236836482,0.022247314453125,0.4301534980742675,0.026082641112583845,0.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.015625,0.0,0.8265322443415689,0.26227768206514235,0.002794935345263721,0.13217311960746903,0.19966095899765568,0.0,0.0,0.0,0.3671212642045869,0.0,0.0,0.0,0.48934275591030024,0.517948942845411,0.0,0.007851095986190864,0.0,0.004629629629629629,0.0,0.0029154518950437317,0.03342081104758292,0.07454341479101399,0.0,0.015625,0.0,0.5553539998953807,0.4974108423914477,1.1011152565743032e-05,-0.4161468365471424,0.0,0.0,11.594024999999998,1.0
149,5.366,3.5678,1.0,3.0,0.0,2.0,35.0,1.0,2.0,2.0,0.0,3.484,1.16,10.405,4.0,1.018,1.125,0.0,0.0,1.27,1.0,0.0,0.0,0.0,2.342,-0.008,0.0,21.663,1.661,0.0,1.0,1.0,2.0,4.729,2.932,1.0,9.496,0.0,0.0,0.4933493109646494,-0.01590371803137769,0.001953125,0.5964446831208713,0.09052054403108252,0.0005787037037037037,0.0,0.0005787037037037037,0.0,0.0013717421124828531,0.00010797969981643452,0.004629629629629629,9.391435011269723e-05,0.827014126024894,0.21259265812107933,0.017869223529188395,0.1394370628469208,0.25584199643883965,0.0,0.0,0.0,0.3722304969424802,0.0,0.0,0.0,0.5295596173508378,0.517948743059971,0.0,0.0008893121036539672,0.0,0.0005787037037037037,0.00017146776406035664,0.023323615160349854,0.07766595100668441,0.11843684530131994,0.001953125,0.0,0.0,0.5600390182747038,0.49999798875023754,7.450580596923828e-09,0.5403023058681398,0.0,0.0,2.758921,0.0
150,4.0,2.6264,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,2.167,0.811,8.318,0.0,0.972,1.166,0.0,0.0,1.182,0.0,0.0,0.0,0.0,1.732,-0.522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.991,2.0,1.0,6.579,0.0,0.0,-0.00683043738765754,-0.6428110896196007,0.0,0.22797948495664544,0.035480436501124174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827014126024894,0.035764579973505045,0.006106526927053636,0.03269946012744773,0.3717245002936118,0.0,0.0,0.0,0.26710529066266975,0.0,0.0,0.0,0.18756634521403123,0.46244735823392574,0.0,0.0001745678650168845,0.0,0.0,0.0,0.0,0.012467824769319067,0.026014659308899683,0.001953125,0.0,0.0,0.4999998406633992,0.3671932692949313,0.0,1.0,0.0,0.0,1.0,1.0
151,4.796,3.4006,0.0,2.0,0.0,2.0,41.2,1.0,2.0,2.0,0.0,3.278,1.185,9.882,4.0,1.024,1.127,0.0,1.0,1.253,1.0,0.0,0.0,0.0,2.243,0.015,0.0,20.317,1.686,0.0,1.0,2.0,0.0,3.835,2.933,1.0,8.497,0.0,0.0,0.3680047932893946,-0.2306039114549756,0.001953125,0.4165337868670358,0.07824079797141867,0.0,0.0,0.00017146776406035664,0.0,0.0013717421124828531,0.00010797969981643452,0.004629629629629629,9.391435011269723e-05,0.827014126024894,0.1736815022503236,0.019049639653234668,0.15409389419024777,0.2613034010915283,0.0,0.037037037037037035,0.0,0.3507380020997868,0.0,0.0,0.0,0.45976955061226205,0.5179502597904508,0.0,0.0009312181820214202,0.0,0.0005787037037037037,0.0013717421124828531,0.0,0.03693351306385553,0.11857542871267433,0.001953125,0.0,0.0,0.5249189897023172,0.49386845369130156,7.450580596923828e-09,0.5403023058681398,0.0,0.0,2.842596,0.0
152,4.802,2.6247,0.0,4.0,0.0,2.0,39.1,0.0,2.0,9.0,-0.538,3.601,1.489,10.297,3.0,1.027,1.137,0.0,0.0,1.245,3.0,0.0,0.0,1.0,2.386,-0.001,0.0,10.865,2.684,0.0,0.0,4.0,2.0,3.936,2.512,3.0,8.751,0.0,0.0,0.46746554823247477,-0.1760154738878148,0.000823974609375,0.41822143460919176,0.0354095516963011,0.0,0.0,0.0013717421124828531,0.0,0.0013717421124828531,0.0,0.004629629629629629,0.008557945154019534,0.8261271871614012,0.23684911106152146,0.037793386344922235,0.16148703537530917,0.2889023881669188,0.0,0.0,0.0,0.34082344824328936,0.0,0.0,0.125,0.562538231503589,0.5179489424552051,0.0,0.0038325426120782206,0.0,0.0,0.010973936899862825,0.023323615160349854,0.04070901342307508,0.06818852838286421,0.052734375,0.0,0.0,0.551076229796136,0.4972733929580628,5.594245067186421e-10,-0.9899924966004454,0.0,0.0,7.203856000000001,0.0
