,23,29,30,31,"2,25,18,21,3","2,23,18,2,25,18,21,3,3","2,32,18,2,25,18,21,3,3","2,21,18,25,3","2,21,18,2,25,18,22,3,3","2,21,18,2,25,18,23,3,3","2,21,18,2,25,18,26,3,3","2,23,10,3","2,29,10,3","2,30,10,3","2,31,10,3","2,2,23,18,2,25,18,21,3,3,10,3","2,2,26,18,2,25,18,21,3,3,10,3","2,2,32,18,2,25,18,21,3,3,10,3","2,2,21,18,25,3,10,3","2,2,21,18,2,25,18,23,3,3,10,3","2,2,21,18,2,25,18,26,3,3,10,3","2,2,2,2,21,18,2,25,18,23,3,3,10,3,16,3,16,3","2,2,25,18,21,3,18,23,3","2,2,25,18,21,3,18,29,3","2,2,25,18,21,3,18,2,23,10,3,3","2,2,25,18,21,3,18,2,2,2,2,21,18,2,25,18,23,3,3,10,3,16,3,16,3,3","2,30,5,3","2,31,5,3",34
67,2.0,1.0,0.0,0.0,174.0,-172.0,-174.0,-174.0,-174.0,-172.0,-173.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.41940553196581604,0.4023364444369878,0.4030296307136238,0.4030296307136238,0.41940553196581604,0.4023364444369878,0.9982631175783079,172.0,173.0,172.6151785326426,173.00173688242168,0.0,0.0,1.0
68,2.0,1.0,1.0,2.0,304.0,-302.0,-304.0,-304.0,-303.0,-302.0,-303.0,1.3848214673573993,-0.6482074595859141,0.423950489914244,1.1722522366431198,-1.4703145490459748,-1.4910115293841313,-1.4904648150210205,-1.4904648150210205,-1.4703145490459748,-1.4910115293841313,0.9982483950114313,302.0,303.0,302.6151785326426,303.00175160498856,1.0,1.4142135623730951,1.0
69,2.0,1.0,0.0,0.0,193.0,-191.0,-193.0,-193.0,-192.0,-191.0,-192.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.14321567397178508,0.12561635595543963,0.12628813479856044,0.12628813479856044,0.14321567397178508,0.12561635595543963,0.9982631173942452,191.0,192.0,191.6151785326426,192.00173688260574,0.0,0.0,1.0
70,0.0,1.0,0.0,0.0,192.0,-192.0,-192.0,-192.0,-192.0,-192.0,-191.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.12867936565630977,0.14018057113867902,0.14085347668882692,0.14085347668882692,0.12867936565630977,0.14018057113867902,0.998263117394238,192.0,191.0,192.95872255432437,191.00173688260577,0.0,0.0,1.0
71,0.0,2.0,0.0,0.0,185.0,-185.0,-185.0,-185.0,-184.0,-185.0,-184.0,-0.9587225543243536,1.4644687049903982,-0.62696903438022,-0.7380847415901124,0.23043352386463697,0.24213007742135464,0.24281086992069237,0.24281086992069237,0.23043352386463697,0.24213007742135464,0.9982631173950735,185.0,183.0,185.95872255432437,184.00173688260492,0.0,0.0,0.0
72,1.0,1.0,0.0,0.0,193.0,-192.0,-193.0,-193.0,-192.0,-192.0,-192.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.12867936565630977,0.12561635595543963,0.12628813479856044,0.12628813479856044,0.12867936565630977,0.12561635595543963,0.998263117394238,192.0,192.0,192.78695054348347,192.00173688260577,0.0,0.0,1.0
73,1.0,1.0,0.0,0.0,415.0,-414.0,-415.0,-415.0,-415.0,-414.0,-415.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-3.09838108037921,-3.1222036299069416,-3.107217764840601,-3.107217764840601,-3.09838108037921,-3.1222036299069416,0.986198895896912,414.0,414.0,414.7869505434835,414.0138011041031,0.0,0.0,1.0
74,2.0,1.0,0.0,0.0,147.0,-145.0,-147.0,-147.0,-147.0,-145.0,-146.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.8118858564836495,0.795570254384451,0.7962938617508192,0.7962938617508192,0.8118858564836495,0.795570254384451,0.9982631876594836,145.0,146.0,145.6151785326426,146.0017368123405,0.0,0.0,1.0
75,2.0,1.0,0.0,0.0,158.0,-156.0,-158.0,-158.0,-158.0,-156.0,-157.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.6519864650134211,0.6353638873688179,0.6360751009578877,0.6360751009578877,0.6519864650134211,0.6353638873688179,0.9982631271538563,156.0,157.0,156.6151785326426,157.00173687284615,0.0,0.0,1.0
76,0.0,2.0,0.5,2.0,174.0,-174.0,-174.0,-174.0,-173.0,-174.0,-173.0,-0.9587225543243536,1.4644687049903982,-0.10150927223298796,1.1722522366431198,0.3903329153348654,0.4023364444369878,0.4030296307136238,0.4030296307136238,0.3903329153348654,0.4023364444369878,0.9982631174906614,174.0,172.0,174.95872255432437,173.00173688250933,0.7071067811865476,1.4142135623730951,1.0
77,0.0,2.0,1.0,2.0,290.0,-290.0,-290.0,-290.0,-289.0,-290.0,-289.0,-0.9587225543243536,1.4644687049903982,0.423950489914244,1.1722522366431198,-1.295878849260271,-1.28711251681878,-1.2865500285572895,-1.2865500285572895,-1.295878849260271,-1.28711251681878,0.9982583927900761,290.0,288.0,290.95872255432437,289.0017416072099,1.0,1.4142135623730951,0.0
78,1.0,1.0,0.0,0.0,289.0,-288.0,-289.0,-289.0,-289.0,-288.0,-288.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-1.2668062326293204,-1.2725483016355406,-1.271984686667023,-1.271984686667023,-1.2668062326293204,-1.2725483016355406,0.9982592654717709,288.0,288.0,288.7869505434835,288.00174073452825,0.0,0.0,1.0
79,1.0,1.0,0.0,0.0,180.0,-179.0,-180.0,-180.0,-179.0,-179.0,-179.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.31765137375748886,0.3149511533375515,0.31563757937202486,0.31563757937202486,0.31765137375748886,0.3149511533375515,0.9982631174093289,179.0,179.0,179.78695054348347,179.00173688259068,0.0,0.0,1.0
80,1.0,1.0,0.0,0.0,118.0,-117.0,-118.0,-118.0,-117.0,-117.0,-117.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,1.2189024893169584,1.217932494698393,1.2186887765685475,1.2186887765685475,1.2189024893169584,1.217932494698393,0.9982658401362268,117.0,117.0,117.78695054348347,117.00173415986377,0.0,0.0,1.0
81,0.0,2.0,1.0,2.0,132.0,-132.0,-132.0,-132.0,-131.0,-132.0,-131.0,-0.9587225543243536,1.4644687049903982,0.423950489914244,1.1722522366431198,1.0008578645848287,1.0140334821330417,1.0147739901048165,1.0147739901048165,1.0008578645848287,1.0140334821330417,0.9982635793894394,132.0,130.0,132.95872255432437,131.00173642061057,1.0,1.4142135623730951,0.0
82,0.0,1.0,0.0,0.0,129.0,-129.0,-129.0,-129.0,-128.0,-129.0,-128.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,1.0444667895312545,1.0577261276827599,1.058470015775616,1.058470015775616,1.0444667895312545,1.0577261276827599,0.9982637955626075,129.0,128.0,129.95872255432437,128.0017362044374,0.0,0.0,1.0
83,1.0,1.0,0.0,0.0,209.0,-208.0,-209.0,-209.0,-209.0,-208.0,-208.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.10390156739129526,-0.10741108697639042,-0.10675733544570347,-0.10675733544570347,-0.10390156739129526,-0.10741108697639042,0.9982631173942329,208.0,208.0,208.78695054348347,208.00173688260577,0.0,0.0,1.0
84,2.0,1.0,0.0,0.0,163.0,-161.0,-163.0,-163.0,-162.0,-161.0,-162.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.5793049234360446,0.562542811452621,0.5632483915065553,0.5632483915065553,0.5793049234360446,0.562542811452621,0.998263120762844,161.0,162.0,161.6151785326426,162.00173687923714,0.0,0.0,1.0
85,2.0,1.0,0.0,0.0,184.0,-182.0,-184.0,-184.0,-183.0,-182.0,-183.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.27404244881106293,0.25669429260459403,0.2573762118109589,0.2573762118109589,0.27404244881106293,0.25669429260459403,0.9982631173982297,182.0,183.0,182.6151785326426,183.00173688260176,0.0,0.0,1.0
86,0.0,1.0,0.0,0.0,174.0,-174.0,-174.0,-174.0,-174.0,-174.0,-173.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.3903329153348654,0.4023364444369878,0.4030296307136238,0.4030296307136238,0.3903329153348654,0.4023364444369878,0.9982631174906614,174.0,173.0,174.95872255432437,173.00173688250933,0.0,0.0,1.0
87,0.0,2.0,2.0,2.0,173.0,-173.0,-173.0,-173.0,-172.0,-173.0,-172.0,-0.9587225543243536,1.4644687049903982,1.474870014208708,1.1722522366431198,0.4048692236503407,0.41690065962022715,0.4175949726038903,0.4175949726038903,0.4048692236503407,0.41690065962022715,0.9982631175282378,173.0,171.0,173.95872255432437,172.00173688247176,1.4142135623730951,1.4142135623730951,0.0
88,2.0,1.0,0.0,0.0,154.0,-152.0,-154.0,-154.0,-153.0,-152.0,-153.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.7101316982753223,0.6936207481017753,0.6943364685189537,0.6943364685189537,0.7101316982753223,0.6936207481017753,0.9982631384482958,152.0,153.0,152.6151785326426,153.0017368615517,0.0,0.0,1.0
89,0.0,2.0,0.0,0.0,156.0,-156.0,-156.0,-156.0,-155.0,-156.0,-155.0,-0.9587225543243536,1.4644687049903982,-0.62696903438022,-0.7380847415901124,0.6519864650134211,0.6644923177352966,0.6652057847384207,0.6652057847384207,0.6519864650134211,0.6644923177352966,0.9982631271538563,156.0,154.0,156.95872255432437,155.00173687284615,0.0,0.0,0.0
90,1.0,1.0,1.0,3.0,167.0,-166.0,-167.0,-167.0,-167.0,-166.0,-166.0,0.21304945651652293,-0.6482074595859141,0.423950489914244,2.127420725759736,0.506623381858668,0.5042859507196634,0.5049870239454892,0.5049870239454892,0.506623381858668,0.5042859507196634,0.9982631184022158,166.0,166.0,166.78695054348347,166.0017368815978,1.0,1.7320508075688772,1.0
91,2.0,1.0,0.0,0.0,207.0,-205.0,-207.0,-207.0,-206.0,-205.0,-206.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.060292642444869315,-0.07828265660991165,-0.07762665166517048,-0.07762665166517048,-0.060292642444869315,-0.07828265660991165,0.9982631173942336,205.0,206.0,205.6151785326426,206.00173688260577,0.0,0.0,1.0
92,1.0,1.0,0.0,0.0,223.0,-222.0,-223.0,-223.0,-223.0,-222.0,-222.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.30740988380794965,-0.3113100995417417,-0.3106721219094344,-0.3106721219094344,-0.30740988380794965,-0.3113100995417417,0.9982631173829941,222.0,222.0,222.78695054348347,222.001736882617,0.0,0.0,1.0
93,2.0,2.0,1.5,2.0,186.0,-184.0,-186.0,-186.0,-185.0,-184.0,-185.0,1.3848214673573993,1.4644687049903982,0.949410252061476,1.1722522366431198,0.24496983218011228,0.22756586223811529,0.2282455280304259,0.2282455280304259,0.24496983218011228,0.22756586223811529,0.9982631173956901,184.0,184.0,184.6151785326426,185.00173688260432,1.224744871391589,1.4142135623730951,1.0
94,0.0,1.0,0.0,0.0,244.0,-244.0,-244.0,-244.0,-243.0,-244.0,-243.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.6272086667484066,-0.6171586183897686,-0.6165443016050307,-0.6165443016050307,-0.6272086667484066,-0.6171586183897686,0.9982631105078015,244.0,243.0,244.95872255432437,243.0017368894922,0.0,0.0,0.0
95,0.0,1.0,0.0,0.0,316.0,-316.0,-316.0,-316.0,-315.0,-316.0,-315.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-1.6738228654626293,-1.6657821115830038,-1.6652489177042182,-1.6652489177042182,-1.6738228654626293,-1.6657821115830038,0.9982158380678429,316.0,315.0,316.95872255432437,315.00178416193216,0.0,0.0,1.0
96,3.0,1.0,2.0,2.0,226.0,-223.0,-226.0,-226.0,-225.0,-223.0,-224.0,2.556593478198276,-0.6482074595859141,1.474870014208708,1.1722522366431198,-0.32194619212342496,-0.34043852990822043,-0.3543681475802338,-0.3543681475802338,-0.32194619212342496,-0.34043852990822043,0.9982631173771989,223.0,225.0,223.44340652180173,225.0017368826228,1.4142135623730951,1.4142135623730951,0.0
97,0.0,2.0,1.0,2.0,292.0,-292.0,-292.0,-292.0,-291.0,-292.0,-291.0,-0.9587225543243536,1.4644687049903982,0.423950489914244,1.1722522366431198,-1.3249514658912216,-1.3162409471852587,-1.3156807123378225,-1.3156807123378225,-1.3249514658912216,-1.3162409471852587,0.9982573485934236,292.0,290.0,292.95872255432437,291.0017426514066,1.0,1.4142135623730951,0.0
98,1.0,1.0,0.0,0.0,228.0,-227.0,-228.0,-228.0,-227.0,-227.0,-227.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.3800914253853262,-0.38413117545793857,-0.38349883136076685,-0.38349883136076685,-0.3800914253853262,-0.38413117545793857,0.9982631173183272,227.0,227.0,227.78695054348347,227.00173688268168,0.0,0.0,1.0
99,0.0,2.0,1.0,2.0,210.0,-210.0,-210.0,-210.0,-209.0,-210.0,-209.0,-0.9587225543243536,1.4644687049903982,0.423950489914244,1.1722522366431198,-0.1329741840222459,-0.12197530215962979,-0.12132267733596996,-0.12132267733596996,-0.1329741840222459,-0.12197530215962979,0.9982631173942276,210.0,208.0,210.95872255432437,209.00173688260577,1.0,1.4142135623730951,0.0
100,0.0,1.0,0.0,0.0,79.0,-79.0,-79.0,-79.0,-78.0,-79.0,-78.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,1.7712822053050203,1.7859368868447287,1.7867371102889407,1.7867371102889407,1.7712822053050203,1.7859368868447287,0.9983417994412924,79.0,78.0,79.95872255432435,78.00165820055871,0.0,0.0,1.0
101,1.0,1.0,0.0,0.0,193.0,-192.0,-193.0,-193.0,-193.0,-192.0,-192.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.12867936565630977,0.12561635595543963,0.12628813479856044,0.12628813479856044,0.12867936565630977,0.12561635595543963,0.998263117394238,192.0,192.0,192.78695054348347,192.00173688260577,0.0,0.0,1.0
102,1.0,1.0,0.0,0.0,104.0,-103.0,-104.0,-104.0,-103.0,-103.0,-103.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,1.4224108057336127,1.4218315072637442,1.4226035630322784,1.4226035630322784,1.4224108057336127,1.4218315072637442,0.9982740446522931,103.0,103.0,103.78695054348347,103.00172595534771,0.0,0.0,1.0
103,0.0,2.0,1.0,2.0,196.0,-196.0,-196.0,-196.0,-195.0,-196.0,-196.0,-0.9587225543243536,1.4644687049903982,0.423950489914244,1.1722522366431198,0.07053413239440852,0.06735949522248212,0.08259210912776095,0.08259210912776095,0.07053413239440852,0.06735949522248212,0.9982631173942336,196.0,194.0,196.95872255432437,195.00173688260577,1.0,1.4142135623730951,0.0
104,0.0,2.0,2.0,2.0,193.0,-193.0,-193.0,-193.0,-192.0,-193.0,-192.0,-0.9587225543243536,1.4644687049903982,1.474870014208708,1.1722522366431198,0.11414305734083445,0.12561635595543963,0.12628813479856044,0.12628813479856044,0.11414305734083445,0.12561635595543963,0.9982631173942351,193.0,191.0,193.95872255432437,192.00173688260577,1.4142135623730951,1.4142135623730951,0.0
105,1.0,1.0,0.0,0.0,190.0,-189.0,-190.0,-190.0,-189.0,-189.0,-189.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.1722882906027357,0.16930900150515776,0.1699841604693599,0.1699841604693599,0.1722882906027357,0.16930900150515776,0.9982631173942949,189.0,189.0,189.78695054348347,189.0017368826057,0.0,0.0,1.0
106,0.0,1.0,1.0,2.0,188.0,-188.0,-188.0,-188.0,-187.0,-188.0,-187.0,-0.9587225543243536,-0.6482074595859141,0.423950489914244,1.1722522366431198,0.18682459891821102,0.1984374318716365,0.1991148442498929,0.1991148442498929,0.18682459891821102,0.1984374318716365,0.9982631173943607,188.0,187.0,188.95872255432437,187.00173688260563,1.0,1.4142135623730951,0.0
107,0.0,1.0,0.0,0.0,497.0,-497.0,-497.0,-497.0,-496.0,-497.0,-496.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-4.304894670563661,-4.301905059749331,-4.301575799842454,-4.301575799842454,-4.304894670563661,-4.301905059749331,0.7654815529720047,497.0,496.0,497.95872255432437,496.234518447028,0.0,0.0,0.0
108,0.0,2.0,3.0,2.0,244.0,-244.0,-244.0,-244.0,-243.0,-244.0,-243.0,-0.9587225543243536,1.4644687049903982,2.525789538503172,1.1722522366431198,-0.6272086667484066,-0.6171586183897686,-0.6165443016050307,-0.6165443016050307,-0.6272086667484066,-0.6171586183897686,0.9982631105078015,244.0,242.0,244.95872255432437,243.0017368894922,1.7320508075688772,1.4142135623730951,0.0
109,1.0,1.0,0.0,0.0,250.0,-249.0,-250.0,-250.0,-249.0,-249.0,-249.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.6998902083257832,-0.7045439094892049,-0.7039363529466297,-0.7039363529466297,-0.6998902083257832,-0.7045439094892049,0.9982630989204831,249.0,249.0,249.78695054348347,249.0017369010795,0.0,0.0,1.0
110,3.0,1.0,0.0,0.0,207.0,-204.0,-207.0,-207.0,-207.0,-204.0,-206.0,2.556593478198276,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.045756334129394,-0.07828265660991165,-0.07762665166517048,-0.07762665166517048,-0.045756334129394,-0.07828265660991165,0.9982631173942336,204.0,206.0,204.44340652180173,206.00173688260577,0.0,0.0,1.0
111,0.0,2.0,1.5,2.0,170.0,-170.0,-170.0,-170.0,-169.0,-170.0,-169.0,-0.9587225543243536,1.4644687049903982,0.949410252061476,1.1722522366431198,0.44847814859676666,0.4605933051699453,0.4612909982746898,0.4612909982746898,0.44847814859676666,0.4605933051699453,0.9982631177307121,170.0,168.0,170.95872255432437,169.00173688226928,1.224744871391589,1.4142135623730951,0.0
112,0.0,1.0,0.0,0.0,160.0,-160.0,-160.0,-160.0,-159.0,-160.0,-159.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.5938412317515198,0.606235457002339,0.6069444171773547,0.6069444171773547,0.5938412317515198,0.606235457002339,0.9982631216045909,160.0,159.0,160.95872255432437,159.0017368783954,0.0,0.0,0.0
113,1.0,1.0,0.0,0.0,171.0,-170.0,-171.0,-171.0,-170.0,-170.0,-170.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.44847814859676666,0.44602908998670593,0.4467256563844233,0.4467256563844233,0.44847814859676666,0.44602908998670593,0.9982631177307121,170.0,170.0,170.78695054348347,170.00173688226928,0.0,0.0,1.0
114,1.0,2.0,1.0,2.0,335.0,-334.0,-335.0,-335.0,-335.0,-334.0,-334.0,0.21304945651652293,1.4644687049903982,0.423950489914244,1.1722522366431198,-1.9354764151411847,-1.942502200064552,-1.9419904136192816,-1.9419904136192816,-1.9354764151411847,-1.942502200064552,0.9980883836570006,334.0,333.0,334.7869505434835,334.001911616343,1.0,1.4142135623730951,0.0
115,0.0,2.0,2.0,2.0,245.0,-245.0,-245.0,-245.0,-244.0,-245.0,-244.0,-0.9587225543243536,1.4644687049903982,1.474870014208708,1.1722522366431198,-0.6417449750638818,-0.631722833573008,-0.6311096434952972,-0.6311096434952972,-0.6417449750638818,-0.631722833573008,0.9982631089307705,245.0,243.0,245.95872255432437,244.00173689106924,1.4142135623730951,1.4142135623730951,0.0
116,0.0,1.0,0.0,0.0,179.0,-179.0,-179.0,-179.0,-178.0,-179.0,-178.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.31765137375748886,0.32951536852079094,0.33020292126229134,0.33020292126229134,0.31765137375748886,0.32951536852079094,0.9982631174093289,179.0,178.0,179.95872255432437,178.00173688259068,0.0,0.0,0.0
117,3.0,1.0,0.0,0.0,131.0,-128.0,-131.0,-131.0,-131.0,-128.0,-130.0,2.556593478198276,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,1.05900309784673,1.0285976973162811,1.029339331995083,1.029339331995083,1.05900309784673,1.0285976973162811,0.9982638853936472,128.0,130.0,128.44340652180173,130.00173611460636,0.0,0.0,1.0
118,0.0,2.0,1.0,2.0,278.0,-278.0,-278.0,-278.0,-278.0,-278.0,-277.0,-0.9587225543243536,1.4644687049903982,0.423950489914244,1.1722522366431198,-1.1214431494745674,-1.1123419346199075,-1.1117659258740915,-1.1117659258740915,-1.1214431494745674,-1.1123419346199075,0.9982618312751732,278.0,276.0,278.95872255432437,277.00173816872484,1.0,1.4142135623730951,1.0
119,1.0,1.0,0.0,0.0,186.0,-185.0,-186.0,-186.0,-186.0,-185.0,-185.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.23043352386463697,0.22756586223811529,0.2282455280304259,0.2282455280304259,0.23043352386463697,0.22756586223811529,0.9982631173950735,185.0,185.0,185.78695054348347,185.00173688260492,0.0,0.0,1.0
120,2.0,1.0,0.0,0.0,108.0,-106.0,-108.0,-108.0,-107.0,-106.0,-106.0,1.3848214673573993,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,1.3788018807871867,1.378138861714026,1.3643421954712125,1.3643421954712125,1.3788018807871867,1.378138861714026,0.9982713740203316,106.0,107.0,106.6151785326426,107.00172862597967,0.0,0.0,1.0
121,1.0,1.0,0.0,0.0,258.0,-257.0,-258.0,-258.0,-258.0,-257.0,-257.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.8161806748495857,-0.8210576309551199,-0.8204590880687617,-0.8204590880687617,-0.8161806748495857,-0.8210576309551199,0.9982630437120341,257.0,257.0,257.7869505434835,257.00173695628797,0.0,0.0,1.0
122,1.0,1.0,0.0,0.0,188.0,-187.0,-188.0,-188.0,-188.0,-187.0,-187.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.20136090723368635,0.1984374318716365,0.1991148442498929,0.1991148442498929,0.20136090723368635,0.1984374318716365,0.998263117394483,187.0,187.0,187.78695054348347,187.0017368826055,0.0,0.0,1.0
123,1.0,1.0,1.0,3.0,210.0,-209.0,-210.0,-210.0,-210.0,-209.0,-209.0,0.21304945651652293,-0.6482074595859141,0.423950489914244,2.127420725759736,-0.11843787570677057,-0.12197530215962979,-0.12132267733596996,-0.12132267733596996,-0.11843787570677057,-0.12197530215962979,0.9982631173942315,209.0,209.0,209.78695054348347,209.00173688260577,1.0,1.7320508075688772,1.0
124,2.0,2.0,1.0,2.0,146.0,-144.0,-146.0,-146.0,-145.0,-144.0,-145.0,1.3848214673573993,1.4644687049903982,0.423950489914244,1.1722522366431198,0.8264221647991249,0.8101344695676904,0.8108592036410857,0.8108592036410857,0.8264221647991249,0.8101344695676904,0.9982631998276733,144.0,144.0,144.6151785326426,145.00173680017232,1.0,1.4142135623730951,0.0
125,1.0,1.0,0.0,0.0,159.0,-158.0,-159.0,-159.0,-158.0,-158.0,-158.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.6229138483824704,0.6207996721855784,0.6215097590676212,0.6215097590676212,0.6229138483824704,0.6207996721855784,0.9982631238677118,158.0,158.0,158.78695054348347,158.0017368761323,0.0,0.0,1.0
126,0.0,2.0,3.0,2.0,286.0,-286.0,-286.0,-286.0,-285.0,-286.0,-284.0,-0.9587225543243536,1.4644687049903982,2.525789538503172,1.1722522366431198,-1.2377336159983698,-1.2142914409025831,-1.2282886609962234,-1.2282886609962234,-1.2377336159983698,-1.2142914409025831,0.9982599918151649,286.0,284.0,286.95872255432437,285.0017400081848,1.7320508075688772,1.4142135623730951,0.0
127,3.0,1.0,0.0,0.0,180.0,-177.0,-180.0,-180.0,-180.0,-177.0,-179.0,2.556593478198276,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.3467239903884395,0.3149511533375515,0.31563757937202486,0.31563757937202486,0.3467239903884395,0.3149511533375515,0.9982631174274338,177.0,179.0,177.44340652180173,179.00173688257257,0.0,0.0,1.0
128,0.0,1.0,0.0,0.0,157.0,-157.0,-157.0,-157.0,-156.0,-157.0,-156.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.6374501566979458,0.6499281025520572,0.6506404428481543,0.6506404428481543,0.6374501566979458,0.6499281025520572,0.9982631253613635,157.0,156.0,157.95872255432437,156.00173687463862,0.0,0.0,0.0
129,0.0,1.0,2.0,2.0,170.0,-170.0,-170.0,-170.0,-169.0,-170.0,-169.0,-0.9587225543243536,-0.6482074595859141,1.474870014208708,1.1722522366431198,0.44847814859676666,0.4605933051699453,0.4612909982746898,0.4612909982746898,0.44847814859676666,0.4605933051699453,0.9982631177307121,170.0,169.0,170.95872255432437,169.00173688226928,1.4142135623730951,1.4142135623730951,0.0
130,1.0,1.0,0.0,0.0,184.0,-183.0,-184.0,-184.0,-183.0,-183.0,-183.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.2595061404955876,0.25669429260459403,0.2573762118109589,0.2573762118109589,0.2595061404955876,0.25669429260459403,0.9982631173966805,183.0,183.0,183.78695054348347,183.00173688260332,0.0,0.0,1.0
131,2.0,1.0,0.5,3.0,149.0,-147.0,-149.0,-149.0,-149.0,-147.0,-148.0,1.3848214673573993,-0.6482074595859141,-0.10150927223298796,2.127420725759736,0.7828132398526989,0.7664418240179722,0.7671631779702861,0.7671631779702861,0.7828132398526989,0.7664418240179722,0.99826316800108,147.0,148.0,147.6151785326426,148.00173683199893,0.7071067811865476,1.7320508075688772,1.0
132,2.0,2.0,1.0,3.0,220.0,-218.0,-220.0,-220.0,-219.0,-218.0,-219.0,1.3848214673573993,1.4644687049903982,0.423950489914244,2.127420725759736,-0.2492646505460484,-0.2676174539920236,-0.2669760962386349,-0.2669760962386349,-0.2492646505460484,-0.2676174539920236,0.9982631173925305,218.0,218.0,218.6151785326426,219.00173688260747,1.0,1.7320508075688772,1.0
133,0.0,1.0,1.5,2.0,162.0,-162.0,-162.0,-162.0,-161.0,-162.0,-161.0,-0.9587225543243536,-0.6482074595859141,0.949410252061476,1.1722522366431198,0.5647686151205692,0.5771070266358603,0.5778137333968217,0.5778137333968217,0.5647686151205692,0.5771070266358603,0.9982631200741472,162.0,161.0,162.95872255432437,161.00173687992586,1.224744871391589,1.4142135623730951,0.0
134,0.0,1.0,0.0,0.0,158.0,-158.0,-158.0,-158.0,-157.0,-158.0,-157.0,-0.9587225543243536,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,0.6229138483824704,0.6353638873688179,0.6360751009578877,0.6360751009578877,0.6229138483824704,0.6353638873688179,0.9982631238677118,158.0,157.0,158.95872255432437,157.0017368761323,0.0,0.0,0.0
135,1.0,0.0,2.0,3.0,260.0,-259.0,-260.0,-260.0,-260.0,-259.0,-259.0,0.21304945651652293,-2.7608836241622265,1.474870014208708,2.127420725759736,-0.8452532914805363,-0.8501860613215987,-0.8495897718492946,-0.8495897718492946,-0.8452532914805363,-0.8501860613215987,0.9982630164299776,259.0,260.0,259.7869505434835,259.00173698357,1.4142135623730951,1.7320508075688772,1.0
136,1.0,1.0,0.0,0.0,204.0,-203.0,-204.0,-204.0,-204.0,-203.0,-203.0,0.21304945651652293,-0.6482074595859141,-0.62696903438022,-0.7380847415901124,-0.031220025813918684,-0.03459001106019352,-0.033930625994370994,-0.033930625994370994,-0.031220025813918684,-0.03459001106019352,0.9982631173942336,203.0,203.0,203.78695054348347,203.00173688260577,0.0,0.0,1.0
