,21,22,23,24,26,27,28,29,31,32,33,"2,24,16,3","2,27,16,3","2,31,16,3","2,32,16,3","2,30,15,3","2,30,7,3","2,37,15,3","2,27,8,3","2,31,8,3","2,32,14,3","2,21,6,3","2,22,6,3","2,23,6,3","2,26,6,3","2,28,6,3","2,29,6,3","2,2,24,16,3,6,3","2,2,27,16,3,6,3","2,2,30,16,3,6,3","2,2,31,16,3,6,3","2,2,33,16,3,6,3","2,2,37,6,3,6,3","2,2,38,6,3,6,3","2,2,32,16,3,6,3","2,2,27,8,3,6,3","2,2,31,8,3,6,3","2,2,32,14,3,6,3",39
118,105.0,53.0,108.0,206.0,12.0,222.0,31.0,25.0,226.0,712.0,201.0,0.23532469879336762,0.5542742194181043,0.43088060267932055,0.33822664077706166,0.005952380952380952,-0.9971732887740798,0.005291005291005291,-0.49489841458940237,0.9811113543339269,6.568077911411976,0.6449275362318841,0.7190635451505016,0.9584761904761906,0.05009276437847866,0.09359605911330052,0.6086956521739131,0.05537771386218917,0.3072199103115488,0.4181473187459053,0.1856580937652945,0.1445323930188166,0.19887911449205714,0.5160516451478553,0.1143972605313355,0.2438199687080495,0.9637275938570913,0.7677124194028213,2.0
119,84.0,36.0,75.0,136.0,6.0,140.0,48.0,18.0,166.0,290.0,138.0,0.04213121361095695,0.07783176884777453,0.10959891331247539,0.017315399238472015,0.008,-0.6160404591886565,0.005291005291005291,-0.19781357400426822,-0.875459459043705,5.66988092298052,0.1955389492753623,0.08653846153846151,0.3833333333333333,0.010018552875695731,0.5346469622331692,0.06340579710144933,0.0017750391603320835,0.006057784241973405,0.00418776409018957,0.012011921799275495,0.005512840231595215,0.19887911449205714,0.20036281179138338,0.00029982305078767724,0.03695358695846375,0.7670198571494736,0.23843990194964748,2.0
120,95.0,57.0,104.0,228.0,10.0,212.0,31.0,24.0,224.0,670.0,223.0,0.33183940250875754,0.47215013434993947,0.4168769240812448,0.28084287539383807,0.005714285714285714,-0.8011345951780408,0.005376344086021506,-0.057472430847665464,-0.5841843515845697,6.507277712385012,0.4184782608695653,0.9030100334448161,0.8777142857142858,0.03376623376623377,0.09359605911330052,0.519927536231884,0.11011738905736915,0.2229257493666659,0.6014920118550617,0.17378636983143997,0.29761512595483114,0.11575343433772416,0.14564348188254922,0.07887272065947885,0.0009398042827976124,0.34065353658499853,0.7294337113220597,1.0
121,93.0,35.0,78.0,162.0,8.0,150.0,45.0,19.0,172.0,331.0,137.0,0.09599860968307583,0.11450779981768931,0.1333025246748955,0.028639079746880895,0.008,-0.6160404591886565,0.005235602094240838,0.6992508064783751,-0.7055510066862999,5.802118375377063,0.3759057971014492,0.05685618729096992,0.427047619047619,0.02040816326530612,0.44302134646962243,0.13043478260869568,0.009215733061083538,0.013112036219088009,0.00418776409018957,0.017769563084701127,0.005053694216021196,0.2676895333964612,0.30016608386551935,0.0008201968887482035,0.48911855652638897,0.49762930567774116,0.31148521366840076,1.0
122,99.0,46.0,105.0,209.0,11.0,197.0,34.0,23.0,212.0,575.0,159.0,0.24734857582962824,0.36271751836141025,0.3379821705646504,0.17533269526223264,0.006578947368421052,0.933320523748862,0.005154639175257732,-0.6055518643146514,-0.057472430847665464,6.354370040797351,0.5063405797101449,0.4293478260869565,0.8976190476190476,0.04155844155844156,0.15763546798029557,0.4347826086956522,0.061181317964945324,0.13156399812626,0.15209424425040022,0.11423194761959245,0.023030773972302063,0.39180069534739115,0.6205581007913371,0.030741554027918935,0.3662229809971892,0.0017246637953939612,0.6347392348109302,1.0
123,88.0,40.0,78.0,186.0,6.0,158.0,41.0,20.0,185.0,379.0,148.0,0.16374360766204626,0.1475982983019114,0.19061589594000644,0.045969498794757556,0.007462686567164179,0.8859248164599484,0.0051813471502590676,0.6055278749869898,-0.9380052012169503,5.937536205082426,0.2734375,0.21362876254180602,0.427047619047619,0.010018552875695731,0.3300492610837439,0.20108695652173914,0.026811969050182127,0.02178525766162002,0.025358836238511658,0.03633441978501136,0.01175745312370439,0.3475900365340042,0.26448979591836774,0.0021131948194412164,0.3661937766476364,0.8807667330523073,0.388032522905734,0.0
124,87.0,47.0,81.0,149.0,9.0,147.0,45.0,19.0,171.0,325.0,181.0,0.0667209393339579,0.1029715896769353,0.12923459232067758,0.02679252996148758,0.006578947368421052,0.933320523748862,0.005319148936170213,-0.7931364191664784,0.21510526876214117,5.783825182329737,0.2536231884057971,0.46822742474916385,0.4724761904761905,0.026716141001855286,0.44302134646962243,0.13043478260869568,0.004451683745605688,0.010603148280595128,0.15209424425040022,0.016701579852291735,0.06663963253974824,0.16853185595567863,0.30016608386551935,0.0007178396617372097,0.6299622127740736,0.044813984429897404,0.30128005674622527,3.0
125,93.0,46.0,82.0,145.0,11.0,159.0,43.0,20.0,180.0,371.0,189.0,0.05867455150038524,0.15197890436547645,0.16758201330034123,0.04275125480819837,0.00625,0.21942525837900473,0.00546448087431694,-0.34249477911590703,-0.5984600690578581,5.916202062607435,0.3759057971014492,0.4293478260869565,0.488,0.04155844155844156,0.38522167487684733,0.20108695652173914,0.003442702993771358,0.023097587372130638,0.2620487235830646,0.028083731181795742,0.09235789353299406,0.055782981301939,0.17184408840066667,0.0018276697876755043,0.11553331514055962,0.3575846204957579,0.37585583188754845,3.0
126,84.0,37.0,53.0,121.0,5.0,123.0,55.0,17.0,141.0,221.0,133.0,0.019049402141692498,0.026500844507752738,0.02794820789131945,0.004352194781282169,0.008,-0.6160404591886565,0.00558659217877095,-0.8879689066918555,-0.9317223617435201,5.3981627015177525,0.1955389492753623,0.11705685618729095,0.11514285714285716,0.005936920222634509,0.7714285714285715,0.0,0.0003628797219559186,0.0007022947596240885,0.00418776409018957,0.0007811023243364109,0.0034700564789140343,0.010018805825654372,0.0038321995464852886,1.894159941421975e-05,0.7902161799488661,0.8689861462282934,0.09363329192097214,3.0
127,104.0,53.0,101.0,190.0,10.0,213.0,32.0,24.0,218.0,664.0,202.0,0.17690408305685293,0.48002408877064207,0.3763441137820554,0.2732070529699095,0.006024096385542169,0.48329156372825655,0.005319148936170213,0.8090276252864301,-0.33413697099017103,6.498282149476434,0.6212635869565218,0.7190635451505016,0.8191428571428572,0.03376623376623377,0.1142857142857143,0.519927536231884,0.03129505460218591,0.23042312580008525,0.3742037641960155,0.14163489197840065,0.1497369808068812,0.16853185595567863,0.30016608386551935,0.07464209379250293,0.6555551755402275,0.11037704280524906,0.7238004985063977,2.0
128,98.0,44.0,78.0,160.0,8.0,142.0,47.0,18.0,160.0,300.0,171.0,0.09117283726332337,0.08476522428729781,0.08754834752609299,0.019805033720158648,0.006756756756756757,-0.3383333943242765,0.004975124378109453,-0.8090099069535975,-0.9756293127952373,5.703782474656201,0.48403532608695643,0.3540969899665552,0.427047619047619,0.02040816326530612,0.503448275862069,0.06340579710144933,0.008312486254644444,0.007185143248475903,0.11131785548123115,0.007664713154549552,0.04258985681973326,0.7846562923992311,0.73586052107918,0.00039223936065662106,0.6555263572527229,0.9529701714178888,0.2570059174517816,3.0
129,97.0,45.0,88.0,173.0,10.0,157.0,43.0,20.0,173.0,365.0,157.0,0.12473669756228806,0.14327279347029476,0.13741803464609442,0.040426878277702485,0.006369426751592357,-0.0795485428747221,0.005208333333333333,0.9968309933617175,-0.9775269404025313,5.8998973535824915,0.4619565217391305,0.391304347826087,0.5851428571428572,0.03376623376623377,0.38522167487684733,0.20108695652173914,0.015559243718745713,0.020527093348781736,0.21596556107547357,0.01888371624599521,0.020568171246061213,0.3062332523036914,0.3789156210953772,0.001634332487280173,0.9964683979711362,0.9566870691233963,0.3665792934107035,3.0
130,90.0,34.0,66.0,136.0,6.0,123.0,54.0,17.0,148.0,224.0,118.0,0.04213121361095695,0.026500844507752738,0.048167358140327424,0.004777046948483908,0.00847457627118644,-0.9819521690440836,0.00510204081632653,-0.8879689066918555,-0.9410263090291437,5.4116460518550396,0.3137454710144928,0.028010033444816063,0.2624761904761905,0.010018552875695731,0.7356321839080461,0.0,0.0017750391603320835,0.0007022947596240885,0.0,0.0023200943902185666,0.00037571026828276945,0.4889479337441348,0.4677582908163265,2.2820177548019416e-05,0.7902161799488661,0.8864596246921344,0.10065131174459552,2.0
131,85.0,43.0,66.0,120.0,5.0,148.0,46.0,19.0,168.0,320.0,174.0,0.017697777531481877,0.10676526299765697,0.11731349481938762,0.02530492329900525,0.006896551724137931,0.4677451620451334,0.00558659217877095,-0.9410263090291437,-0.07513609089835323,5.768320995793772,0.21467391304347827,0.31772575250836116,0.2624761904761905,0.005936920222634509,0.4729064039408868,0.13043478260869568,0.0003132113295538246,0.01139882138295886,0.086043378483906,0.013762456066738486,0.048969213174159566,0.010018805825654372,0.0,0.0006403391431685388,0.8877634850240685,0.004073673235347226,0.2926560235056679,0.0
132,107.0,51.0,103.0,182.0,11.0,213.0,31.0,24.0,226.0,673.0,217.0,0.1511371739338662,0.48002408877064207,0.43088060267932055,0.28471245677161167,0.006172839506172839,-0.9784503507933796,0.005319148936170213,0.8090276252864301,0.9811113543339269,6.511745329644728,0.6929347826086957,0.6321070234113713,0.858,0.04155844155844156,0.09359605911330052,0.519927536231884,0.022842445344715714,0.23042312580008525,0.2963320554519881,0.1856580937652945,0.24702250403920517,0.16853185595567863,0.30016608386551935,0.08106118304092684,0.6555551755402275,0.9637275938570913,0.7322343244285539,2.0
133,99.0,48.0,104.0,196.0,10.0,201.0,33.0,23.0,221.0,604.0,199.0,0.19770968806206832,0.3903395101930595,0.39633542625672213,0.20416658056402642,0.006578947368421052,0.933320523748862,0.005319148936170213,0.9980829609135574,0.4638021630104179,6.403574197934815,0.5063405797101449,0.5079431438127091,0.8777142857142858,0.03376623376623377,0.13563218390804596,0.4347826086956522,0.03908912075360034,0.15236493321775763,0.15209424425040022,0.15708177010609764,0.13454694142509285,0.16853185595567863,0.26448979591836774,0.04168399261920709,0.998978977389714,0.21413604891197655,0.6649652751507278,2.0
134,82.0,37.0,66.0,126.0,7.0,132.0,52.0,18.0,148.0,252.0,142.0,0.026149146986515687,0.052023002788133946,0.048167358140327424,0.00931920818280437,0.007874015748031496,0.972630067242408,0.00546448087431694,0.9985900724399912,-0.9410263090291437,5.529429087511423,0.1579483695652174,0.11705685618729095,0.2624761904761905,0.01484230055658627,0.6660098522167488,0.06340579710144933,0.0006837778881224021,0.0027063928190941924,0.007155842624993862,0.0023200943902185666,0.007629967113443157,0.055782981301939,0.03525197834235736,8.684764115444792e-05,0.9999967884300076,0.8864596246921344,0.16270127164089287,2.0
135,105.0,54.0,105.0,213.0,10.0,200.0,33.0,23.0,214.0,597.0,214.0,0.26392601384179526,0.3833297383848143,0.35053196570428335,0.19694588633470508,0.006134969325153374,-0.35491017584493534,0.005263157894736842,0.48718767500700594,0.9317114137542325,6.391917113392602,0.6449275362318841,0.7637959866220736,0.8976190476190476,0.03376623376623377,0.13563218390804596,0.4347826086956522,0.06965694078241948,0.14694168833017018,0.3146043428778989,0.12287265898050888,0.22442327421413288,0.2319182825484767,0.30016608386551935,0.038787682144162575,0.2362079066827683,0.8689656873905868,0.6577832706389652,1.0
136,90.0,36.0,74.0,171.0,8.0,157.0,42.0,19.0,177.0,367.0,123.0,0.11922898474439941,0.14327279347029476,0.15436138298174457,0.041193256615137126,0.0078125,0.7210377105017316,0.005076142131979695,0.9968309933617175,0.47941231147032193,5.90536184805457,0.3137454710144928,0.08653846153846151,0.3691428571428571,0.02040816326530612,0.3573070607553367,0.13043478260869568,0.01421555080318022,0.020527093348781736,0.008981306997417154,0.02382743655603682,0.0009932791265238206,0.5419671918282554,0.5669731434240366,0.0016968843905605386,0.9964683979711362,0.22890161564251443,0.36968545667590513,2.0
137,107.0,54.0,96.0,201.0,12.0,218.0,31.0,24.0,221.0,694.0,217.0,0.2160494415166295,0.5205150663217144,0.39633542625672213,0.3127784533640754,0.0058823529411764705,0.3466494554970303,0.0053475935828877,-0.33413697099017103,0.4638021630104179,6.542471960506804,0.6929347826086957,0.7637959866220736,0.7253333333333334,0.05009276437847866,0.09359605911330052,0.519927536231884,0.04667736117964749,0.27093593426789875,0.465677536260372,0.15708177010609764,0.24702250403920517,0.14083654566397188,0.30016608386551935,0.09783036088882309,0.10984869444031134,0.21413604891197655,0.7515479826397713,2.0
138,89.0,40.0,58.0,137.0,7.0,122.0,54.0,17.0,146.0,225.0,150.0,0.04386560356612196,0.023884175350487133,0.0421899128813263,0.004921219764747983,0.007142857142857143,0.9802396594403116,0.005025125628140704,-0.8667670910519801,0.08395943674184847,5.41610040220442,0.2934782608695652,0.21362876254180602,0.16799999999999998,0.01484230055658627,0.7356321839080461,0.0,0.0019241911762201706,0.0005704538321728172,0.05278951545820466,0.0017799887489339029,0.01342151832372777,0.6571052719910683,0.6768420059350276,2.4218403972946194e-05,0.7528187667986513,0.0054814179455785796,0.1029736271951125,3.0
139,94.0,48.0,83.0,162.0,10.0,156.0,43.0,19.0,177.0,357.0,187.0,0.09599860968307583,0.13900204112865222,0.15436138298174457,0.03744443538221308,0.006535947712418301,0.8064005807754863,0.005405405405405406,0.47165229356133864,0.47941231147032193,5.877735781779639,0.39707880434782605,0.5079431438127091,0.5037142857142857,0.03376623376623377,0.38522167487684733,0.13043478260869568,0.009215733061083538,0.019321567437931522,0.16366283015335614,0.02382743655603682,0.08531811957294778,0.09324298469387757,0.23123340535193704,0.0014020857410927308,0.2212343568246143,0.22890161564251443,0.3540115489165141,3.0
140,82.0,36.0,51.0,114.0,4.0,135.0,50.0,18.0,150.0,268.0,144.0,0.01005066210864796,0.061346445101590555,0.054308558918239894,0.012414158528222226,0.007936507936507936,0.329990825673782,0.0055248618784530384,-0.9960878351411849,0.6992508064783751,5.5909869805108565,0.1579483695652174,0.08653846153846151,0.09533333333333333,0.0025974025974025974,0.5990147783251232,0.06340579710144933,0.00010101580882221182,0.003763386326602464,0.005561235317700883,0.002949419571775934,0.008870563096668855,0.028144477146814364,0.0009527931070387447,0.00015411133196383263,0.9949796279350125,0.48875361741538853,0.19566251184736783,2.0
141,104.0,55.0,109.0,230.0,12.0,218.0,30.0,24.0,230.0,706.0,226.0,0.341602401070626,0.5205150663217144,0.4596403500974972,0.3295989159374374,0.005747126436781609,-0.9364619742512132,0.005235602094240838,-0.33413697099017103,-0.787695941645058,6.559615237493242,0.6212635869565218,0.8093645484949834,0.9791428571428572,0.05009276437847866,0.07356321839080462,0.519927536231884,0.11669220041721677,0.27093593426789875,0.5722850333286488,0.2112692514377498,0.32582003169371765,0.2676895333964612,0.4677582908163265,0.10863544538713392,0.10984869444031134,0.6206406193333027,0.7623631461264422,1.0
142,96.0,46.0,70.0,194.0,6.0,167.0,39.0,20.0,183.0,427.0,171.0,0.19063051499283729,0.18904924626106467,0.18125075838352644,0.06829567884660313,0.006756756756756757,-0.3383333943242765,0.005,-0.8796885924951523,0.705529644294206,6.056784013228624,0.44010416666666663,0.4293478260869565,0.3142857142857143,0.010018552875695731,0.277504105090312,0.20108695652173914,0.036339993246434346,0.035739617511876674,0.11131785548123115,0.03285183741460348,0.04258985681973326,0.7193080445474587,0.5160516451478553,0.004664299749118354,0.7755031655706228,0.49759907594210295,0.4569016860271109,0.0
143,89.0,46.0,78.0,150.0,11.0,160.0,43.0,20.0,170.0,367.0,176.0,0.06880141916084967,0.15641496040296438,0.12521396096938842,0.041193256615137126,0.00625,0.21942525837900473,0.005405405405405406,-0.9756293127952373,0.9379947521194415,5.90536184805457,0.2934782608695652,0.4293478260869565,0.427047619047619,0.04155844155844156,0.38522167487684733,0.20108695652173914,0.00473363527854693,0.024465639837860913,0.2620487235830646,0.015678536021643527,0.05360363890788584,0.09324298469387757,0.17184408840066667,0.0016968843905605386,0.9544310526712929,0.8807470748302891,0.36968545667590513,3.0
144,93.0,47.0,88.0,200.0,7.0,173.0,38.0,21.0,197.0,452.0,205.0,0.21230739519960257,0.21928831411561622,0.2511827555849299,0.08211303103026259,0.006622516556291391,0.20214988141565363,0.005128205128205128,-0.9775269404025313,-0.6055518643146514,6.113682179832231,0.3759057971014492,0.46822742474916385,0.5851428571428572,0.01484230055658627,0.2522167487684729,0.2753623188405797,0.045074430056440205,0.04808736470766917,0.14109259010017108,0.06309277670323864,0.1662343012800527,0.4389062500000001,0.4677582908163265,0.006742549864976867,0.9581567253866516,0.3661474956220185,0.49024465345122725,2.0
145,94.0,38.0,84.0,158.0,9.0,169.0,39.0,20.0,196.0,430.0,155.0,0.08646621358908199,0.1988922559926513,0.24584239859052232,0.06987138290817851,0.007692307692307693,-0.9301059501867618,0.005263157894736842,0.7984961861625556,0.3424664577455166,6.063785208687608,0.39707880434782605,0.14841137123745823,0.5196190476190476,0.026716141001855286,0.277504105090312,0.20108695652173914,0.007476406092432743,0.03955812949384634,0.013364959284947013,0.06043848494474125,0.018301515237289654,0.2319182825484767,0.20036281179138338,0.0048820101495013,0.6385374365159041,0.11602882044256788,0.46098764479556187,1.0
146,93.0,42.0,64.0,158.0,9.0,134.0,49.0,18.0,163.0,268.0,170.0,0.08646621358908199,0.058192015819865925,0.09837073401198439,0.012414158528222226,0.007042253521126761,-0.5877950071674065,0.005208333333333333,-0.4638288688518717,0.9349004048997503,5.5909869805108565,0.3759057971014492,0.28219063545150497,0.2377142857142857,0.026716141001855286,0.5665024630541873,0.06340579710144933,0.007476406092432743,0.003386310705179526,0.06484853760349162,0.009676801310056582,0.040608528427126006,0.3062332523036914,0.42205793882178744,0.00015411133196383263,0.2138775614432938,0.8749352148620007,0.19566251184736783,3.0
147,87.0,41.0,73.0,158.0,7.0,151.0,44.0,19.0,175.0,341.0,152.0,0.08646621358908199,0.11845736080094872,0.1457928938956442,0.03186876785180439,0.007246376811594203,-0.2280522595008612,0.005263157894736842,0.9793545963764285,0.5984842190140996,5.831882477283517,0.2536231884057971,0.24749163879598662,0.3551428571428571,0.01484230055658627,0.4137931034482759,0.13043478260869568,0.007476406092432743,0.014032146327926143,0.042257715624817886,0.02125556791046657,0.01524515647210663,0.2319182825484767,0.17184408840066667,0.001015618364392201,0.9617518645738158,0.3576136088069735,0.3281584779973359,0.0
148,97.0,50.0,108.0,211.0,10.0,214.0,31.0,24.0,232.0,683.0,218.0,0.2555587311316404,0.48797232523188294,0.47440084474243355,0.2978621988325115,0.00641025641025641,-0.8817846188147811,0.005319148936170213,0.9317114137542325,0.8879827697817494,6.52649485957079,0.4619565217391305,0.5898829431438128,0.9584761904761906,0.03376623376623377,0.09359605911330052,0.519927536231884,0.06531026505761404,0.23811699019221055,0.20194878607769395,0.22505616149233454,0.25494245090454204,0.16853185595567863,0.26448979591836774,0.08872188949333863,0.8702282472928832,0.7891667611827404,0.7414940031382162,1.0
149,119.0,54.0,106.0,220.0,12.0,213.0,31.0,24.0,223.0,675.0,232.0,0.294470384291628,0.48002408877064207,0.40996816541077735,0.2873114196755125,0.005988023952095809,-0.47555018687189876,0.005208333333333333,0.8090276252864301,-0.9985916721566993,6.514712690872529,1.0,0.7637959866220736,0.9177142857142858,0.05009276437847866,0.09359605911330052,0.519927536231884,0.08671280722485902,0.23042312580008525,0.3957391147839252,0.1680738966502785,0.3886093802191418,0.3062332523036914,0.4677582908163265,0.08254785187595846,0.6555551755402275,0.9984317910255991,0.7340955350541378,2.0
150,86.0,45.0,66.0,126.0,8.0,148.0,46.0,19.0,170.0,321.0,186.0,0.026149146986515687,0.10676526299765697,0.12521396096938842,0.025598760239453754,0.006896551724137931,0.4677451620451334,0.00558659217877095,-0.9410263090291437,0.9379947521194415,5.771441123130016,0.23403532608695654,0.391304347826087,0.2624761904761905,0.02040816326530612,0.4729064039408868,0.13043478260869568,0.0006837778881224021,0.01139882138295886,0.086043378483906,0.015678536021643527,0.08195662992814172,0.010018805825654372,0.0009527931070387447,0.0006552965257970384,0.8877634850240685,0.8807470748302891,0.2943896995013253,0.0
151,102.0,54.0,98.0,177.0,10.0,219.0,31.0,25.0,219.0,706.0,223.0,0.13614010130063578,0.5288399441152611,0.3829472139248251,0.3295989159374374,0.005847953216374269,0.9765908679435658,0.005376344086021506,0.6125720663156844,0.6125720663156844,6.559615237493242,0.5746150362318841,0.7637959866220736,0.7622857142857143,0.03376623376623377,0.09359605911330052,0.6086956521739131,0.018534127182147364,0.27967168649183255,0.4908482861091491,0.14664856865278578,0.29761512595483114,0.11575343433772416,0.23123340535193704,0.10863544538713392,0.37481900870963164,0.37472327726519483,0.7623631461264422,1.0
152,88.0,44.0,71.0,165.0,7.0,144.0,46.0,19.0,167.0,312.0,172.0,0.1034639301840479,0.09189676516825608,0.11343310679257156,0.023019654339796955,0.0070921985815602835,0.363171365373259,0.005319148936170213,0.8711474010323434,-0.8796885924951523,5.7430031878094825,0.2734375,0.3540969899665552,0.32771428571428574,0.01484230055658627,0.4729064039408868,0.13043478260869568,0.010704784849129532,0.008445015448389603,0.05862134387559423,0.012867069716614943,0.04464252177771503,0.16853185595567863,0.14564348188254922,0.0005299044859237328,0.7604710312964001,0.7744637099474124,0.27862303570348623,0.0
153,98.0,49.0,84.0,219.0,7.0,190.0,34.0,22.0,208.0,558.0,209.0,0.28998552001430533,0.3170106395945247,0.3135840735218021,0.15972526823422978,0.006493506493506494,-0.06192033725605731,0.005128205128205128,0.06630685835171127,0.7931180595679168,6.324358962381311,0.48403532608695643,0.548494983277592,0.5196190476190476,0.01484230055658627,0.15763546798029557,0.3532608695652174,0.08409160181796703,0.10049574561612963,0.17581602458758208,0.098334971166527,0.1904090056177548,0.4389062500000001,0.20036281179138338,0.025512161312496652,0.00203902047849149,0.6292363413651444,0.6164179434167072,0.0
154,103.0,46.0,106.0,209.0,10.0,203.0,33.0,23.0,217.0,612.0,210.0,0.24734857582962824,0.40456969396206166,0.3698013155026686,0.21262624983178996,0.006711409395973154,-0.9746486480944947,0.005235602094240838,-0.35907242107165305,-0.9736420181192547,6.416732282512326,0.5978260869565218,0.4293478260869565,0.9177142857142858,0.03376623376623377,0.13563218390804596,0.4347826086956522,0.061181317964945324,0.16367663727255624,0.12072117638408579,0.13675301294750425,0.196863195804838,0.2676895333964612,0.3382965431070388,0.04520992211753076,0.12722423692659107,0.9490853845683189,0.6730877774380217,2.0
155,102.0,51.0,104.0,217.0,10.0,204.0,32.0,23.0,220.0,621.0,195.0,0.2811379189238088,0.4117908034067674,0.38961089254503,0.22241137437122094,0.006172839506172839,-0.9784503507933796,0.005319148936170213,-0.9793606896089245,0.9960851708717215,6.431331081933479,0.5746150362318841,0.6321070234113713,0.8777142857142858,0.03376623376623377,0.1142857142857143,0.4347826086956522,0.07903852945681004,0.16957166577039093,0.2963320554519881,0.1517966475897349,0.11618981930460431,0.16853185595567863,0.26448979591836774,0.049466819449695394,0.9617638616601759,0.9934179205809534,0.6821191461426441,2.0
156,94.0,43.0,69.0,161.0,7.0,152.0,43.0,19.0,175.0,349.0,187.0,0.09357073679505329,0.12245958182233606,0.1457928938956442,0.034592708308947125,0.006993006993006993,-0.9983453608739179,0.0051813471502590676,0.35904428689111606,0.5984842190140996,5.855071922202427,0.39707880434782605,0.31772575250836116,0.30104761904761906,0.01484230055658627,0.38522167487684733,0.13043478260869568,0.008755482784369136,0.01499634918010142,0.07148504490653713,0.02125556791046657,0.08531811957294778,0.3475900365340042,0.30016608386551935,0.0011966554681478994,0.12720392804421793,0.3576136088069735,0.3412078755991559,2.0
157,92.0,43.0,69.0,158.0,7.0,149.0,44.0,19.0,170.0,333.0,168.0,0.08646621358908199,0.11061055013058353,0.12521396096938842,0.02926968480468462,0.006993006993006993,-0.9983453608739179,0.005050505050505051,-0.22374095013558368,0.9379947521194415,5.808142489980444,0.3549592391304348,0.31772575250836116,0.30104761904761906,0.01484230055658627,0.4137931034482759,0.13043478260869568,0.007476406092432743,0.012234693800190332,0.07148504490653713,0.015678536021643527,0.0368527255026372,0.5980056814969756,0.5160516451478553,0.0008567144485655859,0.047940331978286566,0.8807470748302891,0.31485291806838656,1.0
158,83.0,46.0,68.0,139.0,6.0,150.0,44.0,19.0,172.0,336.0,183.0,0.04741108548137475,0.11450779981768931,0.1333025246748955,0.030229895155551564,0.00684931506849315,0.9964691731217737,0.005405405405405406,0.6992508064783751,-0.7055510066862999,5.817111159963204,0.17663043478260865,0.4293478260869565,0.288,0.010018552875695731,0.4137931034482759,0.13043478260869568,0.002247811026522223,0.013112036219088009,0.09399469991114136,0.017769563084701127,0.07247746373200435,0.09324298469387757,0.10006247396917951,0.0009138465611156399,0.48911855652638897,0.49762930567774116,0.31987321312283523,0.0
159,93.0,41.0,79.0,159.0,8.0,144.0,46.0,19.0,165.0,309.0,134.0,0.08880472491797121,0.09189676516825608,0.10581063776504697,0.02219228806246068,0.006666666666666667,-0.7148764296291646,0.005128205128205128,0.8711474010323434,-0.06633693633562374,5.733341276897745,0.3759057971014492,0.24749163879598662,0.44199999999999995,0.02040816326530612,0.4729064039408868,0.13043478260869568,0.007886279167756534,0.008445015448389603,0.1306405531623076,0.011195891064245985,0.0038297801201552166,0.4389062500000001,0.5160516451478553,0.0004924976494472348,0.7604710312964001,0.0028252920245780554,0.2732839687739106,3.0
160,94.0,40.0,85.0,186.0,9.0,169.0,39.0,20.0,184.0,430.0,133.0,0.16374360766204626,0.1988922559926513,0.1859078786689627,0.06987138290817851,0.007194244604316547,0.6960801312247415,0.005,0.7984961861625556,-0.21513470736462095,6.063785208687608,0.39707880434782605,0.21362876254180602,0.5357142857142857,0.026716141001855286,0.277504105090312,0.20108695652173914,0.026811969050182127,0.03955812949384634,0.04733941579349278,0.034561739351193756,0.0034700564789140343,0.7193080445474587,0.9296829518371974,0.0048820101495013,0.6385374365159041,0.044826686092737586,0.46098764479556187,2.0
161,92.0,37.0,75.0,191.0,6.0,161.0,40.0,20.0,180.0,393.0,135.0,0.18028216719032647,0.16090681515634947,0.16758201330034123,0.051937105924997486,0.0078125,0.7210377105017316,0.005128205128205128,-0.7117747556357236,-0.5984600690578581,5.973809611869261,0.3549592391304348,0.11705685618729095,0.3833333333333333,0.010018552875695731,0.303448275862069,0.20108695652173914,0.03250165980684081,0.025891003163759616,0.008981306997417154,0.028083731181795742,0.004213052476063625,0.4389062500000001,0.4677582908163265,0.002697462971864409,0.5068822348584305,0.3575846204957579,0.408836575402717,0.0
162,86.0,45.0,73.0,152.0,6.0,149.0,44.0,19.0,170.0,335.0,176.0,0.07304634144623555,0.11061055013058353,0.12521396096938842,0.029907910375233514,0.006896551724137931,0.4677451620451334,0.005291005291005291,-0.22374095013558368,0.9379947521194415,5.814130531825066,0.23403532608695654,0.391304347826087,0.3551428571428571,0.010018552875695731,0.4137931034482759,0.13043478260869568,0.005335767998680027,0.012234693800190332,0.086043378483906,0.015678536021643527,0.05360363890788584,0.19887911449205714,0.23123340535193704,0.0008944831030130004,0.047940331978286566,0.8807470748302891,0.31820391986815566,0.0
163,95.0,46.0,105.0,219.0,9.0,201.0,33.0,23.0,223.0,602.0,201.0,0.28998552001430533,0.3903395101930595,0.40996816541077735,0.20208633314741267,0.006756756756756757,-0.3383333943242765,0.005235602094240838,0.9980829609135574,-0.9985916721566993,6.400257445308821,0.4184782608695653,0.4293478260869565,0.8976190476190476,0.026716141001855286,0.13563218390804596,0.4347826086956522,0.08409160181796703,0.15236493321775763,0.11131785548123115,0.1680738966502785,0.1445323930188166,0.2676895333964612,0.4677582908163265,0.04083888604496706,0.998978977389714,0.9984317910255991,0.662920470624252,1.0
