,21,22,23,24,25,"2,21,16,3","2,22,16,3","2,23,16,3","2,24,16,3","2,21,19,25,3","2,22,19,25,3",26
225,15.0,0.0,1.0,0.0,0.0,0.823974609375,0.0,1.0,0.0,0.0,0.0,1.0
226,5.0,1.0,0.0,1.0,94.2,0.030517578125,0.000244140625,0.0,1.0,0.12645653224507328,0.02529130644901466,0.0
227,12.0,8.0,0.0,1.0,18.1,0.421875,0.125,0.0,1.0,0.058314986844224884,0.03887665789614992,0.0
228,5.0,9.0,0.0,0.0,41.7,0.030517578125,0.177978515625,0.0,0.0,0.055979165547978306,0.10076249798636094,0.0
229,15.0,10.0,1.0,0.0,0.0,0.823974609375,0.244140625,1.0,0.0,0.0,0.0,1.0
230,13.0,0.0,1.0,0.0,0.0,0.536376953125,0.0,1.0,0.0,0.0,0.0,1.0
231,11.0,9.0,0.0,0.0,1.8,0.324951171875,0.177978515625,0.0,0.0,0.005316007088009451,0.004349460344735005,1.0
232,8.0,6.0,0.0,0.0,0.0,0.125,0.052734375,0.0,0.0,0.0,0.0,1.0
233,3.0,13.0,0.0,0.0,0.6,0.006591796875,0.536376953125,0.0,0.0,0.0004832733716372227,0.0020941846104279654,1.0
234,12.0,2.0,0.0,1.0,7.6,0.421875,0.001953125,0.0,1.0,0.024485850829619283,0.0040809751382698805,1.0
235,16.0,12.0,1.0,1.0,4.2,1.0,0.421875,1.0,1.0,0.01804220587445632,0.013531654405842239,1.0
236,6.0,15.0,1.0,0.0,0.0,0.052734375,0.823974609375,1.0,0.0,0.0,0.0,1.0
237,12.0,9.0,0.0,1.0,8.0,0.421875,0.177978515625,0.0,1.0,0.02577457982065188,0.01933093486548891,1.0
238,0.0,9.0,1.0,0.0,0.5,0.0,0.177978515625,1.0,0.0,0.0,0.001208183429093057,1.0
239,7.0,0.0,0.0,0.0,11.4,0.083740234375,0.0,0.0,0.0,0.021425119475916875,0.0,1.0
240,8.0,3.0,0.0,0.0,0.6,0.125,0.006591796875,0.0,0.0,0.001288728991032594,0.0004832733716372227,1.0
241,15.0,8.0,1.0,0.0,0.7,0.823974609375,0.125,1.0,0.0,0.0028190946678837993,0.0015035171562046928,1.0
242,14.0,6.0,1.0,1.0,0.0,0.669921875,0.052734375,1.0,1.0,0.0,0.0,1.0
243,16.0,15.0,1.0,0.0,3.2,1.0,0.823974609375,1.0,0.0,0.013746442571014338,0.01288728991032594,1.0
244,14.0,4.0,1.0,0.0,0.0,0.669921875,0.015625,1.0,0.0,0.0,0.0,1.0
245,1.0,13.0,0.0,1.0,5.1,0.000244140625,0.536376953125,0.0,1.0,0.001369274552972131,0.017800569188637705,0.0
246,7.0,9.0,1.0,0.0,5.9,0.083740234375,0.177978515625,1.0,0.0,0.011088439027009612,0.014256564463298071,1.0
247,11.0,16.0,0.0,1.0,24.8,0.324951171875,1.0,0.0,1.0,0.07324276432368576,0.10653492992536111,0.0
248,0.0,3.0,0.0,0.0,2.9,0.0,0.006591796875,0.0,0.0,0.0,0.0023358212962465764,1.0
249,9.0,12.0,1.0,1.0,1.6,0.177978515625,0.421875,1.0,1.0,0.0038661869730977822,0.005154915964130377,1.0
250,10.0,9.0,1.0,1.0,23.0,0.244140625,0.177978515625,1.0,1.0,0.06175159748697846,0.05557643773828062,0.0
251,14.0,0.0,0.0,0.0,0.5,0.669921875,0.0,0.0,0.0,0.0018793964452558662,0.0,1.0
252,12.0,2.0,0.0,0.0,0.0,0.421875,0.001953125,0.0,0.0,0.0,0.0,1.0
253,15.0,4.0,1.0,1.0,0.0,0.823974609375,0.015625,1.0,1.0,0.0,0.0,1.0
254,12.0,7.0,1.0,0.0,0.0,0.421875,0.083740234375,1.0,0.0,0.0,0.0,1.0
255,10.0,0.0,1.0,0.0,3.2,0.244140625,0.0,1.0,0.0,0.00859152660688396,0.0,1.0
256,7.0,14.0,0.0,1.0,7.1,0.083740234375,0.669921875,0.0,1.0,0.01334371476131665,0.0266874295226333,1.0
257,3.0,15.0,1.0,1.0,4.2,0.006591796875,0.823974609375,1.0,1.0,0.0033829136014605597,0.016914568007302795,1.0
258,10.0,14.0,1.0,1.0,0.8,0.244140625,0.669921875,1.0,1.0,0.00214788165172099,0.003007034312409386,1.0
259,11.0,11.0,0.0,0.0,8.6,0.324951171875,0.324951171875,0.0,0.0,0.025398700531600704,0.025398700531600704,1.0
260,7.0,7.0,0.0,0.0,28.9,0.083740234375,0.083740234375,0.0,0.0,0.05431455726789453,0.05431455726789453,0.0
261,8.0,9.0,1.0,1.0,3.4,0.125,0.177978515625,1.0,1.0,0.007302797615851366,0.008215647317832786,1.0
262,13.0,0.0,0.0,0.0,1.1,0.536376953125,0.0,0.0,0.0,0.00383933845245127,0.0,1.0
263,6.0,12.0,0.0,0.0,0.0,0.052734375,0.421875,0.0,0.0,0.0,0.0,1.0
264,12.0,1.0,0.0,1.0,6.8,0.421875,0.000244140625,0.0,1.0,0.021908392847554095,0.0018256994039628415,1.0
265,7.0,3.0,0.0,0.0,4.7,0.083740234375,0.006591796875,0.0,0.0,0.00883316329270257,0.0037856414111582452,1.0
266,7.0,1.0,0.0,1.0,25.5,0.083740234375,0.000244140625,0.0,1.0,0.04792460935402459,0.006846372764860656,0.0
267,2.0,16.0,0.0,0.0,2.7,0.001953125,1.0,0.0,0.0,0.0014498201149116684,0.011598560919293347,1.0
268,11.0,7.0,0.0,0.0,0.9,0.324951171875,0.083740234375,0.0,0.0,0.0026580035440047253,0.0016914568007302796,1.0
269,7.0,15.0,1.0,1.0,1.6,0.083740234375,0.823974609375,1.0,1.0,0.003007034312409386,0.00644364495516297,1.0
270,16.0,7.0,1.0,1.0,36.2,1.0,0.083740234375,1.0,1.0,0.15550663158459968,0.06803415131826236,0.0
271,7.0,13.0,0.0,1.0,4.0,0.083740234375,0.536376953125,0.0,1.0,0.007517585781023465,0.013961230736186435,1.0
272,2.0,12.0,1.0,1.0,0.0,0.001953125,0.421875,1.0,1.0,0.0,0.0,1.0
273,5.0,14.0,1.0,0.0,0.0,0.030517578125,0.669921875,1.0,0.0,0.0,0.0,1.0
274,5.0,16.0,0.0,1.0,62.5,0.030517578125,1.0,0.0,1.0,0.08390162702035117,0.26848520646512375,0.0
275,11.0,1.0,0.0,0.0,0.0,0.324951171875,0.000244140625,0.0,0.0,0.0,0.0,1.0
276,2.0,2.0,1.0,0.0,0.0,0.001953125,0.001953125,1.0,0.0,0.0,0.0,1.0
277,14.0,12.0,0.0,1.0,6.5,0.669921875,0.421875,0.0,1.0,0.02443215378832626,0.020941846104279654,1.0
278,10.0,7.0,1.0,1.0,13.0,0.244140625,0.083740234375,1.0,1.0,0.03490307684046609,0.02443215378832626,1.0
279,4.0,9.0,0.0,0.0,14.2,0.015625,0.177978515625,0.0,0.0,0.015249959727219028,0.03431240938624282,0.0
280,15.0,12.0,1.0,1.0,0.0,0.823974609375,0.421875,1.0,1.0,0.0,0.0,1.0
281,5.0,10.0,1.0,0.0,11.9,0.030517578125,0.244140625,1.0,0.0,0.015974869784674862,0.031949739569349725,1.0
282,1.0,14.0,0.0,1.0,18.2,0.000244140625,0.669921875,0.0,1.0,0.004886430757665252,0.06841003060731353,0.0
283,0.0,9.0,0.0,0.0,5.7,0.0,0.177978515625,0.0,0.0,0.0,0.013773291091660849,1.0
284,10.0,13.0,1.0,0.0,0.0,0.244140625,0.536376953125,1.0,0.0,0.0,0.0,1.0
285,15.0,14.0,0.0,0.0,0.0,0.823974609375,0.669921875,0.0,0.0,0.0,0.0,1.0
286,8.0,16.0,0.0,0.0,0.7,0.125,1.0,0.0,0.0,0.0015035171562046928,0.0030070343124093857,1.0
287,9.0,3.0,0.0,1.0,74.2,0.177978515625,0.006591796875,0.0,1.0,0.17929442087740965,0.05976480695913655,0.0
288,4.0,3.0,0.0,1.0,28.2,0.015625,0.006591796875,0.0,1.0,0.03028513128926596,0.022713848466949467,0.0
289,14.0,10.0,0.0,1.0,26.7,0.669921875,0.244140625,0.0,1.0,0.10035977017666327,0.07168555012618805,0.0
290,6.0,13.0,0.0,1.0,0.0,0.052734375,0.536376953125,0.0,1.0,0.0,0.0,1.0
291,0.0,8.0,0.0,1.0,32.7,0.0,0.125,0.0,1.0,0.0,0.07023573001127638,0.0
292,7.0,2.0,0.0,1.0,26.1,0.083740234375,0.001953125,0.0,1.0,0.04905224722117812,0.014014927777479461,0.0
293,1.0,13.0,1.0,0.0,0.0,0.000244140625,0.536376953125,1.0,0.0,0.0,0.0,1.0
294,11.0,0.0,1.0,1.0,11.6,0.324951171875,0.0,1.0,1.0,0.03425871234494979,0.0,1.0
295,7.0,8.0,0.0,1.0,11.1,0.083740234375,0.125,0.0,1.0,0.020861300542340117,0.023841486334102987,0.0
296,1.0,6.0,1.0,0.0,0.5,0.000244140625,0.052734375,1.0,0.0,0.00013424260323256188,0.0008054556193953712,1.0
297,9.0,2.0,1.0,1.0,14.1,0.177978515625,0.001953125,1.0,1.0,0.034070772700424204,0.00757128282231649,0.0
298,0.0,12.0,0.0,1.0,1.9,0.0,0.421875,0.0,1.0,0.0,0.006121462707404821,1.0
299,1.0,2.0,1.0,0.0,0.0,0.000244140625,0.001953125,1.0,0.0,0.0,0.0,1.0
300,10.0,8.0,1.0,0.0,1.8,0.244140625,0.125,1.0,0.0,0.004832733716372228,0.0038661869730977822,1.0
301,13.0,2.0,0.0,1.0,29.0,0.536376953125,0.001953125,0.0,1.0,0.10121892283735165,0.015572141974977178,0.0
302,7.0,4.0,1.0,1.0,3.4,0.083740234375,0.015625,1.0,1.0,0.006389947913869946,0.003651398807925683,1.0
303,8.0,5.0,1.0,1.0,0.0,0.125,0.030517578125,1.0,1.0,0.0,0.0,1.0
304,8.0,13.0,0.0,0.0,0.0,0.125,0.536376953125,0.0,0.0,0.0,0.0,1.0
305,7.0,11.0,1.0,0.0,0.8,0.083740234375,0.324951171875,1.0,0.0,0.001503517156204693,0.002362669816893089,1.0
306,9.0,1.0,0.0,1.0,25.5,0.177978515625,0.000244140625,0.0,1.0,0.0616173548837459,0.006846372764860656,0.0
307,4.0,3.0,1.0,0.0,1.0,0.015625,0.006591796875,1.0,0.0,0.001073940825860495,0.0008054556193953712,1.0
308,12.0,12.0,1.0,1.0,0.9,0.421875,0.421875,1.0,1.0,0.0028996402298233368,0.0028996402298233368,1.0
309,13.0,4.0,1.0,0.0,0.0,0.536376953125,0.015625,1.0,0.0,0.0,0.0,1.0
310,2.0,5.0,1.0,1.0,0.7,0.001953125,0.030517578125,1.0,1.0,0.0003758792890511732,0.0009396982226279331,1.0
311,9.0,14.0,1.0,1.0,5.6,0.177978515625,0.669921875,1.0,1.0,0.013531654405842237,0.0210492401868657,1.0
312,3.0,12.0,0.0,1.0,6.4,0.006591796875,0.421875,0.0,1.0,0.005154915964130377,0.020619663856521506,1.0
313,8.0,14.0,0.0,1.0,82.0,0.125,0.669921875,0.0,1.0,0.17612629544112118,0.3082210170219621,0.0
314,5.0,8.0,0.0,0.0,1.4,0.030517578125,0.125,0.0,0.0,0.0018793964452558662,0.0030070343124093857,1.0
315,12.0,4.0,0.0,0.0,0.5,0.421875,0.015625,0.0,0.0,0.0016109112387907424,0.0005369704129302475,1.0
316,5.0,1.0,0.0,0.0,8.8,0.030517578125,0.000244140625,0.0,0.0,0.011813349084465446,0.002362669816893089,1.0
317,7.0,7.0,0.0,1.0,89.0,0.083740234375,0.083740234375,0.0,1.0,0.1672662836277721,0.1672662836277721,0.0
318,5.0,9.0,0.0,1.0,294.7,0.030517578125,0.177978515625,0.0,1.0,0.39561295172635985,0.7121033131074477,0.0
319,1.0,14.0,0.0,0.0,1.1,0.000244140625,0.669921875,0.0,0.0,0.00029533372711163615,0.004134672179562906,1.0
320,9.0,13.0,0.0,0.0,0.0,0.177978515625,0.536376953125,0.0,0.0,0.0,0.0,1.0
321,13.0,15.0,0.0,0.0,0.0,0.536376953125,0.823974609375,0.0,0.0,0.0,0.0,1.0
322,0.0,10.0,0.0,0.0,2.9,0.0,0.244140625,0.0,0.0,0.0,0.007786070987488589,1.0
323,8.0,7.0,0.0,1.0,52.8,0.125,0.083740234375,0.0,1.0,0.11340815121086827,0.09923213230950972,0.0
324,6.0,16.0,1.0,0.0,1.0,0.052734375,1.0,1.0,0.0,0.0016109112387907424,0.00429576330344198,1.0
325,16.0,0.0,0.0,0.0,10.2,1.0,0.0,0.0,0.0,0.04381678569510819,0.0,1.0
326,5.0,11.0,0.0,0.0,7.5,0.030517578125,0.324951171875,0.0,0.0,0.010068195242442141,0.02215002953337271,1.0
327,5.0,6.0,0.0,1.0,89.1,0.030517578125,0.052734375,0.0,1.0,0.11961015948021263,0.14353219137625514,0.0
328,11.0,13.0,0.0,1.0,8.4,0.324951171875,0.536376953125,0.0,1.0,0.024808033077377438,0.029318584545991514,1.0
329,8.0,12.0,0.0,0.0,0.0,0.125,0.421875,0.0,0.0,0.0,0.0,1.0
330,8.0,15.0,1.0,0.0,0.0,0.125,0.823974609375,1.0,0.0,0.0,0.0,1.0
331,2.0,11.0,1.0,1.0,10.6,0.001953125,0.324951171875,1.0,1.0,0.005691886377060623,0.03130537507383343,1.0
332,6.0,2.0,1.0,0.0,0.0,0.052734375,0.001953125,1.0,0.0,0.0,0.0,1.0
333,1.0,13.0,0.0,0.0,0.0,0.000244140625,0.536376953125,0.0,0.0,0.0,0.0,1.0
334,9.0,6.0,1.0,0.0,6.2,0.177978515625,0.052734375,1.0,0.0,0.014981474520753907,0.009987649680502605,1.0
335,6.0,12.0,1.0,0.0,0.0,0.052734375,0.421875,1.0,0.0,0.0,0.0,1.0
336,10.0,4.0,0.0,1.0,44.5,0.244140625,0.015625,0.0,1.0,0.11947591687698007,0.04779036675079203,1.0
337,6.0,0.0,1.0,1.0,2.3,0.052734375,0.0,1.0,1.0,0.0037050958492187073,0.0,1.0
338,9.0,13.0,1.0,1.0,0.7,0.177978515625,0.536376953125,1.0,1.0,0.0016914568007302796,0.002443215378832626,1.0
339,10.0,16.0,1.0,1.0,11.1,0.244140625,1.0,1.0,1.0,0.029801857917628738,0.047682972668205974,1.0
340,15.0,6.0,0.0,0.0,0.0,0.823974609375,0.052734375,0.0,0.0,0.0,0.0,1.0
341,10.0,9.0,0.0,1.0,195.6,0.244140625,0.177978515625,0.0,1.0,0.5251570638457821,0.47264135746120384,0.0
342,6.0,7.0,0.0,1.0,23.9,0.052734375,0.083740234375,0.0,1.0,0.03850077860709874,0.0449175750416152,1.0
343,7.0,7.0,1.0,1.0,15.0,0.083740234375,0.083740234375,1.0,1.0,0.028190946678837994,0.028190946678837994,1.0
344,9.0,6.0,0.0,1.0,88.7,0.177978515625,0.052734375,0.0,1.0,0.2143317403211083,0.14288782688073887,0.0
345,15.0,15.0,0.0,0.0,0.6,0.823974609375,0.823974609375,0.0,0.0,0.002416366858186114,0.002416366858186114,1.0
346,5.0,12.0,0.0,1.0,11.6,0.030517578125,0.421875,0.0,1.0,0.015572141974977178,0.03737314073994522,0.0
347,9.0,3.0,1.0,1.0,14.4,0.177978515625,0.006591796875,1.0,1.0,0.03479568275788004,0.011598560919293347,0.0
348,8.0,15.0,1.0,1.0,6.3,0.125,0.823974609375,1.0,1.0,0.013531654405842237,0.025371852010954196,1.0
349,2.0,8.0,0.0,0.0,0.0,0.001953125,0.125,0.0,0.0,0.0,0.0,1.0
350,2.0,12.0,0.0,0.0,0.0,0.001953125,0.421875,0.0,0.0,0.0,0.0,1.0
351,7.0,2.0,1.0,0.0,0.0,0.083740234375,0.001953125,1.0,0.0,0.0,0.0,1.0
352,7.0,9.0,0.0,0.0,18.4,0.083740234375,0.177978515625,0.0,0.0,0.03458089459270793,0.04446115019062449,0.0
353,2.0,16.0,1.0,1.0,4.8,0.001953125,1.0,1.0,1.0,0.002577457982065188,0.020619663856521503,1.0
354,9.0,7.0,1.0,0.0,5.2,0.177978515625,0.083740234375,1.0,0.0,0.012565107662567793,0.009772861515330505,1.0
355,13.0,13.0,1.0,0.0,0.0,0.536376953125,0.536376953125,1.0,0.0,0.0,0.0,1.0
356,10.0,3.0,1.0,0.0,0.7,0.244140625,0.006591796875,1.0,0.0,0.0018793964452558662,0.0005638189335767597,1.0
357,12.0,11.0,0.0,0.0,0.9,0.421875,0.324951171875,0.0,0.0,0.0028996402298233368,0.0026580035440047253,1.0
358,1.0,1.0,0.0,0.0,6.7,0.000244140625,0.000244140625,0.0,0.0,0.0017988508833163292,0.0017988508833163292,1.0
359,1.0,14.0,1.0,0.0,0.0,0.000244140625,0.669921875,1.0,0.0,0.0,0.0,1.0
360,14.0,4.0,0.0,1.0,4.0,0.669921875,0.015625,0.0,1.0,0.01503517156204693,0.00429576330344198,1.0
361,13.0,13.0,0.0,0.0,0.5,0.536376953125,0.536376953125,0.0,0.0,0.0017451538420233043,0.0017451538420233043,1.0
362,5.0,1.0,1.0,1.0,14.7,0.030517578125,0.000244140625,1.0,1.0,0.019733662675186597,0.003946732535037319,0.0
363,13.0,2.0,0.0,0.0,0.4,0.536376953125,0.001953125,0.0,0.0,0.0013961230736186435,0.00021478816517209902,1.0
364,14.0,7.0,1.0,1.0,1.5,0.669921875,0.083740234375,1.0,1.0,0.005638189335767599,0.0028190946678837993,1.0
365,2.0,3.0,1.0,0.0,0.0,0.001953125,0.006591796875,1.0,0.0,0.0,0.0,1.0
366,6.0,9.0,0.0,1.0,69.9,0.052734375,0.177978515625,0.0,1.0,0.11260269559147291,0.16890404338720935,0.0
367,14.0,1.0,0.0,1.0,6.1,0.669921875,0.000244140625,0.0,1.0,0.022928636632121566,0.0016377597594372548,1.0
368,11.0,11.0,0.0,1.0,338.6,0.324951171875,0.324951171875,0.0,1.0,1.0,1.0,0.0
369,5.0,10.0,0.0,1.0,250.1,0.030517578125,0.244140625,0.0,1.0,0.33574075068463727,0.6714815013692745,0.0
370,1.0,1.0,0.0,1.0,154.3,0.000244140625,0.000244140625,0.0,1.0,0.041427267357568597,0.041427267357568597,0.0
371,10.0,11.0,1.0,1.0,12.5,0.244140625,0.324951171875,1.0,1.0,0.03356065080814047,0.03691671588895452,1.0
372,8.0,4.0,0.0,0.0,0.0,0.125,0.015625,0.0,0.0,0.0,0.0,1.0
373,1.0,3.0,1.0,1.0,5.8,0.000244140625,0.006591796875,1.0,1.0,0.0015572141974977177,0.004671642592493153,1.0
374,15.0,1.0,0.0,0.0,0.0,0.823974609375,0.000244140625,0.0,0.0,0.0,0.0,1.0
375,6.0,3.0,1.0,1.0,1.5,0.052734375,0.006591796875,1.0,1.0,0.002416366858186114,0.001208183429093057,1.0
376,3.0,7.0,1.0,1.0,6.0,0.006591796875,0.083740234375,1.0,1.0,0.004832733716372228,0.011276378671535197,1.0
377,15.0,4.0,1.0,0.0,0.0,0.823974609375,0.015625,1.0,0.0,0.0,0.0,1.0
378,12.0,15.0,0.0,0.0,0.6,0.421875,0.823974609375,0.0,0.0,0.001933093486548891,0.002416366858186114,1.0
379,1.0,6.0,0.0,0.0,4.0,0.000244140625,0.052734375,0.0,0.0,0.001073940825860495,0.00644364495516297,1.0
380,0.0,5.0,0.0,1.0,2.3,0.0,0.030517578125,0.0,1.0,0.0,0.003087579874348923,1.0
381,2.0,0.0,1.0,1.0,9.6,0.001953125,0.0,1.0,1.0,0.005154915964130376,0.0,1.0
382,1.0,4.0,0.0,0.0,1.4,0.000244140625,0.015625,0.0,0.0,0.0003758792890511732,0.0015035171562046928,1.0
383,13.0,8.0,0.0,1.0,58.4,0.536376953125,0.125,0.0,1.0,0.20383396874832194,0.1254362884605058,0.0
384,13.0,13.0,0.0,1.0,29.1,0.536376953125,0.536376953125,0.0,1.0,0.10156795360575632,0.10156795360575632,0.0
385,16.0,13.0,1.0,0.0,0.0,1.0,0.536376953125,1.0,0.0,0.0,0.0,1.0
386,0.0,12.0,1.0,0.0,0.0,0.0,0.421875,1.0,0.0,0.0,0.0,1.0
387,11.0,3.0,1.0,0.0,0.0,0.324951171875,0.006591796875,1.0,0.0,0.0,0.0,1.0
388,14.0,2.0,0.0,0.0,0.0,0.669921875,0.001953125,0.0,0.0,0.0,0.0,1.0
389,15.0,10.0,0.0,1.0,34.7,0.823974609375,0.244140625,0.0,1.0,0.13974654996509692,0.09316436664339794,1.0
390,15.0,6.0,0.0,1.0,9.8,0.823974609375,0.052734375,0.0,1.0,0.03946732535037319,0.01578693014014928,1.0
391,3.0,14.0,0.0,0.0,1.0,0.006591796875,0.669921875,0.0,0.0,0.0008054556193953712,0.0037587928905117324,1.0
392,16.0,11.0,1.0,0.0,6.3,1.0,0.324951171875,1.0,0.0,0.027063308811684474,0.018606024808033077,1.0
393,3.0,13.0,0.0,1.0,2.7,0.006591796875,0.536376953125,0.0,1.0,0.002174730172367503,0.009423830746925843,0.0
394,3.0,1.0,1.0,0.0,1.2,0.006591796875,0.000244140625,1.0,0.0,0.0009665467432744454,0.0003221822477581485,1.0
395,16.0,14.0,0.0,0.0,0.4,1.0,0.669921875,0.0,0.0,0.0017183053213767922,0.001503517156204693,1.0
396,12.0,6.0,0.0,0.0,0.0,0.421875,0.052734375,0.0,0.0,0.0,0.0,1.0
397,6.0,2.0,0.0,1.0,24.8,0.052734375,0.001953125,0.0,1.0,0.03995059872201042,0.013316866240670138,0.0
398,16.0,16.0,0.0,1.0,44.1,1.0,1.0,0.0,1.0,0.18944316168179132,0.18944316168179132,0.0
399,15.0,16.0,0.0,1.0,7.4,0.823974609375,1.0,0.0,1.0,0.029801857917628738,0.031788648445470656,1.0
400,1.0,16.0,1.0,1.0,3.8,0.000244140625,1.0,1.0,1.0,0.0010202437845674701,0.016323900553079522,1.0
401,2.0,5.0,0.0,1.0,7.3,0.001953125,0.030517578125,0.0,1.0,0.0039198840143908065,0.009799710035977016,1.0
402,5.0,4.0,1.0,1.0,88.6,0.030517578125,0.015625,1.0,1.0,0.11893894646404982,0.09515115717123986,1.0
403,13.0,3.0,0.0,1.0,41.6,0.536376953125,0.006591796875,0.0,1.0,0.14519679965633894,0.033506953766847446,0.0
404,8.0,9.0,0.0,0.0,0.4,0.125,0.177978515625,0.0,0.0,0.0008591526606883961,0.0009665467432744456,1.0
405,4.0,4.0,1.0,0.0,30.4,0.015625,0.015625,1.0,0.0,0.032647801106159044,0.032647801106159044,1.0
406,0.0,0.0,1.0,1.0,26.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
407,3.0,10.0,0.0,0.0,8.4,0.006591796875,0.244140625,0.0,0.0,0.0067658272029211194,0.022552757343070395,1.0
408,15.0,9.0,1.0,0.0,0.6,0.823974609375,0.177978515625,1.0,0.0,0.002416366858186114,0.0014498201149116682,1.0
409,8.0,8.0,0.0,1.0,112.8,0.125,0.125,0.0,1.0,0.24228105031412767,0.24228105031412767,0.0
410,13.0,7.0,1.0,0.0,0.0,0.536376953125,0.083740234375,1.0,0.0,0.0,0.0,1.0
411,4.0,4.0,1.0,1.0,46.2,0.015625,0.015625,1.0,1.0,0.049616066154754876,0.049616066154754876,1.0
412,0.0,8.0,1.0,1.0,7.5,0.0,0.125,1.0,1.0,0.0,0.016109112387907427,0.0
413,11.0,15.0,1.0,0.0,0.5,0.324951171875,0.823974609375,1.0,0.0,0.0014766686355581807,0.0020136390484884283,1.0
414,3.0,3.0,0.0,0.0,2.6,0.006591796875,0.006591796875,0.0,0.0,0.0020941846104279654,0.0020941846104279654,1.0
415,0.0,11.0,0.0,1.0,154.3,0.0,0.324951171875,0.0,1.0,0.0,0.4556999409332546,0.0
416,3.0,11.0,0.0,1.0,194.2,0.006591796875,0.324951171875,0.0,1.0,0.15641948128658106,0.5735380980507974,0.0
417,0.0,11.0,1.0,0.0,0.4,0.0,0.324951171875,1.0,0.0,0.0,0.0011813349084465446,1.0
418,15.0,15.0,1.0,1.0,5.9,0.823974609375,0.823974609375,1.0,1.0,0.023760940772163452,0.023760940772163452,1.0
419,11.0,2.0,0.0,0.0,0.6,0.324951171875,0.001953125,0.0,0.0,0.0017720023626698167,0.0003221822477581485,1.0
420,14.0,6.0,0.0,0.0,0.0,0.669921875,0.052734375,0.0,0.0,0.0,0.0,1.0
421,11.0,12.0,1.0,0.0,0.3,0.324951171875,0.421875,1.0,0.0,0.0008860011813349083,0.0009665467432744454,1.0
422,0.0,6.0,0.0,1.0,19.6,0.0,0.052734375,0.0,1.0,0.0,0.03157386028029856,1.0
423,11.0,8.0,1.0,1.0,5.6,0.324951171875,0.125,1.0,1.0,0.01653868871825162,0.012028137249637543,1.0
424,1.0,8.0,1.0,1.0,1.9,0.000244140625,0.125,1.0,1.0,0.0005101218922837351,0.0040809751382698805,1.0
425,16.0,1.0,1.0,1.0,13.1,1.0,0.000244140625,1.0,1.0,0.056274499275089936,0.003517156204693121,0.0
426,13.0,14.0,1.0,1.0,4.0,0.536376953125,0.669921875,1.0,1.0,0.013961230736186435,0.01503517156204693,1.0
427,1.0,16.0,1.0,0.0,1.6,0.000244140625,1.0,1.0,0.0,0.00042957633034419805,0.006873221285507169,1.0
428,7.0,12.0,1.0,1.0,0.0,0.083740234375,0.421875,1.0,1.0,0.0,0.0,1.0
429,14.0,9.0,0.0,1.0,30.2,0.669921875,0.177978515625,0.0,1.0,0.11351554529345433,0.07297427911722064,0.0
430,16.0,1.0,0.0,1.0,14.8,1.0,0.000244140625,0.0,1.0,0.06357729689094131,0.003973581055683832,0.0
431,12.0,15.0,0.0,1.0,5.7,0.421875,0.823974609375,0.0,1.0,0.018364388122214467,0.02295548515276808,1.0
432,8.0,8.0,1.0,1.0,1.5,0.125,0.125,1.0,1.0,0.003221822477581485,0.003221822477581485,1.0
433,14.0,0.0,1.0,0.0,0.0,0.669921875,0.0,1.0,0.0,0.0,0.0,1.0
434,1.0,15.0,1.0,0.0,0.0,0.000244140625,0.823974609375,1.0,0.0,0.0,0.0,1.0
435,0.0,2.0,1.0,0.0,0.0,0.0,0.001953125,1.0,0.0,0.0,0.0,1.0
436,10.0,7.0,1.0,0.0,7.0,0.244140625,0.083740234375,1.0,0.0,0.018793964452558664,0.013155775116791064,1.0
437,12.0,12.0,0.0,0.0,1.2,0.421875,0.421875,0.0,0.0,0.003866186973097782,0.003866186973097782,1.0
438,2.0,7.0,0.0,0.0,5.2,0.001953125,0.083740234375,0.0,0.0,0.002792246147237287,0.009772861515330505,1.0
439,4.0,5.0,1.0,0.0,1.7,0.015625,0.030517578125,1.0,0.0,0.0018256994039628415,0.0022821242549535517,1.0
440,3.0,4.0,0.0,0.0,2.1,0.006591796875,0.015625,0.0,0.0,0.0016914568007302799,0.00225527573430704,1.0
441,2.0,9.0,0.0,0.0,7.5,0.001953125,0.177978515625,0.0,0.0,0.004027278096976857,0.018122751436395853,1.0
442,1.0,8.0,0.0,0.0,3.0,0.000244140625,0.125,0.0,0.0,0.0008054556193953712,0.00644364495516297,1.0
443,15.0,16.0,0.0,0.0,0.0,0.823974609375,1.0,0.0,0.0,0.0,0.0,1.0
444,4.0,5.0,0.0,0.0,3.3,0.015625,0.030517578125,0.0,0.0,0.0035440047253396333,0.004430005906674542,1.0
445,1.0,4.0,0.0,1.0,33.1,0.000244140625,0.015625,0.0,1.0,0.008886860333995597,0.03554744133598239,1.0
446,11.0,1.0,1.0,1.0,1.5,0.324951171875,0.000244140625,1.0,1.0,0.004430005906674542,0.0004027278096976856,1.0
447,14.0,9.0,1.0,1.0,2.4,0.669921875,0.177978515625,1.0,1.0,0.00902110293722816,0.005799280459646673,1.0
448,13.0,9.0,0.0,0.0,2.9,0.536376953125,0.177978515625,0.0,0.0,0.010121892283735164,0.00700746388873973,1.0
449,4.0,4.0,0.0,0.0,49.0,0.015625,0.015625,0.0,0.0,0.05262310046716426,0.05262310046716426,1.0
450,16.0,0.0,1.0,1.0,40.7,1.0,0.0,1.0,1.0,0.1748375664500886,0.0,0.0
