,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,"2,37,18,37,3","2,37,18,38,3","2,38,18,37,3","2,38,18,38,3","2,37,14,3","2,38,14,3",39
124,93.0,39.0,63.0,146.0,58.0,7.0,128.0,52.0,18.0,134.0,149.0,246.0,158.0,63.0,9.0,7.0,198.0,204.0,0.0,-6.0,6.0,0.0,5.288267030694535,5.318119993844216,2.0
125,87.0,42.0,60.0,116.0,51.0,6.0,150.0,46.0,19.0,141.0,169.0,324.0,171.0,85.0,2.0,14.0,178.0,182.0,0.0,-4.0,4.0,0.0,5.181783550292085,5.204006687076795,0.0
126,85.0,37.0,80.0,158.0,59.0,8.0,153.0,44.0,19.0,126.0,179.0,348.0,136.0,69.0,6.0,21.0,191.0,197.0,0.0,-6.0,6.0,0.0,5.25227342804663,5.2832037287379885,1.0
127,85.0,42.0,66.0,122.0,54.0,6.0,148.0,46.0,19.0,141.0,172.0,317.0,174.0,88.0,6.0,14.0,180.0,182.0,0.0,-2.0,2.0,0.0,5.19295685089021,5.204006687076795,0.0
128,108.0,57.0,106.0,177.0,51.0,5.0,256.0,26.0,28.0,170.0,285.0,966.0,261.0,87.0,11.0,2.0,182.0,181.0,0.0,1.0,-1.0,0.0,5.204006687076795,5.198497031265825,0.0
129,102.0,54.0,98.0,167.0,53.0,10.0,217.0,31.0,24.0,174.0,228.0,692.0,223.0,72.0,0.0,31.0,187.0,198.0,0.0,-11.0,11.0,0.0,5.231108616854587,5.288267030694535,1.0
130,97.0,44.0,95.0,202.0,66.0,9.0,188.0,35.0,22.0,144.0,216.0,526.0,175.0,72.0,15.0,11.0,190.0,197.0,0.0,-7.0,7.0,0.0,5.247024072160486,5.2832037287379885,2.0
131,93.0,35.0,78.0,162.0,60.0,8.0,150.0,45.0,19.0,125.0,172.0,331.0,137.0,67.0,2.0,33.0,191.0,198.0,0.0,-7.0,7.0,0.0,5.25227342804663,5.288267030694535,1.0
132,96.0,46.0,74.0,202.0,74.0,5.0,163.0,39.0,20.0,149.0,185.0,408.0,191.0,70.0,7.0,8.0,196.0,200.0,0.0,-4.0,4.0,0.0,5.278114659230517,5.298317366548036,0.0
133,109.0,49.0,103.0,186.0,57.0,11.0,206.0,32.0,23.0,156.0,212.0,630.0,186.0,65.0,12.0,21.0,192.0,201.0,0.0,-9.0,9.0,0.0,5.2574953720277815,5.303304908059076,1.0
134,95.0,44.0,84.0,158.0,62.0,10.0,145.0,46.0,19.0,148.0,163.0,312.0,166.0,64.0,10.0,6.0,199.0,206.0,0.0,-7.0,7.0,0.0,5.293304824724492,5.327876168789581,3.0
135,99.0,55.0,101.0,219.0,68.0,10.0,224.0,30.0,25.0,178.0,228.0,737.0,213.0,74.0,11.0,20.0,187.0,196.0,0.0,-9.0,9.0,0.0,5.231108616854587,5.278114659230517,1.0
136,90.0,48.0,78.0,134.0,56.0,11.0,160.0,43.0,20.0,167.0,169.0,366.0,185.0,76.0,1.0,14.0,182.0,192.0,0.0,-10.0,10.0,0.0,5.204006687076795,5.2574953720277815,3.0
137,84.0,38.0,83.0,141.0,54.0,7.0,149.0,45.0,19.0,132.0,177.0,327.0,149.0,74.0,6.0,29.0,185.0,191.0,0.0,-6.0,6.0,0.0,5.220355825078324,5.25227342804663,2.0
138,96.0,45.0,87.0,169.0,67.0,10.0,154.0,44.0,19.0,149.0,167.0,351.0,174.0,67.0,9.0,8.0,192.0,201.0,0.0,-9.0,9.0,0.0,5.2574953720277815,5.303304908059076,3.0
139,92.0,40.0,62.0,144.0,59.0,8.0,127.0,52.0,17.0,139.0,149.0,241.0,150.0,62.0,13.0,1.0,204.0,210.0,0.0,-6.0,6.0,0.0,5.318119993844216,5.3471075307174685,3.0
140,86.0,45.0,70.0,122.0,56.0,7.0,148.0,45.0,19.0,144.0,170.0,324.0,186.0,84.0,9.0,5.0,180.0,183.0,0.0,-3.0,3.0,0.0,5.19295685089021,5.2094861528414205,0.0
141,105.0,51.0,80.0,207.0,71.0,6.0,195.0,33.0,22.0,159.0,214.0,579.0,188.0,75.0,6.0,20.0,194.0,194.0,0.0,0.0,0.0,0.0,5.267858159063328,5.267858159063328,0.0
142,86.0,39.0,60.0,140.0,60.0,7.0,119.0,55.0,17.0,134.0,140.0,212.0,141.0,61.0,7.0,8.0,200.0,207.0,0.0,-7.0,7.0,0.0,5.298317366548036,5.332718793265369,3.0
143,107.0,52.0,103.0,186.0,57.0,11.0,214.0,31.0,24.0,162.0,217.0,676.0,189.0,66.0,6.0,5.0,189.0,198.0,0.0,-9.0,9.0,0.0,5.241747015059643,5.288267030694535,1.0
144,97.0,35.0,66.0,151.0,64.0,8.0,128.0,52.0,18.0,129.0,148.0,246.0,112.0,66.0,6.0,2.0,195.0,200.0,0.0,-5.0,5.0,0.0,5.272999558563747,5.298317366548036,3.0
145,89.0,36.0,68.0,149.0,60.0,8.0,133.0,50.0,18.0,134.0,153.0,265.0,119.0,62.0,6.0,18.0,201.0,209.0,0.0,-8.0,8.0,0.0,5.303304908059076,5.342334251964811,3.0
146,86.0,43.0,69.0,123.0,54.0,6.0,150.0,46.0,19.0,144.0,174.0,325.0,177.0,87.0,3.0,7.0,180.0,182.0,0.0,-2.0,2.0,0.0,5.19295685089021,5.204006687076795,0.0
147,87.0,40.0,81.0,162.0,68.0,10.0,146.0,46.0,19.0,139.0,167.0,317.0,157.0,70.0,0.0,13.0,189.0,199.0,0.0,-10.0,10.0,0.0,5.241747015059643,5.293304824724492,3.0
148,105.0,45.0,100.0,195.0,61.0,10.0,198.0,33.0,23.0,149.0,214.0,586.0,186.0,67.0,8.0,5.0,192.0,200.0,0.0,-8.0,8.0,0.0,5.2574953720277815,5.298317366548036,2.0
149,84.0,47.0,75.0,153.0,64.0,6.0,154.0,43.0,19.0,145.0,175.0,354.0,184.0,75.0,0.0,3.0,185.0,192.0,0.0,-7.0,7.0,0.0,5.220355825078324,5.2574953720277815,0.0
150,84.0,38.0,66.0,138.0,62.0,6.0,126.0,54.0,18.0,132.0,144.0,232.0,139.0,70.0,4.0,7.0,185.0,190.0,0.0,-5.0,5.0,0.0,5.220355825078324,5.247024072160486,1.0
151,102.0,51.0,92.0,194.0,60.0,6.0,220.0,30.0,25.0,162.0,247.0,731.0,209.0,80.0,7.0,7.0,188.0,186.0,0.0,2.0,-2.0,0.0,5.236441962829949,5.225746673713201,0.0
152,88.0,35.0,60.0,143.0,59.0,7.0,128.0,52.0,18.0,129.0,147.0,246.0,109.0,62.0,1.0,6.0,202.0,209.0,0.0,-7.0,7.0,0.0,5.308267697401204,5.342334251964811,3.0
153,91.0,41.0,64.0,148.0,61.0,8.0,129.0,51.0,18.0,142.0,161.0,249.0,153.0,68.0,6.0,12.0,194.0,201.0,0.0,-7.0,7.0,0.0,5.267858159063328,5.303304908059076,3.0
154,90.0,48.0,85.0,157.0,64.0,11.0,161.0,43.0,20.0,167.0,175.0,375.0,186.0,74.0,3.0,16.0,185.0,195.0,0.0,-10.0,10.0,0.0,5.220355825078324,5.272999558563747,3.0
155,99.0,51.0,88.0,188.0,62.0,5.0,203.0,32.0,23.0,158.0,222.0,625.0,219.0,77.0,8.0,26.0,191.0,190.0,0.0,1.0,-1.0,0.0,5.25227342804663,5.247024072160486,0.0
156,103.0,54.0,107.0,218.0,64.0,12.0,222.0,30.0,25.0,174.0,221.0,728.0,199.0,67.0,0.0,18.0,189.0,200.0,0.0,-11.0,11.0,0.0,5.241747015059643,5.298317366548036,1.0
157,88.0,45.0,82.0,155.0,56.0,8.0,154.0,43.0,19.0,149.0,180.0,357.0,170.0,69.0,3.0,0.0,188.0,193.0,0.0,-5.0,5.0,0.0,5.236441962829949,5.262690188904886,2.0
158,84.0,44.0,65.0,128.0,55.0,8.0,150.0,46.0,19.0,148.0,169.0,325.0,176.0,82.0,1.0,11.0,179.0,183.0,0.0,-4.0,4.0,0.0,5.187385805840755,5.2094861528414205,0.0
159,83.0,37.0,54.0,131.0,61.0,4.0,135.0,50.0,18.0,127.0,152.0,271.0,141.0,85.0,3.0,6.0,180.0,183.0,0.0,-3.0,3.0,0.0,5.19295685089021,5.2094861528414205,2.0
160,87.0,43.0,70.0,169.0,72.0,7.0,152.0,44.0,19.0,145.0,177.0,341.0,171.0,76.0,6.0,12.0,184.0,187.0,0.0,-3.0,3.0,0.0,5.214935757608986,5.231108616854587,0.0
161,86.0,36.0,70.0,143.0,61.0,9.0,133.0,50.0,18.0,130.0,153.0,266.0,127.0,66.0,2.0,10.0,194.0,202.0,0.0,-8.0,8.0,0.0,5.267858159063328,5.308267697401204,3.0
162,100.0,51.0,109.0,231.0,70.0,11.0,220.0,30.0,25.0,163.0,238.0,722.0,206.0,73.0,11.0,19.0,189.0,198.0,0.0,-9.0,9.0,0.0,5.241747015059643,5.288267030694535,1.0
163,89.0,47.0,80.0,131.0,54.0,11.0,160.0,43.0,20.0,163.0,175.0,369.0,174.0,77.0,1.0,7.0,182.0,193.0,0.0,-11.0,11.0,0.0,5.204006687076795,5.262690188904886,3.0
164,82.0,39.0,86.0,140.0,54.0,7.0,153.0,45.0,19.0,134.0,174.0,338.0,139.0,71.0,11.0,18.0,183.0,189.0,0.0,-6.0,6.0,0.0,5.2094861528414205,5.241747015059643,1.0
165,92.0,46.0,82.0,170.0,58.0,8.0,165.0,40.0,20.0,149.0,181.0,409.0,164.0,61.0,8.0,11.0,200.0,208.0,0.0,-8.0,8.0,0.0,5.298317366548036,5.337538079701318,1.0
166,95.0,42.0,96.0,197.0,65.0,9.0,178.0,37.0,21.0,141.0,199.0,474.0,149.0,67.0,1.0,29.0,193.0,200.0,0.0,-7.0,7.0,0.0,5.262690188904886,5.298317366548036,1.0
167,85.0,44.0,70.0,205.0,103.0,52.0,149.0,45.0,19.0,144.0,241.0,325.0,188.0,127.0,9.0,11.0,180.0,183.0,0.0,-3.0,3.0,0.0,5.19295685089021,5.2094861528414205,0.0
168,113.0,57.0,109.0,194.0,56.0,6.0,260.0,26.0,28.0,175.0,288.0,982.0,261.0,85.0,11.0,21.0,182.0,183.0,0.0,-1.0,1.0,0.0,5.204006687076795,5.2094861528414205,0.0
169,100.0,55.0,101.0,189.0,57.0,10.0,222.0,30.0,25.0,177.0,225.0,731.0,211.0,71.0,7.0,17.0,188.0,197.0,0.0,-9.0,9.0,0.0,5.236441962829949,5.2832037287379885,1.0
170,82.0,45.0,66.0,252.0,126.0,52.0,148.0,45.0,19.0,144.0,237.0,326.0,185.0,119.0,1.0,1.0,181.0,185.0,0.0,-4.0,4.0,0.0,5.198497031265825,5.220355825078324,0.0
171,100.0,41.0,75.0,205.0,71.0,5.0,176.0,36.0,21.0,138.0,204.0,479.0,151.0,72.0,7.0,19.0,197.0,197.0,0.0,0.0,0.0,0.0,5.2832037287379885,5.2832037287379885,0.0
172,89.0,47.0,81.0,156.0,57.0,8.0,161.0,41.0,20.0,149.0,187.0,388.0,197.0,72.0,9.0,15.0,187.0,193.0,0.0,-6.0,6.0,0.0,5.231108616854587,5.262690188904886,1.0
173,91.0,40.0,76.0,171.0,67.0,7.0,149.0,44.0,19.0,135.0,169.0,332.0,144.0,68.0,4.0,17.0,192.0,200.0,0.0,-8.0,8.0,0.0,5.2574953720277815,5.298317366548036,0.0
174,95.0,42.0,85.0,174.0,66.0,9.0,153.0,44.0,19.0,144.0,168.0,347.0,150.0,65.0,11.0,5.0,196.0,204.0,0.0,-8.0,8.0,0.0,5.278114659230517,5.318119993844216,3.0
175,80.0,36.0,69.0,127.0,56.0,7.0,128.0,53.0,18.0,124.0,147.0,240.0,133.0,70.0,2.0,21.0,183.0,191.0,0.0,-8.0,8.0,0.0,5.2094861528414205,5.25227342804663,1.0
176,99.0,53.0,105.0,219.0,66.0,11.0,204.0,32.0,23.0,165.0,221.0,623.0,224.0,68.0,0.0,6.0,191.0,201.0,0.0,-10.0,10.0,0.0,5.25227342804663,5.303304908059076,2.0
177,91.0,38.0,70.0,160.0,66.0,25.0,140.0,47.0,18.0,139.0,162.0,296.0,130.0,67.0,4.0,11.0,192.0,202.0,0.0,-10.0,10.0,0.0,5.2574953720277815,5.308267697401204,3.0
178,90.0,48.0,86.0,306.0,126.0,49.0,153.0,44.0,19.0,156.0,272.0,346.0,200.0,118.0,0.0,15.0,185.0,194.0,0.0,-9.0,9.0,0.0,5.220355825078324,5.267858159063328,3.0
179,89.0,44.0,80.0,191.0,66.0,6.0,162.0,40.0,20.0,143.0,189.0,396.0,180.0,66.0,13.0,11.0,194.0,199.0,0.0,-5.0,5.0,0.0,5.267858159063328,5.293304824724492,1.0
180,93.0,43.0,76.0,149.0,57.0,7.0,149.0,44.0,19.0,143.0,172.0,335.0,176.0,69.0,14.0,0.0,189.0,194.0,0.0,-5.0,5.0,0.0,5.241747015059643,5.267858159063328,2.0
181,104.0,55.0,109.0,230.0,67.0,12.0,218.0,30.0,24.0,174.0,230.0,706.0,226.0,67.0,8.0,22.0,191.0,202.0,0.0,-11.0,11.0,0.0,5.25227342804663,5.308267697401204,1.0
182,89.0,47.0,83.0,322.0,133.0,48.0,158.0,43.0,20.0,163.0,229.0,364.0,176.0,97.0,0.0,14.0,184.0,194.0,0.0,-10.0,10.0,0.0,5.214935757608986,5.267858159063328,3.0
183,105.0,55.0,96.0,181.0,56.0,9.0,219.0,30.0,25.0,175.0,231.0,713.0,216.0,74.0,4.0,5.0,187.0,194.0,0.0,-7.0,7.0,0.0,5.231108616854587,5.267858159063328,1.0
184,91.0,42.0,81.0,193.0,69.0,5.0,169.0,38.0,20.0,137.0,184.0,434.0,156.0,68.0,3.0,23.0,198.0,204.0,0.0,-6.0,6.0,0.0,5.288267030694535,5.318119993844216,0.0
185,94.0,45.0,81.0,166.0,67.0,9.0,145.0,46.0,19.0,147.0,164.0,313.0,179.0,66.0,11.0,14.0,194.0,202.0,0.0,-8.0,8.0,0.0,5.267858159063328,5.308267697401204,3.0
186,88.0,35.0,50.0,121.0,58.0,5.0,114.0,59.0,17.0,122.0,132.0,192.0,138.0,74.0,21.0,4.0,182.0,187.0,0.0,-5.0,5.0,0.0,5.204006687076795,5.231108616854587,1.0
187,89.0,40.0,77.0,159.0,65.0,9.0,144.0,46.0,19.0,141.0,168.0,314.0,143.0,70.0,0.0,5.0,190.0,200.0,0.0,-10.0,10.0,0.0,5.247024072160486,5.298317366548036,3.0
188,88.0,39.0,70.0,166.0,66.0,7.0,148.0,44.0,19.0,134.0,167.0,332.0,143.0,69.0,5.0,13.0,193.0,201.0,0.0,-8.0,8.0,0.0,5.262690188904886,5.303304908059076,0.0
189,85.0,43.0,66.0,130.0,57.0,6.0,151.0,45.0,19.0,143.0,173.0,333.0,168.0,86.0,4.0,9.0,180.0,183.0,0.0,-3.0,3.0,0.0,5.19295685089021,5.2094861528414205,0.0
190,87.0,44.0,98.0,211.0,70.0,10.0,189.0,35.0,22.0,141.0,214.0,535.0,178.0,71.0,2.0,21.0,187.0,194.0,0.0,-7.0,7.0,0.0,5.231108616854587,5.267858159063328,1.0
191,93.0,43.0,85.0,133.0,54.0,10.0,155.0,44.0,19.0,153.0,174.0,351.0,165.0,75.0,12.0,13.0,184.0,196.0,0.0,-12.0,12.0,0.0,5.214935757608986,5.278114659230517,3.0
192,91.0,49.0,86.0,195.0,63.0,8.0,177.0,37.0,21.0,156.0,203.0,473.0,201.0,67.0,7.0,5.0,192.0,198.0,0.0,-6.0,6.0,0.0,5.2574953720277815,5.288267030694535,1.0
193,105.0,54.0,106.0,215.0,68.0,10.0,208.0,32.0,24.0,166.0,217.0,640.0,218.0,69.0,14.0,23.0,189.0,199.0,0.0,-10.0,10.0,0.0,5.241747015059643,5.293304824724492,2.0
194,80.0,38.0,64.0,130.0,59.0,8.0,134.0,51.0,18.0,126.0,152.0,259.0,135.0,76.0,1.0,23.0,179.0,188.0,0.0,-9.0,9.0,0.0,5.187385805840755,5.236441962829949,1.0
195,89.0,44.0,68.0,113.0,50.0,7.0,150.0,45.0,19.0,147.0,171.0,328.0,189.0,88.0,6.0,5.0,179.0,182.0,0.0,-3.0,3.0,0.0,5.187385805840755,5.204006687076795,0.0
196,99.0,48.0,104.0,196.0,63.0,10.0,201.0,33.0,23.0,152.0,221.0,604.0,199.0,73.0,8.0,4.0,188.0,197.0,0.0,-9.0,9.0,0.0,5.236441962829949,5.2832037287379885,2.0
197,98.0,55.0,101.0,219.0,69.0,11.0,225.0,30.0,25.0,178.0,231.0,748.0,216.0,74.0,6.0,14.0,187.0,195.0,0.0,-8.0,8.0,0.0,5.231108616854587,5.272999558563747,1.0
198,96.0,41.0,69.0,153.0,56.0,7.0,141.0,47.0,18.0,141.0,162.0,297.0,169.0,61.0,11.0,8.0,202.0,209.0,0.0,-7.0,7.0,0.0,5.308267697401204,5.342334251964811,2.0
199,96.0,44.0,85.0,166.0,66.0,10.0,155.0,43.0,19.0,150.0,167.0,355.0,159.0,67.0,3.0,10.0,192.0,202.0,0.0,-10.0,10.0,0.0,5.2574953720277815,5.308267697401204,3.0
200,82.0,44.0,72.0,118.0,52.0,7.0,152.0,44.0,19.0,147.0,174.0,340.0,177.0,82.0,2.0,2.0,180.0,185.0,0.0,-5.0,5.0,0.0,5.19295685089021,5.220355825078324,0.0
201,107.0,56.0,105.0,202.0,61.0,11.0,221.0,30.0,25.0,179.0,234.0,725.0,212.0,72.0,15.0,1.0,189.0,196.0,0.0,-7.0,7.0,0.0,5.241747015059643,5.278114659230517,1.0
202,103.0,56.0,100.0,185.0,59.0,11.0,216.0,31.0,24.0,173.0,219.0,684.0,219.0,75.0,15.0,11.0,186.0,194.0,0.0,-8.0,8.0,0.0,5.225746673713201,5.267858159063328,1.0
203,104.0,52.0,101.0,206.0,62.0,10.0,198.0,33.0,23.0,161.0,207.0,587.0,204.0,64.0,2.0,5.0,195.0,204.0,0.0,-9.0,9.0,0.0,5.272999558563747,5.318119993844216,1.0
204,93.0,39.0,78.0,164.0,66.0,8.0,139.0,48.0,18.0,140.0,157.0,290.0,126.0,64.0,4.0,7.0,201.0,208.0,0.0,-7.0,7.0,0.0,5.303304908059076,5.337538079701318,3.0
205,79.0,43.0,72.0,141.0,62.0,8.0,153.0,44.0,19.0,144.0,175.0,344.0,174.0,78.0,0.0,8.0,182.0,188.0,0.0,-6.0,6.0,0.0,5.204006687076795,5.236441962829949,0.0
206,100.0,52.0,104.0,189.0,59.0,10.0,208.0,32.0,24.0,163.0,220.0,642.0,197.0,70.0,1.0,22.0,187.0,198.0,0.0,-11.0,11.0,0.0,5.231108616854587,5.288267030694535,2.0
207,94.0,48.0,83.0,162.0,64.0,10.0,156.0,43.0,19.0,153.0,177.0,357.0,187.0,74.0,4.0,14.0,185.0,196.0,0.0,-11.0,11.0,0.0,5.220355825078324,5.278114659230517,3.0
208,92.0,36.0,78.0,165.0,57.0,8.0,153.0,43.0,19.0,128.0,169.0,349.0,124.0,60.0,4.0,19.0,203.0,211.0,0.0,-8.0,8.0,0.0,5.313205979041787,5.351858133476067,2.0
209,93.0,37.0,76.0,183.0,63.0,8.0,164.0,40.0,20.0,134.0,191.0,405.0,139.0,67.0,4.0,7.0,192.0,197.0,0.0,-5.0,5.0,0.0,5.2574953720277815,5.2832037287379885,2.0
210,89.0,42.0,80.0,151.0,62.0,6.0,144.0,46.0,19.0,139.0,166.0,308.0,170.0,74.0,17.0,13.0,185.0,189.0,0.0,-4.0,4.0,0.0,5.220355825078324,5.241747015059643,2.0
211,98.0,51.0,84.0,207.0,72.0,7.0,184.0,35.0,21.0,161.0,199.0,520.0,198.0,72.0,9.0,11.0,196.0,199.0,0.0,-3.0,3.0,0.0,5.278114659230517,5.293304824724492,0.0
212,86.0,43.0,68.0,150.0,64.0,9.0,138.0,48.0,18.0,143.0,161.0,285.0,174.0,69.0,6.0,0.0,192.0,201.0,0.0,-9.0,9.0,0.0,5.2574953720277815,5.303304908059076,3.0
213,91.0,46.0,101.0,199.0,65.0,9.0,196.0,34.0,23.0,146.0,219.0,574.0,199.0,73.0,5.0,8.0,186.0,194.0,0.0,-8.0,8.0,0.0,5.225746673713201,5.267858159063328,1.0
214,81.0,45.0,68.0,169.0,73.0,6.0,151.0,44.0,19.0,146.0,173.0,336.0,186.0,75.0,7.0,0.0,183.0,189.0,0.0,-6.0,6.0,0.0,5.2094861528414205,5.241747015059643,0.0
215,80.0,43.0,68.0,120.0,54.0,8.0,150.0,45.0,19.0,145.0,171.0,329.0,176.0,85.0,4.0,8.0,179.0,183.0,0.0,-4.0,4.0,0.0,5.187385805840755,5.2094861528414205,0.0
216,85.0,43.0,64.0,128.0,56.0,8.0,150.0,46.0,19.0,144.0,168.0,324.0,173.0,82.0,9.0,14.0,180.0,184.0,0.0,-4.0,4.0,0.0,5.19295685089021,5.214935757608986,0.0
217,106.0,48.0,107.0,202.0,61.0,10.0,207.0,32.0,24.0,153.0,227.0,635.0,200.0,70.0,5.0,28.0,190.0,203.0,0.0,-13.0,13.0,0.0,5.247024072160486,5.313205979041787,2.0
218,86.0,37.0,77.0,144.0,54.0,7.0,154.0,43.0,19.0,127.0,179.0,352.0,145.0,71.0,14.0,13.0,186.0,191.0,0.0,-5.0,5.0,0.0,5.225746673713201,5.25227342804663,1.0
219,99.0,43.0,89.0,195.0,63.0,8.0,186.0,35.0,22.0,144.0,210.0,521.0,166.0,68.0,6.0,13.0,191.0,199.0,0.0,-8.0,8.0,0.0,5.25227342804663,5.293304824724492,2.0
220,98.0,50.0,90.0,192.0,63.0,9.0,177.0,37.0,21.0,155.0,195.0,472.0,197.0,65.0,10.0,1.0,193.0,201.0,0.0,-8.0,8.0,0.0,5.262690188904886,5.303304908059076,2.0
221,109.0,54.0,103.0,220.0,66.0,11.0,214.0,31.0,24.0,167.0,229.0,677.0,212.0,70.0,1.0,23.0,188.0,201.0,0.0,-13.0,13.0,0.0,5.236441962829949,5.303304908059076,2.0
222,82.0,41.0,70.0,155.0,64.0,7.0,148.0,45.0,19.0,138.0,172.0,328.0,152.0,72.0,5.0,17.0,187.0,195.0,0.0,-8.0,8.0,0.0,5.231108616854587,5.272999558563747,0.0
223,89.0,43.0,85.0,160.0,64.0,11.0,155.0,43.0,19.0,151.0,173.0,356.0,174.0,72.0,5.0,9.0,185.0,196.0,0.0,-11.0,11.0,0.0,5.220355825078324,5.278114659230517,3.0
224,89.0,45.0,77.0,188.0,64.0,9.0,161.0,41.0,20.0,151.0,190.0,390.0,174.0,66.0,4.0,2.0,194.0,201.0,0.0,-7.0,7.0,0.0,5.267858159063328,5.303304908059076,2.0
225,101.0,55.0,101.0,183.0,57.0,13.0,225.0,30.0,25.0,177.0,225.0,741.0,204.0,71.0,5.0,10.0,186.0,198.0,0.0,-12.0,12.0,0.0,5.225746673713201,5.288267030694535,1.0
226,106.0,52.0,107.0,211.0,62.0,8.0,200.0,33.0,23.0,161.0,218.0,602.0,200.0,67.0,9.0,17.0,194.0,201.0,0.0,-7.0,7.0,0.0,5.267858159063328,5.303304908059076,1.0
227,95.0,36.0,73.0,191.0,73.0,6.0,156.0,41.0,19.0,126.0,184.0,374.0,124.0,71.0,2.0,19.0,199.0,204.0,0.0,-5.0,5.0,0.0,5.293304824724492,5.318119993844216,0.0
228,97.0,44.0,96.0,195.0,63.0,9.0,185.0,36.0,22.0,144.0,202.0,512.0,165.0,66.0,4.0,8.0,191.0,199.0,0.0,-8.0,8.0,0.0,5.25227342804663,5.293304824724492,2.0
229,82.0,43.0,73.0,154.0,65.0,7.0,151.0,44.0,19.0,143.0,178.0,341.0,160.0,76.0,5.0,11.0,185.0,189.0,0.0,-4.0,4.0,0.0,5.220355825078324,5.241747015059643,0.0
230,106.0,54.0,103.0,161.0,47.0,4.0,247.0,27.0,27.0,166.0,266.0,892.0,242.0,85.0,4.0,11.0,181.0,183.0,0.0,-2.0,2.0,0.0,5.198497031265825,5.2094861528414205,0.0
231,93.0,42.0,88.0,188.0,62.0,10.0,183.0,36.0,21.0,141.0,208.0,504.0,168.0,70.0,3.0,12.0,189.0,197.0,0.0,-8.0,8.0,0.0,5.241747015059643,5.2832037287379885,1.0
232,99.0,57.0,100.0,177.0,54.0,13.0,224.0,30.0,25.0,188.0,223.0,726.0,213.0,72.0,4.0,7.0,185.0,198.0,0.0,-13.0,13.0,0.0,5.220355825078324,5.288267030694535,1.0
233,102.0,54.0,106.0,221.0,68.0,11.0,207.0,32.0,24.0,164.0,228.0,638.0,238.0,71.0,0.0,26.0,189.0,200.0,0.0,-11.0,11.0,0.0,5.241747015059643,5.298317366548036,2.0
234,86.0,34.0,62.0,140.0,61.0,7.0,122.0,54.0,17.0,127.0,141.0,223.0,112.0,64.0,2.0,14.0,200.0,208.0,0.0,-8.0,8.0,0.0,5.298317366548036,5.337538079701318,3.0
235,102.0,51.0,104.0,217.0,67.0,10.0,204.0,32.0,23.0,162.0,220.0,621.0,195.0,68.0,3.0,19.0,188.0,197.0,0.0,-9.0,9.0,0.0,5.236441962829949,5.2832037287379885,2.0
236,96.0,52.0,104.0,222.0,67.0,9.0,198.0,33.0,23.0,163.0,217.0,589.0,226.0,67.0,12.0,20.0,192.0,201.0,0.0,-9.0,9.0,0.0,5.2574953720277815,5.303304908059076,1.0
237,105.0,46.0,100.0,195.0,61.0,9.0,193.0,34.0,22.0,150.0,207.0,557.0,161.0,65.0,5.0,9.0,194.0,202.0,0.0,-8.0,8.0,0.0,5.267858159063328,5.308267697401204,1.0
238,108.0,56.0,102.0,246.0,75.0,6.0,239.0,28.0,26.0,167.0,264.0,855.0,228.0,82.0,9.0,13.0,186.0,185.0,0.0,1.0,-1.0,0.0,5.225746673713201,5.220355825078324,0.0
239,83.0,44.0,68.0,144.0,61.0,8.0,147.0,45.0,19.0,143.0,170.0,325.0,180.0,74.0,1.0,1.0,185.0,191.0,0.0,-6.0,6.0,0.0,5.220355825078324,5.25227342804663,0.0
240,97.0,55.0,103.0,197.0,63.0,11.0,215.0,31.0,24.0,172.0,219.0,677.0,219.0,75.0,5.0,24.0,185.0,194.0,0.0,-9.0,9.0,0.0,5.220355825078324,5.267858159063328,1.0
241,86.0,44.0,70.0,140.0,64.0,6.0,148.0,45.0,19.0,145.0,170.0,322.0,185.0,82.0,10.0,1.0,181.0,183.0,0.0,-2.0,2.0,0.0,5.198497031265825,5.2094861528414205,0.0
242,90.0,39.0,86.0,169.0,62.0,7.0,162.0,41.0,20.0,131.0,194.0,388.0,147.0,74.0,1.0,22.0,185.0,191.0,0.0,-6.0,6.0,0.0,5.220355825078324,5.25227342804663,1.0
243,93.0,37.0,70.0,126.0,52.0,9.0,127.0,53.0,18.0,137.0,156.0,238.0,119.0,71.0,2.0,13.0,191.0,190.0,0.0,1.0,-1.0,0.0,5.25227342804663,5.247024072160486,3.0
244,110.0,46.0,100.0,197.0,61.0,9.0,193.0,34.0,22.0,149.0,209.0,561.0,160.0,65.0,11.0,7.0,194.0,203.0,0.0,-9.0,9.0,0.0,5.267858159063328,5.313205979041787,2.0
245,101.0,52.0,105.0,162.0,53.0,10.0,212.0,31.0,24.0,163.0,226.0,669.0,204.0,74.0,12.0,11.0,186.0,194.0,0.0,-8.0,8.0,0.0,5.225746673713201,5.267858159063328,1.0
246,89.0,36.0,69.0,162.0,63.0,6.0,140.0,48.0,18.0,131.0,164.0,291.0,126.0,66.0,1.0,38.0,193.0,204.0,0.0,-11.0,11.0,0.0,5.262690188904886,5.318119993844216,2.0
247,83.0,40.0,59.0,116.0,53.0,7.0,132.0,52.0,18.0,137.0,145.0,250.0,157.0,84.0,12.0,6.0,177.0,183.0,0.0,-6.0,6.0,0.0,5.176149732573829,5.2094861528414205,3.0
