,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,"2,28,19,35,3","2,28,19,59,3","2,2,28,19,35,3,19,2,28,19,59,3,3","2,2,28,19,35,3,19,21,3","2,2,28,19,35,3,19,22,3","2,2,28,19,35,3,19,23,3","2,2,28,19,35,3,19,24,3","2,2,28,19,35,3,19,25,3","2,2,28,19,35,3,19,26,3","2,2,28,19,35,3,19,27,3","2,2,28,19,35,3,19,29,3","2,2,28,19,35,3,19,30,3","2,2,28,19,35,3,19,31,3","2,2,28,19,35,3,19,32,3","2,2,28,19,35,3,19,33,3","2,2,28,19,35,3,19,34,3","2,2,28,19,35,3,19,36,3","2,2,28,19,35,3,19,37,3","2,2,28,19,35,3,19,38,3","2,2,28,19,35,3,19,39,3","2,2,28,19,35,3,19,40,3","2,2,28,19,35,3,19,41,3","2,2,28,19,35,3,19,42,3","2,2,28,19,35,3,19,43,3","2,2,28,19,35,3,19,44,3","2,2,28,19,35,3,19,45,3","2,2,28,19,35,3,19,46,3","2,2,28,19,35,3,19,47,3","2,2,28,19,35,3,19,48,3","2,2,28,19,35,3,19,49,3","2,2,28,19,35,3,19,51,3","2,2,28,19,35,3,19,52,3","2,2,28,19,35,3,19,53,3","2,2,28,19,35,3,19,54,3","2,2,28,19,35,3,19,55,3","2,2,28,19,35,3,19,56,3","2,2,28,19,35,3,19,57,3","2,2,28,19,35,3,19,58,3","2,2,28,19,35,3,19,60,3","2,2,28,19,35,3,19,61,3","2,2,28,19,35,3,19,2,2,28,19,35,3,19,2,28,19,59,3,3,3",62
184,4.562,3.17,0.0,0.0,1.0,0.0,2.0,40.0,0.0,1.0,2.0,0.0,3.011,0.875,9.54,2.0,1.005,1.13,0.0,0.0,0.0,1.226,1.0,0.0,0.0,0.0,2.17,0.046,0.0,0.0,1.14,0.0,2.0,2.0,3.0,3.639,2.667,1.0,7.986,0.0,0.0,381.59999999999997,319.44,0.26521327260797084,0.4913342291749672,0.38373678474671213,0.0,0.0,0.048295639784591324,0.0,0.10007968608967896,0.0,0.06671979072645264,0.07260333370307254,0.5324980739740284,0.3321573844623378,0.2063650388201368,0.040031874435871584,0.5629353184980747,0.6052545677063488,0.0,0.0,0.0,0.4760784225050105,0.04895220348414999,0.0,0.0,0.0,0.4940243995333378,0.6253865443288756,0.0,0.06970610608252154,0.0,0.12558218746991875,0.0806703707811917,0.46066482529503794,0.22717712303672977,0.4419019155069819,0.12100555617178753,0.0,0.0,0.16653031460082435,0.0
185,4.17,3.4453,0.0,0.0,0.0,0.0,0.0,27.3,1.0,2.0,0.0,-0.245,2.512,0.971,8.597,1.0,1.028,1.151,0.0,0.0,0.0,1.112,0.0,0.0,0.0,0.0,1.848,0.425,0.0,9.59,1.542,0.0,0.0,0.0,0.0,3.337,3.233,0.0,7.294,0.0,0.0,234.69809999999998,199.12619999999998,0.10168000786505677,0.27622246872016615,0.25650889041280883,0.0,0.0,0.0,0.0,0.0,0.020517568286027323,0.0820702731441093,0.0,0.5175347699238892,0.17043312194047391,0.14084729417341865,0.012310540971616393,0.35414960174305615,0.3791719163665995,0.0,0.0,0.0,0.2655791783987798,0.0,0.0,0.0,0.0,0.25875684056913534,0.8812454030252654,0.0,0.05798979226778283,0.0,0.0,0.0,0.0,0.12812679247789283,0.3294653760627214,0.0,0.0,0.0,0.03926764235389903,1.0
186,5.313,2.5728,0.0,0.0,0.0,1.0,0.0,34.5,3.0,1.0,0.0,1.477,3.215,1.16,10.388,2.0,0.975,1.136,0.0,0.0,0.0,1.211,1.0,0.0,0.0,0.0,2.311,-0.007,0.0,0.0,1.833,1.0,0.0,0.0,1.0,3.478,2.068,0.0,7.975,0.0,0.0,358.386,275.1375,0.21453512820556256,0.5374081218173022,0.2924979773318813,0.0,0.0,0.0,0.06924858829963072,0.0,0.09399150518589017,0.06266100345726011,0.0,0.6702454624702742,0.33308632566957574,0.256938231000325,0.03759660207435606,0.5129082929922446,0.5714531533234091,0.0,0.0,0.0,0.44164654893934946,0.045974277772197536,0.0,0.0,0.0,0.4941186891364746,0.5629346090577664,0.0,0.10526187616251337,0.08620177082287038,0.0,0.0,0.14421368280764107,0.20391763585000644,0.3218074343049402,0.0,0.0,0.0,0.12651415877800692,1.0
187,4.953,2.6126,3.0,0.0,0.0,0.0,6.0,50.0,0.0,2.0,0.0,0.0,4.037,0.732,10.578,6.0,1.043,1.097,0.0,0.0,0.0,1.322,2.0,0.0,1.0,0.0,2.346,0.0,0.0,0.0,3.061,0.0,6.0,0.0,1.0,4.022,2.578,0.0,9.422,0.0,3.0,528.9,471.1,0.5421060605943936,0.7393588380864465,0.438341201444107,0.2544302321419706,0.0,0.0,0.0,0.416133223056849,0.0,0.18494809913637736,0.0,0.5324980739740284,0.6172443267699435,0.23927887191195657,0.1664532892227396,0.809733197277861,0.8143881781490535,0.0,0.0,0.0,0.7115160222399074,0.135696123809051,0.0,0.8421872601541763,0.0,0.7402558938429581,0.5707439469352693,0.0,0.2594146521825617,0.0,0.5221731049751575,0.0,0.21282811504065827,0.3480084642847837,0.5920399079260287,0.0,0.0,0.14761629409251814,0.471788674810709,0.0
188,3.802,2.8425,0.0,0.0,0.0,0.0,0.0,31.6,2.0,1.0,0.0,0.0,2.746,1.95,8.394,1.0,0.98,1.142,0.0,0.0,0.0,1.169,0.0,0.0,0.0,0.0,1.848,0.129,0.0,0.0,2.885,0.0,0.0,0.0,1.0,3.104,2.357,0.0,7.119,0.0,0.0,265.2504,224.9604,0.12982541346214194,0.2846305642217253,0.23917860302764318,0.0,0.0,0.0,0.0,0.0,0.046376968496089764,0.046376968496089764,0.0,0.5324980739740284,0.21056266608868732,0.3196762435802959,0.01391309054882693,0.38156294533002416,0.4251805775503679,0.0,0.0,0.0,0.3155369480802095,0.0,0.0,0.0,0.0,0.2924410357974751,0.6772589771982583,0.0,0.12261948012660961,0.0,0.0,0.0,0.10673613659629538,0.13469514241800837,0.2714626800424288,0.0,0.0,0.0,0.056663767105263996,1.0
189,4.845,3.1806,1.0,0.0,0.0,0.0,3.0,40.0,1.0,1.0,0.0,0.0,3.336,1.185,9.902,2.0,0.991,1.11,0.0,0.0,0.0,1.306,1.0,0.0,0.0,0.0,2.267,0.013,0.0,0.0,1.393,0.0,2.0,0.0,1.0,3.911,2.283,0.0,8.592,0.0,0.0,396.08,343.68,0.29616570302443035,0.5416142327460508,0.39962971385078006,0.06351214870283715,0.0,0.0,0.0,0.15581588862578635,0.03462575302795252,0.06925150605590503,0.0,0.5324980739740284,0.38197395003352785,0.29008212495482943,0.04155090363354302,0.5761567272707765,0.6171022902789721,0.0,0.0,0.0,0.526387723774531,0.050809718962269726,0.0,0.0,0.0,0.5356914718852489,0.5867723923643309,0.0,0.08840801412002793,0.0,0.13034746544309597,0.0,0.15938165968104354,0.253422343681951,0.3926298618278202,0.0,0.0,0.0,0.19302224370203583,0.0
190,5.375,3.2786,0.0,0.0,0.0,1.0,3.0,39.3,4.0,1.0,0.0,0.0,3.351,1.124,10.524,3.0,0.978,1.126,0.0,0.0,0.0,1.266,1.0,0.0,0.0,0.0,2.368,0.004,0.0,0.0,1.671,0.0,1.0,0.0,1.0,3.766,2.188,0.0,8.354,0.0,0.0,413.5931999999999,328.31219999999996,0.29543231828489364,0.6274299303543865,0.4301576277881567,0.0,0.0,0.0,0.07991591532684542,0.16270549380827753,0.14462710560735778,0.07231355280367889,0.0,0.5324980739740284,0.40065688310050607,0.28731573133779253,0.06508219752331101,0.5937400078634183,0.653676762327678,0.0,0.0,0.0,0.5328276547872952,0.0530563377517315,0.0,0.0,0.0,0.5842993281279619,0.5758938436430292,0.0,0.11074074610459228,0.0,0.06805547533894601,0.0,0.16642893013733023,0.2548166953751861,0.3929300195353028,0.0,0.0,0.0,0.20105786851365232,0.0
191,4.807,3.2498,0.0,0.0,0.0,0.0,3.0,42.1,2.0,1.0,0.0,0.0,3.1,0.881,9.833,3.0,0.987,1.12,0.0,0.0,0.0,1.275,1.0,0.0,0.0,0.0,2.246,-0.024,0.0,0.0,1.06,0.0,1.0,0.0,1.0,3.711,2.333,0.0,8.114,0.0,0.0,413.96930000000003,341.59940000000006,0.3076683521910722,0.5616368964318924,0.4267667479195766,0.0,0.0,0.0,0.0,0.1628534496649534,0.0723793109622015,0.0723793109622015,0.0,0.5324980739740284,0.3709835214631302,0.22540510504860234,0.06514137986598136,0.5997487575937244,0.6507848344210309,0.0,0.0,0.0,0.5371034991749706,0.05310458440720947,0.0,0.0,0.0,0.5547000257108989,0.5398164684102309,0.0,0.07031234878339959,0.0,0.06811736142477863,0.0,0.16658027189204155,0.2513235948425972,0.41935070373506783,0.0,0.0,0.0,0.20957556345165348,0.0
192,4.499,2.9639,0.0,0.0,1.0,0.0,1.0,41.2,0.0,0.0,2.0,0.0,2.976,1.125,9.311,0.0,0.979,1.127,0.0,0.0,0.0,1.266,1.0,0.0,0.0,0.0,2.136,0.043,0.0,0.0,1.481,0.0,1.0,2.0,1.0,3.561,2.021,1.0,7.846,0.0,0.0,383.6132,323.2552,0.269796712750575,0.48710536116827713,0.36068069142646825,0.0,0.0,0.04855043219028928,0.0,0.05030383731113369,0.0,0.0,0.07298636575603645,0.5324980739740284,0.33002835906698985,0.26672625643503,0.0,0.5512648526880854,0.6068323500655605,0.0,0.0,0.0,0.49420474442386797,0.04921045971070736,0.0,0.0,0.0,0.48884940410087646,0.6220923729348556,0.0,0.09103454097916457,0.0,0.06312235953660304,0.08109596195115161,0.1543650487062111,0.22348052868285417,0.33663119483619475,0.12164394292672738,0.0,0.0,0.1703020510403541,0.0
193,5.014,2.6947,0.0,0.0,2.0,0.0,4.0,54.5,0.0,0.0,4.0,0.0,3.548,0.0,10.384,0.0,0.983,1.098,0.0,0.0,0.0,1.364,6.0,0.0,0.0,1.0,2.469,-0.001,0.0,0.0,1.305,0.0,0.0,4.0,1.0,4.048,1.936,1.0,8.807,0.0,0.0,565.928,479.98150000000004,0.590994272049255,0.8008642085527272,0.4837683015280545,0.0,0.0,0.14324871505248532,0.0,0.29684432174716896,0.0,0.0,0.21534727167668993,0.5324980739740284,0.5804563724451286,0.0,0.0,0.8165800565443742,0.8721974005079327,0.0,0.0,0.0,0.7855163229312888,0.4355884058707239,0.0,0.0,0.37460376970825376,0.8336093377097703,0.568982269794525,0.0,0.11833938253982626,0.0,0.0,0.23927474630743326,0.22772809508173503,0.37477952747103677,0.475730545252964,0.1794560597305749,0.0,0.0,0.5503438723844915,0.0
194,4.977,1.9452,0.0,0.0,0.0,0.0,0.0,32.4,1.0,6.0,0.0,-0.347,4.201,3.866,10.735,9.0,0.992,1.14,0.0,0.0,0.0,1.166,1.0,0.0,0.0,0.0,2.361,0.0,0.0,11.747,10.593,0.0,0.0,0.0,3.0,3.497,2.3,0.0,8.778,0.0,0.0,347.81399999999996,284.4072,0.21522129340996005,0.48857143684499366,0.21462342641001175,0.0,0.0,0.0,0.0,0.0,0.030406285759604815,0.36487542911525783,0.0,0.501090934989275,0.4224006044659539,0.831052792454972,0.164193943101866,0.5064572592726739,0.5565487048522435,0.0,0.0,0.0,0.4126912599457891,0.044618086222841045,0.0,0.0,0.0,0.4899179425228964,0.5707439469352693,0.0,0.5903691250169789,0.0,0.0,0.0,0.4198786046781141,0.19898340811142182,0.34735167492068053,0.0,0.0,0.0,0.12317483180607795,1.0
195,4.782,3.0562,0.0,0.0,1.0,0.0,2.0,40.0,0.0,2.0,2.0,-0.896,3.324,1.273,9.947,4.0,1.015,1.129,0.0,0.0,0.0,1.215,1.0,0.0,0.0,0.0,2.251,-0.008,0.0,10.38,1.951,0.0,1.0,2.0,2.0,3.708,2.773,1.0,8.322,0.0,0.0,397.88,332.88,0.2881624602637848,0.5370009508890657,0.38574444868583363,0.0,0.0,0.050356051251292444,0.0,0.1043493330748466,0.0,0.13913244409979547,0.07570077152457678,0.4397271330223393,0.38232959333570793,0.31304027569645826,0.08347946645987728,0.5927918455204955,0.6305177503048954,0.0,0.0,0.0,0.4919353698703722,0.05104062558247798,0.0,0.0,0.0,0.534327963778894,0.5608354624530124,0.0,0.1243847060560102,0.0,0.06546991712595818,0.08411196836064087,0.3202119508881721,0.2413603953119758,0.47906724844883636,0.12616795254096128,0.0,0.0,0.18865972392282207,0.0
196,4.399,3.455,1.0,0.0,0.0,0.0,0.0,32.3,2.0,4.0,0.0,-0.228,4.363,4.044,10.513,8.0,0.979,1.138,0.0,0.0,0.0,1.202,0.0,0.0,0.0,0.0,2.08,0.0,0.0,23.602,12.745,0.0,0.0,0.0,0.0,3.645,1.976,0.0,9.017,0.0,0.0,339.56989999999996,291.24909999999994,0.2151747812327191,0.42159603946259616,0.37217143978420986,0.054450651342677084,0.0,0.0,0.0,0.0,0.05937115478250117,0.23748461913000468,0.0,0.512350819293343,0.42829123854691986,0.8487114046984379,0.14249077147800282,0.48797317428286585,0.5424037893286053,0.0,0.0,0.0,0.4153491408016417,0.0,0.0,0.0,0.0,0.42137893464572984,0.5707439469352693,0.0,0.6934683299967106,0.0,0.0,0.0,0.0,0.20248874707380837,0.2913470528986788,0.0,0.0,0.0,0.1202292779036007,1.0
197,5.392,4.5881,0.0,0.0,0.0,1.0,0.0,30.8,6.0,3.0,0.0,-0.209,3.517,1.907,10.633,13.0,0.989,1.144,0.0,0.0,0.0,1.169,0.0,0.0,0.0,0.0,2.314,0.001,0.0,11.278,3.598,0.0,0.0,0.0,1.0,3.503,2.461,0.0,8.269,0.0,0.0,327.4964,254.6852,0.18147124976147122,0.49839053682716095,0.4766561595165435,0.0,0.0,0.0,0.06327999244728082,0.0,0.1717805917583854,0.1717805917583854,0.0,0.5146864032017063,0.3329689136573241,0.38599077723887626,0.22331476928590102,0.4754303379546768,0.52587656921126,0.0,0.0,0.0,0.38958363328860396,0.0,0.0,0.0,0.0,0.45211632007783054,0.571763410403336,0.0,0.18881013158482748,0.0,0.0,0.0,0.13178378047759773,0.1876812301849432,0.3499553574192749,0.0,0.0,0.0,0.09779216082217941,1.0
198,4.607,3.1116,0.0,0.0,0.0,0.0,2.0,46.7,0.0,2.0,0.0,0.0,3.151,1.187,9.631,4.0,1.02,1.111,0.0,0.0,0.0,1.253,1.0,0.0,0.0,0.0,2.194,-0.026,0.0,10.036,1.544,0.0,1.0,0.0,1.0,3.662,2.926,0.0,8.143,0.0,0.0,449.76770000000005,380.27810000000005,0.37212356261381974,0.5848168124825268,0.44395385387063824,0.0,0.0,0.0,0.0,0.11795757397609252,0.0,0.15727676530145668,0.0,0.5324980739740284,0.4096957483922666,0.3299580184765958,0.09436605918087401,0.67339905795613,0.7013803403881799,0.0,0.0,0.0,0.5734809505577585,0.057696855269911244,0.0,0.0,0.0,0.5887151142906016,0.5343418209243396,0.0,0.111273862898185,0.0,0.0740078768596884,0.0,0.18098546378743105,0.269451606422605,0.5714221719586884,0.0,0.0,0.0,0.2754007479851212,1.0
199,5.406,2.1252,1.0,0.0,7.0,0.0,5.0,43.9,0.0,4.0,10.0,0.0,4.279,0.777,11.11,10.0,1.024,1.116,0.0,1.0,0.0,1.28,3.0,0.0,0.0,1.0,2.428,0.0,0.0,47.783,3.924,0.0,5.0,9.0,2.0,4.711,2.702,3.0,9.916,0.0,0.0,487.729,435.3124,0.46193110669679155,0.7441628650521919,0.32880937417174416,0.07820823261635544,0.0,0.4320919514556934,0.0,0.31978357715430444,0.0,0.3411024822979247,0.46397734989080014,0.5324980739740284,0.6033171296331347,0.23421747916302774,0.25582686172344354,0.7330989629282451,0.7640011985839326,0.0,0.4378237083824027,0.0,0.6352844290681531,0.18769975827925306,0.0,0.0,0.3228416370917094,0.7064925079003621,0.5707439469352693,0.0,0.306665685706216,0.0,0.4012714538293764,0.46397734989080014,0.39252200310329066,0.375894401234536,0.572213930215405,0.46397734989080003,0.0,0.0,0.3707195335064687,0.0
200,4.958,3.5995,2.0,0.0,1.0,0.0,3.0,42.9,0.0,2.0,2.0,0.0,3.647,1.16,10.099,4.0,1.084,1.117,0.0,1.0,0.0,1.299,1.0,0.0,1.0,0.0,2.303,-0.008,0.0,20.422,1.602,0.0,3.0,2.0,0.0,4.057,3.202,1.0,9.118,0.0,2.0,433.2471,391.1622,0.36871443110276464,0.606255316999374,0.4947019775053377,0.13894392163337183,0.0,0.05483214328961954,0.0,0.17043723965119398,0.0,0.1514997685788391,0.08242972687942463,0.5324980739740284,0.4567685757831204,0.31060851556707264,0.09089986114730346,0.6893646602989354,0.6792663545396449,0.0,0.38891649249464694,0.0,0.5726964320911369,0.055577568653348744,0.0,0.6898755683848411,0.0,0.5952643879970814,0.559954708553514,0.0,0.11121305775473722,0.0,0.2138683904599003,0.09158858542158292,0.0,0.28755097587638107,0.6023535779095415,0.13738287813237435,0.0,0.08061300980441247,0.26285453973095363,0.0
201,4.481,3.8606,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,3.0,0.0,3.135,1.895,9.292,0.0,0.971,1.136,0.0,0.0,0.0,1.285,0.0,0.0,0.0,0.0,2.074,-0.024,0.0,0.0,2.02,0.0,0.0,3.0,0.0,3.257,2.15,1.0,7.746,0.0,0.0,334.512,278.856,0.20295010794906843,0.42305810475440464,0.4096682553492892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09546653444843634,0.5324980739740284,0.3031614932508279,0.3917785194240612,0.0,0.4767766755917649,0.5333856155779528,0.0,0.0,0.0,0.43741582550730834,0.0,0.0,0.0,0.0,0.4139050765256008,0.5457526910707218,0.0,0.10827312629857301,0.0,0.0,0.10607392716492926,0.0,0.17823936825317457,0.3122803548476977,0.10607392716492924,0.0,0.0,0.111709644686096,0.0
202,4.928,1.7361,0.0,0.0,0.0,0.0,2.0,45.0,0.0,0.0,0.0,0.0,3.753,0.0,10.506,0.0,0.968,1.114,0.0,0.0,0.0,1.29,3.0,0.0,0.0,0.0,2.348,0.0,0.0,0.0,3.091,2.0,0.0,0.0,0.0,3.685,1.722,0.0,8.6,0.0,0.0,472.77,387.0,0.3980690997207544,0.6575578746525271,0.26036970524742004,0.0,0.0,0.0,0.0,0.12399023373327443,0.0,0.0,0.0,0.5324980739740284,0.5129242890376183,0.0,0.0,0.6717525703492289,0.7392415470019736,0.0,0.0,0.0,0.6206107336156619,0.18194287139309429,0.0,0.0,0.0,0.6622596601293115,0.5707439469352693,0.0,0.23415666329492352,0.22742858924136783,0.0,0.0,0.0,0.28501096997182673,0.35349034782530536,0.0,0.0,0.0,0.3096692332279099,0.0
203,4.709,2.1739,0.0,0.0,0.0,0.0,3.0,50.0,0.0,1.0,0.0,0.0,3.558,0.544,10.149,2.0,0.986,1.104,0.0,0.0,0.0,1.304,2.0,0.0,0.0,0.0,2.259,-0.001,0.0,0.0,2.952,0.0,1.0,0.0,1.0,3.676,2.179,0.0,8.558,0.0,0.0,507.44999999999993,427.9,0.4724252860123881,0.6744275783975452,0.34994405787959654,0.0,0.0,0.0,0.0,0.19962828893949525,0.0,0.08872368397310898,0.0,0.5324980739740284,0.5219440980243827,0.170612898437878,0.05323421038386539,0.7344364810868147,0.7863458450269376,0.0,0.0,0.0,0.6733649554298261,0.13019284936075426,0.0,0.0,0.0,0.6838955641611735,0.5691643059472449,0.0,0.24003093425928465,0.0,0.08349932000997153,0.0,0.2041966855310683,0.3051707698601295,0.4801146847459074,0.0,0.0,0.0,0.39447190137550725,0.0
204,4.882,3.2197,0.0,0.0,2.0,0.0,2.0,39.1,0.0,2.0,2.0,-0.89,3.399,1.258,10.136,4.0,1.008,1.13,0.0,0.0,0.0,1.221,1.0,0.0,0.0,0.0,2.288,0.004,0.0,10.557,2.011,0.0,1.0,2.0,1.0,3.733,2.667,1.0,8.409,0.0,0.0,396.31759999999997,328.79190000000006,0.28350587331788546,0.5460777833306892,0.4047851494776182,0.0,0.0,0.10031662499944313,0.0,0.10393957285066811,0.0,0.13858609713422412,0.07540350881866043,0.4407102215866586,0.3894209521871038,0.3081368970100393,0.08315165828053449,0.5863918973722888,0.6285981070818073,0.0,0.0,0.0,0.4924234031282479,0.050840198636137215,0.0,0.0,0.0,0.5409780928058928,0.5756787347979984,0.0,0.12770650966219876,0.0,0.06521282906293013,0.08378167646517826,0.15947726936176515,0.24203352331462336,0.4589452478750782,0.12567251469776736,0.0,0.0,0.18488220055015991,0.0
205,2.0,1.1349,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.544,0.0,4.174,0.0,1.015,1.235,1.0,0.0,0.0,0.863,0.0,0.0,0.0,0.0,1.0,-1.099,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.267,4.0,2.0,4.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5324980739740284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5707439469352693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,5.125,3.3889,0.0,0.0,0.0,1.0,0.0,30.8,5.0,0.0,0.0,0.0,2.821,1.299,10.01,0.0,0.96,1.144,0.0,0.0,0.0,1.246,0.0,0.0,0.0,0.0,2.149,-0.062,0.0,0.0,2.097,0.0,0.0,0.0,0.0,3.283,1.76,0.0,7.401,0.0,0.0,308.308,227.9508,0.1529056404073852,0.4459560266754707,0.33144338209757024,0.0,0.0,0.0,0.05957234312021827,0.0,0.13476313704986345,0.0,0.0,0.5324980739740284,0.25142743835613374,0.24752191108936147,0.0,0.4344502948790748,0.49506484132462264,0.0,0.0,0.0,0.3909151467333191,0.0,0.0,0.0,0.0,0.39527696704365806,0.5112405690032135,0.0,0.10359548547465622,0.0,0.0,0.0,0.0,0.16558837737256918,0.2356090478355917,0.0,0.0,0.0,0.07757074847069316,0.0
207,4.862,3.0744,2.0,0.0,3.0,0.0,3.0,37.5,0.0,1.0,5.0,-0.205,3.772,1.618,10.32,3.0,1.025,1.132,0.0,0.0,0.0,1.283,1.0,0.0,1.0,0.0,2.292,0.001,0.0,11.247,2.902,0.0,3.0,2.0,1.0,4.051,2.599,2.0,9.082,0.0,2.0,387.0,340.57500000000005,0.2867618157611438,0.5310547444676993,0.3774306287876284,0.12411230836193687,0.0,0.14693720594840284,0.0,0.15224386209396917,0.0,0.06766393870843074,0.18407684842170516,0.51185298928746,0.4219951305140064,0.3869984153873908,0.06089754483758767,0.5822626059045021,0.6149058970127366,0.0,0.0,0.0,0.5052627522234241,0.04964492334477476,0.0,0.6162345806006169,0.0,0.5291829919181772,0.5719486391460594,0.0,0.1799558538897206,0.0,0.19103894084456982,0.08181193263186895,0.1557278890541402,0.2564763839403389,0.4367287140815575,0.24543579789560682,0.0,0.07200794833781374,0.18260891185891528,0.0
208,5.268,3.9791,4.0,0.0,6.0,0.0,6.0,57.1,0.0,0.0,4.0,0.0,4.005,1.197,10.51,0.0,1.099,1.085,0.0,0.0,0.0,1.399,1.0,0.0,1.0,0.0,2.439,0.001,0.0,0.0,1.098,0.0,4.0,2.0,0.0,4.262,3.103,2.0,9.544,0.0,4.0,600.121,544.9624,0.7115459556682943,0.8922734370311344,0.7575119390076385,0.38492197729443883,0.0,0.4557111264649171,0.0,0.4721691925772345,0.0,0.0,0.22835841313009222,0.5324980739740284,0.6948101197011161,0.44396903316486924,0.0,0.9681008156110147,0.9139445103587003,0.0,0.0,0.0,0.854350741639882,0.07698439545888779,0.0,0.9555951233711183,0.0,0.87323457653906,0.5726120634578316,0.0,0.10558416018658076,0.0,0.3949921799089891,0.12686578507227345,0.0,0.41843349643236416,0.8085653052309116,0.3805973552168203,0.0,0.22332548818830553,0.7026377203371112,0.0
209,5.092,2.3662,0.0,0.0,0.0,0.0,2.0,41.9,2.0,0.0,0.0,0.0,3.418,0.985,10.296,0.0,0.966,1.121,0.0,0.0,0.0,1.293,3.0,0.0,0.0,0.0,2.387,0.001,0.0,0.0,1.554,1.0,0.0,0.0,0.0,3.696,1.731,0.0,8.28,0.0,0.0,431.40239999999994,346.93199999999996,0.32563007402961314,0.619989487250107,0.32381712381236,0.0,0.0,0.0,0.0,0.11314102927236404,0.07542735284824269,0.0,0.0,0.5324980739740284,0.4262647358961078,0.2626264672888699,0.0,0.6117074257426428,0.6787962518481536,0.0,0.0,0.0,0.5676239920852272,0.16602278355621594,0.0,0.0,0.0,0.6143491687079793,0.5720868593667839,0.0,0.10742149119760962,0.10376423972263495,0.0,0.0,0.0,0.2608487099034333,0.32424562663616463,0.0,0.0,0.0,0.23115151633835906,0.0
210,3.618,2.2995,2.0,0.0,0.0,0.0,0.0,27.3,2.0,0.0,0.0,0.0,4.081,1.522,7.853,0.0,0.999,1.122,0.0,0.0,0.0,1.43,0.0,1.0,0.0,0.0,1.732,0.319,0.0,0.0,2.094,0.0,0.0,0.0,0.0,6.873,2.0,0.0,12.253,0.0,2.0,214.3869,334.50690000000003,0.15602741609600868,0.21891734915998928,0.15638585272299055,0.06875465902211815,0.0,0.0,0.0,0.0,0.03748388129584101,0.0,0.0,0.5324980739740284,0.25292376016910845,0.20166596152214977,0.0,0.3143748549586491,0.33763104079733114,0.0,0.0,0.0,0.311970798098261,0.0,0.35276697938803364,0.0,0.0,0.22152688017928807,0.7836333601125725,0.0,0.07193372120078789,0.0,0.0,0.0,0.0,0.24105645313593962,0.18617559159193897,0.0,0.0,0.03989033803489416,0.05504132027790885,0.0
211,5.248,4.9627,0.0,1.0,0.0,2.0,0.0,33.3,4.0,0.0,10.0,0.0,3.388,1.792,10.573,0.0,0.998,1.152,0.0,0.0,0.0,1.257,0.0,0.0,0.0,0.0,2.247,-0.008,0.0,0.0,3.06,0.0,0.0,10.0,0.0,3.648,2.792,4.0,8.44,0.0,0.0,352.0809,281.05199999999996,0.21529142740530244,0.5214944199109316,0.5542762783977999,0.0,0.23305231828479017,0.0,0.1360605899352288,0.0,0.12311721156593866,0.0,0.33493510316009056,0.5324980739740284,0.3448344589095211,0.38994214424864043,0.0,0.5157711860806857,0.5693065898872258,0.0,0.0,0.0,0.45035750597839835,0.0,0.0,0.0,0.0,0.4719824357738212,0.5619760065156728,0.0,0.17263207779108913,0.0,0.0,0.37215011462232284,0.0,0.2101219725269011,0.4268274894810659,0.4465801375467873,0.0,0.0,0.12472654285030355,0.0
212,4.593,2.7059,0.0,0.0,2.0,0.0,1.0,39.1,0.0,0.0,2.0,0.0,3.168,1.461,9.665,0.0,0.974,1.13,0.0,0.0,0.0,1.283,1.0,0.0,0.0,0.0,2.175,0.013,0.0,0.0,2.298,0.0,0.0,1.0,0.0,3.566,1.917,1.0,8.02,0.0,0.0,377.9015,313.582,0.25782636920672586,0.4898785625826304,0.3243815633355991,0.0,0.0,0.09565510858520303,0.0,0.049554852584930316,0.0,0.0,0.07189965595228424,0.5324980739740284,0.3460896240998943,0.34123104500012597,0.0,0.5402834220682535,0.5993883884121614,0.0,0.0,0.0,0.49338385519214556,0.048477754520349865,0.0,0.0,0.0,0.49036354510723545,0.5860367503343566,0.0,0.13915097241925906,0.0,0.0,0.03994425330682458,0.0,0.22046219563184163,0.3145540136078879,0.11983275992047372,0.0,0.0,0.1603229260102982,0.0
