,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,"2,21,8,3","2,23,8,3","2,24,8,3","2,26,8,3","2,27,8,3","2,28,8,3","2,29,8,3","2,30,8,3","2,31,8,3","2,32,8,3","2,34,8,3","2,35,8,3","2,36,8,3","2,37,8,3","2,38,8,3","2,39,8,3","2,40,8,3","2,25,8,3","2,28,13,3",41
164,3.0,21.0,1.0,9.0,3275.0,2.0,3.0,1.0,3.0,2.0,4.0,0.0,36.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.9899924966004454,0.5403023058681398,-0.9111302618846769,-0.4161468365471424,-0.9899924966004454,0.5403023058681398,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.11011759860283013,0.7310585786300049,1.0
165,3.0,24.0,3.0,9.0,2670.0,2.0,3.0,4.0,3.0,2.0,4.0,0.0,35.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.9899924966004454,-0.9899924966004454,-0.9111302618846769,-0.4161468365471424,-0.9899924966004454,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.9380783210332235,0.9820137900379085,1.0
166,1.0,18.0,3.0,3.0,2473.0,2.0,4.0,4.0,3.0,2.0,1.0,0.0,25.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.5403023058681398,-0.9899924966004454,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,0.5403023058681398,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.4161468365471424,0.5403023058681398,1.0,0.5403023058681398,-0.8437407174413359,0.9820137900379085,0.0
167,3.0,54.0,4.0,9.0,9436.0,4.0,0.0,2.0,3.0,2.0,2.0,1.0,39.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,-0.9899924966004454,-0.6536436208636119,-0.9111302618846769,-0.6536436208636119,1.0,-0.4161468365471424,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.9899924966004454,-0.4161468365471424,1.0,0.5403023058681398,0.22453414007959432,0.8807970779778823,1.0
168,1.0,12.0,2.0,4.0,1344.0,2.0,0.0,4.0,3.0,2.0,2.0,3.0,43.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.5403023058681398,-0.4161468365471424,-0.6536436208636119,-0.4161468365471424,1.0,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,-0.9899924966004454,0.5403023058681398,0.5403023058681398,-0.4161468365471424,-0.9899924966004454,-0.4161468365471424,1.0,0.5403023058681398,0.8243995849095468,0.9820137900379085,1.0
169,3.0,15.0,3.0,9.0,3812.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9899924966004454,-0.9899924966004454,-0.9111302618846769,1.0,-0.4161468365471424,0.5403023058681398,1.0,-0.4161468365471424,-0.6536436208636119,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.31711424520322956,0.7310585786300049,1.0
170,0.0,9.0,0.0,4.0,1437.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,29.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.6536436208636119,1.0,0.5403023058681398,-0.4161468365471424,-0.9899924966004454,-0.4161468365471424,-0.9899924966004454,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,-0.27504741322871584,0.8807970779778823,0.0
171,1.0,12.0,3.0,4.0,1372.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,36.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5403023058681398,-0.9899924966004454,-0.6536436208636119,-0.4161468365471424,0.5403023058681398,-0.4161468365471424,0.5403023058681398,-0.4161468365471424,-0.9899924966004454,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,-0.640236968975412,0.8807970779778823,0.0
172,0.0,18.0,1.0,3.0,1295.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,27.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5403023058681398,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,-0.6536436208636119,1.0,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.7876402258530049,0.9820137900379085,1.0
173,3.0,12.0,1.0,0.0,1412.0,2.0,0.0,4.0,0.0,1.0,2.0,3.0,29.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,-0.9899924966004454,0.5403023058681398,1.0,-0.4161468365471424,1.0,-0.6536436208636119,1.0,0.5403023058681398,-0.4161468365471424,-0.9899924966004454,0.5403023058681398,0.5403023058681398,-0.4161468365471424,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.14538073849283703,0.9820137900379085,1.0
174,2.0,12.0,1.0,4.0,1480.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,66.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,-0.4161468365471424,0.5403023058681398,-0.6536436208636119,0.5403023058681398,-0.6536436208636119,-0.4161468365471424,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,-0.4161468365471424,1.0,1.0,-0.9899924966004454,-0.4161468365471424,0.5403023058681398,1.0,0.5403023058681398,-0.9523762202154343,0.8807970779778823,1.0
175,0.0,24.0,3.0,3.0,4057.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9899924966004454,-0.9899924966004454,-0.4161468365471424,0.5403023058681398,-0.9899924966004454,0.5403023058681398,-0.4161468365471424,-0.9899924966004454,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.3587347893778653,0.9525741268224334,0.0
176,1.0,24.0,0.0,4.0,1193.0,2.0,4.0,1.0,0.0,0.0,4.0,2.0,29.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.5403023058681398,1.0,-0.6536436208636119,-0.4161468365471424,-0.6536436208636119,0.5403023058681398,1.0,1.0,-0.6536436208636119,-0.4161468365471424,0.5403023058681398,-0.4161468365471424,-0.4161468365471424,-0.4161468365471424,0.5403023058681398,1.0,0.5403023058681398,0.6929610247333798,0.7310585786300049,0.0
177,1.0,12.0,3.0,3.0,652.0,2.0,3.0,4.0,0.0,2.0,4.0,1.0,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.5403023058681398,-0.9899924966004454,-0.9899924966004454,-0.4161468365471424,-0.9899924966004454,-0.6536436208636119,1.0,-0.4161468365471424,-0.6536436208636119,0.5403023058681398,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.11923999424008805,0.9820137900379085,1.0
178,0.0,12.0,4.0,8.0,1410.0,2.0,0.0,2.0,3.0,2.0,2.0,3.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,-0.6536436208636119,-0.14550003380861354,-0.4161468365471424,1.0,-0.4161468365471424,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,-0.9899924966004454,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.9899924966004454,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.8391371196351163,0.8807970779778823,1.0
179,0.0,12.0,3.0,4.0,1295.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,25.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.9899924966004454,-0.6536436208636119,-0.4161468365471424,-0.4161468365471424,-0.9899924966004454,1.0,-0.4161468365471424,0.5403023058681398,1.0,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.7876402258530049,0.9525741268224334,0.0
180,1.0,15.0,3.0,4.0,2511.0,2.0,4.0,1.0,0.0,2.0,4.0,0.0,23.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.5403023058681398,-0.9899924966004454,-0.6536436208636119,-0.4161468365471424,-0.6536436208636119,0.5403023058681398,1.0,-0.4161468365471424,-0.6536436208636119,1.0,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,-0.6467584001079132,0.7310585786300049,1.0
181,3.0,9.0,3.0,3.0,1388.0,2.0,0.0,4.0,0.0,2.0,2.0,3.0,26.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.9899924966004454,-0.9899924966004454,-0.9899924966004454,-0.4161468365471424,1.0,-0.6536436208636119,1.0,-0.4161468365471424,-0.4161468365471424,-0.9899924966004454,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.8342898440449338,0.9820137900379085,1.0
182,3.0,11.0,1.0,4.0,1393.0,2.0,2.0,4.0,0.0,2.0,4.0,0.0,35.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,-0.9899924966004454,0.5403023058681398,-0.6536436208636119,-0.4161468365471424,-0.4161468365471424,-0.6536436208636119,1.0,-0.4161468365471424,-0.6536436208636119,1.0,0.5403023058681398,0.5403023058681398,-0.4161468365471424,1.0,0.5403023058681398,1.0,0.5403023058681398,-0.2920234892746865,0.9820137900379085,1.0
183,3.0,60.0,2.0,6.0,15653.0,2.0,1.0,2.0,3.0,2.0,4.0,0.0,21.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-0.9899924966004454,-0.4161468365471424,0.960170286650366,-0.4161468365471424,0.5403023058681398,-0.4161468365471424,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,1.0,0.5403023058681398,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.014602969799459749,0.8807970779778823,1.0
184,0.0,6.0,3.0,6.0,484.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,28.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,-0.9899924966004454,0.960170286650366,-0.4161468365471424,0.5403023058681398,-0.9899924966004454,-0.4161468365471424,0.5403023058681398,-0.9899924966004454,-0.9899924966004454,1.0,0.5403023058681398,0.5403023058681398,-0.9899924966004454,0.5403023058681398,1.0,0.5403023058681398,0.9810996900733364,0.9525741268224334,1.0
185,0.0,30.0,1.0,4.0,2181.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,36.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5403023058681398,-0.6536436208636119,-0.6536436208636119,-0.9899924966004454,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,-0.9899924966004454,0.5403023058681398,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.742032962924895,0.9820137900379085,1.0
186,0.0,12.0,3.0,4.0,1007.0,3.0,0.0,4.0,2.0,2.0,1.0,3.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.9899924966004454,-0.6536436208636119,-0.9899924966004454,1.0,-0.6536436208636119,-0.4161468365471424,-0.4161468365471424,0.5403023058681398,-0.9899924966004454,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,-0.11926992347320918,0.9820137900379085,1.0
187,1.0,21.0,3.0,6.0,2606.0,2.0,2.0,4.0,0.0,2.0,4.0,1.0,28.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.5403023058681398,-0.9899924966004454,0.960170286650366,-0.4161468365471424,-0.4161468365471424,-0.6536436208636119,1.0,-0.4161468365471424,-0.6536436208636119,0.5403023058681398,0.5403023058681398,-0.4161468365471424,0.5403023058681398,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.0488743685887623,0.9820137900379085,1.0
188,3.0,15.0,3.0,2.0,4623.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,40.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.9899924966004454,-0.9899924966004454,-0.4161468365471424,1.0,1.0,-0.9899924966004454,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.14588772896633753,0.9525741268224334,0.0
189,0.0,48.0,4.0,5.0,18424.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,32.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.6536436208636119,0.28366218546322625,-0.4161468365471424,1.0,0.5403023058681398,1.0,-0.4161468365471424,-0.4161468365471424,0.5403023058681398,1.0,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.5403023058681398,1.0,-0.1295181514578237,0.7310585786300049,0.0
190,1.0,6.0,3.0,9.0,1352.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,23.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5403023058681398,-0.9899924966004454,-0.9111302618846769,0.5403023058681398,-0.6536436208636119,0.5403023058681398,1.0,-0.4161468365471424,-0.4161468365471424,0.5403023058681398,0.5403023058681398,-0.4161468365471424,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.44003474949949434,0.7310585786300049,1.0
191,3.0,12.0,4.0,3.0,2759.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,34.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,-0.9899924966004454,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.9899924966004454,-0.4161468365471424,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.7765340589085308,0.8807970779778823,1.0
192,1.0,12.0,3.0,3.0,708.0,2.0,0.0,2.0,3.0,1.0,3.0,1.0,38.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.5403023058681398,-0.9899924966004454,-0.9899924966004454,-0.4161468365471424,1.0,-0.4161468365471424,-0.9899924966004454,0.5403023058681398,-0.9899924966004454,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.9899924966004454,-0.4161468365471424,1.0,0.5403023058681398,-0.41609201542499075,0.8807970779778823,1.0
193,3.0,24.0,3.0,6.0,1376.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,28.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.9899924966004454,-0.9899924966004454,0.960170286650366,0.5403023058681398,0.5403023058681398,-0.6536436208636119,1.0,-0.4161468365471424,0.5403023058681398,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.9998454358317113,0.9820137900379085,1.0
194,3.0,24.0,3.0,3.0,929.0,4.0,1.0,4.0,3.0,2.0,2.0,0.0,31.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9899924966004454,-0.9899924966004454,-0.9899924966004454,-0.6536436208636119,0.5403023058681398,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,1.0,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.6126197182849324,0.9820137900379085,1.0
195,3.0,9.0,3.0,2.0,3832.0,4.0,3.0,1.0,3.0,2.0,4.0,3.0,64.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,-0.9899924966004454,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,-0.9899924966004454,0.5403023058681398,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,-0.9899924966004454,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.9899924966004454,0.5403023058681398,1.0,0.5403023058681398,0.7364170871339837,0.7310585786300049,1.0
196,2.0,9.0,4.0,6.0,1337.0,2.0,2.0,4.0,3.0,2.0,2.0,0.0,34.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,-0.4161468365471424,-0.6536436208636119,0.960170286650366,-0.4161468365471424,-0.4161468365471424,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,1.0,0.5403023058681398,0.5403023058681398,-0.4161468365471424,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.2496568790410366,0.9820137900379085,0.0
197,0.0,30.0,1.0,4.0,5234.0,2.0,4.0,4.0,2.0,2.0,2.0,0.0,28.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.5403023058681398,-0.6536436208636119,-0.4161468365471424,-0.6536436208636119,-0.6536436208636119,-0.4161468365471424,-0.4161468365471424,-0.4161468365471424,1.0,0.5403023058681398,0.5403023058681398,-0.4161468365471424,1.0,0.5403023058681398,1.0,0.5403023058681398,0.9943194354038069,0.9820137900379085,0.0
198,3.0,12.0,3.0,2.0,719.0,2.0,3.0,4.0,3.0,2.0,4.0,0.0,41.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,-0.9899924966004454,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,-0.9899924966004454,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,1.0,1.0,0.5403023058681398,0.5403023058681398,-0.9899924966004454,-0.4161468365471424,1.0,0.5403023058681398,-0.9111551063193005,0.9820137900379085,0.0
199,3.0,12.0,3.0,6.0,1963.0,2.0,1.0,4.0,3.0,2.0,2.0,0.0,31.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,-0.9899924966004454,-0.9899924966004454,0.960170286650366,-0.4161468365471424,0.5403023058681398,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,1.0,0.5403023058681398,-0.4161468365471424,-0.4161468365471424,1.0,-0.4161468365471424,0.5403023058681398,0.5403023058681398,-0.8797745890235058,0.9820137900379085,1.0
200,0.0,7.0,3.0,6.0,2576.0,2.0,0.0,2.0,3.0,1.0,2.0,3.0,35.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.9899924966004454,0.960170286650366,-0.4161468365471424,1.0,-0.4161468365471424,-0.9899924966004454,0.5403023058681398,-0.4161468365471424,-0.9899924966004454,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.9943898032657661,0.8807970779778823,1.0
201,2.0,18.0,0.0,6.0,1445.0,4.0,1.0,4.0,3.0,2.0,4.0,0.0,49.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,-0.4161468365471424,1.0,0.960170286650366,-0.6536436208636119,0.5403023058681398,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,1.0,1.0,0.5403023058681398,0.5403023058681398,-0.9899924966004454,0.5403023058681398,1.0,0.5403023058681398,0.9912187632896226,0.9820137900379085,1.0
202,2.0,10.0,1.0,4.0,781.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,63.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,-0.4161468365471424,0.5403023058681398,-0.6536436208636119,-0.4161468365471424,-0.9899924966004454,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,-0.4161468365471424,0.5403023058681398,1.0,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.3090800654595016,0.9820137900379085,1.0
203,3.0,6.0,3.0,3.0,2978.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9899924966004454,-0.9899924966004454,-0.9899924966004454,0.5403023058681398,1.0,0.5403023058681398,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.9737038606405597,0.7310585786300049,1.0
204,3.0,36.0,2.0,9.0,8947.0,4.0,1.0,3.0,3.0,2.0,2.0,0.0,31.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,-0.9899924966004454,-0.4161468365471424,-0.9111302618846769,-0.6536436208636119,0.5403023058681398,-0.9899924966004454,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,1.0,-0.4161468365471424,0.5403023058681398,0.5403023058681398,1.0,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.9674415971207567,0.9525741268224334,1.0
205,1.0,12.0,3.0,2.0,684.0,2.0,0.0,4.0,3.0,2.0,4.0,0.0,40.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,0.5403023058681398,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,1.0,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,1.0,0.5403023058681398,-0.4161468365471424,0.5403023058681398,-0.9899924966004454,-0.4161468365471424,1.0,0.5403023058681398,0.6469652948157085,0.9820137900379085,0.0
206,3.0,36.0,3.0,6.0,2299.0,1.0,3.0,4.0,3.0,2.0,4.0,0.0,39.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.9899924966004454,-0.9899924966004454,0.960170286650366,0.5403023058681398,-0.9899924966004454,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.7986050544819557,0.9820137900379085,1.0
207,3.0,6.0,3.0,4.0,3518.0,2.0,0.0,2.0,3.0,1.0,3.0,1.0,26.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.9899924966004454,-0.9899924966004454,-0.6536436208636119,-0.4161468365471424,1.0,-0.4161468365471424,-0.9899924966004454,0.5403023058681398,-0.9899924966004454,0.5403023058681398,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.8343895466091411,0.8807970779778823,1.0
208,0.0,7.0,3.0,6.0,2415.0,2.0,0.0,3.0,3.0,1.0,2.0,3.0,34.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.9899924966004454,0.960170286650366,-0.4161468365471424,1.0,-0.9899924966004454,-0.9899924966004454,0.5403023058681398,-0.4161468365471424,-0.9899924966004454,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,-0.6334824880248765,0.9525741268224334,1.0
209,3.0,24.0,3.0,6.0,1278.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,36.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.9899924966004454,-0.9899924966004454,0.960170286650366,-0.4161468365471424,-0.9899924966004454,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,0.5403023058681398,-0.9899924966004454,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.8090807758739703,0.9820137900379085,1.0
210,3.0,36.0,1.0,0.0,6304.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,36.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,-0.9899924966004454,0.5403023058681398,1.0,-0.6536436208636119,-0.9899924966004454,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,-0.9899924966004454,0.5403023058681398,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,-0.3841994554816382,0.9820137900379085,1.0
211,3.0,18.0,1.0,3.0,1817.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,28.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,-0.9899924966004454,0.5403023058681398,-0.9899924966004454,-0.4161468365471424,1.0,-0.6536436208636119,1.0,-0.4161468365471424,-0.4161468365471424,-0.4161468365471424,0.5403023058681398,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.3998471706986002,0.9820137900379085,1.0
212,0.0,9.0,3.0,0.0,1391.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,27.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9899924966004454,1.0,-0.4161468365471424,1.0,-0.4161468365471424,-0.4161468365471424,-0.4161468365471424,0.5403023058681398,-0.9899924966004454,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.7481375435080753,0.8807970779778823,1.0
213,1.0,24.0,0.0,5.0,1358.0,4.0,3.0,4.0,3.0,2.0,3.0,0.0,40.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5403023058681398,1.0,0.28366218546322625,-0.6536436208636119,-0.9899924966004454,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.9899924966004454,1.0,-0.4161468365471424,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.6734180289312927,0.9820137900379085,0.0
214,3.0,12.0,1.0,2.0,701.0,2.0,0.0,4.0,3.0,2.0,2.0,0.0,32.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,-0.9899924966004454,0.5403023058681398,-0.4161468365471424,-0.4161468365471424,1.0,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,1.0,0.5403023058681398,0.5403023058681398,-0.4161468365471424,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,-0.9111054141383427,0.9820137900379085,1.0
215,3.0,36.0,3.0,2.0,1819.0,2.0,0.0,4.0,3.0,2.0,4.0,2.0,37.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.9899924966004454,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,1.0,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,-0.4161468365471424,-0.4161468365471424,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,-0.9998406292255276,0.9820137900379085,0.0
216,0.0,60.0,3.0,2.0,6288.0,2.0,0.0,4.0,3.0,2.0,4.0,2.0,42.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.9899924966004454,-0.4161468365471424,-0.4161468365471424,1.0,-0.6536436208636119,-0.9899924966004454,-0.4161468365471424,-0.6536436208636119,-0.4161468365471424,0.5403023058681398,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,1.0,0.5403023058681398,0.1021254801020851,0.9820137900379085,0.0
217,0.0,18.0,3.0,7.0,3872.0,2.0,4.0,2.0,0.0,2.0,4.0,0.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9899924966004454,0.7539022543433046,-0.4161468365471424,-0.6536436208636119,-0.4161468365471424,1.0,-0.4161468365471424,-0.6536436208636119,1.0,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.5403023058681398,0.012945187838358853,0.8807970779778823,1.0
