season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,target
2,0.0,4.0,16.0,0,6.0,0,0,15.58,19.695,0.62,22.0028,196.0
0,1.0,7.0,7.0,0,3.0,1,0,27.06,31.06,0.5,22.0028,507.0
1,0.0,2.0,11.0,0,4.0,1,0,5.74,6.0600000000000005,0.39,23.9994,45.0
3,1.0,10.0,15.0,0,1.0,1,2,25.42,31.06,0.43,8.9981,329.0
3,1.0,10.0,7.0,0,4.0,1,0,18.04,21.97,0.88,16.997899999999998,508.0
0,1.0,9.0,21.0,0,2.0,1,0,22.96,26.515,0.6,7.0015,310.0
1,0.0,1.0,12.0,0,3.0,1,0,8.200000000000001,7.575,0.47,39.0007,55.0
2,0.0,4.0,15.0,0,0.0,0,0,27.06,31.06,0.61,16.997899999999998,369.0
0,1.0,7.0,8.0,0,1.0,1,2,29.52,34.85,0.74,7.0015,751.0
2,1.0,6.0,22.0,0,2.0,1,0,27.06,29.545,0.94,7.0015,207.0
1,1.0,2.0,9.0,1,1.0,0,0,8.200000000000001,9.09,0.59,23.9994,110.0
2,0.0,4.0,16.0,0,6.0,0,0,23.78,27.275,0.37,12.998,464.0
3,0.0,10.0,1.0,0,5.0,1,0,16.400000000000002,20.455,0.62,15.0013,26.0
2,1.0,3.0,11.0,0,6.0,0,2,20.5,24.24,0.94,12.998,273.0
3,0.0,12.0,12.0,0,1.0,1,0,12.3,13.635,0.61,22.0028,141.0
1,1.0,3.0,18.0,0,6.0,0,0,14.76,18.18,0.21,6.0032,297.0
0,0.0,8.0,9.0,0,1.0,1,0,26.24,29.545,0.78,22.0028,222.0
0,0.0,7.0,22.0,0,3.0,1,0,28.7,33.335,0.79,12.998,186.0
2,0.0,5.0,21.0,0,3.0,1,0,27.06,31.06,0.69,8.9981,236.0
0,1.0,9.0,8.0,0,4.0,1,0,20.5,24.24,0.68,6.0032,790.0
1,1.0,2.0,21.0,0,2.0,1,0,13.94,17.424999999999997,0.61,7.0015,190.0
2,0.0,5.0,16.0,0,5.0,1,2,24.6,31.06,0.53,11.0014,330.0
2,0.0,4.0,14.0,0,0.0,0,0,21.32,25.0,0.34,26.0027,361.0
2,1.0,4.0,11.0,0,4.0,1,0,21.32,25.0,0.48,0.0,229.0
0,1.0,7.0,8.0,0,0.0,0,0,34.44,40.15,0.53,8.9981,130.0
3,0.0,12.0,11.0,0,4.0,1,0,11.48,13.635,0.52,16.997899999999998,106.0
3,1.0,10.0,14.0,0,3.0,1,0,24.6,31.06,0.4,11.0014,271.0
0,0.0,7.0,2.0,0,6.0,0,0,26.24,28.79,0.89,11.0014,55.0
0,1.0,9.0,4.0,0,3.0,1,0,20.5,24.24,0.72,6.0032,5.0
3,1.0,10.0,13.0,0,4.0,1,0,20.5,24.24,0.31,7.0015,291.0
3,0.0,11.0,21.0,0,6.0,0,0,17.22,21.21,0.47,19.0012,122.0
2,1.0,6.0,8.0,0,1.0,1,2,22.14,25.76,0.83,12.998,474.0
1,1.0,12.0,4.0,0,5.0,1,2,14.76,15.909999999999998,0.71,32.9975,6.0
3,0.0,11.0,16.0,0,2.0,1,3,16.400000000000002,20.455,0.87,15.0013,151.0
2,1.0,6.0,4.0,0,2.0,1,3,20.5,24.24,0.82,12.998,5.0
2,0.0,3.0,18.0,0,3.0,1,3,15.58,19.695,0.82,16.997899999999998,238.0
1,1.0,12.0,8.0,0,6.0,0,2,10.66,12.12,0.81,0.0,44.0
0,0.0,8.0,12.0,0,1.0,1,0,36.9,40.15,0.33,16.997899999999998,168.0
3,0.0,9.0,10.0,0,4.0,1,0,26.24,30.305,0.65,12.998,127.0
1,0.0,3.0,14.0,0,0.0,0,0,16.400000000000002,20.455,0.3,0.0,279.0
1,0.0,12.0,2.0,0,5.0,1,3,15.58,19.695,0.94,8.9981,13.0
2,0.0,5.0,12.0,0,2.0,1,2,27.880000000000003,31.82,0.61,32.9975,217.0
3,0.0,9.0,13.0,0,1.0,1,2,28.7,33.335,0.74,11.0014,187.0
3,1.0,9.0,2.0,0,4.0,1,0,24.6,28.79,0.78,6.0032,16.0
3,1.0,11.0,6.0,0,5.0,1,2,12.3,15.909999999999998,0.61,6.0032,130.0
1,1.0,3.0,12.0,0,5.0,1,2,18.04,21.97,0.82,8.9981,294.0
3,1.0,12.0,8.0,0,4.0,1,2,12.3,16.665,0.7,0.0,599.0
0,0.0,8.0,9.0,0,5.0,1,0,29.52,32.575,0.34,8.9981,205.0
0,0.0,8.0,16.0,0,3.0,1,0,31.16,34.85,0.52,27.9993,271.0
0,1.0,8.0,0.0,0,4.0,1,0,26.24,30.305,0.69,0.0,65.0
0,0.0,8.0,22.0,0,5.0,1,0,29.52,34.85,0.79,7.0015,152.0
3,0.0,10.0,18.0,0,1.0,1,0,16.400000000000002,20.455,0.66,6.0032,422.0
3,0.0,10.0,13.0,0,0.0,0,0,27.06,31.06,0.44,6.0032,418.0
1,0.0,2.0,19.0,0,3.0,1,0,11.48,12.12,0.45,32.9975,91.0
1,0.0,3.0,6.0,0,3.0,1,2,12.3,15.909999999999998,0.93,7.0015,31.0
1,1.0,2.0,6.0,0,3.0,1,3,16.400000000000002,20.455,0.54,11.0014,67.0
0,0.0,6.0,15.0,0,2.0,1,0,31.98,37.12,0.59,16.997899999999998,170.0
2,0.0,6.0,20.0,0,6.0,0,2,29.52,33.335,0.58,8.9981,188.0
3,1.0,11.0,15.0,0,4.0,1,2,15.58,19.695,0.58,11.0014,217.0
1,1.0,2.0,16.0,0,1.0,1,0,22.14,25.76,0.26,30.0026,286.0
1,0.0,1.0,8.0,0,4.0,1,0,9.02,10.605,0.55,19.0012,249.0
3,0.0,11.0,21.0,0,5.0,1,0,13.94,15.909999999999998,0.46,16.997899999999998,123.0
3,1.0,11.0,3.0,0,1.0,1,2,14.76,17.424999999999997,0.66,15.0013,2.0
0,0.0,7.0,1.0,0,2.0,1,0,28.7,33.335,0.79,7.0015,12.0
1,0.0,2.0,15.0,0,2.0,1,0,13.94,16.665,0.19,11.0014,85.0
2,0.0,4.0,12.0,0,2.0,1,2,13.94,15.15,0.71,26.0027,38.0
0,1.0,8.0,8.0,0,6.0,0,0,30.34,36.365,0.72,12.998,181.0
2,0.0,4.0,4.0,0,6.0,0,3,13.94,18.18,1.0,0.0,5.0
2,0.0,5.0,20.0,0,3.0,1,3,22.96,26.515,0.88,8.9981,213.0
1,0.0,1.0,13.0,0,0.0,0,0,10.66,11.365,0.35,19.9995,118.0
0,1.0,8.0,4.0,0,4.0,1,2,27.880000000000003,31.82,0.89,8.9981,10.0
0,1.0,8.0,21.0,0,1.0,1,0,24.6,28.03,0.83,0.0,245.0
0,0.0,7.0,3.0,0,6.0,0,0,24.6,28.79,0.78,8.9981,26.0
1,1.0,1.0,12.0,0,6.0,0,2,8.200000000000001,10.605,0.8,11.0014,67.0
0,1.0,7.0,1.0,0,6.0,0,2,25.42,28.79,0.83,16.997899999999998,72.0
1,1.0,1.0,23.0,0,4.0,1,2,16.400000000000002,20.455,0.82,0.0,91.0
1,0.0,3.0,12.0,0,4.0,1,3,17.22,21.21,0.0,15.0013,34.0
3,0.0,12.0,10.0,0,1.0,1,0,9.84,11.365,0.67,12.998,108.0
2,1.0,5.0,23.0,0,4.0,1,2,26.24,29.545,0.78,8.9981,167.0
1,0.0,2.0,7.0,0,2.0,1,3,6.5600000000000005,11.365,0.93,0.0,52.0
2,1.0,6.0,0.0,0,6.0,0,0,26.24,31.06,0.53,7.0015,206.0
3,0.0,9.0,16.0,0,3.0,1,0,28.7,32.575,0.7,12.998,280.0
1,1.0,2.0,2.0,0,4.0,1,0,9.02,11.365,0.8,8.9981,2.0
3,0.0,11.0,0.0,0,1.0,1,2,18.86,22.725,0.94,0.0,17.0
3,0.0,11.0,12.0,0,0.0,0,2,20.5,24.24,0.63,8.9981,304.0
0,1.0,8.0,14.0,0,5.0,1,0,31.98,34.85,0.43,7.0015,338.0
3,1.0,11.0,21.0,0,6.0,0,0,13.94,17.424999999999997,0.53,7.0015,166.0
0,0.0,8.0,5.0,0,6.0,0,0,26.24,30.305,0.73,7.0015,18.0
2,0.0,5.0,1.0,0,0.0,0,2,21.32,25.0,0.55,0.0,64.0
0,1.0,7.0,4.0,0,6.0,0,3,23.78,27.275,0.88,19.0012,16.0
2,1.0,6.0,4.0,0,3.0,1,0,24.6,28.03,0.83,8.9981,10.0
3,1.0,9.0,15.0,0,2.0,1,0,27.06,31.06,0.36,22.0028,303.0
1,0.0,3.0,21.0,0,0.0,0,0,12.3,14.395,0.56,16.997899999999998,58.0
1,0.0,3.0,1.0,0,5.0,1,0,16.400000000000002,20.455,0.62,16.997899999999998,16.0
2,1.0,4.0,16.0,0,3.0,1,0,18.04,21.97,0.33,19.9995,307.0
2,1.0,6.0,0.0,0,2.0,1,0,22.14,25.76,0.68,27.9993,34.0
0,0.0,7.0,6.0,0,0.0,0,2,32.800000000000004,39.395,0.63,6.0032,22.0
1,1.0,1.0,7.0,0,6.0,0,0,9.02,11.365,0.87,12.998,20.0
3,0.0,10.0,18.0,0,6.0,0,3,9.02,9.85,0.93,22.0028,43.0
2,0.0,5.0,3.0,0,2.0,1,2,23.78,27.275,0.94,7.0015,2.0
1,0.0,3.0,7.0,0,5.0,1,0,6.5600000000000005,9.09,0.8,8.9981,83.0
3,1.0,12.0,15.0,0,0.0,0,0,18.04,21.97,0.67,8.9981,417.0
1,0.0,3.0,8.0,0,6.0,0,0,17.22,21.21,0.47,32.9975,48.0
1,1.0,1.0,3.0,0,0.0,0,0,12.3,16.665,0.81,0.0,52.0
2,0.0,4.0,7.0,0,3.0,1,3,14.76,17.424999999999997,1.0,15.0013,70.0
0,1.0,8.0,22.0,0,3.0,1,0,27.06,31.06,0.54,0.0,235.0
2,0.0,5.0,7.0,0,1.0,1,2,18.86,22.725,0.82,22.0028,209.0
1,0.0,2.0,10.0,0,4.0,1,0,4.92,5.305,0.42,19.9995,35.0
2,1.0,4.0,20.0,0,3.0,1,0,26.24,31.06,0.27,15.0013,372.0
0,0.0,9.0,17.0,0,2.0,1,0,24.6,28.03,0.83,7.0015,511.0
1,0.0,12.0,8.0,0,3.0,1,0,13.12,14.395,0.57,23.9994,217.0
2,0.0,4.0,1.0,0,2.0,1,2,25.42,31.06,0.5,6.0032,13.0
3,1.0,10.0,17.0,0,5.0,1,0,18.86,22.725,0.38,26.0027,837.0
0,0.0,9.0,16.0,0,4.0,1,3,26.24,28.03,0.94,19.0012,156.0
3,1.0,10.0,10.0,0,0.0,0,2,19.68,23.485,0.51,27.9993,434.0
3,1.0,11.0,20.0,0,6.0,0,0,9.84,10.605,0.44,19.0012,58.0
1,1.0,3.0,0.0,0,5.0,1,0,13.94,16.665,0.53,11.0014,46.0
1,0.0,12.0,8.0,0,6.0,0,0,11.48,13.635,0.7,12.998,27.0
2,1.0,5.0,11.0,0,3.0,1,2,23.78,27.275,0.81,8.9981,184.0
3,0.0,9.0,12.0,0,0.0,0,2,27.06,30.305,0.78,0.0,413.0
2,0.0,6.0,18.0,0,4.0,1,0,30.34,32.575,0.22,26.0027,525.0
1,0.0,3.0,17.0,0,5.0,1,0,13.94,15.909999999999998,0.49,15.0013,223.0
2,0.0,3.0,1.0,0,3.0,1,0,13.12,17.424999999999997,0.39,0.0,10.0
2,0.0,5.0,3.0,0,6.0,0,0,19.68,23.485,0.82,7.0015,19.0
1,0.0,2.0,10.0,0,0.0,0,0,12.3,13.635,0.45,22.0028,105.0
0,0.0,8.0,13.0,0,0.0,0,0,31.16,34.09,0.45,23.9994,431.0
2,1.0,6.0,12.0,0,2.0,1,0,28.7,32.575,0.65,6.0032,292.0
3,0.0,10.0,8.0,0,0.0,0,2,13.94,16.665,0.76,12.998,64.0
1,0.0,1.0,16.0,0,1.0,1,0,6.5600000000000005,7.575,0.47,16.997899999999998,70.0
3,1.0,10.0,9.0,0,3.0,1,0,13.94,16.665,0.76,8.9981,297.0
2,0.0,6.0,2.0,0,3.0,1,0,26.24,28.79,0.89,6.0032,7.0
2,0.0,5.0,10.0,0,2.0,1,0,28.7,32.575,0.61,22.0028,108.0
0,1.0,8.0,0.0,0,6.0,0,2,26.24,28.79,0.83,15.0013,105.0
3,0.0,11.0,6.0,0,4.0,1,0,13.94,16.665,0.76,12.998,99.0
1,1.0,2.0,18.0,0,6.0,0,0,12.3,12.88,0.28,39.0007,133.0
0,0.0,9.0,13.0,0,6.0,0,0,28.7,32.575,0.65,15.0013,353.0
0,0.0,8.0,8.0,0,3.0,1,0,25.42,30.305,0.69,8.9981,468.0
3,0.0,9.0,7.0,0,0.0,0,2,24.6,25.76,0.94,8.9981,38.0
3,1.0,11.0,18.0,0,3.0,1,0,13.12,15.909999999999998,0.53,11.0014,567.0
0,1.0,7.0,21.0,0,5.0,1,0,33.62,38.635000000000005,0.52,8.9981,300.0
1,0.0,3.0,16.0,0,0.0,0,0,18.86,22.725,0.41,26.0027,256.0
2,1.0,4.0,8.0,0,2.0,1,0,13.94,15.909999999999998,0.61,16.997899999999998,611.0
2,1.0,6.0,17.0,0,1.0,1,0,26.24,31.06,0.38,30.0026,834.0
2,1.0,5.0,6.0,0,0.0,0,0,20.5,24.24,0.63,8.9981,25.0
2,0.0,4.0,18.0,0,6.0,0,0,23.78,27.275,0.78,12.998,376.0
0,0.0,7.0,10.0,0,6.0,0,0,31.16,34.85,0.52,11.0014,264.0
0,1.0,8.0,4.0,0,5.0,1,2,26.24,30.305,0.73,0.0,8.0
1,1.0,1.0,9.0,0,3.0,1,0,11.48,12.88,0.52,22.0028,202.0
0,1.0,9.0,18.0,0,2.0,1,0,26.24,31.06,0.36,11.0014,877.0
2,1.0,4.0,0.0,0,2.0,1,0,27.06,31.06,0.54,12.998,43.0
3,0.0,10.0,14.0,0,0.0,0,0,17.22,21.21,0.38,12.998,300.0
3,1.0,11.0,14.0,0,1.0,1,0,17.22,21.21,0.35,0.0,228.0
0,0.0,8.0,16.0,0,1.0,1,0,36.9,39.395,0.27,0.0,231.0
1,1.0,3.0,22.0,0,3.0,1,0,18.86,22.725,0.59,19.9995,159.0
3,0.0,12.0,12.0,0,2.0,1,0,14.76,16.665,0.43,23.9994,167.0
2,1.0,4.0,8.0,1,1.0,0,2,22.96,26.515,0.83,11.0014,597.0
0,0.0,8.0,18.0,0,3.0,1,3,28.7,33.335,0.84,0.0,492.0
0,0.0,9.0,3.0,0,6.0,0,0,25.42,29.545,0.73,11.0014,35.0
1,0.0,12.0,17.0,0,6.0,0,0,17.22,21.21,0.54,12.998,129.0
0,1.0,7.0,12.0,0,2.0,1,0,36.08,37.88,0.28,12.998,272.0
2,0.0,3.0,21.0,0,4.0,1,2,11.48,13.635,0.93,11.0014,60.0
2,1.0,5.0,8.0,0,6.0,0,0,23.78,27.275,0.83,6.0032,197.0
3,1.0,12.0,21.0,0,6.0,0,2,14.76,18.94,1.0,0.0,209.0
3,0.0,10.0,16.0,0,5.0,1,0,26.24,31.06,0.44,0.0,419.0
1,0.0,3.0,17.0,0,0.0,0,0,16.400000000000002,20.455,0.35,19.0012,226.0
1,0.0,1.0,12.0,0,6.0,0,2,8.200000000000001,9.85,0.59,12.998,78.0
1,0.0,12.0,19.0,0,2.0,1,0,13.94,16.665,0.87,11.0014,90.0
0,0.0,8.0,18.0,0,0.0,0,0,29.52,34.85,0.74,6.0032,229.0
2,0.0,3.0,4.0,0,2.0,1,0,8.200000000000001,10.605,0.44,11.0014,2.0
3,0.0,11.0,2.0,0,4.0,1,2,17.22,21.21,0.82,15.0013,5.0
1,1.0,2.0,2.0,0,6.0,0,0,13.12,15.15,0.45,16.997899999999998,38.0
2,1.0,6.0,20.0,0,5.0,1,0,27.880000000000003,31.82,0.44,12.998,385.0
2,0.0,4.0,22.0,0,4.0,1,2,16.400000000000002,20.455,0.76,12.998,81.0
3,0.0,11.0,15.0,0,0.0,0,0,25.42,31.06,0.43,19.0012,317.0
1,0.0,2.0,3.0,0,0.0,0,0,10.66,14.395,0.6,6.0032,13.0
2,1.0,5.0,11.0,0,4.0,1,0,27.06,31.06,0.65,8.9981,221.0
2,0.0,3.0,16.0,0,1.0,1,2,22.14,25.76,0.64,19.0012,141.0
1,0.0,2.0,18.0,0,0.0,0,2,13.94,16.665,0.36,8.9981,101.0
0,0.0,8.0,18.0,0,4.0,1,3,31.16,34.85,0.55,16.997899999999998,274.0
1,1.0,1.0,18.0,0,3.0,1,2,8.200000000000001,10.605,0.37,8.9981,289.0
3,0.0,12.0,5.0,0,6.0,0,2,10.66,12.88,0.6,12.998,9.0
1,0.0,2.0,11.0,0,0.0,0,2,12.3,15.15,0.33,11.0014,161.0
3,0.0,12.0,22.0,0,0.0,0,0,9.02,13.635,0.55,0.0,43.0
0,0.0,9.0,22.0,1,1.0,0,2,24.6,27.275,0.88,39.0007,64.0
1,0.0,3.0,0.0,0,0.0,0,0,13.94,15.15,0.49,27.9993,40.0
0,1.0,9.0,12.0,0,0.0,0,0,27.06,31.06,0.47,0.0,757.0
1,1.0,2.0,6.0,0,1.0,1,0,9.84,11.365,0.7,16.997899999999998,90.0
2,0.0,4.0,14.0,0,5.0,1,3,13.94,15.909999999999998,0.87,15.0013,15.0
1,0.0,12.0,15.0,0,6.0,0,0,18.86,22.725,0.47,32.9975,253.0
3,1.0,10.0,15.0,0,6.0,0,0,20.5,24.24,0.36,12.998,615.0
3,0.0,12.0,20.0,0,6.0,0,0,12.3,15.909999999999998,0.61,6.0032,127.0
0,1.0,8.0,18.0,0,2.0,1,0,31.98,34.85,0.4,16.997899999999998,818.0
0,1.0,6.0,21.0,0,6.0,0,0,31.16,33.335,0.33,8.9981,322.0
2,1.0,5.0,8.0,0,3.0,1,2,24.6,29.545,0.73,11.0014,671.0
3,1.0,11.0,12.0,0,0.0,0,0,20.5,24.24,0.48,6.0032,585.0
3,1.0,9.0,15.0,0,1.0,1,0,24.6,31.06,0.31,0.0,300.0
1,0.0,1.0,18.0,0,3.0,1,0,8.200000000000001,7.575,0.47,35.0008,137.0
0,0.0,9.0,12.0,0,2.0,1,2,22.96,26.515,0.94,11.0014,60.0
2,1.0,6.0,8.0,0,4.0,1,0,24.6,30.305,0.64,22.0028,719.0
0,0.0,7.0,21.0,0,4.0,1,0,33.62,44.695,0.75,15.0013,225.0
0,0.0,7.0,14.0,0,0.0,0,0,35.26,40.91,0.5,19.0012,283.0
0,1.0,7.0,5.0,0,4.0,1,0,29.52,34.09,0.62,0.0,29.0
0,0.0,7.0,23.0,0,6.0,0,0,29.52,33.335,0.54,19.0012,154.0
2,1.0,6.0,20.0,0,2.0,1,0,27.880000000000003,31.82,0.83,12.998,386.0
3,1.0,12.0,21.0,0,5.0,1,2,14.76,18.18,0.93,7.0015,171.0
0,1.0,6.0,5.0,0,4.0,1,0,28.7,33.335,0.84,7.0015,40.0
1,0.0,3.0,19.0,0,1.0,1,0,12.3,14.395,0.33,15.0013,145.0
0,1.0,8.0,8.0,0,4.0,1,0,27.06,31.06,0.65,0.0,754.0
0,0.0,7.0,4.0,0,3.0,1,0,30.34,34.09,0.58,16.997899999999998,5.0
1,0.0,1.0,20.0,0,3.0,1,0,6.5600000000000005,6.819999999999999,0.5,22.0028,56.0
0,0.0,7.0,1.0,0,2.0,1,0,28.7,33.335,0.79,6.0032,14.0
0,1.0,8.0,0.0,0,3.0,1,0,27.06,31.06,0.69,0.0,47.0
2,0.0,4.0,11.0,0,4.0,1,2,18.86,22.725,0.55,0.0,122.0
0,0.0,7.0,5.0,0,2.0,1,0,27.06,29.545,0.89,6.0032,27.0
3,0.0,12.0,6.0,0,6.0,0,2,10.66,12.12,0.56,19.0012,17.0
3,0.0,11.0,13.0,0,0.0,0,2,22.14,25.76,0.6,12.998,369.0
1,1.0,3.0,22.0,0,1.0,1,2,22.96,26.515,0.56,15.0013,133.0
0,1.0,7.0,0.0,0,1.0,1,2,31.16,35.605,0.58,15.0013,43.0
0,0.0,8.0,20.0,0,2.0,1,0,26.24,31.06,0.53,16.997899999999998,260.0
0,1.0,9.0,6.0,0,0.0,0,0,20.5,24.24,0.72,0.0,35.0
2,0.0,5.0,18.0,0,6.0,0,2,28.7,31.82,0.45,11.0014,444.0
0,0.0,7.0,21.0,0,5.0,1,2,27.06,30.305,0.83,16.997899999999998,204.0
1,0.0,1.0,5.0,0,3.0,1,0,9.02,11.365,0.47,11.0014,3.0
3,1.0,10.0,23.0,0,3.0,1,2,27.06,30.305,0.78,0.0,220.0
2,0.0,6.0,5.0,0,1.0,1,0,22.14,25.76,0.64,26.0027,29.0
2,0.0,4.0,20.0,0,4.0,1,0,18.04,21.97,0.3,8.9981,204.0
1,1.0,2.0,17.0,0,5.0,1,2,13.94,16.665,0.42,12.998,396.0
0,1.0,6.0,7.0,0,3.0,1,0,24.6,31.06,0.43,23.9994,527.0
2,0.0,5.0,22.0,0,1.0,1,0,21.32,25.0,0.68,6.0032,116.0
3,1.0,10.0,18.0,0,4.0,1,2,22.96,26.515,0.64,22.0028,788.0
0,0.0,8.0,15.0,0,5.0,1,0,32.800000000000004,37.12,0.49,7.0015,222.0
0,1.0,7.0,0.0,0,3.0,1,0,31.16,36.365,0.66,11.0014,53.0
0,0.0,7.0,10.0,0,6.0,0,0,29.52,33.335,0.54,12.998,322.0
2,0.0,5.0,12.0,0,2.0,1,0,31.16,34.09,0.45,26.0027,170.0
3,1.0,10.0,23.0,0,4.0,1,2,22.14,25.76,0.83,0.0,117.0
2,1.0,5.0,8.0,0,6.0,0,0,21.32,25.0,0.52,11.0014,195.0
2,1.0,4.0,5.0,0,1.0,1,0,15.58,19.695,0.62,16.997899999999998,20.0
3,1.0,10.0,23.0,0,6.0,0,0,17.22,21.21,0.58,19.9995,125.0
0,1.0,9.0,12.0,0,6.0,0,0,32.800000000000004,37.88,0.55,32.9975,694.0
2,1.0,4.0,11.0,0,5.0,1,0,18.86,22.725,0.36,8.9981,233.0
3,0.0,9.0,13.0,0,5.0,1,2,27.06,31.06,0.47,22.0028,266.0
3,1.0,10.0,12.0,0,2.0,1,2,19.68,23.485,0.69,12.998,260.0
2,1.0,6.0,6.0,0,2.0,1,2,24.6,27.275,0.88,8.9981,136.0
3,0.0,12.0,3.0,0,0.0,0,0,6.5600000000000005,9.09,0.59,8.9981,19.0
2,0.0,5.0,9.0,0,6.0,0,2,21.32,25.0,0.94,6.0032,100.0
2,0.0,4.0,7.0,0,4.0,1,2,26.24,29.545,0.78,30.0026,215.0
1,0.0,2.0,10.0,0,2.0,1,0,6.5600000000000005,9.09,0.69,0.0,44.0
2,0.0,4.0,10.0,0,1.0,1,2,22.96,26.515,0.83,19.9995,96.0
3,1.0,10.0,14.0,0,5.0,1,2,24.6,30.305,0.64,8.9981,351.0
2,0.0,5.0,22.0,0,5.0,1,0,24.6,28.79,0.78,8.9981,141.0
2,0.0,3.0,16.0,0,3.0,1,3,11.48,13.635,0.87,16.997899999999998,36.0
3,1.0,10.0,3.0,0,4.0,1,0,18.04,21.97,0.88,15.0013,5.0
2,0.0,4.0,23.0,0,6.0,0,2,22.14,25.76,0.88,11.0014,117.0
3,1.0,11.0,7.0,0,6.0,0,2,10.66,11.365,0.41,22.0028,25.0
0,1.0,8.0,10.0,0,4.0,1,0,32.800000000000004,37.88,0.55,15.0013,205.0
3,1.0,9.0,0.0,0,0.0,0,0,20.5,24.24,0.59,0.0,147.0
0,1.0,8.0,21.0,0,1.0,1,0,29.52,34.85,0.74,12.998,278.0
0,0.0,8.0,13.0,0,4.0,1,0,28.7,33.335,0.79,7.0015,37.0
1,0.0,3.0,2.0,0,4.0,1,0,8.200000000000001,8.334999999999999,0.27,31.0009,3.0
1,1.0,1.0,14.0,0,2.0,1,0,17.22,21.21,0.38,19.9995,106.0
3,1.0,11.0,3.0,0,2.0,1,3,14.76,16.665,0.87,23.9994,5.0
1,0.0,1.0,13.0,0,6.0,0,0,11.48,12.88,0.38,19.9995,101.0
2,0.0,4.0,16.0,0,1.0,1,0,30.34,33.335,0.48,35.0008,235.0
2,0.0,5.0,12.0,1,1.0,0,0,35.26,40.15,0.47,7.0015,366.0
0,1.0,7.0,22.0,0,0.0,0,0,28.7,32.575,0.7,7.0015,148.0
1,1.0,1.0,2.0,0,0.0,0,2,7.38,8.334999999999999,0.74,19.0012,47.0
0,0.0,6.0,9.0,0,1.0,1,2,29.52,33.335,0.54,0.0,187.0
2,1.0,6.0,9.0,0,2.0,1,0,26.24,30.305,0.73,6.0032,328.0
0,1.0,7.0,0.0,0,0.0,0,0,27.06,29.545,0.89,8.9981,188.0
3,0.0,10.0,4.0,1,1.0,0,0,18.86,22.725,0.94,0.0,6.0
0,0.0,8.0,21.0,0,2.0,1,0,31.98,34.85,0.46,16.997899999999998,230.0
1,0.0,1.0,9.0,0,3.0,1,0,6.5600000000000005,6.819999999999999,0.59,22.0028,81.0
2,1.0,5.0,23.0,0,5.0,1,0,27.06,30.305,0.78,15.0013,166.0
1,0.0,3.0,22.0,0,3.0,1,0,12.3,12.88,0.26,36.9974,48.0
0,0.0,6.0,18.0,0,1.0,1,0,30.34,33.335,0.51,0.0,591.0
0,0.0,8.0,17.0,0,1.0,1,0,30.34,32.575,0.27,22.0028,591.0
0,1.0,8.0,1.0,0,2.0,1,0,28.7,33.335,0.84,8.9981,18.0
3,1.0,10.0,2.0,0,6.0,0,2,20.5,24.24,0.88,12.998,90.0
3,1.0,12.0,16.0,0,2.0,1,2,15.58,19.695,0.5,15.0013,358.0
1,1.0,3.0,15.0,0,1.0,1,0,22.96,26.515,0.4,8.9981,233.0
2,1.0,3.0,12.0,0,3.0,1,2,22.14,25.76,0.77,0.0,229.0
0,1.0,8.0,11.0,0,0.0,0,3,26.24,29.545,0.78,11.0014,272.0
1,0.0,12.0,0.0,1,1.0,0,0,9.02,11.365,0.75,11.0014,11.0
2,1.0,5.0,17.0,0,6.0,0,2,27.06,31.06,0.36,12.998,576.0
3,1.0,11.0,0.0,1,1.0,0,0,17.22,21.21,0.71,7.0015,49.0
0,0.0,9.0,2.0,0,0.0,0,2,25.42,29.545,0.78,12.998,76.0
2,1.0,3.0,9.0,0,6.0,0,2,21.32,25.0,0.83,8.9981,249.0
3,1.0,10.0,5.0,0,3.0,1,2,12.3,15.15,0.81,8.9981,24.0
0,0.0,6.0,23.0,0,3.0,1,0,27.880000000000003,31.82,0.47,12.998,129.0
1,1.0,2.0,4.0,0,6.0,0,3,9.84,11.365,0.87,15.0013,4.0
1,0.0,2.0,17.0,0,3.0,1,0,18.86,22.725,0.28,19.0012,255.0
2,0.0,4.0,20.0,0,3.0,1,0,26.24,28.79,0.83,22.0028,218.0
3,1.0,10.0,9.0,0,1.0,1,0,18.86,22.725,0.63,6.0032,360.0
1,0.0,3.0,17.0,0,0.0,0,3,13.94,15.15,1.0,19.9995,25.0
0,1.0,8.0,11.0,0,3.0,1,0,29.52,33.335,0.58,6.0032,267.0
2,1.0,4.0,3.0,0,6.0,0,0,13.94,15.909999999999998,0.49,15.0013,26.0
1,1.0,1.0,15.0,0,5.0,1,2,9.02,11.365,0.35,12.998,156.0
2,1.0,4.0,18.0,0,4.0,1,0,20.5,24.24,0.27,26.0027,610.0
3,1.0,10.0,3.0,0,6.0,0,0,22.14,25.76,0.77,15.0013,56.0
2,1.0,6.0,12.0,0,3.0,1,2,27.880000000000003,31.82,0.44,27.9993,334.0
3,0.0,10.0,16.0,0,3.0,1,3,22.96,26.515,0.94,11.0014,201.0
3,0.0,11.0,1.0,1,4.0,0,0,13.12,14.395,0.57,27.9993,24.0
2,0.0,3.0,15.0,0,3.0,1,3,11.48,12.88,0.81,19.9995,70.0
2,1.0,5.0,4.0,0,4.0,1,0,18.86,22.725,0.77,12.998,2.0
3,1.0,9.0,2.0,0,2.0,1,0,17.22,21.21,0.77,8.9981,14.0
