,21,22,23,24,25,26,27,28,29,30,31,32,"2,21,5,3","2,22,5,3","2,23,5,3","2,24,5,3","2,25,5,3","2,26,5,3","2,27,5,3","2,28,5,3","2,31,5,3","2,29,11,3","2,30,11,3",33
3309,3.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,15.58,19.695,0.87,15.0013,1.7320508075688772,0.0,3.3166247903554,2.6457513110645907,0.0,0.0,0.0,0.0,0.9327379053088815,-0.26530612244897966,-0.2000406173842405,23.0
3310,3.0,1.0,11.0,9.0,0.0,0.0,0.0,0.0,13.12,16.665,0.53,0.0,1.7320508075688772,1.0,3.3166247903554,3.0,0.0,0.0,0.0,0.0,0.7280109889280518,-0.3877551020408164,-0.32311129163281893,217.0
3311,3.0,0.0,11.0,1.0,0.0,2.0,1.0,0.0,22.96,26.515,0.6,19.9995,1.7320508075688772,0.0,3.3166247903554,1.0,0.0,1.4142135623730951,1.0,0.0,0.7745966692414834,0.10204081632653073,0.07696994313566208,10.0
3312,1.0,1.0,1.0,11.0,0.0,4.0,1.0,0.0,6.5600000000000005,8.334999999999999,0.55,11.0014,1.0,1.0,1.0,3.3166247903554,0.0,2.0,1.0,0.0,0.7416198487095663,-0.7142857142857143,-0.6614541023558083,99.0
3313,1.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,16.400000000000002,20.455,0.76,15.0013,1.0,1.0,1.4142135623730951,2.23606797749979,0.0,2.0,1.0,0.0,0.8717797887081347,-0.22448979591836726,-0.1691714053614949,32.0
3314,3.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,26.24,28.79,0.83,8.9981,1.7320508075688772,0.0,3.0,4.358898943540674,0.0,0.0,0.0,0.0,0.9110433579144299,0.26530612244897944,0.16937449228269696,329.0
3315,2.0,1.0,5.0,0.0,0.0,3.0,1.0,3.0,26.24,28.79,0.89,7.0015,1.4142135623730951,1.0,2.23606797749979,0.0,0.0,1.7320508075688772,1.0,1.7320508075688772,0.9433981132056604,0.26530612244897944,0.16937449228269696,36.0
3316,2.0,0.0,3.0,17.0,0.0,6.0,0.0,0.0,13.12,15.15,0.24,15.0013,1.4142135623730951,0.0,1.7320508075688772,4.123105625617661,0.0,2.449489742783178,0.0,0.0,0.4898979485566356,-0.3877551020408164,-0.3846466287571081,203.0
3317,1.0,1.0,2.0,9.0,0.0,2.0,1.0,0.0,13.12,16.665,0.49,0.0,1.0,1.0,1.4142135623730951,3.0,0.0,1.4142135623730951,1.0,0.0,0.7,-0.3877551020408164,-0.32311129163281893,289.0
3318,0.0,1.0,9.0,1.0,1.0,1.0,0.0,2.0,27.880000000000003,31.82,0.89,11.0014,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.4142135623730951,0.9433981132056604,0.34693877551020424,0.2924451665312753,55.0
3319,0.0,0.0,7.0,7.0,0.0,5.0,1.0,2.0,32.800000000000004,40.15,0.66,7.0015,0.0,0.0,2.6457513110645907,2.6457513110645907,0.0,2.23606797749979,1.0,1.4142135623730951,0.812403840463596,0.5918367346938778,0.6307879772542646,252.0
3320,3.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,14.76,18.94,0.81,0.0,1.7320508075688772,0.0,3.3166247903554,1.0,0.0,0.0,0.0,0.0,0.9,-0.30612244897959184,-0.23070674248578393,44.0
3321,0.0,0.0,8.0,10.0,0.0,5.0,1.0,0.0,30.34,34.09,0.55,8.9981,0.0,0.0,2.8284271247461903,3.1622776601683795,0.0,2.23606797749979,1.0,0.0,0.7416198487095663,0.4693877551020409,0.3846466287571082,163.0
3322,1.0,1.0,3.0,22.0,0.0,6.0,0.0,0.0,22.14,25.76,0.68,0.0,1.0,1.0,1.7320508075688772,4.69041575982343,0.0,2.449489742783178,0.0,0.0,0.8246211251235321,0.061224489795918435,0.04630381803411865,211.0
3323,0.0,1.0,6.0,17.0,0.0,3.0,1.0,0.0,33.62,34.85,0.24,26.0027,0.0,1.0,2.449489742783178,4.123105625617661,0.0,1.7320508075688772,1.0,0.0,0.4898979485566356,0.6326530612244896,0.4155158407798538,843.0
3324,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,30.34,32.575,0.4,8.9981,0.0,0.0,2.449489742783178,3.7416573867739413,0.0,0.0,0.0,0.0,0.6324555320336759,0.4693877551020409,0.32311129163281893,443.0
3325,0.0,0.0,9.0,16.0,0.0,4.0,1.0,2.0,27.880000000000003,31.82,0.74,8.9981,0.0,0.0,3.0,4.0,0.0,2.0,1.0,1.4142135623730951,0.8602325267042626,0.34693877551020424,0.2924451665312753,301.0
3326,3.0,1.0,10.0,19.0,0.0,2.0,1.0,0.0,25.42,31.06,0.57,6.0032,1.7320508075688772,1.0,3.1622776601683795,4.358898943540674,0.0,1.4142135623730951,1.0,0.0,0.7549834435270749,0.22448979591836737,0.26157595450852944,482.0
3327,1.0,1.0,2.0,0.0,0.0,6.0,0.0,2.0,12.3,15.15,0.7,8.9981,1.0,1.0,1.4142135623730951,0.0,0.0,2.449489742783178,0.0,1.4142135623730951,0.8366600265340756,-0.4285714285714286,-0.3846466287571081,53.0
3328,2.0,1.0,4.0,9.0,0.0,5.0,1.0,0.0,17.22,21.21,0.41,11.0014,1.4142135623730951,1.0,2.0,3.0,0.0,2.23606797749979,1.0,0.0,0.6403124237432849,-0.1836734693877552,-0.13850528025995124,330.0
3329,0.0,1.0,8.0,5.0,0.0,6.0,0.0,0.0,24.6,28.79,0.78,16.997899999999998,0.0,1.0,2.8284271247461903,2.23606797749979,0.0,2.449489742783178,0.0,0.0,0.8831760866327847,0.18367346938775508,0.16937449228269696,9.0
3330,0.0,1.0,9.0,21.0,0.0,6.0,0.0,0.0,26.24,31.06,0.57,16.997899999999998,0.0,1.0,3.0,4.58257569495584,0.0,2.449489742783178,0.0,0.0,0.7549834435270749,0.26530612244897944,0.26157595450852944,261.0
3331,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,13.94,17.424999999999997,0.49,7.0015,1.0,0.0,1.4142135623730951,4.0,0.0,0.0,0.0,0.0,0.7,-0.34693877551020413,-0.2922420796100733,157.0
3332,0.0,0.0,7.0,3.0,0.0,3.0,1.0,0.0,28.7,33.335,0.84,7.0015,0.0,0.0,2.6457513110645907,1.7320508075688772,0.0,1.7320508075688772,1.0,0.0,0.916515138991168,0.3877551020408163,0.35398050365556455,6.0
3333,0.0,0.0,7.0,20.0,0.0,3.0,1.0,0.0,28.7,33.335,0.84,11.0014,0.0,0.0,2.6457513110645907,4.47213595499958,0.0,1.7320508075688772,1.0,0.0,0.916515138991168,0.3877551020408163,0.35398050365556455,342.0
3334,1.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,10.66,12.88,0.75,12.998,1.0,1.0,1.0,1.7320508075688772,0.0,1.7320508075688772,1.0,0.0,0.8660254037844386,-0.5102040816326531,-0.4768480909829407,1.0
3335,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,9.02,13.635,0.75,0.0,1.0,0.0,1.0,3.3166247903554,0.0,0.0,0.0,0.0,0.8660254037844386,-0.5918367346938775,-0.44618196588139725,59.0
3336,1.0,1.0,1.0,3.0,0.0,4.0,1.0,3.0,14.76,17.424999999999997,0.93,16.997899999999998,1.0,1.0,1.0,1.7320508075688772,0.0,2.0,1.0,1.7320508075688772,0.9643650760992956,-0.30612244897959184,-0.2922420796100733,3.0
3337,1.0,0.0,3.0,21.0,0.0,2.0,1.0,0.0,10.66,15.15,0.56,0.0,1.0,0.0,1.7320508075688772,4.58257569495584,0.0,1.4142135623730951,1.0,0.0,0.7483314773547883,-0.5102040816326531,-0.3846466287571081,63.0
3338,3.0,1.0,11.0,7.0,0.0,4.0,1.0,0.0,11.48,12.88,0.36,26.0027,1.7320508075688772,1.0,3.3166247903554,2.6457513110645907,0.0,2.0,1.0,0.0,0.6,-0.4693877551020408,-0.4768480909829407,423.0
3339,1.0,1.0,1.0,5.0,0.0,6.0,0.0,3.0,6.5600000000000005,9.09,0.86,7.0015,1.0,1.0,1.0,2.23606797749979,0.0,2.449489742783178,0.0,1.7320508075688772,0.9273618495495703,-0.7142857142857143,-0.6307879772542648,2.0
3340,3.0,0.0,11.0,9.0,0.0,3.0,1.0,3.0,18.86,22.725,0.94,0.0,1.7320508075688772,0.0,3.3166247903554,3.0,0.0,1.7320508075688772,1.0,1.7320508075688772,0.9695359714832658,-0.10204081632653061,-0.07696994313566208,82.0
3341,3.0,1.0,9.0,23.0,0.0,5.0,1.0,2.0,22.96,26.515,0.56,12.998,1.7320508075688772,1.0,3.0,4.795831523312719,0.0,2.23606797749979,1.0,1.4142135623730951,0.7483314773547883,0.10204081632653073,0.07696994313566208,190.0
3342,0.0,1.0,9.0,14.0,0.0,6.0,0.0,0.0,33.62,38.635000000000005,0.52,30.0026,0.0,1.0,3.0,3.7416573867739413,0.0,2.449489742783178,0.0,0.0,0.7211102550927979,0.6326530612244896,0.5692526401299758,626.0
3343,1.0,0.0,3.0,5.0,0.0,6.0,0.0,0.0,21.32,25.0,0.34,27.9993,1.0,0.0,1.7320508075688772,2.23606797749979,0.0,2.449489742783178,0.0,0.0,0.5830951894845301,0.020408163265306145,0.015434606011372809,2.0
3344,3.0,1.0,11.0,15.0,0.0,4.0,1.0,0.0,18.04,21.97,0.18,27.9993,1.7320508075688772,1.0,3.3166247903554,3.872983346207417,0.0,2.0,1.0,0.0,0.4242640687119285,-0.1428571428571429,-0.10763606823720562,233.0
3345,2.0,0.0,4.0,7.0,0.0,4.0,1.0,2.0,17.22,21.21,0.47,31.0009,1.4142135623730951,0.0,2.0,2.6457513110645907,0.0,2.0,1.0,1.4142135623730951,0.6855654600401044,-0.1836734693877552,-0.13850528025995124,198.0
3346,0.0,1.0,7.0,19.0,0.0,3.0,1.0,2.0,31.16,35.605,0.62,7.0015,0.0,1.0,2.6457513110645907,4.358898943540674,0.0,1.7320508075688772,1.0,1.4142135623730951,0.7874007874011811,0.510204081632653,0.446181965881397,516.0
3347,1.0,0.0,2.0,19.0,1.0,1.0,0.0,2.0,9.84,10.605,0.87,23.9994,1.0,0.0,1.4142135623730951,4.358898943540674,1.0,1.0,0.0,1.4142135623730951,0.9327379053088815,-0.5510204081632654,-0.5692526401299756,49.0
3348,2.0,0.0,6.0,10.0,0.0,0.0,0.0,2.0,25.42,29.545,0.73,6.0032,1.4142135623730951,0.0,2.449489742783178,3.1622776601683795,0.0,0.0,0.0,1.4142135623730951,0.8544003745317531,0.22448979591836737,0.2000406173842404,251.0
3349,3.0,0.0,11.0,13.0,0.0,3.0,1.0,2.0,18.04,21.97,0.54,32.9975,1.7320508075688772,0.0,3.3166247903554,3.605551275463989,0.0,1.7320508075688772,1.0,1.4142135623730951,0.7348469228349535,-0.1428571428571429,-0.10763606823720562,174.0
3350,3.0,0.0,10.0,7.0,0.0,3.0,1.0,0.0,17.22,21.21,0.71,11.0014,1.7320508075688772,0.0,3.1622776601683795,2.6457513110645907,0.0,1.7320508075688772,1.0,0.0,0.8426149773176358,-0.1836734693877552,-0.13850528025995124,299.0
3351,1.0,1.0,2.0,20.0,0.0,1.0,1.0,0.0,19.68,23.485,0.33,23.9994,1.0,1.0,1.4142135623730951,4.47213595499958,0.0,1.0,1.0,0.0,0.5744562646538028,-0.061224489795918435,-0.04610073111291646,219.0
3352,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,27.06,31.06,0.54,15.0013,0.0,1.0,2.8284271247461903,2.8284271247461903,0.0,0.0,0.0,0.0,0.7348469228349535,0.30612244897959173,0.26157595450852944,119.0
3353,2.0,1.0,4.0,3.0,0.0,6.0,0.0,0.0,14.76,16.665,0.32,16.997899999999998,1.4142135623730951,1.0,2.0,1.7320508075688772,0.0,2.449489742783178,0.0,0.0,0.565685424949238,-0.30612244897959184,-0.32311129163281893,28.0
3354,0.0,0.0,8.0,13.0,0.0,3.0,1.0,0.0,33.62,36.365,0.38,19.0012,0.0,0.0,2.8284271247461903,3.605551275463989,0.0,1.7320508075688772,1.0,0.0,0.6164414002968976,0.6326530612244896,0.47705117790414286,191.0
3355,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,22.14,25.76,0.56,12.998,1.4142135623730951,1.0,2.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.7483314773547883,0.061224489795918435,0.04630381803411865,124.0
3356,3.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,16.400000000000002,20.455,0.82,19.9995,1.7320508075688772,0.0,3.3166247903554,2.8284271247461903,0.0,0.0,0.0,0.0,0.9055385138137416,-0.22448979591836726,-0.1691714053614949,42.0
3357,2.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,17.22,21.21,0.71,8.9981,1.4142135623730951,1.0,2.0,1.4142135623730951,0.0,1.0,1.0,0.0,0.8426149773176358,-0.1836734693877552,-0.13850528025995124,8.0
3358,2.0,0.0,6.0,12.0,0.0,5.0,1.0,0.0,28.7,32.575,0.65,16.997899999999998,1.4142135623730951,0.0,2.449489742783178,3.4641016151377544,0.0,2.23606797749979,1.0,0.0,0.806225774829855,0.3877551020408163,0.32311129163281893,243.0
3359,3.0,1.0,9.0,22.0,0.0,0.0,0.0,0.0,19.68,23.485,0.72,0.0,1.7320508075688772,1.0,3.0,4.69041575982343,0.0,0.0,0.0,0.0,0.848528137423857,-0.061224489795918435,-0.04610073111291646,91.0
3360,0.0,1.0,6.0,4.0,0.0,5.0,1.0,2.0,31.16,36.365,0.66,0.0,0.0,1.0,2.449489742783178,2.0,0.0,2.23606797749979,1.0,1.4142135623730951,0.812403840463596,0.510204081632653,0.47705117790414286,10.0
3361,0.0,1.0,7.0,6.0,0.0,1.0,1.0,3.0,26.24,28.79,0.89,16.997899999999998,0.0,1.0,2.6457513110645907,2.449489742783178,0.0,1.0,1.0,1.7320508075688772,0.9433981132056604,0.26530612244897944,0.16937449228269696,92.0
3362,2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,23.78,27.275,0.53,0.0,1.4142135623730951,1.0,2.449489742783178,0.0,0.0,1.0,1.0,0.0,0.7280109889280518,0.1428571428571428,0.1078391551584077,49.0
3363,1.0,1.0,12.0,19.0,1.0,2.0,0.0,2.0,13.12,15.15,0.66,15.0013,1.0,1.0,3.4641016151377544,4.358898943540674,1.0,1.4142135623730951,0.0,1.4142135623730951,0.812403840463596,-0.3877551020408164,-0.3846466287571081,36.0
3364,3.0,0.0,12.0,13.0,0.0,2.0,1.0,3.0,18.86,22.725,1.0,12.998,1.7320508075688772,0.0,3.4641016151377544,3.605551275463989,0.0,1.4142135623730951,1.0,1.7320508075688772,1.0,-0.10204081632653061,-0.07696994313566208,71.0
3365,1.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,16.400000000000002,20.455,0.43,23.9994,1.0,0.0,1.7320508075688772,4.242640687119285,0.0,0.0,0.0,0.0,0.6557438524302001,-0.22448979591836726,-0.1691714053614949,147.0
3366,1.0,0.0,1.0,9.0,0.0,4.0,1.0,2.0,9.84,11.365,0.52,15.0013,1.0,0.0,1.0,3.0,0.0,2.0,1.0,1.4142135623730951,0.7211102550927979,-0.5510204081632654,-0.5383834281072299,143.0
3367,3.0,0.0,10.0,14.0,0.0,6.0,0.0,0.0,24.6,31.06,0.33,31.0009,1.7320508075688772,0.0,3.1622776601683795,3.7416573867739413,0.0,2.449489742783178,0.0,0.0,0.5744562646538028,0.18367346938775508,0.26157595450852944,472.0
3368,1.0,1.0,3.0,8.0,0.0,3.0,1.0,0.0,18.04,21.97,0.82,0.0,1.0,1.0,1.7320508075688772,2.8284271247461903,0.0,1.7320508075688772,1.0,0.0,0.9055385138137416,-0.1428571428571429,-0.10763606823720562,662.0
3369,3.0,1.0,11.0,23.0,0.0,6.0,0.0,0.0,9.84,11.365,0.44,12.998,1.7320508075688772,1.0,3.3166247903554,4.795831523312719,0.0,2.449489742783178,0.0,0.0,0.6633249580710799,-0.5510204081632654,-0.5383834281072299,57.0
3370,2.0,0.0,6.0,15.0,0.0,4.0,1.0,0.0,32.800000000000004,34.09,0.21,26.0027,1.4142135623730951,0.0,2.449489742783178,3.872983346207417,0.0,2.0,1.0,0.0,0.458257569495584,0.5918367346938778,0.3846466287571082,188.0
3371,2.0,1.0,3.0,16.0,0.0,6.0,0.0,3.0,20.5,24.24,0.94,19.9995,1.4142135623730951,1.0,1.7320508075688772,4.0,0.0,2.449489742783178,0.0,1.7320508075688772,0.9695359714832658,-0.020408163265306145,-0.015434606011373031,177.0
3372,2.0,1.0,4.0,20.0,0.0,0.0,0.0,0.0,22.96,26.515,0.32,6.0032,1.4142135623730951,1.0,2.0,4.47213595499958,0.0,0.0,0.0,0.0,0.565685424949238,0.10204081632653073,0.07696994313566208,243.0
3373,0.0,1.0,8.0,8.0,0.0,2.0,1.0,2.0,27.06,31.06,0.85,7.0015,0.0,1.0,2.8284271247461903,2.8284271247461903,0.0,1.4142135623730951,1.0,1.4142135623730951,0.9219544457292888,0.30612244897959173,0.26157595450852944,693.0
3374,1.0,1.0,2.0,23.0,0.0,4.0,1.0,0.0,13.12,15.15,0.49,16.997899999999998,1.0,1.0,1.4142135623730951,4.795831523312719,0.0,2.0,1.0,0.0,0.7,-0.3877551020408164,-0.3846466287571081,61.0
3375,0.0,1.0,9.0,2.0,0.0,4.0,1.0,0.0,18.86,22.725,0.72,6.0032,0.0,1.0,3.0,1.4142135623730951,0.0,2.0,1.0,0.0,0.848528137423857,-0.10204081632653061,-0.07696994313566208,11.0
3376,0.0,0.0,6.0,14.0,0.0,2.0,1.0,0.0,31.16,35.605,0.62,15.0013,0.0,0.0,2.449489742783178,3.7416573867739413,0.0,1.4142135623730951,1.0,0.0,0.7874007874011811,0.510204081632653,0.446181965881397,152.0
3377,3.0,1.0,12.0,2.0,0.0,2.0,1.0,0.0,17.22,21.21,0.88,6.0032,1.7320508075688772,1.0,3.4641016151377544,1.4142135623730951,0.0,1.4142135623730951,1.0,0.0,0.938083151964686,-0.1836734693877552,-0.13850528025995124,8.0
3378,3.0,1.0,9.0,15.0,0.0,0.0,0.0,0.0,24.6,31.06,0.33,15.0013,1.7320508075688772,1.0,3.0,3.872983346207417,0.0,0.0,0.0,0.0,0.5744562646538028,0.18367346938775508,0.26157595450852944,640.0
3379,0.0,0.0,6.0,3.0,0.0,4.0,1.0,2.0,29.52,34.85,0.74,11.0014,0.0,0.0,2.449489742783178,1.7320508075688772,0.0,2.0,1.0,1.4142135623730951,0.8602325267042626,0.4285714285714286,0.4155158407798538,5.0
3380,1.0,1.0,1.0,13.0,0.0,6.0,0.0,2.0,8.200000000000001,9.85,0.8,16.997899999999998,1.0,1.0,1.0,3.605551275463989,0.0,2.449489742783178,0.0,1.4142135623730951,0.8944271909999159,-0.6326530612244898,-0.5999187652315191,76.0
3381,1.0,1.0,2.0,12.0,0.0,2.0,1.0,0.0,16.400000000000002,20.455,0.4,22.0028,1.0,1.0,1.4142135623730951,3.4641016151377544,0.0,1.4142135623730951,1.0,0.0,0.6324555320336759,-0.22448979591836726,-0.1691714053614949,172.0
3382,0.0,1.0,7.0,14.0,0.0,4.0,1.0,0.0,37.72,41.665,0.33,22.0028,0.0,1.0,2.6457513110645907,3.7416573867739413,0.0,2.0,1.0,0.0,0.5744562646538028,0.8367346938775511,0.6923233143785539,241.0
3383,2.0,1.0,5.0,15.0,0.0,4.0,1.0,0.0,27.06,31.06,0.61,12.998,1.4142135623730951,1.0,2.23606797749979,3.872983346207417,0.0,2.0,1.0,0.0,0.7810249675906654,0.30612244897959173,0.26157595450852944,283.0
3384,1.0,1.0,1.0,10.0,1.0,1.0,0.0,2.0,5.74,6.819999999999999,0.59,12.998,1.0,1.0,1.0,3.1622776601683795,1.0,1.0,0.0,1.4142135623730951,0.7681145747868608,-0.7551020408163265,-0.7229894394800975,126.0
3385,2.0,1.0,4.0,10.0,0.0,1.0,1.0,0.0,20.5,24.24,0.27,32.9975,1.4142135623730951,1.0,2.0,3.1622776601683795,0.0,1.0,1.0,0.0,0.5196152422706632,-0.020408163265306145,-0.015434606011373031,178.0
3386,0.0,1.0,7.0,14.0,0.0,3.0,1.0,0.0,32.800000000000004,34.85,0.29,8.9981,0.0,1.0,2.6457513110645907,3.7416573867739413,0.0,1.7320508075688772,1.0,0.0,0.5385164807134504,0.5918367346938778,0.4155158407798538,247.0
3387,0.0,0.0,6.0,7.0,0.0,5.0,1.0,2.0,27.06,30.305,0.83,15.0013,0.0,0.0,2.449489742783178,2.6457513110645907,0.0,2.23606797749979,1.0,1.4142135623730951,0.9110433579144299,0.30612244897959173,0.230909829406986,268.0
3388,0.0,0.0,8.0,22.0,0.0,6.0,0.0,2.0,28.7,33.335,0.74,12.998,0.0,0.0,2.8284271247461903,4.69041575982343,0.0,2.449489742783178,0.0,1.4142135623730951,0.8602325267042626,0.3877551020408163,0.35398050365556455,223.0
3389,1.0,0.0,1.0,12.0,0.0,2.0,1.0,2.0,10.66,14.395,0.56,6.0032,1.0,0.0,1.0,3.4641016151377544,0.0,1.4142135623730951,1.0,1.4142135623730951,0.7483314773547883,-0.5102040816326531,-0.4153127538586515,106.0
3390,1.0,0.0,12.0,9.0,0.0,4.0,1.0,2.0,8.200000000000001,10.605,0.64,8.9981,1.0,0.0,3.4641016151377544,3.0,0.0,2.0,1.0,1.4142135623730951,0.8,-0.6326530612244898,-0.5692526401299756,170.0
3391,1.0,1.0,1.0,16.0,0.0,2.0,1.0,0.0,17.22,21.21,0.38,23.9994,1.0,1.0,1.0,4.0,0.0,1.4142135623730951,1.0,0.0,0.6164414002968976,-0.1836734693877552,-0.13850528025995124,240.0
3392,0.0,0.0,9.0,17.0,0.0,1.0,1.0,2.0,23.78,27.275,0.64,8.9981,0.0,0.0,3.0,4.123105625617661,0.0,1.0,1.0,1.4142135623730951,0.8,0.1428571428571428,0.1078391551584077,568.0
3393,0.0,0.0,7.0,7.0,0.0,5.0,1.0,0.0,26.24,30.305,0.65,7.0015,0.0,0.0,2.6457513110645907,2.6457513110645907,0.0,2.23606797749979,1.0,0.0,0.806225774829855,0.26530612244897944,0.230909829406986,274.0
3394,0.0,1.0,9.0,20.0,0.0,0.0,0.0,0.0,25.42,31.06,0.41,19.0012,0.0,1.0,3.0,4.47213595499958,0.0,0.0,0.0,0.0,0.6403124237432849,0.22448979591836737,0.26157595450852944,356.0
3395,0.0,1.0,7.0,3.0,0.0,2.0,1.0,0.0,27.06,30.305,0.83,6.0032,0.0,1.0,2.6457513110645907,1.7320508075688772,0.0,1.4142135623730951,1.0,0.0,0.9110433579144299,0.30612244897959173,0.230909829406986,6.0
3396,1.0,1.0,12.0,18.0,0.0,3.0,1.0,3.0,11.48,12.88,0.93,19.9995,1.0,1.0,3.4641016151377544,4.242640687119285,0.0,1.7320508075688772,1.0,1.7320508075688772,0.9643650760992956,-0.4693877551020408,-0.4768480909829407,43.0
3397,1.0,1.0,2.0,16.0,0.0,3.0,1.0,0.0,17.22,21.21,0.38,12.998,1.0,1.0,1.4142135623730951,4.0,0.0,1.7320508075688772,1.0,0.0,0.6164414002968976,-0.1836734693877552,-0.13850528025995124,231.0
3398,2.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,24.6,28.03,0.83,8.9981,1.4142135623730951,0.0,2.449489742783178,1.0,0.0,1.0,1.0,0.0,0.9110433579144299,0.18367346938775508,0.13850528025995135,14.0
3399,0.0,1.0,9.0,21.0,0.0,3.0,1.0,0.0,24.6,30.305,0.6,8.9981,0.0,1.0,3.0,4.58257569495584,0.0,1.7320508075688772,1.0,0.0,0.7745966692414834,0.18367346938775508,0.230909829406986,306.0
3400,2.0,0.0,4.0,6.0,0.0,2.0,1.0,2.0,19.68,23.485,0.88,22.0028,1.4142135623730951,0.0,2.0,2.449489742783178,0.0,1.4142135623730951,1.0,1.4142135623730951,0.938083151964686,-0.061224489795918435,-0.04610073111291646,38.0
3401,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,14.76,17.424999999999997,0.27,11.0014,1.0,0.0,1.4142135623730951,3.7416573867739413,0.0,0.0,0.0,0.0,0.5196152422706632,-0.30612244897959184,-0.2922420796100733,212.0
3402,0.0,0.0,9.0,19.0,0.0,2.0,1.0,0.0,23.78,27.275,0.88,0.0,0.0,0.0,3.0,4.358898943540674,0.0,1.4142135623730951,1.0,0.0,0.938083151964686,0.1428571428571428,0.1078391551584077,337.0
3403,2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,22.96,26.515,0.73,16.997899999999998,1.4142135623730951,1.0,2.449489742783178,0.0,0.0,1.0,1.0,0.0,0.8544003745317531,0.10204081632653073,0.07696994313566208,40.0
3404,3.0,0.0,12.0,22.0,0.0,4.0,1.0,0.0,12.3,16.665,0.61,0.0,1.7320508075688772,0.0,3.4641016151377544,4.69041575982343,0.0,2.0,1.0,0.0,0.7810249675906654,-0.4285714285714286,-0.32311129163281893,104.0
3405,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,8.200000000000001,11.365,0.44,6.0032,1.0,0.0,1.4142135623730951,1.0,0.0,1.7320508075688772,1.0,0.0,0.6633249580710799,-0.6326530612244898,-0.5383834281072299,9.0
3406,1.0,1.0,2.0,0.0,0.0,5.0,1.0,2.0,11.48,15.15,0.65,6.0032,1.0,1.0,1.4142135623730951,0.0,0.0,2.23606797749979,1.0,1.4142135623730951,0.806225774829855,-0.4693877551020408,-0.3846466287571081,43.0
3407,3.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,10.66,15.15,0.87,0.0,1.7320508075688772,0.0,3.4641016151377544,2.8284271247461903,0.0,0.0,0.0,0.0,0.9327379053088815,-0.5102040816326531,-0.3846466287571081,55.0
3408,2.0,0.0,5.0,6.0,0.0,4.0,1.0,2.0,20.5,24.24,0.94,0.0,1.4142135623730951,0.0,2.23606797749979,2.449489742783178,0.0,2.0,1.0,1.4142135623730951,0.9695359714832658,-0.020408163265306145,-0.015434606011373031,103.0
3409,2.0,0.0,5.0,0.0,0.0,6.0,0.0,2.0,20.5,24.24,0.88,8.9981,1.4142135623730951,0.0,2.23606797749979,0.0,0.0,2.449489742783178,0.0,1.4142135623730951,0.938083151964686,-0.020408163265306145,-0.015434606011373031,102.0
3410,2.0,0.0,5.0,15.0,0.0,4.0,1.0,2.0,26.24,31.06,0.53,16.997899999999998,1.4142135623730951,0.0,2.23606797749979,3.872983346207417,0.0,2.0,1.0,1.4142135623730951,0.7280109889280518,0.26530612244897944,0.26157595450852944,217.0
3411,2.0,0.0,4.0,21.0,0.0,5.0,1.0,0.0,18.86,22.725,0.51,12.998,1.4142135623730951,0.0,2.0,4.58257569495584,0.0,2.23606797749979,1.0,0.0,0.714142842854285,-0.10204081632653061,-0.07696994313566208,195.0
3412,1.0,1.0,2.0,11.0,0.0,5.0,1.0,0.0,14.76,16.665,0.62,27.9993,1.0,1.0,1.4142135623730951,3.3166247903554,0.0,2.23606797749979,1.0,0.0,0.7874007874011811,-0.30612244897959184,-0.32311129163281893,142.0
3413,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.66,12.12,0.87,19.0012,1.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.9327379053088815,-0.5102040816326531,-0.5077173030056865,34.0
3414,2.0,0.0,5.0,1.0,0.0,4.0,1.0,0.0,18.86,22.725,0.88,15.0013,1.4142135623730951,0.0,2.23606797749979,1.0,0.0,2.0,1.0,0.0,0.938083151964686,-0.10204081632653061,-0.07696994313566208,17.0
3415,0.0,1.0,8.0,11.0,0.0,5.0,1.0,2.0,34.44,39.395,0.49,19.0012,0.0,1.0,2.8284271247461903,3.3166247903554,0.0,2.23606797749979,1.0,1.4142135623730951,0.7,0.6734693877551019,0.6001218521527214,263.0
