,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,"2,21,19,25,3","2,23,19,25,3","2,24,19,25,3","2,26,19,25,3","2,27,19,25,3","2,28,19,25,3","2,29,19,25,3","2,30,19,25,3","2,31,19,25,3","2,32,19,25,3","2,34,19,25,3","2,35,19,25,3","2,36,19,25,3","2,37,19,25,3","2,38,19,25,3","2,39,19,25,3","2,40,19,25,3","2,28,6,3","2,31,6,3","2,33,20,2,28,6,3,3",41
153,3.0,48.0,3.0,0.0,3914.0,4.0,0.0,4.0,1.0,2.0,2.0,3.0,38.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2845303867403315,0.15933022145028225,0.0,0.2845303867403315,0.0,0.2712270524438359,0.08182293299885021,0.212440295267043,0.1180466890496682,0.36504383510539073,0.0,0.12273439949827532,0.11515209065299276,0.10874034561315775,0.14582331248997918,0.0,0.24546879899655064,16.0,4.0,2.375,0.0
154,1.0,24.0,3.0,6.0,2384.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,64.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.057768731220315984,0.09704732957012592,0.12248253185367859,0.08665309683047397,0.11275777259254588,0.16097068838164555,0.1495139542176231,0.12939643942683457,0.14496934159297614,0.22234657713113223,0.0,0.14951395421762306,0.06672364131294908,0.19869978329721621,0.08449575116241782,0.0,0.14951395421762306,16.0,16.0,4.0,1.0
155,3.0,6.0,2.0,0.0,1743.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,34.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.12670834544925852,0.047302431610942254,0.0,0.0,0.0,0.020573981659970812,0.10931326434619003,0.09460486322188451,0.04960514493781624,0.16256295467263568,0.08463630183548607,0.05465663217309501,0.10160478587028773,0.14527421236872812,0.0588023088023088,0.0,0.10931326434619001,1.0,4.0,34.0,1.0
156,0.0,30.0,1.0,4.0,2181.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,36.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.029594550586191926,0.07470201397451706,0.15854899680139575,0.10315633474175444,0.14634190282306736,0.1367826904985889,0.1183782023447677,0.1321700477609117,0.20341354224958028,0.10590463241720889,0.06839134524929444,0.12933244706105784,0.06059343223870645,0.07635882635882636,0.0,0.13678269049858888,16.0,16.0,2.25,1.0
157,3.0,36.0,3.0,3.0,10974.0,2.0,4.0,4.0,0.0,2.0,2.0,0.0,26.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.7977609770282059,0.4467270950933565,0.281905055487053,0.3988804885141029,0.6920602888314309,0.7799917127569496,0.0,0.595636126791142,0.34061569016881826,0.0,0.5328736525201515,0.3441204139228598,0.6859747412401482,0.0,0.42881192881192887,0.595636126791142,0.6882408278457196,16.0,4.0,1.625,0.0
158,1.0,18.0,3.0,3.0,4153.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,42.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.10063487447901522,0.16905937907077725,0.10668413481298808,0.15095231171852283,0.0,0.1388113210946367,0.2604578237692066,0.0,0.1910436468529815,0.0,0.20166067786734002,0.1302289118846033,0.12271705757604534,0.11538034116797244,0.15540323873657208,0.0,0.2604578237692066,4.0,9.0,10.5,0.0
159,1.0,24.0,0.0,6.0,1546.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,24.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.03746244063196666,0.0,0.07942868886148788,0.05619366094794998,0.024374093460301446,0.100581908588106,0.09695829413609282,0.04195614415979158,0.09213284784287763,0.0,0.0,0.09695829413609282,0.04019877821036306,0.1288548091348558,0.050905884239217575,0.0,0.09695829413609282,16.0,16.0,1.5,0.0
160,1.0,21.0,0.0,4.0,1647.0,4.0,0.0,4.0,3.0,2.0,2.0,1.0,40.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.03990985751671998,0.0,0.05641183723797781,0.11972957255015992,0.0,0.10786026987587151,0.10329256820319849,0.08939426834563613,0.04657871092826406,0.051203133743704526,0.07997474992716325,0.051646284101599244,0.09552749026683127,0.13727287881313552,0.12097162097162097,0.0,0.10329256820319849,16.0,4.0,2.5,0.0
161,0.0,6.0,3.0,6.0,2063.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,30.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08398013460703431,0.10599054665022606,0.07498546088979355,0.06505013558680708,0.13783847082349973,0.08625483432633009,0.11197351280937907,0.09221166122854306,0.0,0.1001748081965621,0.12938225148949514,0.05656316272592031,0.0,0.07162898829565496,0.11197351280937907,0.12938225148949514,16.0,9.0,1.875,1.0
162,0.0,24.0,2.0,4.0,1965.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,42.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.05332718193660443,0.06730374023838882,0.14284675777842396,0.0,0.13077629848487576,0.0,0.10665436387320885,0.1185510947179269,0.0,0.09541614062348257,0.12323612417685795,0.1156585319532808,0.054592432072012004,0.0677008177008177,0.10665436387320885,0.12323612417685795,16.0,16.0,2.625,1.0
163,1.0,48.0,3.0,0.0,4308.0,2.0,2.0,3.0,0.0,2.0,4.0,1.0,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.10439081128234952,0.17536908380373425,0.0,0.15658621692352429,0.1358390616131677,0.22200803502260977,0.0,0.23382544507164568,0.2662789048091928,0.13393023689610145,0.20918714188598622,0.27017873941674503,0.1276232076725857,0.11968661443573929,0.16161616161616163,0.0,0.27017873941674503,9.0,16.0,2.6666666666666665,0.0
164,2.0,12.0,1.0,4.0,1480.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,66.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.07172627701851314,0.0200825010855406,0.05069187559939718,0.026897353881942424,0.09333417418174939,0.042499144252076314,0.09281906553778614,0.0803300043421624,0.08797150107974339,0.09202263259342162,0.0,0.0,0.13180134839996202,0.08223592821025727,0.04826038159371493,0.0,0.09281906553778613,4.0,16.0,16.5,1.0
165,3.0,10.0,3.0,4.0,1597.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,40.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.1160947949985461,0.06501031263569258,0.05469927387313331,0.02902369874963652,0.0,0.07548597474192444,0.10015678896205707,0.0866804168475901,0.045002443214955626,0.09929739476465832,0.07754685830824512,0.10015678896205707,0.041813059855031184,0.13310551758626438,0.1169632836299503,0.0,0.0,9.0,4.0,4.444444444444445,1.0
166,1.0,12.0,3.0,4.0,1228.0,2.0,0.0,4.0,0.0,2.0,2.0,3.0,24.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.029756712222545313,0.049989144594007814,0.0420605562405809,0.044635068333817966,0.0,0.07766587997910174,0.0,0.06665219279201043,0.03336958749073943,0.11453087110613691,0.05962901816062931,0.03850736908121668,0.030133257367138296,0.10235039173195533,0.03815937149270483,0.0,0.07701473816243336,16.0,4.0,1.5,0.0
167,0.0,36.0,2.0,4.0,2862.0,0.0,3.0,4.0,3.0,2.0,3.0,2.0,30.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0776704298740773,0.09802712700369914,0.0,0.13536608437913855,0.19541679427819914,0.1794920037629351,0.1553408597481546,0.12999479831654606,0.1779518746502518,0.13897251626687385,0.0,0.08185357515905423,0.07951325220870145,0.10365560365560365,0.0,0.1794920037629351,16.0,9.0,1.875,1.0
168,2.0,4.0,3.0,4.0,1494.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,29.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.07240476882814773,0.06081741207121147,0.05117139334155364,0.10860715324222157,0.04710853250930189,0.01608806096528366,0.09369708372530573,0.08108988276161529,0.041755331725540266,0.13933967543368772,0.07254540157327377,0.046848541862652866,0.03855284398442693,0.12452075345890982,0.10870610870610871,0.0,0.0,1.0,4.0,29.0,1.0
169,1.0,12.0,3.0,6.0,701.0,2.0,0.0,4.0,2.0,2.0,2.0,3.0,40.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.016986527091208684,0.028536148501953976,0.03601520756267982,0.025479790636813025,0.0,0.03968868791323617,0.02930908330720184,0.038048198002605296,0.016755725792468593,0.06537959335944786,0.034039040497232206,0.02198181248040138,0.013452347038901023,0.058426404400733455,0.01703543370210037,0.0,0.04396362496080276,16.0,4.0,2.5,1.0
170,0.0,12.0,1.0,9.0,1860.0,2.0,4.0,4.0,3.0,2.0,2.0,0.0,34.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.025238818931828052,0.1433415536374846,0.06760686246001744,0.11729835403922559,0.12320968526492154,0.11665098777046096,0.10095527572731221,0.05329361138695796,0.0,0.09031756822375449,0.05832549388523048,0.1090114898870003,0.0,0.06349206349206349,0.10095527572731221,0.11665098777046096,16.0,4.0,2.125,1.0
171,1.0,9.0,3.0,4.0,1422.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,27.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.034457691189299214,0.05788645245332175,0.04870530209617756,0.05168653678394882,0.04483824178596204,0.06602770821698165,0.08918156161806208,0.07718193660442901,0.03948550621837613,0.08841634023503077,0.06904923764203166,0.0,0.03627385813313076,0.0,0.04593554593554594,0.07718193660442901,0.08918156161806208,9.0,4.0,3.0,0.0
172,3.0,12.0,3.0,6.0,1963.0,2.0,1.0,4.0,3.0,2.0,2.0,0.0,31.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.1427013666763594,0.07990935735996527,0.10085285655569257,0.0713506833381797,0.030948477013306427,0.1306321725187814,0.1231106930072123,0.10654580981328703,0.05654072287637332,0.0,0.09531902495872584,0.12311069300721228,0.11553192162820879,0.0,0.14630431297097965,0.10654580981328703,0.12311069300721228,16.0,4.0,1.9375,1.0
173,3.0,24.0,2.0,9.0,4679.0,2.0,1.0,3.0,3.0,2.0,3.0,0.0,35.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.3401424832800233,0.12698111159357361,0.36058877928483357,0.17007124164001164,0.07376868260074415,0.2420595600554885,0.2934462213860144,0.25396222318714723,0.2159171513689885,0.0,0.22720209769835875,0.1467231106930072,0.28746874307599785,0.38998166361060177,0.17648709315375985,0.25396222318714723,0.2934462213860144,9.0,9.0,3.888888888888889,1.0
174,3.0,5.0,3.0,0.0,3448.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,74.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.25065425995929047,0.14036039947894052,0.0,0.12532712997964524,0.05436085009774863,0.05129082818383267,0.21624333646911256,0.18714719930525403,0.21205529547138285,0.32158179444133556,0.16742740604059433,0.10812166823455628,0.10040198778210364,0.2873812302050342,0.12714446047779382,0.0,0.21624333646911256,1.0,16.0,74.0,1.0
175,3.0,36.0,3.0,4.0,909.0,1.0,3.0,4.0,3.0,2.0,4.0,1.0,36.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.06608025588833963,0.037003365175857575,0.031134401972872996,0.016520063972084907,0.04299363057324841,0.054677788387050286,0.057008466603951084,0.04933782023447677,0.05196954650777888,0.02825965304980414,0.04413906963193163,0.02850423330197554,0.020036083942645527,0.02525420903483914,0.025372775372775377,0.0,0.05700846660395108,16.0,16.0,2.25,1.0
176,0.0,30.0,0.0,3.0,3496.0,3.0,0.0,4.0,3.0,2.0,2.0,0.0,34.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.08980682285244554,0.19060773480662982,0.0,0.2411047255301133,0.21925368454060834,0.1897524967433782,0.10486909096640974,0.0,0.3395163639895115,0.10962684227030416,0.10192131168296775,0.09712729899427683,0.26919993586660257,0.1897524967433782,0.2192536845406083,16.0,4.0,2.125,1.0
177,0.0,9.0,3.0,6.0,2118.0,2.0,0.0,2.0,3.0,2.0,2.0,3.0,37.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.08621906209292228,0.10881627620221948,0.07698458854318116,0.0,0.06548723584412776,0.13283160865475072,0.1149587494572297,0.061427152787629447,0.1975377728035814,0.10284548897737204,0.06641580432737534,0.05830405469566044,0.17652942157026172,0.15873015873015875,0.0,0.1328316086547507,4.0,4.0,9.25,1.0
178,2.0,24.0,3.0,3.0,2892.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,51.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.14015702239022973,0.11772687798523665,0.07429099876695439,0.10511776679267229,0.13678501608122595,0.14547714702650116,0.060457823769206644,0.1569691706469822,0.1769991015274034,0.17981719828390225,0.14042925123822472,0.0,0.0828031525970943,0.08034672445407569,0.10485810485810486,0.0,0.18137347130761994,9.0,16.0,5.666666666666667,1.0
179,1.0,24.0,3.0,3.0,3345.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,39.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.08105553940098865,0.1361674989144594,0.08592786683107276,0.12158330910148299,0.1582108847827458,0.23022321508998864,0.20978363123236124,0.1815566652192792,0.10010876247221828,0.10399179257601193,0.16242594930562299,0.20978363123236124,0.09714177191149939,0.0,0.12301587301587301,0.1815566652192792,0.20978363123236124,16.0,4.0,2.4375,0.0
180,0.0,18.0,3.0,6.0,866.0,2.0,0.0,4.0,2.0,1.0,2.0,3.0,25.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.035252930959617894,0.044492396218660094,0.03147717359697586,0.0,0.0515790801160214,0.03620779763771297,0.023501953973078592,0.02195740924638641,0.08076851333706397,0.04205108283966204,0.027155848228284728,0.01867502294812142,0.07217869644940823,0.023649190315856983,0.0,0.054311696456569455,16.0,4.0,1.5625,1.0
181,1.0,18.0,1.0,7.0,1190.0,2.0,4.0,2.0,0.0,2.0,4.0,2.0,55.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,0.02883590190946981,0.01614741641337386,0.0713282641457734,0.04325385286420471,0.07504572113262283,0.03205001171023474,0.0,0.06458966565349544,0.06968679560536561,0.07399117080146739,0.05778382053025153,0.0,0.10426360269679993,0.06612213146635551,0.08433541766875101,0.0,0.07463154593916588,4.0,16.0,13.75,0.0
182,1.0,12.0,1.0,4.0,2171.0,2.0,0.0,4.0,3.0,2.0,4.0,1.0,38.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.05260734709702433,0.029458858011289623,0.07435950130154816,0.07891102064553648,0.0,0.14562127299259553,0.13615553465036062,0.11783543204515849,0.13153954067558832,0.06749362681091836,0.0,0.0680777673251803,0.12869939543569778,0.18094682447074512,0.07595799262465928,0.0,0.0,16.0,16.0,2.375,1.0
183,3.0,12.0,3.0,9.0,2445.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,26.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.17774062227391685,0.09953050369083805,0.18842478421701603,0.17774062227391682,0.07709528914674907,0.07726953357234223,0.10222640326121041,0.13270733825445072,0.1488154348134487,0.0,0.11872390016509662,0.1533396048918156,0.06865444877029722,0.06792798799799966,0.08694083694083694,0.13270733825445072,0.1533396048918156,4.0,16.0,6.5,1.0
184,1.0,45.0,3.0,6.0,1845.0,2.0,0.0,4.0,3.0,2.0,4.0,2.0,23.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.044707763884850246,0.0751058402084238,0.09479038224414303,0.06706164582727536,0.0,0.1221287405192138,0.11571025399811853,0.1001411202778984,0.11098500969404644,0.11471740346950195,0.08958920073807905,0.0,0.04966290000949578,0.051258543090515085,0.06289081289081289,0.1001411202778984,0.11571025399811852,16.0,16.0,1.4375,0.0
185,0.0,24.0,3.0,3.0,4057.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16515143291359097,0.10421804356761201,0.14746292526897353,0.06396228794854007,0.2084421784639775,0.08481237587540504,0.22020191055145463,0.18650399583865324,0.0,0.1969991259590172,0.12721856381310756,0.1196784097743171,0.11271322998277492,0.15155523488856823,0.22020191055145463,0.2544371276262151,9.0,9.0,4.777777777777778,0.0
186,3.0,48.0,1.0,9.0,2751.0,4.0,3.0,4.0,3.0,2.0,3.0,0.0,38.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.19998546088979355,0.0373290273556231,0.2120067817509248,0.19998546088979355,0.13011603708141514,0.1874178031599618,0.17253057384760112,0.1493161094224924,0.12474582683122902,0.0,0.1335825968728756,0.08626528692380056,0.1654163897065806,0.0764294049008168,0.20947570947570948,0.1493161094224924,0.17253057384760112,16.0,9.0,2.375,1.0
187,0.0,8.0,3.0,3.0,1237.0,2.0,0.0,3.0,0.0,2.0,4.0,3.0,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.05035551454624403,0.031776613234689687,0.044962198313463216,0.0,0.05602896931918497,0.0,0.06714068606165871,0.07265017890638546,0.1153702667412796,0.060066038652034574,0.03878958921291941,0.030418130598550315,0.03436683891759738,0.038520121853455186,0.0,0.07757917842583882,9.0,16.0,2.6666666666666665,0.0
188,0.0,12.0,3.0,6.0,1092.0,2.0,0.0,4.0,0.0,1.0,4.0,3.0,49.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.044452887537993924,0.056103575832305796,0.039691770863623146,0.0,0.06786531428468481,0.0,0.029635258358662615,0.06350782616919658,0.10184667039731393,0.05302515295717199,0.03424270931326434,0.0603931250593486,0.030338389731621937,0.032708032708032714,0.05927051671732523,0.06848541862652868,16.0,16.0,3.0625,1.0
189,3.0,6.0,3.0,4.0,3518.0,2.0,0.0,2.0,3.0,1.0,3.0,1.0,26.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.2557429485315499,0.14320994355188885,0.12049595835045897,0.12787147426577494,0.0,0.11593132397715603,0.22063342740671057,0.09547329570125923,0.16101574691445594,0.10937014238637069,0.17082645430707974,0.22063342740671055,0.1026176684708638,0.09773851197421793,0.1299502966169633,0.0,0.22063342740671055,4.0,9.0,6.5,1.0
190,1.0,36.0,3.0,3.0,3446.0,2.0,3.0,4.0,3.0,2.0,2.0,0.0,42.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.08350295628574197,0.14027898393399912,0.08852240032881217,0.12525443442861298,0.16298795484644008,0.23750157637775415,0.21611790529946692,0.18703864524533217,0.10329282325310131,0.0,0.16733029037583763,0.10805895264973345,0.10033868261956763,0.09573817858531977,0.2651915985249319,0.0,0.2161179052994669,16.0,4.0,2.625,0.0
191,1.0,47.0,3.0,4.0,10722.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,35.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.2598138993893574,0.4364687364307425,0.36724208795725444,0.38972084908403604,0.338084126884026,0.18233736285513538,0.0,0.5819583152409901,0.1636638766728141,0.9999999999999999,0.5206370787608041,0.3362182502351834,0.33064286392555314,0.8936489414902484,0.41871091871091876,0.5819583152409901,0.6724365004703668,1.0,1.0,35.0,1.0
192,2.0,30.0,1.0,6.0,3656.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,49.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.17718328971600272,0.049609205384281374,0.18783394985614468,0.2657749345740041,0.1729204767610519,0.25263480281766265,0.2292881781122609,0.1984368215371255,0.22516984284610897,0.1136603867437667,0.3550548703505875,0.11464408905613044,0.22270756180166495,0.30471745290881813,0.13548180214846883,0.0,0.22928817811226088,16.0,16.0,3.0625,1.0
193,3.0,12.0,1.0,2.0,2096.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,49.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.15236987496365223,0.028441163699522362,0.035895328127140705,0.07618493748182611,0.033045342750835593,0.06469454303060874,0.13145186578864848,0.11376465479808945,0.0937721662647184,0.19548591680656593,0.10177721666504808,0.06572593289432424,0.05760769790776439,0.17469578263043842,0.15696649029982365,0.0,0.13145186578864848,4.0,9.0,12.25,1.0
194,1.0,24.0,3.0,5.0,1755.0,2.0,3.0,4.0,0.0,1.0,4.0,3.0,58.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.042526897353881946,0.07144214068606167,0.07513871763255241,0.06379034603082291,0.08300750457211327,0.1156430720449673,0.0,0.04762809379070777,0.1053104459261361,0.16368214885282595,0.08521899582402642,0.05503292568203198,0.046814167695375566,0.1462743790631772,0.059283309283309285,0.09525618758141555,0.11006585136406397,16.0,16.0,3.625,1.0
195,3.0,24.0,1.0,3.0,2028.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,30.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.1474265774934574,0.027518454190186715,0.05209617755856967,0.0737132887467287,0.031973261020369556,0.06224440160700452,0.12718720602069614,0.11007381676074686,0.058589870903674277,0.06304793881738481,0.09847528406331942,0.06359360301034807,0.1196467571930491,0.16902817136189366,0.07022607022607022,0.0,0.12718720602069614,4.0,4.0,7.5,1.0
196,1.0,36.0,3.0,4.0,1842.0,2.0,2.0,4.0,0.0,2.0,4.0,0.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04463506833381797,0.07498371689101173,0.06309083436087136,0.06695260250072696,0.05808160433877783,0.12191255157007225,0.0,0.09997828918801563,0.11079585756844942,0.0,0.08944352724094397,0.05776105362182502,0.04956794226569177,0.051175195865977664,0.06277056277056277,0.09997828918801563,0.11552210724365004,16.0,16.0,2.125,0.0
197,2.0,12.0,3.0,3.0,1474.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,33.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.07143549481438402,0.06000325662179766,0.03786477599671188,0.053576621110788016,0.04647789619726304,0.09539337380870881,0.0,0.08000434216239688,0.017890638546050663,0.04582478393334576,0.0,0.04622138601442458,0.03791979235906689,0.0,0.048019881353214694,0.08000434216239688,0.09244277202884917,16.0,1.0,2.0625,1.0
198,3.0,9.0,3.0,6.0,1478.0,2.0,1.0,4.0,3.0,2.0,2.0,0.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.10744402442570515,0.060166087711680416,0.0759350595972051,0.05372201221285257,0.023302011729835405,0.09568162574089754,0.09269363436814049,0.08022145028224056,0.04125092605728157,0.0,0.07176847625521997,0.04634681718407024,0.0380464026841389,0.041062399288770354,0.04818021484688152,0.0,0.09269363436814047,16.0,4.0,1.375,0.0
199,2.0,12.0,3.0,6.0,3399.0,4.0,3.0,2.0,3.0,2.0,3.0,0.0,37.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.16472811863913928,0.1383657186278767,0.1746300863131936,0.24709217795870891,0.16076496184650313,0.11164357648584863,0.21317027281279397,0.1844876248371689,0.15538847117794485,0.0,0.16504807225405457,0.10658513640639698,0.09885101129997152,0.0,0.1251803751803752,0.0,0.21317027281279397,4.0,9.0,9.25,1.0
200,0.0,24.0,1.0,5.0,11938.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,39.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.16198979591836735,0.5111145362378409,0.43391974411166034,0.0,0.41931648260579746,0.7486986516149263,0.0,0.559180971296165,0.0,0.5796834029328931,0.3743493258074631,0.7470009179248569,0.0,0.9459676126342793,0.6479591836734694,0.7486986516149262,4.0,9.0,9.75,0.0
201,2.0,10.0,1.0,6.0,1347.0,4.0,1.0,4.0,3.0,2.0,2.0,1.0,27.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.06528060482698458,0.018277789839339992,0.06920468557336622,0.09792090724047688,0.02123667780790818,0.08624137496171654,0.08447789275634995,0.07311115935735997,0.037121104648413485,0.041876515575452335,0.06540740021365446,0.04223894637817498,0.07653594150602983,0.037422903817302886,0.04292929292929293,0.07311115935735997,0.08447789275634995,16.0,4.0,1.6875,1.0
202,3.0,6.0,0.0,4.0,783.0,4.0,0.0,1.0,3.0,1.0,2.0,3.0,26.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,0.05692061645827275,0.0,0.02681874229346486,0.05692061645827275,0.0,0.003278865728646838,0.04910630291627469,0.02124945722970039,0.019340804842294418,0.07302742025741465,0.07604156550451588,0.024553151458137346,0.01604785870287722,0.06526087681280214,0.0517075517075517,0.0,0.04910630291627469,1.0,4.0,26.0,1.0
203,0.0,6.0,3.0,6.0,753.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,64.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.030652952670429875,0.03868680641183724,0.027369874963652223,0.0,0.01630424991442521,0.0,0.020435301780286585,0.030264340095521827,0.070229434806939,0.036564047780907064,0.023612417685794918,0.015098281264837149,0.020920153358893148,0.01911976911976912,0.0,0.047224835371589835,4.0,9.0,16.0,1.0
204,3.0,18.0,1.0,6.0,2404.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,26.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.17476010468159348,0.03262049500651325,0.1235100698725853,0.08738005234079674,0.0,0.07579224241987496,0.0,0.130481980026053,0.07044340410775367,0.0,0.11673302903758376,0.07538413295703981,0.1434494983065869,0.06678890926265489,0.08529741863075196,0.0,0.15076826591407963,4.0,4.0,6.5,1.0
205,3.0,24.0,1.0,4.0,2022.0,2.0,0.0,4.0,0.0,2.0,4.0,0.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14699040418726375,0.027437038645245333,0.06925606247431156,0.07349520209363186,0.0,0.13488388851856523,0.0,0.10974815458098133,0.12214498510427012,0.0,0.09818393706904924,0.06340545625587958,0.05526540689393221,0.056176029338223035,0.06998556998556998,0.10974815458098133,0.12681091251175916,16.0,16.0,2.3125,1.0
206,0.0,12.0,3.0,3.0,983.0,3.0,2.0,1.0,0.0,2.0,4.0,3.0,19.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.04001574033868867,0.02525174681463214,0.05359479499854609,0.03099577473670934,0.006882014881005998,0.0,0.05335432045158489,0.05663529893917183,0.09168065659391904,0.047732349227930466,0.061649419880840384,0.022378374956477702,0.08193032172028672,0.02833894500561167,0.0,0.061649419880840384,1.0,16.0,19.0,1.0
207,0.0,24.0,4.0,0.0,4241.0,2.0,0.0,1.0,3.0,2.0,4.0,3.0,36.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.23018888406426402,0.0,0.154150915963943,0.0,0.06557731457293674,0.26597679523361556,0.23018888406426402,0.2620545073375262,0.39554187651557543,0.2059337671166359,0.13298839761680778,0.39397967904282594,0.35347557926321055,0.15893057559724227,0.23018888406426402,0.26597679523361556,1.0,16.0,36.0,0.0
208,3.0,6.0,1.0,6.0,1237.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,27.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.08992439662692643,0.016785171515414678,0.06355322646937937,0.0,0.0,0.011458014304502136,0.0,0.06714068606165871,0.014154884065509687,0.038456755580426535,0.060066038652034574,0.03878958921291941,0.06957237362706929,0.03436683891759738,0.038520121853455186,0.0,0.07757917842583882,1.0,1.0,27.0,1.0
209,0.0,39.0,2.0,2.0,11760.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,32.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3191489361702128,0.20139745170571313,0.0,0.18540707573942108,0.41290287711459817,0.7375352775164629,0.6382978723404256,0.5507637017070979,0.7312068643909718,0.5710401087695445,0.7375352775164628,0.36349824328173963,0.3267211201866978,0.46031746031746035,0.6382978723404256,0.7375352775164628,4.0,9.0,8.0,1.0
