checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
0,36.0,2,0,4455.0,2,0,2.0,1,2,2.0,3,30.0,2,1,2.0,0,1.0,1,1,0
1,12.0,3,3,2578.0,2,4,3.0,0,2,4.0,2,55.0,1,0,1.0,0,1.0,0,1,1
3,60.0,3,4,6527.0,4,0,4.0,3,2,4.0,2,34.0,1,0,1.0,1,2.0,1,1,1
3,18.0,2,6,2320.0,2,4,2.0,2,2,3.0,3,34.0,1,1,2.0,1,1.0,0,1,1
0,7.0,3,6,2576.0,2,0,2.0,3,1,2.0,3,35.0,1,1,1.0,1,1.0,0,1,1
3,6.0,1,3,1221.0,4,0,1.0,2,2,2.0,1,27.0,1,1,2.0,1,1.0,0,1,1
1,6.0,1,4,4716.0,4,2,1.0,3,2,3.0,3,44.0,1,1,2.0,3,2.0,0,1,1
0,12.0,3,4,2002.0,2,1,3.0,3,2,4.0,1,30.0,1,2,1.0,1,2.0,1,1,1
0,24.0,3,6,1967.0,2,3,4.0,0,2,4.0,0,20.0,1,1,1.0,1,1.0,1,1,1
1,14.0,3,4,3973.0,2,4,1.0,3,2,4.0,2,22.0,1,0,1.0,1,1.0,0,1,1
2,12.0,3,6,3399.0,4,3,2.0,3,2,3.0,0,37.0,1,1,1.0,0,1.0,0,1,1
1,15.0,1,3,1478.0,2,3,4.0,3,2,4.0,0,44.0,1,1,2.0,1,2.0,1,1,1
3,6.0,3,4,672.0,2,4,1.0,0,2,4.0,3,54.0,1,1,1.0,2,1.0,1,1,1
1,11.0,1,4,3905.0,2,0,2.0,3,2,2.0,3,36.0,1,2,2.0,1,2.0,0,1,1
3,36.0,1,9,5842.0,2,3,2.0,3,2,2.0,1,35.0,1,1,2.0,1,2.0,1,1,1
1,48.0,3,0,4308.0,2,2,3.0,0,2,4.0,1,24.0,1,2,1.0,1,1.0,0,1,0
1,24.0,0,4,1193.0,2,4,1.0,0,0,4.0,2,29.0,1,2,2.0,2,1.0,0,1,0
2,36.0,3,6,4473.0,2,3,4.0,3,2,2.0,0,31.0,1,1,1.0,1,1.0,0,1,1
1,24.0,3,3,1747.0,2,2,4.0,3,0,1.0,1,24.0,1,1,1.0,3,1.0,0,0,1
1,24.0,2,4,1333.0,2,4,4.0,3,2,2.0,3,43.0,1,0,2.0,1,2.0,0,1,0
3,24.0,3,4,1525.0,3,1,4.0,0,2,3.0,0,34.0,1,1,1.0,1,2.0,1,1,1
0,18.0,3,9,2779.0,2,0,1.0,2,2,3.0,0,21.0,1,2,1.0,1,1.0,1,1,1
3,36.0,3,2,1819.0,2,0,4.0,3,2,4.0,2,37.0,2,0,1.0,1,1.0,1,1,0
3,15.0,3,3,2221.0,1,0,2.0,0,2,4.0,0,20.0,1,2,1.0,1,1.0,0,1,1
1,36.0,3,3,3959.0,2,4,4.0,3,2,3.0,1,30.0,1,1,1.0,0,1.0,1,1,1
3,12.0,3,6,3077.0,2,0,2.0,3,2,4.0,0,52.0,1,1,1.0,1,1.0,1,1,1
1,42.0,1,7,3394.0,2,4,4.0,3,0,4.0,0,65.0,1,1,2.0,2,1.0,0,1,1
1,18.0,1,3,1049.0,2,2,4.0,0,2,4.0,1,21.0,1,2,1.0,1,1.0,0,1,1
3,36.0,3,3,10974.0,2,4,4.0,0,2,2.0,0,26.0,1,1,2.0,0,1.0,1,1,0
3,18.0,1,6,1582.0,3,3,4.0,3,2,4.0,0,46.0,1,1,2.0,1,1.0,0,1,1
1,12.0,3,3,3590.0,2,0,2.0,3,0,2.0,1,29.0,1,1,1.0,3,2.0,0,1,1
0,27.0,3,0,2528.0,2,2,4.0,0,2,1.0,1,32.0,1,1,1.0,1,2.0,1,1,1
0,24.0,2,0,6967.0,0,1,4.0,3,2,4.0,0,36.0,1,2,1.0,0,1.0,1,1,1
3,12.0,1,2,2748.0,2,3,2.0,0,2,4.0,2,57.0,0,0,3.0,3,1.0,0,1,1
2,24.0,3,6,5152.0,2,1,4.0,3,2,2.0,0,25.0,0,1,1.0,1,1.0,0,1,1
2,6.0,1,4,1323.0,0,3,2.0,1,2,4.0,0,28.0,1,1,2.0,1,2.0,1,1,1
2,12.0,3,3,1424.0,4,3,3.0,0,2,4.0,3,55.0,1,1,1.0,0,1.0,1,1,1
3,6.0,3,9,1236.0,1,0,2.0,3,2,4.0,1,50.0,1,2,1.0,1,1.0,0,1,1
3,10.0,3,4,1546.0,2,0,3.0,3,2,2.0,3,31.0,1,1,1.0,3,2.0,0,0,1
3,10.0,3,6,1924.0,2,0,1.0,3,2,4.0,1,38.0,1,1,1.0,1,1.0,1,0,1
3,18.0,3,6,2051.0,2,2,4.0,3,2,1.0,3,33.0,1,1,1.0,1,1.0,0,1,1
3,14.0,2,4,802.0,2,0,4.0,3,2,2.0,0,27.0,1,1,2.0,3,1.0,0,1,1
1,10.0,1,4,1038.0,2,1,4.0,3,0,3.0,1,49.0,1,1,2.0,1,1.0,1,1,1
3,12.0,1,6,717.0,2,3,4.0,3,2,4.0,3,52.0,1,1,3.0,1,1.0,0,1,1
0,48.0,3,6,10961.0,3,1,1.0,3,0,2.0,2,27.0,0,1,2.0,1,1.0,1,1,0
2,12.0,1,4,939.0,1,1,4.0,2,2,2.0,3,28.0,1,1,3.0,1,1.0,1,1,0
2,30.0,2,0,1908.0,2,3,4.0,3,2,4.0,3,66.0,1,1,1.0,0,1.0,1,1,0
0,12.0,3,0,841.0,0,1,2.0,0,2,4.0,3,23.0,1,2,1.0,3,1.0,0,1,1
3,33.0,1,9,7253.0,2,1,3.0,3,2,2.0,0,35.0,1,1,2.0,0,1.0,1,1,1
0,12.0,3,4,1007.0,3,0,4.0,2,2,1.0,3,22.0,1,1,1.0,1,1.0,0,1,1
0,36.0,3,9,9398.0,2,2,1.0,2,2,4.0,0,28.0,1,2,1.0,0,1.0,1,1,0
3,9.0,3,6,1478.0,2,1,4.0,3,2,2.0,0,22.0,1,1,1.0,1,1.0,0,1,0
1,36.0,3,9,5493.0,2,3,2.0,3,2,4.0,2,42.0,1,0,1.0,1,2.0,0,1,1
3,9.0,1,2,1244.0,4,3,4.0,0,2,4.0,1,41.0,1,2,2.0,3,1.0,0,1,1
1,12.0,3,6,1680.0,1,3,3.0,2,2,1.0,3,35.0,1,1,1.0,1,1.0,0,1,1
0,24.0,1,0,2825.0,4,1,4.0,3,2,3.0,2,34.0,1,1,2.0,1,2.0,1,1,1
2,6.0,1,4,1299.0,2,0,1.0,3,2,1.0,3,74.0,1,1,3.0,2,2.0,0,0,1
1,36.0,3,3,5179.0,2,1,4.0,3,2,2.0,1,29.0,1,1,1.0,1,1.0,0,1,0
3,12.0,1,3,1592.0,3,1,3.0,0,2,2.0,1,35.0,1,1,1.0,1,1.0,0,0,1
3,36.0,4,7,2613.0,2,0,4.0,3,2,2.0,0,27.0,1,1,2.0,1,1.0,0,1,1
3,27.0,1,3,4526.0,3,2,4.0,3,2,2.0,3,32.0,2,1,2.0,3,2.0,1,1,1
3,12.0,1,6,618.0,2,3,4.0,3,2,4.0,3,56.0,1,1,1.0,1,1.0,0,1,1
0,72.0,3,6,5595.0,0,0,2.0,2,2,2.0,0,24.0,1,1,1.0,1,1.0,0,1,0
0,39.0,2,2,11760.0,0,1,2.0,3,2,3.0,2,32.0,1,2,1.0,1,1.0,1,1,1
3,12.0,3,4,2133.0,4,3,4.0,0,2,4.0,2,52.0,1,0,1.0,0,1.0,1,1,1
0,12.0,3,9,2028.0,4,0,4.0,3,2,2.0,0,30.0,1,1,1.0,1,1.0,0,1,1
0,12.0,3,3,983.0,3,2,1.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,1,1
1,30.0,3,9,3857.0,2,0,4.0,1,2,4.0,1,40.0,1,1,1.0,0,1.0,1,1,1
3,36.0,2,0,7980.0,4,2,4.0,3,2,4.0,0,27.0,1,2,2.0,1,1.0,1,1,0
3,27.0,2,9,8613.0,3,0,2.0,3,2,2.0,0,27.0,1,1,2.0,1,1.0,0,1,1
3,36.0,1,4,6614.0,2,3,4.0,3,2,4.0,0,34.0,1,1,2.0,0,1.0,1,1,1
3,36.0,1,3,7127.0,2,2,2.0,0,2,4.0,1,23.0,1,2,2.0,1,1.0,1,1,0
1,12.0,1,3,2246.0,2,3,3.0,3,2,3.0,1,60.0,1,1,2.0,1,1.0,0,1,0
2,21.0,1,2,2319.0,2,2,2.0,1,2,1.0,0,33.0,1,2,1.0,1,1.0,0,1,0
3,15.0,3,6,1979.0,4,3,4.0,3,2,2.0,0,35.0,1,1,1.0,1,1.0,0,1,1
3,12.0,1,4,926.0,2,4,1.0,0,2,2.0,1,38.0,1,1,1.0,2,1.0,0,1,1
0,36.0,2,4,2225.0,2,3,4.0,3,2,4.0,2,57.0,0,0,2.0,1,1.0,1,1,0
0,36.0,1,4,2820.0,2,2,4.0,1,2,4.0,0,27.0,1,1,2.0,1,1.0,0,1,0
1,20.0,3,3,2212.0,4,1,4.0,3,2,4.0,0,39.0,1,1,1.0,1,1.0,1,1,1
1,12.0,3,4,900.0,4,0,4.0,2,2,2.0,0,23.0,1,1,1.0,1,1.0,0,1,0
1,12.0,4,6,6199.0,2,0,4.0,3,2,2.0,1,28.0,1,2,2.0,1,1.0,1,1,0
3,12.0,3,6,2279.0,4,0,4.0,3,2,4.0,2,37.0,1,0,1.0,1,1.0,1,1,1
3,36.0,3,9,8133.0,2,0,1.0,0,2,2.0,1,30.0,0,1,1.0,1,1.0,0,1,1
1,18.0,1,4,3966.0,2,3,1.0,0,2,4.0,3,33.0,0,2,3.0,1,1.0,1,1,0
1,15.0,3,4,2511.0,2,4,1.0,0,2,4.0,0,23.0,1,2,1.0,1,1.0,0,1,1
2,4.0,3,4,1494.0,4,2,1.0,3,2,2.0,3,29.0,1,1,1.0,3,2.0,0,0,1
1,12.0,1,4,4843.0,2,3,3.0,3,0,4.0,1,43.0,1,2,2.0,1,1.0,1,1,0
0,18.0,3,9,12976.0,2,4,3.0,0,2,4.0,2,38.0,1,0,1.0,0,1.0,1,1,0
0,45.0,1,6,4746.0,2,2,4.0,3,2,2.0,1,25.0,1,1,2.0,3,1.0,0,1,0
3,24.0,3,6,1552.0,2,1,3.0,3,2,1.0,0,32.0,0,1,1.0,1,2.0,0,1,1
3,12.0,4,3,2759.0,2,3,2.0,3,2,4.0,1,34.0,1,1,2.0,1,1.0,0,1,1
1,18.0,3,4,4380.0,0,0,3.0,3,2,4.0,0,35.0,1,1,1.0,3,2.0,1,1,1
3,42.0,3,6,7166.0,4,1,2.0,2,2,4.0,1,29.0,1,2,1.0,1,1.0,1,1,1
3,24.0,3,9,5433.0,4,4,2.0,0,2,4.0,1,26.0,1,2,1.0,0,1.0,1,1,1
0,30.0,4,0,4221.0,2,0,2.0,0,2,1.0,0,28.0,1,1,2.0,1,1.0,0,1,1
0,48.0,2,0,6681.0,4,0,4.0,3,2,4.0,2,38.0,1,0,1.0,1,2.0,1,1,1
0,12.0,1,6,3573.0,2,0,1.0,0,2,1.0,3,23.0,1,1,1.0,3,1.0,0,1,1
1,6.0,1,4,666.0,3,1,3.0,0,2,4.0,3,39.0,1,1,2.0,3,1.0,1,1,1
1,8.0,1,4,3398.0,2,1,1.0,3,2,4.0,3,39.0,1,1,2.0,3,1.0,0,0,1
1,6.0,3,3,1374.0,2,0,1.0,3,2,2.0,3,36.0,0,1,1.0,3,1.0,1,1,1
1,39.0,1,3,14179.0,4,1,4.0,3,2,4.0,1,30.0,1,1,2.0,0,1.0,1,1,1
1,6.0,1,6,338.0,1,3,4.0,3,2,4.0,0,52.0,1,1,2.0,1,1.0,0,1,1
0,15.0,2,7,1512.0,3,0,3.0,2,2,3.0,1,61.0,2,1,2.0,1,1.0,0,1,0
0,6.0,3,6,2063.0,2,2,4.0,2,2,3.0,0,30.0,1,2,1.0,0,1.0,1,1,1
1,36.0,1,3,5371.0,2,0,3.0,3,1,2.0,1,28.0,1,1,2.0,1,1.0,0,1,1
1,18.0,1,4,5302.0,2,3,2.0,3,2,4.0,2,36.0,1,0,3.0,0,1.0,1,1,1
1,13.0,1,0,1797.0,2,2,3.0,3,2,1.0,1,28.0,0,1,2.0,3,1.0,0,1,1
0,24.0,2,4,1965.0,4,0,4.0,0,2,4.0,0,42.0,1,2,2.0,1,1.0,1,1,1
3,30.0,1,6,4530.0,2,1,4.0,0,2,4.0,0,26.0,1,2,1.0,0,1.0,1,1,1
0,24.0,3,3,4057.0,2,1,3.0,1,2,3.0,0,43.0,1,1,1.0,1,1.0,1,1,0
3,15.0,3,1,874.0,4,2,4.0,0,2,1.0,3,24.0,1,1,1.0,1,1.0,0,1,1
1,36.0,2,2,6887.0,2,0,4.0,3,2,3.0,1,29.0,2,1,1.0,1,1.0,1,1,0
3,18.0,3,0,1568.0,0,0,3.0,0,2,4.0,1,24.0,1,2,1.0,3,1.0,0,1,1
0,6.0,2,0,1449.0,0,3,1.0,1,2,2.0,0,31.0,0,1,2.0,1,2.0,0,1,1
1,10.0,3,6,2315.0,2,3,3.0,3,2,4.0,3,52.0,1,1,1.0,3,1.0,0,1,1
1,12.0,3,3,1657.0,2,0,2.0,3,2,2.0,3,27.0,1,1,1.0,1,1.0,0,1,1
2,12.0,3,6,3016.0,2,0,3.0,2,2,1.0,0,24.0,1,1,1.0,1,1.0,0,1,1
1,48.0,3,9,10297.0,2,1,4.0,3,2,4.0,2,39.0,2,0,3.0,1,2.0,1,1,0
3,48.0,2,6,7238.0,4,3,3.0,3,2,3.0,0,32.0,0,1,2.0,1,2.0,0,1,1
1,6.0,1,6,1957.0,2,1,1.0,0,2,4.0,0,31.0,1,1,1.0,1,1.0,0,1,1
0,9.0,3,2,1199.0,2,1,4.0,0,2,4.0,1,67.0,1,1,2.0,0,1.0,1,1,1
3,18.0,1,3,3780.0,2,2,3.0,1,2,2.0,0,35.0,1,1,2.0,0,1.0,1,1,1
3,12.0,3,4,1101.0,2,0,3.0,2,2,2.0,3,27.0,1,1,2.0,1,1.0,1,1,1
1,24.0,3,9,2910.0,2,1,2.0,3,2,1.0,2,34.0,1,0,1.0,0,1.0,1,1,1
0,9.0,3,3,959.0,2,0,1.0,0,2,2.0,0,29.0,1,1,1.0,1,1.0,0,0,0
3,15.0,3,9,4657.0,2,0,3.0,3,2,2.0,0,30.0,1,1,1.0,1,1.0,1,1,1
3,6.0,3,2,1538.0,2,2,1.0,0,2,2.0,2,56.0,1,1,1.0,1,1.0,0,1,1
1,18.0,1,7,1190.0,2,4,2.0,0,2,4.0,2,55.0,1,0,3.0,2,2.0,0,1,0
0,24.0,1,2,5743.0,2,2,2.0,0,2,4.0,2,24.0,1,0,2.0,1,1.0,1,1,1
2,24.0,1,4,1344.0,4,1,4.0,3,2,2.0,3,37.0,0,1,2.0,3,2.0,0,1,0
1,12.0,3,4,1228.0,2,0,4.0,0,2,2.0,3,24.0,1,1,1.0,3,1.0,0,1,0
1,12.0,3,3,7865.0,2,3,4.0,3,2,4.0,2,53.0,1,0,1.0,0,1.0,1,1,0
1,60.0,3,0,7297.0,2,3,4.0,3,0,4.0,2,36.0,1,2,1.0,1,1.0,0,1,0
3,10.0,3,4,1309.0,4,0,4.0,3,1,4.0,1,27.0,1,1,1.0,3,1.0,0,1,0
3,6.0,0,4,783.0,4,0,1.0,3,1,2.0,3,26.0,2,1,1.0,3,2.0,0,1,1
0,12.0,3,8,754.0,4,3,4.0,3,2,4.0,1,38.0,1,1,2.0,1,1.0,0,1,1
3,15.0,3,6,1386.0,4,0,4.0,2,2,2.0,3,40.0,1,2,1.0,1,1.0,1,1,1
0,24.0,3,9,11560.0,2,0,1.0,0,2,4.0,0,23.0,1,2,2.0,0,1.0,0,1,0
1,24.0,3,4,1285.0,4,1,4.0,0,2,4.0,2,32.0,1,2,1.0,1,1.0,0,1,0
3,6.0,3,3,1543.0,3,0,4.0,1,2,2.0,3,33.0,1,1,1.0,1,1.0,0,1,1
3,12.0,3,6,886.0,4,0,4.0,0,2,2.0,0,21.0,1,1,1.0,1,1.0,0,1,1
3,36.0,2,3,7678.0,1,1,2.0,0,2,4.0,0,40.0,1,1,2.0,1,1.0,1,1,1
1,48.0,3,9,4788.0,2,1,4.0,3,2,3.0,1,26.0,1,1,1.0,1,2.0,0,1,1
3,12.0,3,0,1076.0,2,0,2.0,2,2,2.0,3,26.0,1,1,1.0,1,1.0,1,0,1
1,24.0,3,4,2303.0,2,3,4.0,3,0,1.0,3,45.0,1,1,1.0,1,1.0,0,1,0
3,12.0,1,6,522.0,1,3,4.0,3,2,4.0,1,42.0,1,1,2.0,1,2.0,1,1,1
0,15.0,3,4,2631.0,0,0,2.0,0,2,4.0,0,28.0,1,2,2.0,1,1.0,1,1,0
3,21.0,3,6,3160.0,4,3,4.0,3,2,3.0,1,41.0,1,1,1.0,1,1.0,1,1,1
0,30.0,4,0,4280.0,0,0,4.0,0,2,4.0,0,26.0,1,2,2.0,3,1.0,0,1,0
1,36.0,3,4,3249.0,2,1,2.0,3,2,4.0,2,39.0,0,0,1.0,0,2.0,1,1,1
3,21.0,4,4,5003.0,4,0,1.0,0,2,4.0,1,29.0,0,1,2.0,1,1.0,1,1,0
3,24.0,1,6,2223.0,0,3,4.0,3,2,4.0,1,52.0,0,1,2.0,1,1.0,0,1,1
0,6.0,3,6,590.0,2,2,3.0,2,2,3.0,3,26.0,1,1,1.0,3,1.0,0,0,1
2,6.0,3,4,709.0,3,2,2.0,2,2,2.0,3,27.0,1,1,1.0,2,1.0,0,0,1
1,24.0,3,3,2359.0,0,4,1.0,1,2,1.0,1,33.0,1,1,1.0,1,1.0,0,1,0
3,12.0,1,3,1258.0,2,2,2.0,0,2,4.0,1,22.0,1,2,2.0,3,1.0,0,1,1
1,21.0,1,4,571.0,2,3,4.0,3,2,4.0,3,65.0,1,1,2.0,1,1.0,0,1,1
1,6.0,0,2,1198.0,2,3,4.0,0,2,4.0,2,35.0,1,0,1.0,1,1.0,0,1,0
0,6.0,0,4,931.0,0,2,1.0,0,2,1.0,1,32.0,2,1,1.0,3,1.0,0,1,0
0,10.0,3,4,7308.0,2,4,2.0,3,2,4.0,2,70.0,0,0,1.0,0,1.0,1,1,1
3,42.0,1,3,4042.0,1,0,4.0,3,2,4.0,3,36.0,1,1,2.0,1,1.0,1,1,1
3,6.0,1,6,1898.0,4,0,1.0,3,2,2.0,3,34.0,1,1,2.0,3,2.0,0,1,1
3,11.0,1,6,1154.0,0,4,4.0,0,2,4.0,3,57.0,1,1,3.0,3,1.0,0,1,1
0,60.0,2,6,7418.0,4,0,1.0,3,2,1.0,3,27.0,1,1,1.0,3,1.0,0,1,1
3,18.0,3,3,1984.0,2,0,4.0,3,2,4.0,2,47.0,0,0,2.0,1,1.0,0,1,1
1,6.0,1,3,3384.0,2,0,1.0,1,2,4.0,3,44.0,1,2,1.0,0,1.0,1,1,0
1,24.0,3,3,7721.0,4,2,1.0,0,2,2.0,1,30.0,1,1,1.0,1,1.0,1,0,1
0,36.0,4,0,1953.0,2,3,4.0,3,2,4.0,2,61.0,1,0,1.0,0,1.0,1,1,0
1,12.0,1,4,2122.0,2,0,3.0,3,2,2.0,3,39.0,1,2,2.0,3,2.0,0,0,1
0,18.0,2,7,6204.0,2,0,2.0,3,2,4.0,3,44.0,1,1,1.0,3,2.0,1,1,1
1,24.0,1,9,2957.0,2,3,4.0,3,2,4.0,1,63.0,1,1,2.0,1,1.0,1,1,1
3,15.0,3,3,2708.0,2,2,2.0,3,2,3.0,1,27.0,0,1,2.0,3,1.0,0,1,1
1,24.0,0,6,1546.0,2,1,4.0,3,1,4.0,0,24.0,0,2,1.0,3,1.0,0,1,0
0,36.0,3,6,2671.0,0,0,4.0,0,0,4.0,2,50.0,1,0,1.0,1,1.0,0,1,0
0,12.0,3,6,1484.0,4,0,2.0,2,2,1.0,3,25.0,1,1,1.0,1,1.0,1,1,0
0,18.0,1,3,1295.0,2,2,4.0,0,2,1.0,1,27.0,1,1,2.0,1,1.0,0,1,1
3,12.0,3,2,719.0,2,3,4.0,3,2,4.0,0,41.0,0,1,1.0,3,2.0,0,1,0
0,24.0,4,0,4241.0,2,0,1.0,3,2,4.0,3,36.0,1,1,3.0,3,1.0,1,1,0
3,18.0,3,6,433.0,2,4,3.0,0,0,4.0,3,22.0,1,2,1.0,1,1.0,0,1,0
1,30.0,4,0,8072.0,4,2,2.0,3,2,3.0,0,25.0,0,1,3.0,1,1.0,0,1,1
3,36.0,3,6,2394.0,4,0,4.0,0,2,4.0,0,25.0,1,1,1.0,1,1.0,0,1,1
0,15.0,1,6,2728.0,4,1,4.0,3,1,2.0,3,35.0,0,1,3.0,1,1.0,1,1,1
3,48.0,0,0,3609.0,2,0,1.0,0,2,1.0,3,27.0,2,1,1.0,1,1.0,0,1,1
1,42.0,2,6,4370.0,2,1,3.0,3,2,2.0,1,26.0,0,1,2.0,1,2.0,1,1,0
2,12.0,2,4,2247.0,2,0,2.0,0,2,2.0,0,36.0,2,1,2.0,1,1.0,1,1,1
0,36.0,2,4,7432.0,2,0,2.0,0,2,2.0,1,54.0,1,2,1.0,1,1.0,0,1,1
0,12.0,3,4,888.0,2,3,4.0,3,2,4.0,0,41.0,0,1,1.0,3,2.0,0,1,0
3,36.0,1,9,11054.0,4,0,4.0,3,2,2.0,0,30.0,1,1,1.0,0,1.0,1,1,1
1,9.0,3,3,2136.0,2,0,3.0,3,2,2.0,3,25.0,1,1,1.0,1,1.0,0,1,1
3,18.0,1,6,1169.0,4,0,4.0,3,2,3.0,1,29.0,1,1,2.0,1,1.0,1,1,1
0,36.0,2,4,2862.0,0,3,4.0,3,2,3.0,2,30.0,1,0,1.0,1,1.0,0,1,1
0,24.0,3,6,5084.0,4,3,2.0,0,2,4.0,0,42.0,1,1,1.0,1,1.0,1,1,1
3,9.0,3,4,3577.0,0,0,1.0,3,1,2.0,3,26.0,1,2,1.0,1,2.0,0,0,1
0,12.0,1,9,1804.0,0,2,3.0,3,2,4.0,1,44.0,1,1,1.0,1,1.0,0,1,1
1,60.0,2,0,6836.0,2,3,3.0,3,2,4.0,2,63.0,1,1,2.0,1,1.0,1,1,0
3,24.0,3,9,9277.0,4,0,2.0,1,2,4.0,2,48.0,1,0,1.0,1,1.0,1,1,1
2,36.0,3,6,5848.0,2,0,4.0,3,2,1.0,0,24.0,1,1,1.0,1,1.0,0,1,1
0,48.0,4,0,12204.0,4,0,2.0,3,2,2.0,0,48.0,0,1,1.0,0,1.0,1,1,1
1,20.0,1,4,2235.0,2,0,4.0,2,1,2.0,1,33.0,0,2,2.0,1,1.0,0,0,0
3,15.0,3,4,3556.0,4,0,3.0,3,2,2.0,2,29.0,1,1,1.0,1,1.0,0,1,1
3,4.0,3,3,601.0,2,2,1.0,0,2,3.0,3,23.0,1,2,1.0,3,2.0,0,1,1
1,6.0,3,9,1352.0,1,4,1.0,0,2,2.0,1,23.0,1,2,1.0,2,1.0,1,1,1
1,6.0,3,6,2647.0,1,0,2.0,3,2,3.0,3,44.0,1,2,1.0,1,2.0,0,1,1
3,18.0,3,7,1943.0,2,2,4.0,0,2,4.0,3,23.0,1,1,1.0,1,1.0,0,1,0
3,6.0,1,6,1740.0,2,3,2.0,2,2,2.0,3,30.0,1,2,2.0,1,1.0,0,1,1
0,12.0,1,4,2366.0,1,1,3.0,1,2,3.0,0,36.0,1,1,1.0,0,1.0,1,1,1
3,12.0,3,6,2141.0,0,1,3.0,3,2,1.0,2,35.0,1,1,1.0,1,1.0,0,1,1
3,36.0,3,3,3349.0,2,0,4.0,0,2,2.0,0,28.0,1,1,1.0,0,1.0,1,1,0
1,24.0,3,6,1603.0,2,3,4.0,0,2,4.0,0,55.0,1,1,1.0,1,1.0,0,1,1
3,36.0,2,4,10875.0,2,3,2.0,3,2,2.0,0,45.0,1,1,2.0,1,2.0,1,1,1
1,24.0,1,6,1231.0,3,3,4.0,0,2,4.0,1,57.0,1,2,2.0,0,1.0,1,1,1
0,9.0,1,2,1501.0,2,3,2.0,0,2,3.0,0,34.0,1,1,2.0,0,1.0,1,1,0
1,12.0,3,8,902.0,2,1,4.0,2,2,4.0,1,21.0,1,2,1.0,1,1.0,0,1,0
0,24.0,1,5,11938.0,2,0,2.0,3,0,3.0,0,39.0,1,1,2.0,0,2.0,1,1,0
3,13.0,3,6,1409.0,0,4,2.0,0,2,4.0,3,64.0,1,1,1.0,1,1.0,0,1,1
3,4.0,1,6,1503.0,2,1,2.0,3,2,1.0,3,42.0,1,1,2.0,3,2.0,0,1,1
0,24.0,3,4,2718.0,2,0,3.0,0,2,4.0,1,20.0,1,2,1.0,3,1.0,1,1,0
3,48.0,1,9,2751.0,4,3,4.0,3,2,3.0,0,38.0,1,1,2.0,1,2.0,1,1,1
3,24.0,3,3,3062.0,1,3,4.0,3,2,3.0,2,32.0,1,2,1.0,1,1.0,1,1,1
3,24.0,1,4,2463.0,0,1,4.0,2,2,3.0,1,27.0,1,1,2.0,1,1.0,1,1,1
3,24.0,1,9,5804.0,3,0,4.0,3,2,2.0,3,27.0,1,1,2.0,1,1.0,0,1,1
0,18.0,4,3,3244.0,2,0,1.0,0,2,4.0,0,33.0,0,1,2.0,1,1.0,1,1,1
0,10.0,0,6,1048.0,2,0,4.0,3,2,4.0,3,23.0,2,1,1.0,3,1.0,0,1,1
1,18.0,4,3,3114.0,2,2,1.0,0,2,4.0,1,26.0,1,2,1.0,1,1.0,0,1,0
2,9.0,4,6,1337.0,2,2,4.0,3,2,2.0,0,34.0,1,1,2.0,0,1.0,1,1,0
0,12.0,3,3,3017.0,2,2,3.0,0,2,1.0,3,34.0,1,2,1.0,0,1.0,0,1,1
0,11.0,2,6,4771.0,2,1,2.0,3,2,4.0,1,51.0,1,1,1.0,1,1.0,0,1,1
3,9.0,3,3,1388.0,2,0,4.0,0,2,2.0,3,26.0,1,2,1.0,1,1.0,0,1,1
1,24.0,0,4,2325.0,0,1,2.0,3,2,3.0,0,32.0,0,1,1.0,1,1.0,0,1,1
3,10.0,3,4,1418.0,0,0,3.0,3,2,2.0,3,35.0,1,2,1.0,3,1.0,0,0,1
0,60.0,0,5,14782.0,0,3,3.0,0,2,4.0,2,60.0,0,0,2.0,0,1.0,1,1,0
1,12.0,0,8,339.0,2,3,4.0,2,2,1.0,0,45.0,0,1,1.0,3,1.0,0,1,1
3,36.0,3,6,3595.0,2,3,4.0,3,2,2.0,0,28.0,1,1,1.0,1,1.0,0,1,1
0,36.0,2,0,9857.0,0,1,1.0,3,2,3.0,1,31.0,1,1,2.0,3,2.0,1,1,1
3,4.0,1,6,1544.0,2,1,2.0,3,2,1.0,3,42.0,1,1,3.0,3,2.0,0,1,1
3,24.0,3,4,1393.0,2,0,2.0,3,1,2.0,3,31.0,1,1,1.0,1,1.0,1,1,1
3,24.0,3,6,3181.0,2,2,4.0,0,2,4.0,1,26.0,1,1,1.0,1,1.0,1,1,1
3,12.0,3,3,1736.0,2,1,3.0,0,2,4.0,3,31.0,1,1,1.0,3,1.0,0,1,1
0,6.0,2,3,1050.0,2,4,4.0,3,2,1.0,1,35.0,2,1,2.0,0,1.0,1,1,1
0,24.0,3,3,3069.0,0,3,4.0,3,2,4.0,2,30.0,1,0,1.0,1,1.0,0,1,1
1,24.0,3,3,3149.0,2,2,4.0,3,2,1.0,2,22.0,0,0,1.0,1,1.0,0,1,1
2,10.0,1,6,1347.0,4,1,4.0,3,2,2.0,1,27.0,1,1,2.0,1,1.0,1,1,1
0,6.0,2,4,1209.0,2,4,4.0,3,2,4.0,1,47.0,1,1,1.0,0,1.0,1,1,0
3,11.0,1,4,1393.0,2,2,4.0,0,2,4.0,0,35.0,1,1,2.0,0,1.0,0,1,1
