,21,22,23,24,25,26,27,28,29,30,31,"2,21,5,3","2,22,5,3","2,23,5,3","2,24,5,3","2,25,5,3","2,28,5,3","2,29,5,3","2,30,5,3","2,31,5,3",32
583,8.7,0.23,0.32,13.4,0.044,35.0,169.0,0.99975,3.12,0.47,8.8,2.949576240750525,0.47958315233127197,0.565685424949238,3.6606010435446255,0.20976176963403032,0.9998749921865233,1.7663521732655694,0.6855654600401044,2.9664793948382653,7.0
584,7.3,0.31,0.25,6.65,0.032,30.0,138.0,0.99244,2.9,0.37,11.1,2.701851217221259,0.5567764362830022,0.5,2.5787593916455256,0.17888543819998318,0.996212828666646,1.70293863659264,0.6082762530298219,3.331666249791536,5.0
585,5.9,0.22,0.18,6.4,0.041,28.0,120.0,0.99403,3.27,0.5,9.9,2.4289915602982237,0.469041575982343,0.4242640687119285,2.5298221281347035,0.2024845673131659,0.9970105315391609,1.8083141320025125,0.7071067811865476,3.146426544510455,5.0
586,6.3,0.27,0.37,7.9,0.047,58.0,215.0,0.99542,3.19,0.48,9.5,2.5099800796022267,0.5196152422706632,0.6082762530298219,2.8106938645110393,0.216794833886788,0.9977073719282623,1.786057109949175,0.6928203230275509,3.082207001484488,6.0
587,6.6,0.5,0.0,1.8,0.062,21.0,28.0,0.99352,3.44,0.55,12.3,2.569046515733026,0.7071067811865476,0.0,1.3416407864998738,0.24899799195977465,0.9967547341246993,1.8547236990991407,0.7416198487095663,3.5071355833500366,6.0
588,8.2,0.4,0.44,2.8,0.089,11.0,43.0,0.9975,3.53,0.61,10.5,2.8635642126552705,0.6324555320336759,0.6633249580710799,1.6733200530681511,0.29832867780352595,0.998749217771909,1.8788294228055935,0.7810249675906654,3.24037034920393,6.0
589,6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,12.4,2.4698178070456938,0.565685424949238,0.4898979485566356,1.224744871391589,0.18973665961010275,0.9948869282486327,1.8138357147217055,0.648074069840786,3.521363372331802,7.0
590,8.6,0.22,0.33,1.2,0.031,38.0,95.0,0.99239,2.83,0.31,10.3,2.932575659723036,0.469041575982343,0.5744562646538028,1.0954451150103321,0.17606816861659008,0.9961877333113472,1.6822603841260722,0.5567764362830022,3.2093613071762426,5.0
591,14.0,0.41,0.63,3.8,0.089,6.0,47.0,1.0014,3.01,0.81,10.8,3.7416573867739413,0.6403124237432849,0.7937253933193772,1.9493588689617927,0.29832867780352595,1.0006997551713501,1.7349351572897471,0.9,3.286335345030997,6.0
592,11.8,0.23,0.38,11.1,0.034,15.0,123.0,0.9997,2.93,0.55,9.7,3.4351128074635335,0.47958315233127197,0.6164414002968976,3.331666249791536,0.18439088914585774,0.9998499887483122,1.711724276862369,0.7416198487095663,3.1144823004794873,3.0
593,7.8,0.27,0.58,11.2,0.036,44.0,161.0,0.9977,3.06,0.41,8.9,2.792848008753788,0.5196152422706632,0.7615773105863908,3.3466401061363023,0.18973665961010275,0.9988493379884676,1.7492855684535902,0.6403124237432849,2.9832867780352594,6.0
594,7.2,0.19,0.31,6.3,0.034,17.0,103.0,0.99305,3.15,0.52,11.4,2.6832815729997477,0.43588989435406733,0.5567764362830022,2.5099800796022267,0.18439088914585774,0.9965189411145179,1.7748239349298849,0.7211102550927979,3.3763886032268267,7.0
595,6.6,0.41,0.24,4.9,0.158,47.0,144.0,0.99471,3.17,0.49,9.4,2.569046515733026,0.6403124237432849,0.4898979485566356,2.2135943621178655,0.39749213828703583,0.9973514927045529,1.7804493814764855,0.7,3.0659419433511785,5.0
596,7.4,0.27,0.48,1.1,0.047,17.0,132.0,0.9914,3.19,0.49,11.6,2.7202941017470885,0.5196152422706632,0.6928203230275509,1.0488088481701516,0.216794833886788,0.9956907150315303,1.786057109949175,0.7,3.40587727318528,6.0
597,6.9,0.23,0.35,6.9,0.03,45.0,116.0,0.99244,2.8,0.54,11.0,2.6267851073127395,0.47958315233127197,0.5916079783099616,2.6267851073127395,0.17320508075688773,0.996212828666646,1.6733200530681511,0.7348469228349535,3.3166247903554,6.0
598,6.3,0.2,0.18,10.6,0.045,57.0,159.0,0.99666,3.09,0.54,9.2,2.5099800796022267,0.4472135954999579,0.4242640687119285,3.255764119219941,0.21213203435596426,0.9983286032163958,1.7578395831246945,0.7348469228349535,3.03315017762062,5.0
599,7.0,0.31,0.31,9.1,0.036,45.0,140.0,0.99216,2.98,0.31,12.0,2.6457513110645907,0.5567764362830022,0.5567764362830022,3.0166206257996713,0.18973665961010275,0.9960722865334624,1.7262676501632068,0.5567764362830022,3.4641016151377544,7.0
600,7.5,0.21,0.34,1.2,0.06,26.0,111.0,0.9931,3.51,0.47,10.7,2.7386127875258306,0.458257569495584,0.5830951894845301,1.0954451150103321,0.2449489742783178,0.9965440281292142,1.8734993995195195,0.6855654600401044,3.271085446759225,6.0
601,6.2,0.33,0.41,16.8,0.037,58.0,173.0,0.99882,3.25,0.57,9.4,2.4899799195977463,0.5744562646538028,0.6403124237432849,4.09878030638384,0.19235384061671346,0.9994098258472347,1.8027756377319946,0.7549834435270749,3.0659419433511785,6.0
602,5.4,0.595,0.1,2.8,0.042,26.0,80.0,0.9932,3.36,0.38,9.3,2.32379000772445,0.7713624310270756,0.31622776601683794,1.6733200530681511,0.20493901531919198,0.9965942002640794,1.833030277982336,0.6164414002968976,3.0495901363953815,5.0
603,7.8,0.3,0.4,1.8,0.028,23.0,122.0,0.9914,3.14,0.39,10.9,2.792848008753788,0.5477225575051661,0.6324555320336759,1.3416407864998738,0.1673320053068151,0.9956907150315303,1.772004514666935,0.6244997998398398,3.3015148038438356,7.0
604,6.7,0.25,0.33,2.9,0.057,52.0,173.0,0.9934,3.02,0.48,9.5,2.588435821108957,0.5,0.5744562646538028,1.70293863659264,0.23874672772626646,0.9966945369570358,1.7378147196982767,0.6928203230275509,3.082207001484488,7.0
605,6.8,0.16,0.4,2.3,0.037,18.0,102.0,0.9923,3.49,0.42,11.4,2.6076809620810595,0.4,0.6324555320336759,1.51657508881031,0.19235384061671346,0.9961425600786264,1.8681541692269406,0.648074069840786,3.3763886032268267,7.0
606,5.7,0.22,0.2,16.0,0.044,41.0,113.0,0.99862,3.22,0.46,8.9,2.3874672772626644,0.469041575982343,0.4472135954999579,4.0,0.20976176963403032,0.9993097617856037,1.794435844492636,0.6782329983125268,2.9832867780352594,6.0
607,6.8,0.45,0.36,5.0,0.033,28.0,156.0,0.991,3.11,0.4,12.4,2.6076809620810595,0.6708203932499369,0.6,2.23606797749979,0.1816590212458495,0.9954898291795853,1.7635192088548397,0.6324555320336759,3.521363372331802,7.0
608,7.4,0.26,0.43,6.0,0.022,22.0,125.0,0.9928,3.13,0.55,11.5,2.7202941017470885,0.5099019513592785,0.6557438524302001,2.449489742783178,0.14832396974191325,0.996393496566492,1.7691806012954132,0.7416198487095663,3.391164991562634,6.0
609,6.9,0.3,0.29,1.3,0.053,24.0,189.0,0.99362,3.29,0.54,9.9,2.6267851073127395,0.5477225575051661,0.5385164807134504,1.140175425099138,0.23021728866442676,0.9968048956541095,1.8138357147217055,0.7348469228349535,3.146426544510455,4.0
610,8.1,0.2,0.3,1.3,0.036,7.0,49.0,0.99242,2.99,0.73,10.3,2.8460498941515415,0.4472135954999579,0.5477225575051661,1.140175425099138,0.18973665961010275,0.9962027906003877,1.7291616465790582,0.8544003745317531,3.2093613071762426,5.0
611,5.6,0.2,0.36,2.5,0.048,16.0,125.0,0.99282,3.49,0.49,10.0,2.3664319132398464,0.4472135954999579,0.6,1.5811388300841898,0.21908902300206645,0.9964035327115215,1.8681541692269406,0.7,3.1622776601683795,6.0
612,10.4,0.44,0.73,6.55,0.074,38.0,76.0,0.999,3.17,0.85,12.0,3.22490309931942,0.6633249580710799,0.8544003745317531,2.5592967784139455,0.2720294101747089,0.999499874937461,1.7804493814764855,0.9219544457292888,3.4641016151377544,7.0
613,6.3,0.3,0.24,6.6,0.04,38.0,141.0,0.995,3.22,0.47,9.5,2.5099800796022267,0.5477225575051661,0.4898979485566356,2.569046515733026,0.2,0.9974968671630001,1.794435844492636,0.6855654600401044,3.082207001484488,5.0
614,10.1,0.45,0.23,1.9,0.082,10.0,18.0,0.99774,3.22,0.65,9.3,3.1780497164141406,0.6708203932499369,0.47958315233127197,1.378404875209022,0.2863564212655271,0.9988693608275309,1.794435844492636,0.806225774829855,3.0495901363953815,6.0
615,6.9,0.26,0.31,7.0,0.039,37.0,175.0,0.99376,3.32,0.49,11.4,2.6267851073127395,0.5099019513592785,0.5567764362830022,2.6457513110645907,0.19748417658131498,0.996875117554852,1.8220867158288598,0.7,3.3763886032268267,6.0
616,12.7,0.6,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,3.5637059362410923,0.7745966692414834,0.7,1.6733200530681511,0.27386127875258304,0.9996999549864949,1.772004514666935,0.7549834435270749,3.3763886032268267,5.0
617,6.7,0.28,0.34,8.9,0.048,32.0,111.0,0.99455,3.25,0.54,11.0,2.588435821108957,0.5291502622129182,0.5830951894845301,2.9832867780352594,0.21908902300206645,0.9972712770354915,1.8027756377319946,0.7348469228349535,3.3166247903554,7.0
618,9.0,0.2,0.33,3.5,0.049,10.0,40.0,0.9944,3.14,0.36,9.8,3.0,0.4472135954999579,0.5744562646538028,1.8708286933869707,0.22135943621178655,0.9971960689854328,1.772004514666935,0.6,3.1304951684997055,6.0
619,7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,2.6832815729997477,0.7937253933193772,0.0,1.378404875209022,0.31144823004794875,0.9983736775376242,1.835755975068582,0.7615773105863908,3.0,6.0
620,8.5,0.22,0.34,0.7,0.04,5.0,25.0,0.9918,3.04,0.37,10.5,2.9154759474226504,0.469041575982343,0.5830951894845301,0.8366600265340756,0.2,0.9958915603618699,1.7435595774162693,0.6082762530298219,3.24037034920393,4.0
621,7.1,0.32,0.3,9.9,0.041,63.0,192.0,0.99642,3.12,0.49,10.2,2.6645825188948455,0.565685424949238,0.5477225575051661,3.146426544510455,0.2024845673131659,0.998208395075898,1.7663521732655694,0.7,3.1937438845342623,6.0
622,5.6,0.13,0.27,4.8,0.028,22.0,104.0,0.9948,3.34,0.45,9.2,2.3664319132398464,0.36055512754639896,0.5196152422706632,2.1908902300206643,0.1673320053068151,0.9973966111833347,1.8275666882497066,0.6708203932499369,3.03315017762062,6.0
623,6.4,0.28,0.41,6.8,0.045,61.0,216.0,0.9952,3.09,0.46,9.4,2.5298221281347035,0.5291502622129182,0.6403124237432849,2.6076809620810595,0.21213203435596426,0.997597113067194,1.7578395831246945,0.6782329983125268,3.0659419433511785,5.0
624,7.2,0.36,0.36,5.7,0.038,26.0,98.0,0.9914,2.93,0.59,12.5,2.6832815729997477,0.6,0.6,2.3874672772626644,0.19493588689617927,0.9956907150315303,1.711724276862369,0.7681145747868608,3.5355339059327378,7.0
625,7.5,0.33,0.48,19.45,0.048,55.0,243.0,1.001,2.95,0.4,8.8,2.7386127875258306,0.5744562646538028,0.6928203230275509,4.410215414239989,0.21908902300206645,1.000499875062461,1.7175564037317668,0.6324555320336759,2.9664793948382653,5.0
626,6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,2.569046515733026,0.7810249675906654,0.1,1.378404875209022,0.282842712474619,0.9987291925241797,1.9209372712298547,0.8544003745317531,3.24037034920393,5.0
627,6.2,0.24,0.35,1.2,0.038,22.0,167.0,0.9912,3.1,0.48,10.6,2.4899799195977463,0.4898979485566356,0.5916079783099616,1.0954451150103321,0.19493588689617927,0.9955902771722914,1.760681686165901,0.6928203230275509,3.255764119219941,6.0
628,6.6,0.32,0.47,15.6,0.063,27.0,173.0,0.99872,3.18,0.56,9.0,2.569046515733026,0.565685424949238,0.6855654600401044,3.9496835316262997,0.25099800796022265,0.9993597950688231,1.783255450012701,0.7483314773547883,3.0,5.0
629,7.8,0.15,0.34,1.1,0.035,31.0,93.0,0.99096,3.07,0.72,11.3,2.792848008753788,0.3872983346207417,0.5830951894845301,1.0488088481701516,0.18708286933869708,0.995469738364758,1.752141546793523,0.848528137423857,3.361547262794322,7.0
630,7.0,0.21,0.28,8.7,0.045,37.0,222.0,0.9954,3.25,0.54,10.4,2.6457513110645907,0.458257569495584,0.5291502622129182,2.949576240750525,0.21213203435596426,0.9976973488989535,1.8027756377319946,0.7348469228349535,3.22490309931942,6.0
631,6.1,0.23,0.45,10.6,0.094,49.0,169.0,0.99699,3.05,0.54,8.8,2.4698178070456938,0.47958315233127197,0.6708203932499369,3.255764119219941,0.3065941943351178,0.9984938657798554,1.746424919657298,0.7348469228349535,2.9664793948382653,5.0
632,8.0,0.23,0.37,9.6,0.054,23.0,159.0,0.99795,3.32,0.47,9.8,2.8284271247461903,0.47958315233127197,0.6082762530298219,3.0983866769659336,0.232379000772445,0.9989744741483638,1.8220867158288598,0.6855654600401044,3.1304951684997055,4.0
633,8.3,0.27,0.39,2.4,0.058,16.0,107.0,0.9955,3.28,0.59,10.3,2.8809720581775866,0.5196152422706632,0.6244997998398398,1.5491933384829668,0.24083189157584592,0.9977474630386188,1.8110770276274832,0.7681145747868608,3.2093613071762426,5.0
634,8.2,0.18,0.28,8.5,0.035,41.0,140.0,0.9952,3.04,0.37,10.1,2.8635642126552705,0.4242640687119285,0.5291502622129182,2.9154759474226504,0.18708286933869708,0.997597113067194,1.7435595774162693,0.6082762530298219,3.1780497164141406,7.0
635,7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,2.6645825188948455,0.6782329983125268,0.4472135954999579,1.378404875209022,0.27748873851023215,0.9977975746613138,1.835755975068582,0.8,3.22490309931942,6.0
636,12.5,0.28,0.54,2.3,0.082,12.0,29.0,0.9997,3.11,1.36,9.8,3.5355339059327378,0.5291502622129182,0.7348469228349535,1.51657508881031,0.2863564212655271,0.9998499887483122,1.7635192088548397,1.1661903789690602,3.1304951684997055,7.0
637,8.1,0.2,0.4,2.0,0.037,19.0,87.0,0.9921,3.12,0.54,11.2,2.8460498941515415,0.4472135954999579,0.6324555320336759,1.4142135623730951,0.19235384061671346,0.9960421677820673,1.7663521732655694,0.7348469228349535,3.3466401061363023,6.0
638,6.7,0.16,0.34,1.6,0.026,27.0,109.0,0.9934,3.34,0.58,10.1,2.588435821108957,0.4,0.5830951894845301,1.2649110640673518,0.161245154965971,0.9966945369570358,1.8275666882497066,0.7615773105863908,3.1780497164141406,6.0
639,7.3,0.33,0.4,6.85,0.038,32.0,138.0,0.992,3.03,0.3,11.9,2.701851217221259,0.5744562646538028,0.6324555320336759,2.6172504656604803,0.19493588689617927,0.9959919678390986,1.740689518552921,0.5477225575051661,3.449637662132068,7.0
640,8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,2.932575659723036,0.5612486080160912,0.6324555320336759,1.4832396974191326,0.2810693864511039,0.9975570159143787,1.8083141320025125,0.8185352771872451,3.449637662132068,6.0
641,9.7,0.55,0.17,2.9,0.087,20.0,53.0,1.0004,3.14,0.61,9.4,3.1144823004794873,0.7416198487095663,0.41231056256176607,1.70293863659264,0.2949576240750525,1.000199980003999,1.772004514666935,0.7810249675906654,3.0659419433511785,5.0
642,6.3,0.23,0.21,5.1,0.035,29.0,142.0,0.9942,3.36,0.33,10.1,2.5099800796022267,0.47958315233127197,0.458257569495584,2.258317958127243,0.18708286933869708,0.9970957827611147,1.833030277982336,0.5744562646538028,3.1780497164141406,7.0
643,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,2.6832815729997477,0.47958315233127197,0.6164414002968976,3.7815340802378077,0.24083189157584592,0.9989494481704267,1.7578395831246945,0.6633249580710799,3.0,6.0
644,13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,3.63318042491699,0.6782329983125268,0.7211102550927979,1.4832396974191326,0.2664582518894845,1.000299955013495,1.760681686165901,0.7483314773547883,3.0,6.0
645,6.9,0.38,0.28,8.3,0.062,22.0,166.0,0.99506,3.16,0.72,10.6,2.6267851073127395,0.6164414002968976,0.5291502622129182,2.8809720581775866,0.24899799195977465,0.9975269419920446,1.7776388834631178,0.848528137423857,3.255764119219941,5.0
646,6.3,0.4,0.24,5.1,0.036,43.0,131.0,0.99186,3.24,0.44,11.3,2.5099800796022267,0.6324555320336759,0.4898979485566356,2.258317958127243,0.18973665961010275,0.9959216836679479,1.8,0.6633249580710799,3.361547262794322,6.0
647,5.2,0.36,0.02,1.6,0.031,24.0,104.0,0.9896,3.44,0.35,12.2,2.280350850198276,0.6,0.1414213562373095,1.2649110640673518,0.17606816861659008,0.9947864092356711,1.8547236990991407,0.5916079783099616,3.492849839314596,6.0
648,11.3,0.34,0.45,2.0,0.082,6.0,15.0,0.9988,2.94,0.66,9.2,3.361547262794322,0.5830951894845301,0.6708203932499369,1.4142135623730951,0.2863564212655271,0.999399819891919,1.7146428199482247,0.812403840463596,3.03315017762062,6.0
649,5.2,0.5,0.18,2.0,0.036,23.0,129.0,0.98949,3.36,0.77,13.4,2.280350850198276,0.7071067811865476,0.4242640687119285,1.4142135623730951,0.18973665961010275,0.9947311194488689,1.833030277982336,0.8774964387392122,3.6606010435446255,7.0
650,8.8,0.52,0.34,2.7,0.087,24.0,122.0,0.9982,3.26,0.61,9.5,2.9664793948382653,0.7211102550927979,0.5830951894845301,1.6431676725154984,0.2949576240750525,0.9990995946350895,1.8055470085267789,0.7810249675906654,3.082207001484488,5.0
651,6.7,0.2,0.24,6.5,0.044,28.0,100.0,0.99348,3.12,0.33,10.2,2.588435821108957,0.4472135954999579,0.4898979485566356,2.5495097567963922,0.20976176963403032,0.9967346688060971,1.7663521732655694,0.5744562646538028,3.1937438845342623,6.0
652,8.9,0.13,0.49,1.0,0.028,6.0,24.0,0.9926,2.91,0.32,9.9,2.9832867780352594,0.36055512754639896,0.7,1.0,0.1673320053068151,0.9962931295557548,1.705872210923198,0.565685424949238,3.146426544510455,5.0
653,6.4,0.25,0.74,7.8,0.045,52.0,209.0,0.9956,3.21,0.42,9.2,2.5298221281347035,0.5,0.8602325267042626,2.792848008753788,0.21213203435596426,0.9977975746613138,1.7916472867168918,0.648074069840786,3.03315017762062,6.0
654,6.4,0.22,0.34,1.4,0.023,56.0,115.0,0.98958,3.18,0.7,11.7,2.5298221281347035,0.469041575982343,0.5830951894845301,1.1832159566199232,0.15165750888103102,0.9947763567757328,1.783255450012701,0.8366600265340756,3.420526275297414,6.0
655,5.0,0.35,0.25,7.8,0.031,24.0,116.0,0.99241,3.39,0.4,11.3,2.23606797749979,0.5916079783099616,0.5,2.792848008753788,0.17606816861659008,0.9961977715293284,1.841195263952197,0.6324555320336759,3.361547262794322,6.0
656,6.9,0.13,0.28,13.3,0.05,47.0,132.0,0.99655,3.34,0.42,10.1,2.6267851073127395,0.36055512754639896,0.5291502622129182,3.646916505762094,0.22360679774997896,0.9982735096154761,1.8275666882497066,0.648074069840786,3.1780497164141406,6.0
657,8.2,0.26,0.44,1.3,0.046,7.0,69.0,0.9944,3.14,0.62,10.2,2.8635642126552705,0.5099019513592785,0.6633249580710799,1.140175425099138,0.21447610589527216,0.9971960689854328,1.772004514666935,0.7874007874011811,3.1937438845342623,4.0
658,8.4,0.27,0.46,8.7,0.048,39.0,197.0,0.9974,3.14,0.59,9.6,2.898275349237888,0.5196152422706632,0.6782329983125268,2.949576240750525,0.21908902300206645,0.9986991538997116,1.772004514666935,0.7681145747868608,3.0983866769659336,6.0
659,5.0,0.31,0.0,6.4,0.046,43.0,166.0,0.994,3.3,0.63,9.9,2.23606797749979,0.5567764362830022,0.0,2.5298221281347035,0.21447610589527216,0.9969954864491614,1.816590212458495,0.7937253933193772,3.146426544510455,6.0
660,6.5,0.2,0.5,18.1,0.054,50.0,221.0,0.99941,2.94,0.64,8.8,2.5495097567963922,0.4472135954999579,0.7071067811865476,4.254409477236529,0.232379000772445,0.9997049564746591,1.7146428199482247,0.8,2.9664793948382653,6.0
661,7.0,0.36,0.32,10.5,0.045,35.0,135.0,0.9935,3.09,0.33,11.6,2.6457513110645907,0.6,0.565685424949238,3.24037034920393,0.21213203435596426,0.9967447015158897,1.7578395831246945,0.5744562646538028,3.40587727318528,8.0
662,6.4,0.24,0.31,2.8,0.038,41.0,114.0,0.99155,3.37,0.66,11.7,2.5298221281347035,0.4898979485566356,0.5567764362830022,1.6733200530681511,0.19493588689617927,0.9957660367777162,1.835755975068582,0.812403840463596,3.420526275297414,7.0
663,5.1,0.305,0.13,1.75,0.036,17.0,73.0,0.99,3.4,0.51,12.3333333333333,2.258317958127243,0.552268050859363,0.36055512754639896,1.3228756555322954,0.18973665961010275,0.99498743710662,1.8439088914585775,0.714142842854285,3.5118845842842417,5.0
664,8.2,0.28,0.4,2.4,0.052,4.0,10.0,0.99356,3.33,0.7,12.8,2.8635642126552705,0.5291502622129182,0.6324555320336759,1.5491933384829668,0.22803508501982758,0.9967747990393818,1.8248287590894658,0.8366600265340756,3.5777087639996634,7.0
665,6.9,0.4,0.24,2.5,0.083,30.0,45.0,0.9959,3.26,0.58,10.0,2.6267851073127395,0.6324555320336759,0.4898979485566356,1.5811388300841898,0.28809720581775866,0.9979478944313676,1.8055470085267789,0.7615773105863908,3.1622776601683795,5.0
666,6.2,0.37,0.3,6.6,0.346,79.0,200.0,0.9954,3.29,0.58,9.6,2.4899799195977463,0.6082762530298219,0.5477225575051661,2.569046515733026,0.5882176467941097,0.9976973488989535,1.8138357147217055,0.7615773105863908,3.0983866769659336,5.0
667,13.5,0.53,0.79,4.8,0.12,23.0,77.0,1.0018,3.18,0.77,13.0,3.6742346141747673,0.7280109889280518,0.8888194417315589,2.1908902300206643,0.34641016151377546,1.0008995953640905,1.783255450012701,0.8774964387392122,3.605551275463989,5.0
668,10.2,0.33,0.46,1.9,0.081,6.0,9.0,0.99628,3.1,0.48,10.4,3.1937438845342623,0.5744562646538028,0.6782329983125268,1.378404875209022,0.28460498941515416,0.998138266975072,1.760681686165901,0.6928203230275509,3.22490309931942,6.0
669,6.8,0.43,0.26,5.2,0.043,40.0,176.0,0.99116,3.17,0.41,12.3,2.6076809620810595,0.6557438524302001,0.5099019513592785,2.280350850198276,0.2073644135332772,0.9955701883845257,1.7804493814764855,0.6403124237432849,3.5071355833500366,6.0
670,6.6,0.905,0.19,0.8,0.048,17.0,204.0,0.9934,3.34,0.56,10.0,2.569046515733026,0.9513148795220224,0.43588989435406733,0.8944271909999159,0.21908902300206645,0.9966945369570358,1.8275666882497066,0.7483314773547883,3.1622776601683795,5.0
671,6.7,0.24,0.26,5.4,0.03,15.0,94.0,0.99045,3.15,0.38,12.7,2.588435821108957,0.4898979485566356,0.5099019513592785,2.32379000772445,0.17320508075688773,0.9952135449239022,1.7748239349298849,0.6164414002968976,3.5637059362410923,6.0
672,7.8,0.3,0.36,4.6,0.024,20.0,198.0,0.99222,3.06,0.66,11.9,2.792848008753788,0.5477225575051661,0.6,2.1447610589527217,0.15491933384829668,0.9961024043741687,1.7492855684535902,0.812403840463596,3.449637662132068,6.0
673,7.8,0.26,0.31,3.6,0.025,22.0,100.0,0.99066,2.99,0.47,12.1,2.792848008753788,0.5099019513592785,0.5567764362830022,1.8973665961010275,0.15811388300841897,0.9953190443269937,1.7291616465790582,0.6855654600401044,3.478505426185217,7.0
674,6.3,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,2.5099800796022267,0.5916079783099616,0.5477225575051661,2.3874672772626644,0.18708286933869708,0.996343314324937,1.8083141320025125,0.6403124237432849,3.3166247903554,7.0
675,7.0,0.24,0.24,9.0,0.03,42.0,219.0,0.99636,3.47,0.46,10.2,2.6457513110645907,0.4898979485566356,0.4898979485566356,3.0,0.17320508075688773,0.998178340778841,1.862793601019716,0.6782329983125268,3.1937438845342623,6.0
676,6.9,0.48,0.36,3.5,0.03,31.0,135.0,0.9904,3.14,0.38,12.2,2.6267851073127395,0.6928203230275509,0.6,1.8708286933869707,0.17320508075688773,0.9951884243699782,1.772004514666935,0.6164414002968976,3.492849839314596,7.0
677,6.4,0.17,0.3,2.8,0.034,33.0,125.0,0.99152,3.03,0.49,10.4,2.5298221281347035,0.41231056256176607,0.5477225575051661,1.6733200530681511,0.18439088914585774,0.9957509728842849,1.740689518552921,0.7,3.22490309931942,6.0
678,6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,2.569046515733026,0.8,0.5567764362830022,2.4698178070456938,0.28809720581775866,0.9985890045459143,1.8303005217723127,0.8246211251235321,3.2093613071762426,5.0
679,6.6,0.15,0.34,5.1,0.055,34.0,125.0,0.9942,3.36,0.42,9.6,2.569046515733026,0.3872983346207417,0.5830951894845301,2.258317958127243,0.2345207879911715,0.9970957827611147,1.833030277982336,0.648074069840786,3.0983866769659336,5.0
680,7.7,0.46,0.18,3.3,0.054,18.0,143.0,0.99392,3.12,0.51,10.8,2.7748873851023217,0.6782329983125268,0.4242640687119285,1.816590212458495,0.232379000772445,0.9969553650991603,1.7663521732655694,0.714142842854285,3.286335345030997,6.0
681,7.2,0.415,0.36,2.0,0.081,13.0,45.0,0.9972,3.48,0.64,9.2,2.6832815729997477,0.6442049363362563,0.6,1.4142135623730951,0.28460498941515416,0.9985990186255943,1.865475810617763,0.8,3.03315017762062,5.0
682,6.2,0.32,0.32,2.2,0.036,15.0,70.0,0.9899,3.16,0.48,12.7,2.4899799195977463,0.565685424949238,0.565685424949238,1.4832396974191326,0.18973665961010275,0.9949371839468057,1.7776388834631178,0.6928203230275509,3.5637059362410923,6.0
683,8.0,0.58,0.28,3.2,0.066,21.0,114.0,0.9973,3.22,0.54,9.4,2.8284271247461903,0.7615773105863908,0.5291502622129182,1.7888543819998317,0.2569046515733026,0.9986490875177326,1.794435844492636,0.7348469228349535,3.0659419433511785,6.0
684,7.8,0.19,0.32,7.4,0.015,47.0,124.0,0.99278,2.99,0.39,11.0,2.792848008753788,0.43588989435406733,0.565685424949238,2.7202941017470885,0.1224744871391589,0.9963834603203728,1.7291616465790582,0.6244997998398398,3.3166247903554,6.0
685,6.2,0.33,0.19,5.6,0.042,22.0,143.0,0.99425,3.15,0.63,9.9,2.4899799195977463,0.5744562646538028,0.43588989435406733,2.3664319132398464,0.20493901531919198,0.997120855262791,1.7748239349298849,0.7937253933193772,3.146426544510455,5.0
686,7.7,0.26,0.3,1.7,0.059,20.0,38.0,0.9949,3.29,0.47,10.8,2.7748873851023217,0.5099019513592785,0.5477225575051661,1.3038404810405297,0.24289915602982237,0.9974467404327912,1.8138357147217055,0.6855654600401044,3.286335345030997,6.0
687,6.4,0.38,0.26,8.2,0.043,28.0,98.0,0.99234,2.99,0.31,11.4,2.5298221281347035,0.6164414002968976,0.5099019513592785,2.8635642126552705,0.2073644135332772,0.9961626373238458,1.7291616465790582,0.5567764362830022,3.3763886032268267,6.0
688,6.5,0.39,0.23,5.4,0.051,25.0,149.0,0.9934,3.24,0.35,10.0,2.5495097567963922,0.6244997998398398,0.47958315233127197,2.32379000772445,0.22583179581272428,0.9966945369570358,1.8,0.5916079783099616,3.1622776601683795,5.0
689,7.1,0.22,0.74,2.7,0.044,42.0,144.0,0.991,3.31,0.41,12.2,2.6645825188948455,0.469041575982343,0.8602325267042626,1.6431676725154984,0.20976176963403032,0.9954898291795853,1.8193405398660252,0.6403124237432849,3.492849839314596,6.0
690,7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,2.792848008753788,0.7681145747868608,0.5744562646538028,1.4142135623730951,0.2720294101747089,0.9983987179478948,1.8027756377319946,0.7348469228349535,3.0659419433511785,5.0
