season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,target
1,1.0,1.0,21.0,0,6.0,0,0,7.38,7.575,0.74,22.0028,69.0
1,1.0,3.0,22.0,0,2.0,1,0,22.96,26.515,0.6,6.0032,170.0
2,0.0,4.0,15.0,0,2.0,1,0,28.7,32.575,0.61,23.9994,153.0
3,0.0,11.0,18.0,0,3.0,1,0,13.94,15.15,0.49,22.0028,376.0
1,1.0,1.0,5.0,0,2.0,1,2,12.3,15.909999999999998,1.0,6.0032,26.0
3,0.0,11.0,19.0,0,2.0,1,0,17.22,21.21,0.58,6.0032,313.0
1,0.0,2.0,7.0,0,5.0,1,2,17.22,21.21,0.77,15.0013,116.0
0,1.0,7.0,1.0,0,0.0,0,0,27.06,30.305,0.83,7.0015,158.0
0,0.0,7.0,10.0,0,6.0,0,0,33.62,37.12,0.41,19.9995,261.0
2,0.0,6.0,16.0,0,3.0,1,0,35.26,40.15,0.47,19.9995,266.0
0,0.0,8.0,23.0,0,4.0,1,0,27.06,31.06,0.74,7.0015,132.0
1,1.0,1.0,16.0,0,6.0,0,0,17.22,21.21,0.44,23.9994,407.0
1,0.0,1.0,2.0,0,1.0,1,0,9.02,11.365,0.64,12.998,1.0
0,1.0,8.0,10.0,0,4.0,1,0,30.34,34.09,0.58,6.0032,233.0
0,1.0,9.0,18.0,0,2.0,1,2,24.6,27.275,0.88,11.0014,281.0
3,1.0,10.0,11.0,0,6.0,0,0,22.14,25.76,0.52,15.0013,612.0
3,0.0,10.0,4.0,0,6.0,0,3,12.3,13.635,0.81,27.9993,1.0
2,1.0,5.0,22.0,0,0.0,0,0,22.96,26.515,0.73,11.0014,157.0
1,1.0,3.0,6.0,0,0.0,0,0,9.84,12.12,0.7,11.0014,10.0
2,0.0,5.0,15.0,0,4.0,1,0,22.96,26.515,0.26,32.9975,147.0
3,1.0,10.0,3.0,0,0.0,0,2,18.04,21.97,0.62,8.9981,22.0
3,0.0,11.0,17.0,0,2.0,1,0,18.04,21.97,0.54,11.0014,506.0
1,0.0,1.0,6.0,0,0.0,0,2,10.66,12.88,0.56,11.0014,1.0
3,1.0,12.0,10.0,0,0.0,0,2,12.3,16.665,0.87,0.0,293.0
2,0.0,4.0,6.0,0,3.0,1,0,9.84,12.88,0.7,7.0015,56.0
2,1.0,5.0,5.0,0,5.0,1,0,17.22,21.21,0.47,11.0014,26.0
3,1.0,10.0,18.0,0,3.0,1,0,27.06,31.06,0.44,0.0,858.0
2,0.0,6.0,19.0,0,4.0,1,0,29.52,31.82,0.23,19.9995,379.0
3,1.0,10.0,3.0,0,6.0,0,0,17.22,21.21,0.77,8.9981,29.0
1,1.0,1.0,8.0,0,3.0,1,0,0.8200000000000001,3.03,0.44,8.9981,315.0
1,1.0,2.0,22.0,0,0.0,0,0,10.66,13.635,0.6,7.0015,191.0
2,0.0,4.0,12.0,0,5.0,1,0,22.96,26.515,0.37,19.0012,223.0
2,0.0,4.0,14.0,0,3.0,1,0,27.880000000000003,31.82,0.74,19.0012,148.0
2,0.0,4.0,15.0,0,5.0,1,2,22.96,26.515,0.4,19.9995,252.0
2,0.0,6.0,8.0,0,0.0,0,0,28.7,33.335,0.74,0.0,92.0
0,1.0,7.0,16.0,0,5.0,1,2,27.880000000000003,31.82,0.83,22.0028,436.0
0,0.0,8.0,3.0,0,6.0,0,2,27.06,30.305,0.78,11.0014,42.0
0,1.0,8.0,16.0,0,5.0,1,0,31.98,36.365,0.55,19.9995,467.0
1,0.0,2.0,8.0,0,0.0,0,2,9.02,11.365,0.64,12.998,12.0
1,0.0,1.0,18.0,0,3.0,1,0,8.200000000000001,7.575,0.47,35.0008,137.0
2,0.0,5.0,19.0,0,6.0,0,0,28.7,32.575,0.65,12.998,252.0
1,0.0,2.0,9.0,0,3.0,1,0,7.38,10.605,0.51,6.0032,139.0
0,1.0,8.0,17.0,0,1.0,1,0,28.7,32.575,0.58,19.0012,893.0
2,0.0,3.0,11.0,0,1.0,1,2,17.22,21.21,0.71,19.9995,79.0
3,1.0,11.0,5.0,0,0.0,0,0,10.66,13.635,0.65,7.0015,5.0
1,1.0,3.0,22.0,0,0.0,0,0,20.5,24.24,0.77,7.0015,100.0
1,1.0,12.0,23.0,0,0.0,0,0,9.84,14.395,0.6,0.0,25.0
3,1.0,11.0,18.0,0,6.0,0,0,10.66,11.365,0.38,26.0027,145.0
1,1.0,1.0,5.0,0,4.0,1,3,13.94,17.424999999999997,0.93,6.0032,16.0
1,1.0,3.0,17.0,0,0.0,0,0,22.96,26.515,0.64,6.0032,541.0
1,1.0,2.0,22.0,0,2.0,1,0,13.12,15.909999999999998,0.57,12.998,118.0
0,0.0,7.0,12.0,0,0.0,0,0,36.9,43.18,0.45,11.0014,246.0
1,0.0,12.0,3.0,0,6.0,0,2,16.400000000000002,20.455,0.62,19.0012,18.0
2,0.0,5.0,23.0,0,0.0,0,0,18.86,22.725,0.77,12.998,146.0
0,1.0,7.0,12.0,0,1.0,1,2,31.16,35.605,0.58,7.0015,278.0
0,1.0,8.0,7.0,0,3.0,1,2,27.06,31.06,0.69,12.998,492.0
1,1.0,3.0,6.0,0,5.0,1,2,16.400000000000002,20.455,0.5,23.9994,85.0
1,0.0,1.0,13.0,0,2.0,1,2,8.200000000000001,9.85,0.86,15.0013,22.0
0,0.0,7.0,23.0,0,0.0,0,0,30.34,34.85,0.66,15.0013,70.0
3,1.0,12.0,19.0,0,6.0,0,0,16.400000000000002,20.455,0.87,0.0,246.0
0,1.0,7.0,13.0,0,1.0,1,2,31.16,34.85,0.55,16.997899999999998,255.0
2,0.0,4.0,16.0,0,3.0,1,2,31.16,33.335,0.35,23.9994,255.0
3,0.0,10.0,1.0,0,1.0,1,0,14.76,18.18,0.81,6.0032,6.0
1,0.0,2.0,20.0,0,5.0,1,2,9.84,12.12,0.65,11.0014,71.0
0,0.0,9.0,5.0,0,5.0,1,0,15.58,19.695,0.76,12.998,32.0
2,1.0,4.0,5.0,0,5.0,1,2,13.94,16.665,0.53,11.0014,21.0
0,0.0,7.0,3.0,0,2.0,1,0,29.52,34.09,0.7,11.0014,3.0
0,0.0,8.0,14.0,0,4.0,1,0,33.62,37.88,0.46,22.0028,182.0
0,1.0,9.0,21.0,0,0.0,0,0,24.6,31.06,0.56,7.0015,191.0
0,0.0,9.0,10.0,0,6.0,0,2,20.5,24.24,0.68,19.0012,249.0
3,0.0,9.0,15.0,0,0.0,0,2,27.06,30.305,0.78,0.0,353.0
0,1.0,9.0,10.0,0,4.0,1,0,23.78,27.275,0.53,6.0032,190.0
1,1.0,1.0,16.0,0,4.0,1,0,14.76,16.665,0.34,19.0012,197.0
3,0.0,11.0,10.0,0,1.0,1,2,20.5,24.24,0.63,19.0012,111.0
1,0.0,3.0,15.0,0,4.0,1,3,18.04,21.97,0.0,15.0013,14.0
1,0.0,2.0,8.0,0,0.0,0,0,9.84,12.88,0.65,7.0015,23.0
2,1.0,5.0,20.0,0,0.0,0,0,30.34,34.09,0.55,11.0014,392.0
2,0.0,3.0,5.0,0,2.0,1,2,16.400000000000002,20.455,0.87,8.9981,12.0
3,1.0,11.0,14.0,0,0.0,0,2,12.3,14.395,0.42,16.997899999999998,203.0
2,1.0,6.0,14.0,0,1.0,1,2,33.62,36.365,0.34,19.0012,259.0
0,1.0,7.0,12.0,0,5.0,1,0,34.44,39.395,0.49,23.9994,299.0
1,1.0,3.0,1.0,0,6.0,0,2,18.04,21.97,0.94,0.0,69.0
2,0.0,6.0,21.0,0,0.0,0,0,26.24,30.305,0.73,11.0014,165.0
2,1.0,4.0,6.0,0,4.0,1,0,14.76,16.665,0.46,22.0028,126.0
2,0.0,4.0,0.0,0,0.0,0,2,15.58,19.695,0.87,6.0032,53.0
3,1.0,12.0,9.0,0,4.0,1,0,9.84,11.365,0.48,12.998,276.0
1,0.0,3.0,20.0,0,6.0,0,0,17.22,21.21,0.35,15.0013,108.0
1,1.0,3.0,1.0,0,4.0,1,0,18.86,22.725,0.63,22.0028,21.0
2,0.0,5.0,11.0,0,5.0,1,2,23.78,27.275,0.6,12.998,196.0
1,0.0,12.0,18.0,0,3.0,1,2,18.04,21.97,1.0,19.9995,280.0
0,1.0,8.0,14.0,0,6.0,0,3,27.06,31.06,0.65,16.997899999999998,482.0
2,0.0,4.0,19.0,0,6.0,0,0,14.76,16.665,0.53,23.9994,148.0
0,0.0,9.0,16.0,0,1.0,1,0,29.52,33.335,0.48,0.0,298.0
2,0.0,4.0,1.0,0,3.0,1,0,10.66,13.635,0.6,8.9981,2.0
3,0.0,12.0,4.0,0,0.0,0,0,9.02,10.605,0.55,15.0013,1.0
2,1.0,6.0,3.0,0,5.0,1,0,22.14,25.76,0.6,6.0032,8.0
0,1.0,6.0,16.0,0,5.0,1,0,36.9,40.15,0.31,15.0013,380.0
2,0.0,6.0,17.0,0,3.0,1,0,37.72,42.425,0.35,15.0013,506.0
0,0.0,7.0,8.0,0,5.0,1,2,31.16,38.635000000000005,0.77,0.0,384.0
2,1.0,6.0,7.0,0,2.0,1,2,24.6,28.79,0.78,8.9981,480.0
3,0.0,10.0,9.0,0,4.0,1,3,22.96,26.515,1.0,7.0015,109.0
1,0.0,2.0,3.0,0,6.0,0,0,9.02,11.365,0.55,8.9981,8.0
0,0.0,7.0,1.0,0,3.0,1,0,28.7,33.335,0.84,0.0,11.0
0,1.0,9.0,10.0,0,1.0,1,2,25.42,30.305,0.65,12.998,202.0
2,0.0,5.0,0.0,0,6.0,0,2,20.5,24.24,0.88,8.9981,102.0
2,0.0,6.0,20.0,0,6.0,0,2,28.7,32.575,0.48,6.0032,239.0
2,1.0,4.0,16.0,0,4.0,1,2,21.32,25.0,0.83,15.0013,318.0
0,0.0,7.0,16.0,0,6.0,0,0,36.08,37.12,0.22,15.0013,398.0
1,1.0,3.0,7.0,0,4.0,1,0,17.22,21.21,0.77,23.9994,334.0
2,0.0,6.0,16.0,0,2.0,1,0,32.800000000000004,35.605,0.38,15.0013,308.0
2,1.0,3.0,13.0,0,1.0,1,0,19.68,23.485,0.29,46.0022,301.0
0,0.0,7.0,19.0,1,1.0,0,2,31.98,35.605,0.49,11.0014,375.0
0,0.0,8.0,1.0,0,0.0,0,0,27.880000000000003,31.82,0.79,15.0013,86.0
2,0.0,6.0,2.0,0,0.0,0,0,26.24,28.79,0.89,16.997899999999998,66.0
2,0.0,5.0,18.0,0,5.0,1,0,24.6,31.06,0.56,11.0014,473.0
2,0.0,6.0,13.0,0,0.0,0,2,30.34,33.335,0.51,0.0,363.0
2,0.0,6.0,19.0,0,5.0,1,0,31.98,37.12,0.59,12.998,306.0
0,1.0,8.0,10.0,0,6.0,0,0,28.7,32.575,0.54,11.0014,480.0
3,0.0,12.0,23.0,0,0.0,0,0,13.94,17.424999999999997,0.87,7.0015,45.0
0,1.0,7.0,23.0,0,2.0,1,2,27.06,30.305,0.83,11.0014,147.0
2,0.0,6.0,17.0,0,6.0,0,2,31.16,34.09,0.48,11.0014,449.0
1,0.0,3.0,14.0,0,3.0,1,2,13.94,15.15,0.76,19.9995,71.0
3,0.0,9.0,2.0,0,1.0,1,2,25.42,28.03,0.88,7.0015,8.0
3,0.0,12.0,5.0,0,1.0,1,0,6.5600000000000005,11.365,0.8,0.0,21.0
0,1.0,9.0,16.0,0,3.0,1,0,31.16,36.365,0.7,16.997899999999998,430.0
2,1.0,5.0,23.0,0,4.0,1,0,27.06,31.06,0.54,15.0013,140.0
3,1.0,9.0,22.0,0,3.0,1,3,25.42,30.305,0.69,12.998,215.0
1,1.0,1.0,0.0,0,0.0,0,0,6.5600000000000005,6.819999999999999,0.8,19.9995,52.0
1,1.0,1.0,2.0,0,6.0,0,0,10.66,15.15,0.6,0.0,41.0
2,1.0,4.0,2.0,0,5.0,1,0,13.94,16.665,0.49,12.998,11.0
0,1.0,8.0,6.0,0,0.0,0,2,25.42,30.305,0.69,7.0015,20.0
0,1.0,7.0,12.0,0,3.0,1,2,31.98,34.85,0.43,0.0,292.0
0,0.0,8.0,4.0,0,4.0,1,0,27.06,30.305,0.78,26.0027,7.0
2,1.0,6.0,18.0,0,4.0,1,0,30.34,33.335,0.42,12.998,823.0
0,1.0,8.0,19.0,0,4.0,1,0,32.800000000000004,37.88,0.55,12.998,623.0
1,1.0,2.0,14.0,0,1.0,1,0,16.400000000000002,20.455,0.35,11.0014,140.0
2,0.0,5.0,23.0,0,2.0,1,0,29.52,34.85,0.79,6.0032,61.0
3,1.0,10.0,0.0,0,3.0,1,3,25.42,27.275,0.94,0.0,52.0
2,0.0,5.0,9.0,0,1.0,1,0,22.14,25.76,0.56,11.0014,178.0
1,1.0,2.0,7.0,0,2.0,1,0,13.12,17.424999999999997,0.45,0.0,299.0
2,1.0,3.0,8.0,0,1.0,1,0,18.04,21.97,0.62,15.0013,657.0
1,1.0,1.0,5.0,0,6.0,0,0,9.84,12.88,0.75,6.0032,10.0
1,0.0,2.0,2.0,0,3.0,1,0,3.28,3.790000000000001,0.38,19.0012,3.0
0,0.0,8.0,13.0,0,3.0,1,0,32.800000000000004,35.605,0.41,12.998,176.0
0,0.0,7.0,20.0,0,4.0,1,0,34.44,44.695,0.71,15.0013,237.0
3,0.0,12.0,14.0,0,0.0,0,0,12.3,14.395,0.49,19.0012,219.0
0,0.0,7.0,4.0,0,4.0,1,2,29.52,35.605,0.84,7.0015,4.0
2,1.0,5.0,9.0,0,6.0,0,0,25.42,29.545,0.78,7.0015,284.0
1,0.0,12.0,22.0,0,2.0,1,0,13.12,16.665,0.87,6.0032,32.0
2,1.0,5.0,21.0,0,6.0,0,2,23.78,27.275,0.78,15.0013,269.0
1,1.0,3.0,17.0,0,5.0,1,0,18.86,22.725,0.24,26.0027,566.0
2,0.0,6.0,11.0,0,6.0,0,0,31.16,35.605,0.62,8.9981,325.0
2,0.0,5.0,17.0,0,2.0,1,0,28.7,32.575,0.61,7.0015,548.0
3,0.0,10.0,0.0,0,5.0,1,0,16.400000000000002,20.455,0.62,16.997899999999998,50.0
2,0.0,5.0,9.0,0,5.0,1,0,18.86,22.725,0.67,19.0012,188.0
0,1.0,7.0,8.0,1,3.0,0,0,28.7,32.575,0.61,7.0015,153.0
3,0.0,9.0,9.0,0,3.0,1,3,25.42,27.275,0.94,15.0013,155.0
3,1.0,12.0,7.0,0,3.0,1,3,18.86,22.725,0.59,19.9995,398.0
0,0.0,8.0,11.0,0,3.0,1,0,29.52,32.575,0.42,8.9981,171.0
1,1.0,1.0,19.0,0,1.0,1,0,12.3,15.909999999999998,0.45,7.0015,306.0
0,1.0,9.0,10.0,0,4.0,1,3,27.06,29.545,0.94,8.9981,49.0
3,1.0,10.0,8.0,0,5.0,1,2,22.14,25.76,0.94,7.0015,467.0
3,0.0,11.0,16.0,0,1.0,1,0,21.32,25.0,0.45,0.0,295.0
1,0.0,2.0,8.0,1,1.0,0,2,13.12,15.15,0.57,19.9995,63.0
0,0.0,9.0,15.0,0,2.0,1,0,30.34,33.335,0.51,19.9995,180.0
0,1.0,6.0,16.0,0,0.0,0,0,34.44,36.365,0.3,16.997899999999998,461.0
2,1.0,6.0,12.0,0,2.0,1,3,27.06,30.305,0.83,16.997899999999998,95.0
1,1.0,1.0,9.0,0,5.0,1,0,9.84,12.12,0.7,11.0014,241.0
3,0.0,12.0,19.0,0,0.0,0,0,15.58,19.695,0.76,0.0,173.0
0,1.0,8.0,22.0,0,6.0,0,0,27.06,31.06,0.61,0.0,261.0
2,0.0,5.0,11.0,0,2.0,1,0,30.34,33.335,0.51,15.0013,175.0
3,0.0,11.0,4.0,0,1.0,1,3,18.04,21.97,1.0,8.9981,5.0
3,1.0,10.0,6.0,0,0.0,0,2,20.5,24.24,0.59,22.0028,39.0
1,1.0,12.0,22.0,0,1.0,1,0,10.66,13.635,0.56,8.9981,61.0
1,0.0,1.0,19.0,0,5.0,1,0,4.92,5.305,0.3,22.0028,96.0
0,1.0,7.0,22.0,0,0.0,0,0,33.62,37.12,0.43,8.9981,151.0
1,1.0,1.0,11.0,0,0.0,0,0,11.48,13.635,0.28,15.0013,255.0
1,1.0,2.0,19.0,0,0.0,0,2,12.3,14.395,0.52,16.997899999999998,119.0
2,0.0,5.0,3.0,0,2.0,1,0,22.14,25.76,0.83,19.0012,2.0
3,1.0,11.0,3.0,0,0.0,0,2,12.3,15.15,0.81,11.0014,46.0
0,0.0,8.0,1.0,0,2.0,1,0,29.52,34.09,0.66,0.0,14.0
3,1.0,11.0,5.0,0,6.0,0,0,11.48,15.909999999999998,0.87,0.0,10.0
1,1.0,2.0,23.0,0,1.0,1,0,17.22,21.21,0.5,11.0014,56.0
3,1.0,10.0,21.0,0,4.0,1,2,21.32,25.0,0.88,8.9981,271.0
1,0.0,1.0,4.0,0,4.0,1,2,6.5600000000000005,9.85,0.64,6.0032,1.0
2,1.0,6.0,20.0,0,2.0,1,0,27.880000000000003,31.82,0.83,12.998,386.0
2,1.0,5.0,13.0,0,3.0,1,2,26.24,31.06,0.53,16.997899999999998,266.0
2,0.0,5.0,7.0,0,6.0,0,0,24.6,28.03,0.83,16.997899999999998,50.0
2,1.0,5.0,5.0,0,5.0,1,2,25.42,28.03,0.88,6.0032,30.0
3,0.0,12.0,22.0,0,3.0,1,0,13.94,16.665,0.66,11.0014,104.0
1,0.0,1.0,11.0,0,6.0,0,0,8.200000000000001,9.85,0.55,15.0013,72.0
3,1.0,12.0,14.0,0,0.0,0,2,15.58,19.695,0.76,8.9981,310.0
3,1.0,12.0,11.0,0,6.0,0,2,16.400000000000002,20.455,0.87,7.0015,404.0
0,1.0,7.0,11.0,0,0.0,0,0,36.08,40.15,0.39,15.0013,377.0
2,0.0,5.0,3.0,1,1.0,0,0,26.24,28.03,0.94,12.998,18.0
0,1.0,6.0,0.0,0,3.0,1,0,25.42,31.06,0.41,12.998,54.0
1,1.0,2.0,19.0,0,2.0,1,0,14.76,16.665,0.46,19.9995,304.0
2,0.0,5.0,12.0,0,4.0,1,0,23.78,27.275,0.6,15.0013,207.0
3,1.0,11.0,9.0,0,5.0,1,0,13.94,17.424999999999997,0.53,7.0015,382.0
0,1.0,9.0,15.0,0,3.0,1,0,31.98,38.635000000000005,0.7,12.998,245.0
3,0.0,10.0,14.0,0,1.0,1,3,16.400000000000002,20.455,0.76,0.0,120.0
3,1.0,10.0,15.0,0,4.0,1,0,29.52,33.335,0.54,19.0012,325.0
1,0.0,1.0,8.0,0,4.0,1,0,6.5600000000000005,11.365,0.59,0.0,219.0
0,0.0,9.0,6.0,0,0.0,0,0,18.04,21.97,0.77,16.997899999999998,12.0
1,1.0,2.0,20.0,0,5.0,1,0,13.94,17.424999999999997,0.49,7.0015,163.0
3,1.0,11.0,21.0,0,0.0,0,0,10.66,15.15,0.48,0.0,64.0
2,1.0,3.0,19.0,0,5.0,1,0,16.400000000000002,20.455,0.62,15.0013,395.0
3,1.0,12.0,5.0,0,2.0,1,3,13.94,15.15,0.71,22.0028,41.0
0,0.0,7.0,19.0,0,6.0,0,0,32.800000000000004,34.85,0.33,15.0013,305.0
2,1.0,4.0,8.0,0,0.0,0,0,16.400000000000002,20.455,0.3,12.998,84.0
1,0.0,3.0,14.0,0,5.0,1,0,14.76,16.665,0.4,19.0012,95.0
0,1.0,9.0,23.0,0,3.0,1,0,19.68,23.485,0.67,6.0032,123.0
3,0.0,12.0,22.0,0,0.0,0,0,9.02,11.365,0.75,12.998,49.0
1,1.0,2.0,3.0,0,5.0,1,0,10.66,14.395,0.56,6.0032,5.0
3,0.0,10.0,22.0,0,6.0,0,0,20.5,24.24,0.36,8.9981,166.0
0,1.0,8.0,6.0,0,0.0,0,0,25.42,28.03,0.88,19.9995,21.0
2,0.0,6.0,6.0,0,4.0,1,0,27.06,31.06,0.39,8.9981,113.0
3,1.0,12.0,18.0,0,6.0,0,2,13.94,18.18,0.76,0.0,297.0
3,0.0,11.0,15.0,0,3.0,1,0,14.76,16.665,0.46,22.0028,115.0
2,0.0,4.0,23.0,0,1.0,1,0,23.78,27.275,0.78,19.0012,62.0
1,0.0,3.0,4.0,0,1.0,1,0,8.200000000000001,7.575,0.8,35.0008,1.0
2,1.0,6.0,14.0,0,2.0,1,2,23.78,27.275,0.46,11.0014,276.0
1,1.0,3.0,22.0,0,6.0,0,0,22.14,25.76,0.68,0.0,211.0
2,0.0,3.0,18.0,0,1.0,1,2,21.32,25.0,0.72,15.0013,276.0
0,1.0,7.0,21.0,0,0.0,0,0,28.7,33.335,0.79,7.0015,345.0
0,1.0,9.0,21.0,0,5.0,1,0,24.6,29.545,0.73,16.997899999999998,312.0
0,0.0,8.0,4.0,0,3.0,1,0,28.7,32.575,0.54,8.9981,5.0
1,0.0,3.0,7.0,0,5.0,1,0,10.66,12.88,0.7,12.998,114.0
3,0.0,9.0,12.0,0,4.0,1,0,27.06,31.06,0.61,11.0014,195.0
0,1.0,7.0,7.0,0,5.0,1,0,29.52,34.09,0.7,12.998,410.0
3,1.0,11.0,16.0,0,0.0,0,0,12.3,14.395,0.39,15.0013,228.0
3,0.0,11.0,15.0,0,1.0,1,0,26.24,31.06,0.44,22.0028,195.0
1,0.0,3.0,5.0,0,4.0,1,3,14.76,17.424999999999997,0.0,12.998,3.0
0,1.0,7.0,6.0,0,2.0,1,0,29.52,34.09,0.66,7.0015,213.0
0,1.0,8.0,18.0,0,6.0,0,0,35.26,39.395,0.41,22.0028,490.0
1,0.0,2.0,7.0,0,6.0,0,0,4.92,7.575,0.8,7.0015,11.0
3,1.0,11.0,2.0,0,5.0,1,0,13.12,15.909999999999998,0.66,11.0014,10.0
0,1.0,9.0,3.0,0,6.0,0,0,28.7,32.575,0.7,7.0015,35.0
2,0.0,5.0,13.0,0,4.0,1,0,33.62,38.635000000000005,0.52,19.0012,197.0
2,1.0,3.0,10.0,0,1.0,1,0,20.5,24.24,0.36,39.0007,153.0
2,0.0,5.0,6.0,0,2.0,1,0,27.880000000000003,31.82,0.79,6.0032,109.0
3,1.0,10.0,18.0,0,6.0,0,0,18.86,22.725,0.44,8.9981,473.0
0,0.0,7.0,22.0,0,2.0,1,0,32.800000000000004,36.365,0.46,8.9981,194.0
3,0.0,10.0,16.0,0,4.0,1,2,22.96,26.515,0.73,11.0014,207.0
3,0.0,10.0,10.0,0,3.0,1,3,21.32,25.0,0.88,32.9975,123.0
2,0.0,5.0,9.0,0,1.0,1,0,24.6,27.275,0.88,15.0013,167.0
1,1.0,12.0,4.0,1,2.0,0,2,9.84,12.88,0.87,6.0032,1.0
1,1.0,1.0,10.0,0,2.0,1,0,13.12,16.665,0.93,6.0032,116.0
3,0.0,10.0,8.0,0,6.0,0,0,18.86,22.725,0.59,19.0012,125.0
0,0.0,6.0,6.0,0,1.0,1,2,25.42,29.545,0.78,11.0014,94.0
2,0.0,5.0,5.0,0,0.0,0,0,20.5,24.24,1.0,7.0015,6.0
0,1.0,7.0,12.0,0,4.0,1,0,34.44,40.91,0.56,16.997899999999998,279.0
0,1.0,9.0,8.0,0,2.0,1,0,28.7,33.335,0.84,11.0014,632.0
0,1.0,9.0,3.0,0,3.0,1,0,28.7,33.335,0.79,19.0012,4.0
0,1.0,8.0,0.0,0,4.0,1,0,27.06,31.06,0.69,0.0,76.0
2,1.0,3.0,17.0,0,3.0,1,0,24.6,29.545,0.69,6.0032,729.0
2,0.0,4.0,3.0,0,0.0,0,0,16.400000000000002,20.455,0.66,8.9981,25.0
2,1.0,5.0,20.0,0,4.0,1,0,21.32,25.0,0.4,22.0028,374.0
1,0.0,1.0,10.0,0,6.0,0,2,1.64,3.03,0.41,11.0014,53.0
1,1.0,1.0,8.0,0,5.0,1,3,20.5,24.24,0.88,19.0012,220.0
3,0.0,12.0,3.0,0,6.0,0,0,9.84,12.12,0.7,8.9981,9.0
2,1.0,3.0,8.0,0,3.0,1,3,19.68,23.485,0.94,7.0015,535.0
0,1.0,8.0,17.0,0,2.0,1,0,30.34,33.335,0.51,19.0012,878.0
0,1.0,8.0,15.0,0,4.0,1,0,36.08,38.635000000000005,0.32,15.0013,267.0
0,0.0,8.0,20.0,0,0.0,0,0,28.7,33.335,0.84,11.0014,193.0
0,0.0,9.0,23.0,0,6.0,0,0,27.06,31.06,0.85,8.9981,123.0
3,1.0,10.0,13.0,0,6.0,0,0,24.6,31.06,0.43,16.997899999999998,760.0
0,0.0,7.0,4.0,0,5.0,1,0,24.6,29.545,0.73,11.0014,10.0
0,1.0,7.0,4.0,0,1.0,1,3,27.06,29.545,0.89,26.0027,2.0
2,0.0,5.0,23.0,0,4.0,1,0,19.68,23.485,0.94,0.0,72.0
1,1.0,1.0,12.0,0,4.0,1,0,12.3,14.395,0.49,16.997899999999998,120.0
2,0.0,6.0,13.0,0,3.0,1,0,36.9,42.425,0.42,0.0,136.0
3,1.0,10.0,5.0,0,5.0,1,0,14.76,18.18,0.81,6.0032,35.0
2,0.0,4.0,15.0,0,1.0,1,0,31.16,33.335,0.23,36.9974,143.0
2,1.0,6.0,5.0,0,5.0,1,0,20.5,24.24,0.72,7.0015,29.0
2,0.0,5.0,17.0,0,3.0,1,0,16.400000000000002,20.455,0.71,16.997899999999998,410.0
2,1.0,4.0,9.0,0,3.0,1,3,19.68,23.485,0.44,19.9995,265.0
3,1.0,9.0,20.0,0,2.0,1,0,24.6,31.06,0.56,19.9995,425.0
1,1.0,2.0,18.0,0,3.0,1,2,19.68,23.485,0.41,22.0028,525.0
3,1.0,12.0,12.0,0,1.0,1,3,18.04,21.97,1.0,15.0013,173.0
1,0.0,1.0,6.0,0,0.0,0,3,17.22,21.21,0.77,19.9995,2.0
3,1.0,11.0,17.0,0,1.0,1,0,17.22,21.21,0.32,0.0,553.0
1,0.0,12.0,22.0,0,4.0,1,3,14.76,18.18,0.93,7.0015,17.0
0,1.0,8.0,19.0,0,5.0,1,0,32.800000000000004,37.12,0.49,8.9981,452.0
3,0.0,12.0,19.0,0,3.0,1,2,14.76,18.18,0.62,7.0015,268.0
1,0.0,2.0,1.0,0,0.0,0,0,10.66,12.88,0.87,12.998,37.0
3,1.0,11.0,15.0,0,3.0,1,0,18.86,22.725,0.36,6.0032,449.0
0,1.0,8.0,9.0,0,3.0,1,2,31.16,36.365,0.66,0.0,341.0
0,0.0,8.0,16.0,0,6.0,0,0,32.800000000000004,36.365,0.46,12.998,373.0
3,0.0,10.0,12.0,0,6.0,0,2,16.400000000000002,20.455,0.82,16.997899999999998,158.0
3,0.0,10.0,2.0,0,6.0,0,0,18.86,22.725,0.82,0.0,45.0
3,0.0,12.0,2.0,0,1.0,1,0,13.12,17.424999999999997,0.87,0.0,8.0
2,0.0,6.0,23.0,0,0.0,0,0,26.24,29.545,0.78,12.998,107.0
1,1.0,3.0,11.0,0,6.0,0,2,21.32,25.0,0.77,8.9981,585.0
3,1.0,12.0,14.0,0,5.0,1,0,16.400000000000002,20.455,0.43,12.998,299.0
1,0.0,2.0,12.0,0,3.0,1,2,9.84,11.365,0.93,15.0013,64.0
0,0.0,8.0,10.0,0,6.0,0,2,30.34,34.85,0.7,19.0012,290.0
1,1.0,1.0,2.0,0,5.0,1,0,10.66,13.635,0.48,8.9981,11.0
0,1.0,9.0,8.0,0,6.0,0,0,28.7,33.335,0.79,22.0028,230.0
1,1.0,1.0,9.0,0,5.0,1,3,20.5,24.24,0.88,19.0012,107.0
0,1.0,9.0,3.0,0,2.0,1,2,25.42,27.275,0.94,19.0012,6.0
0,0.0,9.0,0.0,0,3.0,1,2,22.14,25.76,0.94,15.0013,13.0
3,1.0,12.0,9.0,0,6.0,0,2,15.58,19.695,0.94,0.0,170.0
0,1.0,8.0,13.0,0,6.0,0,0,32.800000000000004,37.12,0.49,23.9994,569.0
1,0.0,12.0,17.0,0,3.0,1,3,18.04,21.97,1.0,22.0028,229.0
