,22,23,28,29,30,31,35,"2,35,10,3","2,34,12,3","2,23,16,3","2,26,16,3","2,28,16,3","2,29,16,3","2,30,16,3","2,31,16,3","2,33,16,3","2,2,35,10,3,16,3","2,2,34,12,3,16,3","2,2,22,11,3,16,3","2,35,6,3","2,35,18,26,3","2,35,5,3","2,2,2,22,11,3,16,3,16,3","2,2,28,16,3,16,3","2,2,29,16,3,16,3","2,2,30,16,3,16,3","2,2,31,16,3,16,3","2,2,34,16,3,16,3","2,2,35,18,26,3,16,3","2,2,35,6,3,16,3","2,34,16,3","2,2,35,5,3,9,3",36
60,28.46,0.5,0.835,1.0,0.0,0.0,0.0,-0.17578690689443874,0.8268765133171914,6.84400069431311e-06,0.02913063268092854,7.277285937499998e-05,1.0,0.0,0.0,0.125,0.0,0.5653559524603289,0.43036851604529114,0.0,8.999370044096913e-05,0.0,0.07971159108762654,3.853969899464015e-13,1.0,0.0,0.0,6.893154598867259e-05,7.288469314300997e-13,0.0,0.04100209110664644,0.0,0.0
61,18.67,5.0,0.375,1.0,1.0,2.0,38.0,-0.16873495431597976,0.0,0.00684400069431311,0.33181611288120166,6.591796875e-06,1.0,1.0,0.0006575162324319882,0.0,1.0108515968583954e-07,0.0,0.2048109234583423,1.444e-07,0.000419970602057856,6.164414002968976,0.008591309154463272,2.864253474399447e-16,1.0,1.0,2.842624120401455e-10,0.0,7.407244369793314e-11,3.0109363839999997e-21,0.0,0.9999911552389659,0.0
62,30.17,1.085,0.04,0.0,0.0,0.0,179.0,-0.14256849869590835,0.5544794188861986,6.993414126670867e-05,0.02913063268092854,8e-09,0.0,0.0,0.0,0.0,4.080001917226004e-07,0.17047327008900293,0.4505840673612548,3.2041e-06,0.0018798684092113554,13.379088160259652,0.09148028165302927,5.120000000000001e-25,0.0,0.0,0.0,2.3233171937283654e-07,6.643276814210569e-09,3.2894113444920995e-17,0.006147560840055967,0.9999999999952126,0.0
63,16.0,0.165,1.0,0.0,1.0,2.0,1.0,-0.1756013291950056,0.8268765133171914,2.4595285295153026e-07,0.0036413290851160674,0.000125,0.0,1.0,0.0006575162324319882,0.0,2.7668401134306185e-09,0.5653559524603289,0.10256899170559997,1e-10,0.00011999160058795885,1.0,0.0010790666213048178,1.953125e-12,0.0,1.0,2.842624120401455e-10,6.893154598867259e-05,1.727637170797274e-12,1e-30,0.04100209110664644,0.7615941559557649,0.0
64,39.42,1.71,0.165,0.0,0.0,0.0,0.0,-0.17578690689443874,0.9152542372881356,0.00027377158044569635,0.0,5.615156250000001e-07,0.0,0.0,0.0,0.125,0.0,0.7666996138845744,0.4979725516938459,0.0,0.00012999090063695542,0.0,0.12348557125641482,1.770457626417275e-19,0.0,0.0,0.0,0.0005135800390591665,2.196538694584265e-12,0.0,0.08008220919266883,0.0,0.0
65,47.17,5.835,5.5,0.0,0.0,0.0,150.0,-0.14795025197946915,0.963680387409201,0.01087733772826081,0.1561219845243514,0.020796875,0.0,0.0,0.0,0.0,3.5314653355230675e-07,0.8949505952849997,0.5004193149719187,2.25e-06,0.001559890807643465,12.24744871391589,0.12531475004023362,8.994856609344481e-06,0.0,0.0,0.0,0.001991337122977155,3.7956188642416114e-09,1.1390625e-17,0.12580993269450685,0.999999999953971,0.0
66,25.92,0.875,0.375,0.0,1.0,2.0,3.0,-0.17523017379613934,0.5569007263922519,3.667956622108433e-05,0.05689576695493855,6.591796875e-06,0.0,1.0,0.0006575162324319882,0.0,8.283000852767197e-09,0.17271631085455227,0.3911845969304514,9e-10,0.00010999230053896227,1.7320508075688772,0.0598611750674427,2.864253474399447e-16,0.0,1.0,2.842624120401455e-10,2.8642534743994474e-07,1.3307205291268353e-12,7.29e-28,0.006591796874999999,0.9392978193411512,0.0
67,33.92,1.585,0.0,1.0,0.0,0.0,0.0,-0.17578690689443874,0.8268765133171914,0.00021801573108935315,0.09831588529813381,0.0,1.0,0.0,0.0,0.0,0.0,0.5653559524603289,0.4804251169818437,0.0,6.999510034297599e-05,0.0,0.11088610117788487,0.0,1.0,0.0,0.0,6.893154598867259e-05,3.4292798008302363e-13,0.0,0.04100209110664644,0.0,0.0
68,54.33,6.75,2.625,1.0,1.0,11.0,284.0,-0.12308284025542963,0.0,0.01683880820827062,0.02913063268092854,0.0022609863281250002,1.0,1.0,0.10939426317087203,0.0,5.743418722053418e-07,0.0,0.5177649522542904,8.0656e-06,0.0029297949143559953,16.852299546352718,0.13880271098758093,1.1558295905429989e-08,1.0,1.0,0.0013091326134924838,0.0,2.5148475450464192e-08,5.246987629404159e-16,0.0,0.9999999999999954,1.0
69,60.08,14.5,18.0,1.0,1.0,15.0,1000.0,0.009790792538691877,0.0,0.16691833293360245,0.09831588529813381,0.729,1.0,1.0,0.277389660557245,0.0,8.746960022836181e-07,0.0,0.5691049721366896,0.0001,0.010069295149339547,31.622776601683793,0.18432198546268522,0.3874204889999999,1.0,1.0,0.02134375402903055,0.0,1.0209329320761998e-06,1.0000000000000002e-12,0.0,1.0,1.0
70,59.67,1.54,0.125,1.0,0.0,0.0,0.0,-0.17578690689443874,0.7457627118644068,0.00019996877881451821,0.33181611288120166,2.44140625e-07,1.0,0.0,0.0,0.0,0.0,0.41476489806650146,0.5638604408907443,0.0,3.9997200195986284e-05,0.0,0.17927299736868094,1.4551915228366853e-20,1.0,0.0,0.0,1.0637225004273917e-05,6.398656188138051e-14,0.0,0.021992576699536675,0.0,1.0
71,37.75,5.5,0.125,1.0,0.0,0.0,0.0,-0.17578690689443874,0.6937046004842615,0.00910936492413075,0.33181611288120166,2.44140625e-07,1.0,0.0,0.0,0.0,0.0,0.333828740527876,0.4950898342667735,0.0,3.9997200195986284e-05,0.0,0.12135342190861381,1.4551915228366853e-20,1.0,0.0,0.0,3.2619840791289534e-06,6.398656188138051e-14,0.0,0.014830664567017917,0.0,1.0
72,22.42,5.665,2.585,1.0,1.0,7.0,3257.0,0.4286396601592677,0.4430992736077482,0.009954049005450624,0.33181611288120166,0.0021591939531249997,1.0,1.0,0.028191008465521493,0.0,1.3553970888269024e-05,0.08699676713734547,0.316384535651551,0.0010608049000000001,0.03260771745977782,57.0701322935211,0.031669830811472836,1.0066418132707237e-08,1.0,1.0,2.240432355535176e-05,1.938097434746191e-08,3.467058724800841e-05,1.193731217649018e-09,0.002686118712025016,1.0,1.0
73,22.5,0.415,0.335,0.0,0.0,0.0,0.0,-0.17578690689443874,0.4782082324455206,3.913310624999209e-06,0.0004551661356395084,4.699421875000001e-06,0.0,0.0,0.0,0.125,0.0,0.10935814753459354,0.3183921583875342,0.0,0.00011999160058795885,0.0,0.03227654864859603,1.037846923686789e-16,0.0,0.0,0.0,5.215916651261233e-08,1.727637170797274e-12,0.0,0.0037363155520931564,0.0,0.0
74,23.75,0.71,0.25,0.0,1.0,1.0,4.0,-0.17504459609670622,0.7203389830508475,1.9596345060018397e-05,0.1561219845243514,1.953125e-06,0.0,1.0,8.218952905399852e-05,0.0,1.1032333826233053e-08,0.3737754346841694,0.3478877382248652,1.6e-09,9.99930004899657e-05,2.0,0.042103419105762645,7.450580596923829e-18,0.0,1.0,5.552000235159091e-13,5.175703505306404e-06,9.997900293965701e-13,4.096e-27,0.017297757185616464,0.9640275800758169,0.0
75,22.42,11.25,0.75,1.0,1.0,4.0,321.0,-0.1162164653764038,0.0,0.07795744540866027,1.0,5.2734375e-05,1.0,1.0,0.005260129859455905,0.0,6.218330959463944e-07,0.0,0.316384535651551,1.03041e-05,0.0032097753157278993,17.916472867168917,0.031669830811472836,1.466497778892517e-13,1.0,1.0,1.455423549645545e-07,0.0,3.3069215978515703e-08,1.094032426497921e-15,0.0,0.9999999999999994,1.0
76,40.58,1.5,0.0,0.0,0.0,0.0,0.0,-0.17578690689443874,0.8038740920096852,0.00018478801874645398,0.0004551661356395084,0.0,0.0,0.0,0.0,0.125,0.0,0.5194743354166087,0.4991036355272457,0.0,0.00011999160058795885,0.0,0.12432893112913498,0.0,0.0,0.0,0.0,3.856199611206655e-05,1.727637170797274e-12,0.0,0.03378468200315716,0.0,0.0
77,24.33,6.625,5.5,1.0,0.0,0.0,0.0,-0.17578690689443874,0.34503631961259085,0.015920535802613326,0.4551661356395084,0.020796875,1.0,0.0,0.0,0.125,0.0,0.041076595190997045,0.36041314671733127,0.0,2.9997900146989706e-05,0.0,0.046816815859645346,8.994856609344481e-06,1.0,0.0,0.0,1.9591523706785832e-09,2.6994330793707386e-14,0.0,0.0012512845186354504,0.0,1.0
78,20.83,8.5,0.165,0.0,0.0,0.0,351.0,-0.11064913439340988,0.0,0.03362457541116031,0.02913063268092854,5.615156250000001e-07,0.0,0.0,0.0,0.0,6.564394071611633e-07,0.0,0.2733545893123561,1.2320100000000001e-05,0.0035997480176387657,18.734993995195193,0.02042580158096793,1.770457626417275e-19,0.0,0.0,0.0,0.0,4.66462036115264e-08,1.8700047030896013e-15,0.0,0.9999999999999999,0.0
79,24.08,0.875,0.085,0.0,1.0,4.0,1950.0,0.18608960700016597,0.738498789346247,3.667956622108433e-05,0.0,7.676562500000002e-08,0.0,1.0,0.005260129859455905,0.0,1.9120467806463327e-06,0.40276281082104387,0.3551021816022245,0.00038025,0.019628625996180267,44.15880433163923,0.04477751843007794,4.523768482093814e-22,0.0,1.0,1.455423549645545e-07,8.621278280263226e-06,7.56257509505759e-06,5.4980371265624996e-11,0.02050487948908832,1.0,0.0
80,52.42,1.5,3.75,0.0,0.0,0.0,350.0,-0.11083471209284301,0.0,0.00018478801874645398,0.4551661356395084,0.006591796875,0.0,0.0,0.0,0.0,6.553401639216671e-07,0.0,0.5094326678705037,1.225e-05,0.00352975291729579,18.708286933869708,0.13220880301133933,2.8642534743994474e-07,0.0,0.0,0.0,0.0,4.397774102789629e-08,1.8382656249999998e-15,0.0,0.9999999999999999,0.0
81,31.08,3.085,2.5,0.0,1.0,2.0,41.0,-0.1681782212176804,0.5181598062953996,0.0016075538764558134,0.02913063268092854,0.001953125,0.0,1.0,0.0006575162324319882,0.0,1.0871590972190884e-07,0.13912051128343444,0.4595357626890383,1.681e-07,0.0004999650024498285,6.4031242374328485,0.09704159946741843,7.450580596923828e-09,0.0,1.0,2.842624120401455e-10,1.3463192575912615e-07,1.249737536745713e-10,4.750104241e-21,0.005125261388330805,0.9999945128635804,0.0
82,47.75,8.0,7.875,1.0,1.0,6.0,1260.0,0.058040994391305833,0.0,0.0280330268439065,0.02913063268092854,0.061046630859375,1.0,1.0,0.017752938275663682,0.0,9.060243434996824e-07,0.0,0.5007270950743401,0.00015876,0.01268911176217665,35.4964786985977,0.12554611469101712,0.0002275019383065784,1.0,1.0,5.595137056186186e-06,0.0,2.0431190239704165e-06,4.0015041413760006e-12,0.0,1.0,1.0
83,17.5,22.0,0.0,0.0,0.0,0.0,100000.0,18.38198303641862,0.9515738498789347,0.582999355144368,0.09831588529813381,0.0,0.0,0.0,0.0,1.0,1.0,0.8616432619054553,0.16249435040261567,1.0,1.0,316.22776601683796,0.004290568086517031,0.0,0.0,0.0,0.0,0.001482452674753527,1.0,1.0,0.11402330176065541,1.0,1.0
84,25.08,2.54,0.25,1.0,0.0,0.0,0.0,-0.17578690689443874,0.8849878934624698,0.0008972246191500271,0.0036413290851160674,1.953125e-06,1.0,0.0,0.0,0.0,0.0,0.6931256789605655,0.3755642984115468,0.0,0.00010999230053896227,0.0,0.05297279680884681,7.450580596923829e-18,1.0,0.0,0.0,0.0002546148506170382,1.3307205291268353e-12,0.0,0.06338131472244146,0.0,1.0
85,22.67,0.335,0.75,0.0,0.0,0.0,0.0,-0.17578690689443874,0.5181598062953996,2.0584221808236943e-06,0.33181611288120166,5.2734375e-05,0.0,0.0,0.0,0.125,0.0,0.13912051128343444,0.3226096563627622,0.0,3.9997200195986284e-05,0.0,0.03357624210127823,1.466497778892517e-13,0.0,0.0,0.0,1.3463192575912615e-07,6.398656188138051e-14,0.0,0.005125261388330805,0.0,0.0
86,36.33,2.125,0.085,1.0,1.0,1.0,1187.0,0.044493822332687304,0.24092009685230026,0.0005253839907993799,0.1561219845243514,7.676562500000002e-08,1.0,1.0,8.218952905399852e-05,0.0,8.887263824647869e-07,0.01398360305132812,0.49114676261255774,0.0001408969,0.01192916495845291,34.45286635390443,0.11847694776269178,4.523768482093814e-22,1.0,1.0,5.552000235159091e-13,3.826469473981608e-12,1.6975795403415275e-06,2.797076301929118e-12,0.0001564105648294313,1.0,1.0
87,39.08,6.0,1.29,1.0,1.0,5.0,1097.0,0.027791829383705547,0.36803874092009686,0.011826433199773055,0.0,0.000268336125,1.0,1.0,0.010273691131749816,0.0,8.780008998988251e-07,0.04985177300809595,0.4975175753441979,0.0001203409,0.011099223054386194,33.12099032335839,0.12314740985863246,1.9321348399907964e-11,1.0,1.0,1.0843750459295104e-06,3.916354654189105e-09,1.3673438376936612e-06,1.742768756228547e-12,0.0015762581235393004,1.0,1.0
88,19.42,7.25,0.04,0.0,1.0,1.0,1.0,-0.1756013291950056,0.34503631961259085,0.020864791616700306,0.0,8e-09,0.0,1.0,8.218952905399852e-05,0.0,2.7668401134306185e-09,0.041076595190997045,0.229983525852892,1e-10,0.00013999020068595198,1.0,0.012164385740113779,5.120000000000001e-25,0.0,1.0,5.552000235159091e-13,1.9591523706785832e-09,2.743423840664189e-12,1e-30,0.0012512845186354504,0.7615941559557649,0.0
89,32.25,0.165,3.25,1.0,1.0,1.0,8000.0,1.3088346885706061,0.9418886198547216,2.4595285295153026e-07,0.02913063268092854,0.004291015625,1.0,1.0,8.218952905399852e-05,0.0,0.00036184938069818757,0.8356004188629607,0.4693632729793209,0.0064,0.08008439409241354,89.44271909999159,0.10340161238928466,7.900967726856471e-08,1.0,1.0,5.552000235159091e-13,0.0010266488744677487,0.0005136220765425054,2.6214400000000005e-07,0.10088051990651523,1.0,1.0
90,26.75,2.0,0.75,0.0,0.0,0.0,0.0,-0.17578690689443874,0.29176755447941893,0.00043801604443603905,0.4551661356395084,5.2734375e-05,0.0,0.0,0.0,0.0,0.0,0.024837677613926235,0.405277822480841,0.0,2.9997900146989706e-05,0.0,0.06656692829888064,1.466497778892517e-13,0.0,0.0,0.0,2.6295297999829326e-10,2.6994330793707386e-14,0.0,0.0006406576735413506,0.0,0.0
91,35.25,3.165,3.75,1.0,0.0,0.0,0.0,-0.17578690689443874,0.9927360774818402,0.0017358858977308952,1.0,0.006591796875,1.0,0.0,0.0,0.0,0.0,0.9783661428788195,0.4870321434534321,0.0,0.0,0.0,0.11552417480166186,2.8642534743994474e-07,1.0,0.0,0.0,0.06090436624327286,0.0,0.0,0.3934438937635819,0.0,0.0
92,52.5,6.5,6.29,1.0,1.0,15.0,11202.0,1.9030544821554904,0.0,0.015036269525405902,0.05689576695493855,0.031107273625,1.0,1.0,0.277389660557245,0.0,0.0011104994675444277,0.0,0.5097138720239461,0.012548480400000001,0.11209215354925156,105.83950113261116,0.13242785957676467,3.0101341304987977e-05,1.0,1.0,0.02134375402903055,0.0,0.0014083987765529792,1.975938439540275e-06,0.0,1.0,1.0
93,24.33,2.5,4.5,0.0,0.0,0.0,456.0,-0.09116347595293117,0.6307506053268765,0.0008555000867891387,0.0004551661356395084,0.011390625,0.0,0.0,0.0,0.0,7.525658711539022e-07,0.2509418110274034,0.36041314671733127,2.07936e-05,0.004679672422930396,21.354156504062622,0.046816815859645346,1.4778918800354e-06,0.0,0.0,0.0,1.0030860137874346e-06,1.0248170933452352e-07,8.990607867641856e-15,0.010010276149083603,1.0,0.0
94,25.17,2.875,0.875,1.0,0.0,0.0,0.0,-0.17578690689443874,0.87409200968523,0.0013011086944954315,1.0,8.3740234375e-05,1.0,0.0,0.0,0.0,0.0,0.6678384981690041,0.3773050833307129,0.0,0.0,0.0,0.053712821863302104,5.872222682228313e-13,1.0,0.0,0.0,0.00019897142987294132,0.0,0.0,0.05837993050145557,0.0,1.0
95,28.75,3.75,1.085,1.0,1.0,1.0,0.0,-0.17578690689443874,0.8886198547215497,0.0028873127929133434,0.02913063268092854,0.00015966114062499997,1.0,1.0,8.218952905399852e-05,0.0,0.0,0.7016944439645587,0.4341257096670444,0.0,8.999370044096913e-05,0.0,0.08181755908752636,4.0700306774147334e-12,1.0,1.0,5.552000235159091e-13,0.0002608755637405327,7.288469314300997e-13,0.0,0.06389660745134525,0.0,1.0
96,31.75,3.0,0.0,0.0,0.0,0.0,20.0,-0.1720753529057761,0.5181598062953996,0.0014783041499716318,0.6058261265361857,0.0,0.0,0.0,0.0,0.0,5.423388182849481e-08,0.13912051128343444,0.46538570300498977,4e-08,0.00021998460107792455,4.47213595499958,0.10079502848383878,0.0,0.0,0.0,0.0,1.3463192575912615e-07,1.0645764233014682e-11,6.400000000000001e-23,0.005125261388330805,0.9997390691695938,0.0
97,30.42,1.375,0.04,0.0,1.0,3.0,33.0,-0.16966284281314542,0.0,0.00014233382693954296,0.1561219845243514,8e-09,0.0,1.0,0.0022191172844579603,0.0,8.825489149713816e-08,0.0,0.4531626527878374,1.089e-07,0.0003899727019108663,5.744562646538029,0.09305984640572916,5.120000000000001e-25,0.0,1.0,1.0928002062863645e-08,0.0,5.930654475377518e-11,1.2914679690000001e-21,0.0,0.9999795184966213,0.0
98,41.17,1.335,0.165,0.0,0.0,0.0,0.0,-0.17578690689443874,0.5520581113801453,0.0001302698247876689,0.4551661356395084,5.615156250000001e-07,0.0,0.0,0.0,0.0,0.0,0.1682497339023238,0.49946687789739264,0.0,2.9997900146989706e-05,0.0,0.12460058460028539,1.770457626417275e-19,0.0,0.0,0.0,2.0885830520165708e-07,2.6994330793707386e-14,0.0,0.0059331307146664475,0.0,0.0
99,39.17,2.5,10.0,0.0,0.0,0.0,0.0,-0.17578690689443874,0.6307506053268765,0.0008555000867891387,0.0004551661356395084,0.125,0.0,0.0,0.0,0.125,0.0,0.2509418110274034,0.4976440135459818,0.0,0.00011999160058795885,0.0,0.12324132309043519,0.001953125,0.0,0.0,0.0,1.0030860137874346e-06,1.727637170797274e-12,0.0,0.010010276149083603,0.0,0.0
100,18.0,0.165,0.21,0.0,0.0,0.0,40.0,-0.1683637989171135,0.6307506053268765,2.4595285295153026e-07,0.33181611288120166,1.1576249999999998e-06,0.0,0.0,0.0,0.0,1.0617792954416183e-07,0.2509418110274034,0.1810411443616773,1.6e-07,0.00043996920215584915,6.324555320336759,0.005933785710590545,1.5513282159785146e-18,0.0,0.0,0.0,1.0030860137874346e-06,8.516611386411748e-11,4.0960000000000004e-21,0.010010276149083603,0.9999935791925075,1.0
101,18.08,5.5,0.5,1.0,0.0,0.0,0.0,-0.17578690689443874,0.29176755447941893,0.00910936492413075,0.05689576695493855,1.5625e-05,1.0,0.0,0.0,0.0,0.0,0.024837677613926235,0.1839440512071837,0.0,7.999440039197257e-05,0.0,0.006223823120743714,3.814697265625e-15,1.0,0.0,0.0,2.6295297999829326e-10,5.118924950510441e-13,0.0,0.0006406576735413506,0.0,1.0
102,19.33,10.915,0.585,0.0,1.0,2.0,7.0,-0.17448786299840682,0.6307506053268765,0.07119856688401065,0.02913063268092854,2.5025203124999993e-05,0.0,1.0,0.0006575162324319882,0.0,1.9245417247181434e-08,0.2509418110274034,0.22704148346502873,4.9e-09,0.00015998880078394514,2.6457513110645907,0.011703496976397615,1.567230351519718e-14,0.0,1.0,2.842624120401455e-10,1.0030860137874346e-06,4.095139960408353e-12,1.17649e-25,0.010010276149083603,0.9899820520778675,0.0
103,15.75,0.375,1.0,0.0,0.0,0.0,18.0,-0.1724465083046424,0.40556900726392253,2.8873127929133435e-06,0.02913063268092854,0.000125,0.0,0.0,0.0,0.0,4.8914351119678066e-08,0.06671051281328041,0.09193926027583232,3.24e-08,0.0002699811013229074,4.242640687119285,0.0007771467149505358,1.953125e-12,0.0,0.0,0.0,1.010879590880157e-08,1.9678867148612693e-11,3.4012223999999996e-23,0.002162219648202058,0.9995871146711428,0.0
104,16.25,0.835,0.085,1.0,0.0,0.0,0.0,-0.17578690689443874,0.6307506053268765,3.1875680005737614e-05,0.0,7.676562500000002e-08,1.0,0.0,0.0,0.125,0.0,0.2509418110274034,0.11301250279274594,0.0,0.00012999090063695542,0.0,0.0014433759974760943,4.523768482093814e-22,1.0,0.0,0.0,1.0030860137874346e-06,2.196538694584265e-12,0.0,0.010010276149083603,0.0,0.0
105,48.08,6.04,0.04,0.0,0.0,0.0,2690.0,0.3234171045806826,0.0,0.01206454222565684,0.05689576695493855,8e-09,0.0,0.0,0.0,0.0,6.32096944539412e-06,0.0,0.5009556096705912,0.0007236100000000001,0.026978111532192747,51.86520991955976,0.12571807791036022,5.120000000000001e-25,0.0,0.0,0.0,0.0,1.9635168717925523e-05,3.788904683818811e-10,0.0,1.0,1.0
106,36.67,2.0,0.25,0.0,0.0,0.0,0.0,-0.17578690689443874,0.6900726392251816,0.00043801604443603905,0.0004551661356395084,1.953125e-06,0.0,0.0,0.0,0.0,0.0,0.3286127615279762,0.4922334557642155,0.0,0.00011999160058795885,0.0,0.11926510216540341,7.450580596923829e-18,0.0,0.0,0.0,2.4637615724172573e-06,1.727637170797274e-12,0.0,0.013506191165602961,0.0,0.0
107,30.83,0.0,1.25,1.0,1.0,1.0,0.0,-0.17578690689443874,0.665859564164649,0.0,0.1561219845243514,0.000244140625,1.0,1.0,8.218952905399852e-05,0.0,0.0,0.29522146193007864,0.45719464670721643,0.0,5.999580029397941e-05,0.0,0.09556600026138498,1.4551915228366852e-11,1.0,1.0,5.552000235159091e-13,1.0970604005149784e-06,2.159546463496591e-13,0.0,0.010313597526676984,0.0,1.0
108,48.58,0.205,0.25,1.0,1.0,11.0,2732.0,0.3312113679568741,0.8946731234866829,4.7169537185275377e-07,0.05689576695493855,1.953125e-06,1.0,1.0,0.10939426317087203,0.0,6.724307482693231e-06,0.716132153075399,0.5013859092159578,0.0007463824,0.027398082134250604,52.26853738148792,0.126042315690478,7.450580596923829e-18,1.0,1.0,0.0013091326134924838,0.0003236835164633815,2.056650473167168e-05,4.1579969847332114e-10,0.06866048410656443,1.0,1.0
109,49.83,13.585,8.5,1.0,0.0,0.0,0.0,-0.17578690689443874,0.0,0.13727105143010437,0.05689576695493855,0.076765625,1.0,0.0,0.0,0.0,0.0,0.0,0.5029846416856414,0.0,7.999440039197257e-05,0.0,0.12725186998066332,0.00045237684820938114,1.0,0.0,0.0,0.0,5.118924950510441e-13,0.0,0.0,0.0,1.0
110,23.58,0.585,0.125,0.0,0.0,0.0,87.0,-0.15964164704375636,0.40556900726392253,1.09614404840209e-05,0.09831588529813381,2.44140625e-07,0.0,0.0,0.0,0.0,2.19514980029618e-07,0.06671051281328041,0.3440795057212931,7.569e-07,0.0009399342046056777,9.327379053088816,0.040735815691044217,1.4551915228366853e-20,0.0,0.0,0.0,1.010879590880157e-08,8.304096017763212e-10,4.33626201009e-19,0.002162219648202058,0.9999999841739882,0.0
111,29.58,4.75,2.0,0.0,1.0,1.0,68.0,-0.16316762333298584,0.9600484261501211,0.005867875095286703,0.0,0.001,0.0,1.0,8.218952905399852e-05,0.0,1.751467140530272e-07,0.8848698953738333,0.4441271371802766,4.624e-07,0.0008099433039687222,8.246211251235321,0.08760359547783303,1e-09,0.0,1.0,5.552000235159091e-13,0.0018067110434095489,5.313294130125427e-10,9.8867482624e-20,0.12179502990590019,0.9999998624495929,0.0
112,23.08,2.5,1.085,1.0,1.0,11.0,2184.0,0.2295147886675185,0.25181598062953997,0.0008555000867891387,0.02913063268092854,0.00015966114062499997,1.0,1.0,0.10939426317087203,0.0,2.821045580093265e-06,0.015967975695988748,0.33251153138922057,0.0004769856,0.02192846500744948,46.73328578219169,0.03676377785909059,4.0700306774147334e-12,1.0,1.0,0.0013091326134924838,1.9743742009378066e-11,1.0544468563594342e-05,1.0852150404392918e-10,0.00027027745602525724,1.0,1.0
113,62.5,12.75,5.0,1.0,0.0,0.0,0.0,-0.17578690689443874,0.3753026634382567,0.11348294201266605,0.02913063268092854,0.015625,1.0,0.0,0.0,0.0,0.0,0.05286216422154153,0.6059967973810467,0.0,8.999370044096913e-05,0.0,0.222541487667725,3.814697265625e-06,1.0,0.0,0.0,5.432883821736953e-09,7.288469314300997e-13,0.0,0.001757964656197466,0.0,0.0
114,19.17,9.5,1.5,1.0,0.0,0.0,2206.0,0.2335974980550474,0.40556900726392253,0.04694300076229362,0.1561219845243514,0.000421875,1.0,0.0,0.0,0.0,2.9267799363208723e-06,0.06671051281328041,0.22175856059265653,0.0004866436,0.022118451708380414,46.968074263269514,0.010905389509800849,7.508468627929687e-11,1.0,0.0,0.0,1.010879590880157e-08,1.0820919575817851e-05,1.1524790743755231e-10,0.002162219648202058,1.0,1.0
115,29.83,2.04,0.04,0.0,0.0,0.0,1.0,-0.1756013291950056,0.43825665859564167,0.0004648261304838801,1.0,8e-09,0.0,0.0,0.0,0.0,2.7668401134306185e-09,0.0841754738097299,0.44692771515980056,1e-10,9.999300048996564e-06,1.0,0.08927130052157267,5.120000000000001e-25,0.0,0.0,0.0,1.806999119165458e-08,9.997900293965686e-16,1e-30,0.002624133830825372,0.7615941559557649,0.0
116,22.5,8.5,1.75,1.0,1.0,10.0,990.0,0.00793501554436057,0.29176755447941893,0.03362457541116031,0.33181611288120166,0.000669921875,1.0,1.0,0.08218952905399853,0.0,8.746253370970962e-07,0.024837677613926235,0.3183921583875342,9.801e-05,0.009939304248702591,31.464265445104548,0.03227654864859603,3.006578013300896e-10,1.0,1.0,0.0005552000235159093,2.6295297999829326e-10,9.819015702359606e-07,9.41480149401e-13,0.0006406576735413506,1.0,0.0
117,24.92,1.25,0.0,1.0,0.0,0.0,0.0,-0.17578690689443874,0.29176755447941893,0.00010693751084864234,0.09831588529813381,0.0,1.0,0.0,0.0,0.0,0.0,0.024837677613926235,0.3724290562646172,0.0,6.999510034297599e-05,0.0,0.051657177088987496,0.0,1.0,0.0,0.0,2.6295297999829326e-10,3.4292798008302363e-13,0.0,0.0006406576735413506,0.0,0.0
118,24.5,1.75,0.165,0.0,0.0,0.0,0.0,-0.17578690689443874,0.450363196125908,0.0002934365297686746,0.02913063268092854,5.615156250000001e-07,0.0,0.0,0.0,0.0,0.0,0.09134581977482378,0.36394945407584495,0.0,8.999370044096913e-05,0.0,0.04820845539151068,1.770457626417275e-19,0.0,0.0,0.0,2.383601197194891e-08,7.288469314300997e-13,0.0,0.002877914351756939,0.0,0.0
119,52.33,1.375,9.46,1.0,0.0,0.0,100.0,-0.15722913695112567,0.6307506053268765,0.00014233382693954296,0.02913063268092854,0.10582381700000004,1.0,0.0,0.0,0.0,2.4876497041168484e-07,0.2509418110274034,0.5091228608868058,1e-06,0.0010899237053406262,10.0,0.13196774481585394,0.0011850870888301395,1.0,0.0,0.0,1.0030860137874346e-06,1.2947570819794112e-09,9.999999999999997e-19,0.010010276149083603,0.9999999958776927,0.0
120,49.58,19.0,0.0,1.0,1.0,1.0,0.0,-0.17578690689443874,0.3196125907990315,0.375544006098349,0.09831588529813381,0.0,1.0,1.0,8.218952905399852e-05,0.0,0.0,0.03264913191777125,0.5025985430865925,0.0,6.999510034297599e-05,0.0,0.12695905350067402,0.0,1.0,1.0,5.552000235159091e-13,1.1225841251727002e-09,3.4292798008302363e-13,0.0,0.001039296900626307,0.0,0.0
121,24.42,12.335,1.585,1.0,0.0,0.0,0.0,-0.17578690689443874,0.40556900726392253,0.10275843784185398,0.33181611288120166,0.000497734578125,1.0,0.0,0.0,0.0,0.0,0.06671051281328041,0.36229284450798593,0.0,3.9997200195986284e-05,0.0,0.04755314770531302,1.2330862017170382e-10,1.0,0.0,0.0,1.010879590880157e-08,6.398656188138051e-14,0.0,0.002162219648202058,0.0,1.0
